id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_Captain;value_Resume;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_Zone;value_KickOff;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Defensive;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_LowGkIntervention;value_KeeperThrow;value_SwitchOfPlay;value_Chipped;value_Foul;value_Direct;value_AttemptedTackle;value_InSwinger;value_Cross;value_Assist;value_IntentionalAssist;value_LeftFooted;value_FreeKickTaken;value_FirstTouch;value_GoalmouthZ;value_Head;value_High;value_GkY;value_RelatedEventId;value_GkX;value_GoalmouthY;value_Assisted;value_SetPiece;value_BoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeClearance;value_LayOff;value_Launch;value_HeadPass;value_TakeOnSpace;value_Unchallenged;value_TouchTypeControl;value_DeletedEventType;value_IntendedTackleTarget;value_TakeOnOvertake;value_OutSwinger;value_FastBreak;value_RightFooted;value_LowLeft;value_BigChance;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_KeeperTouched;value_BoxRight;value_BlockedX;value_IndividualPlay;value_Deflection;value_SwerveRight;value_BlockedY;value_NotAssisted;value_Standing;value_Hands;value_Collected;value_MediumGkIntervention;value_OverArm;value_Shove/Push;value_HighGkIntervention;value_HighClaim;value_GkKickFromHands;value_ShirtPull/Holding;value_BlockedPass;value_ThroughBall;value_LastLine;value_NotVisible;value_PlayersCaughtOffside;value_Indirect;value_Weak;value_CloseRight;value_RegularPlay;value_Left;value_RecklessOffence;value_YellowCard;value_InjuredPlayerId;value_Injury;value_SwerveLeft;value_OutOfBoxDeepRight;value_HighLeft;value_Volley;value_LowCentre;value_Stooping;value_BlockedCross;value_Right;value_CornerTaken;value_FromCorner;value_SmallBoxCentre;value_HighCentre;value_HighRight;value_ParriedSafe;value_Reaching;value_AerialFoul;value_LowRight;value_OutOfBoxCentre;value_Diving;value_Minutes;value_Defensive1V1;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_SmallBoxLeft;value_SixYardBlocked;value_Blocked;value_DefBlock;value_BoxDeepLeft;value_TimeWasting;value_Overrun;value_LeadingToAttempt;value_RelatedError1Id;value_35Left;value_Dissent;value_ProfessionalFoulLastMan;value_RedCard;value_FreeKick;value_CloseHigh;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistId;value_1On1;value_Feet;value_Sliding;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2700338299;9;1;1;0;45;cwnjxlibb02fuh0vwgvac6h45;1;20,1;84,7;2024-07-11T22:04:23.221Z;2024-07-11T22:04:24Z;[{'id': 5100891789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100891795, 'qualifierId': 212, 'value': '21.4'}, {'id': 5100891791, 'qualifierId': 140, 'value': '9.7'}, {'id': 5100891797, 'qualifierId': 213, 'value': '4.18'}, {'id': 5100891793, 'qualifierId': 141, 'value': '57.6'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;4,18;57,6;21,4;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;9,7;57,6;;;;;;;0;0;0;45;Philadelphia Union II;45;MC;1,0
2700338301;10;1;1;0;46;cwnjxlibb02fuh0vwgvac6h45;1;9,7;57,6;2024-07-11T22:04:24.429Z;2024-07-11T22:04:27Z;[{'id': 5100891807, 'qualifierId': 212, 'value': '17.5'}, {'id': 5100891801, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100891809, 'qualifierId': 213, 'value': '5.09'}, {'id': 5100891803, 'qualifierId': 140, 'value': '15.8'}, {'id': 5100891805, 'qualifierId': 141, 'value': '33.6'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;5,09;33,6;17,5;15,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;15,8;33,6;;;;;;;0;0;0;46;Philadelphia Union II;46;DC;1,0
2700338303;11;1;1;0;48;cwnjxlibb02fuh0vwgvac6h45;1;15,6;32,2;2024-07-11T22:04:27.125Z;2024-07-11T22:04:32Z;[{'id': 5100891813, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100891819, 'qualifierId': 212, 'value': '25.1'}, {'id': 5100891821, 'qualifierId': 213, 'value': '5.64'}, {'id': 5100891817, 'qualifierId': 141, 'value': '10.0'}, {'id': 5100891815, 'qualifierId': 140, 'value': '34.7'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;5,64;10,0;25,1;34,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;34,7;10,0;;;;;;;0;0;0;48;Philadelphia Union II;48;DC;1,0
2700338305;12;1;1;0;53;cwnjxlibb02fuh0vwgvac6h45;1;34,7;10,0;2024-07-11T22:04:32.070Z;2024-07-11T22:05:04Z;[{'id': 5100891825, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100891827, 'qualifierId': 140, 'value': '30.3'}, {'id': 5100891833, 'qualifierId': 213, 'value': '2.64'}, {'id': 5100891831, 'qualifierId': 212, 'value': '5.3'}, {'id': 5100891829, 'qualifierId': 141, 'value': '13.7'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;2,64;13,7;5,3;30,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;30,3;13,7;;;;;;;0;0;0;53;Philadelphia Union II;53;DR;1,0
2700338307;13;1;1;0;54;cwnjxlibb02fuh0vwgvac6h45;1;30,3;13,7;2024-07-11T22:04:32.821Z;2024-07-11T22:04:33Z;[{'id': 5100891845, 'qualifierId': 213, 'value': '4.81'}, {'id': 5100891841, 'qualifierId': 141, 'value': '5.8'}, {'id': 5100891837, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100891843, 'qualifierId': 212, 'value': '5.4'}, {'id': 5100891839, 'qualifierId': 140, 'value': '30.8'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;4,81;5,8;5,4;30,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;30,8;5,8;;;;;;;0;0;0;54;Philadelphia Union II;54;DC;1,0
2700338309;14;1;1;0;55;cwnjxlibb02fuh0vwgvac6h45;1;30,8;5,8;2024-07-11T22:04:33.549Z;2024-07-11T22:04:55Z;[{'id': 5100891857, 'qualifierId': 213, 'value': '0.90'}, {'id': 5100891851, 'qualifierId': 140, 'value': '33.8'}, {'id': 5100891853, 'qualifierId': 141, 'value': '11.6'}, {'id': 5100891855, 'qualifierId': 212, 'value': '5.0'}, {'id': 5100891849, 'qualifierId': 56, 'value': 'Back'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;0,9;11,6;5,0;33,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;33,8;11,6;;;;;;;0;0;0;55;Philadelphia Union II;55;DR;1,0
2700338311;15;1;1;0;56;cwnjxlibb02fuh0vwgvac6h45;1;33,8;11,6;2024-07-11T22:04:34.421Z;2024-07-11T22:04:37Z;[{'id': 5100891865, 'qualifierId': 141, 'value': '4.7'}, {'id': 5100891861, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100891867, 'qualifierId': 212, 'value': '4.9'}, {'id': 5100891869, 'qualifierId': 213, 'value': '5.04'}, {'id': 5100891863, 'qualifierId': 140, 'value': '35.3'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;5,04;4,7;4,9;35,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;35,3;4,7;;;;;;;0;0;0;56;Philadelphia Union II;56;DC;1,0
2700338315;16;1;1;0;59;cwnjxlibb02fuh0vwgvac6h45;0;38,2;5,6;2024-07-11T22:04:37.270Z;2024-07-11T22:05:01Z;[{'id': 5100891879, 'qualifierId': 141, 'value': '13.1'}, {'id': 5100891883, 'qualifierId': 213, 'value': '0.44'}, {'id': 5100891881, 'qualifierId': 212, 'value': '12.0'}, {'id': 5100891877, 'qualifierId': 140, 'value': '48.5'}, {'id': 5100891875, 'qualifierId': 56, 'value': 'Back'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;0,44;13,1;12,0;48,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;48,5;13,1;;;;;;;0;0;0;59;Philadelphia Union II;59;DR;1,0
2700338313;9;61;1;0;59;1zgjjyruyufrkh4xjvryqsb1i;1;61,0;90,2;2024-07-11T22:04:37.889Z;2024-07-11T22:04:38Z;[{'id': 5100891873, 'qualifierId': 56, 'value': 'Left'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;dz5m52xyz92nsat8qdd9aeyvo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;0;59;Chattanooga;59;ML;1,0
2700338317;17;1;1;1;1;cwnjxlibb02fuh0vwgvac6h45;1;48,6;13,1;2024-07-11T22:04:39.310Z;2024-07-11T22:04:40Z;[{'id': 5100891889, 'qualifierId': 140, 'value': '55.7'}, {'id': 5100891895, 'qualifierId': 213, 'value': '5.70'}, {'id': 5100891887, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100891891, 'qualifierId': 141, 'value': '5.9'}, {'id': 5100891893, 'qualifierId': 212, 'value': '8.9'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;5,7;5,9;8,9;55,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;55,7;5,9;;;;;;;0;0;1;1;Philadelphia Union II;61;FW;1,0
2700338319;18;1;1;1;2;cwnjxlibb02fuh0vwgvac6h45;1;55,7;5,9;2024-07-11T22:04:40.222Z;2024-07-11T22:04:59Z;[{'id': 5100891905, 'qualifierId': 212, 'value': '7.7'}, {'id': 5100891907, 'qualifierId': 213, 'value': '0.81'}, {'id': 5100891901, 'qualifierId': 140, 'value': '60.8'}, {'id': 5100891899, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100891903, 'qualifierId': 141, 'value': '14.1'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;0,81;14,1;7,7;60,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;60,8;14,1;;;;;;;0;0;1;2;Philadelphia Union II;62;DR;1,0
2700338321;19;1;1;1;3;cwnjxlibb02fuh0vwgvac6h45;0;63,2;12,6;2024-07-11T22:04:41.373Z;2024-07-11T22:04:44Z;[{'id': 5100891913, 'qualifierId': 140, 'value': '88.3'}, {'id': 5100891919, 'qualifierId': 213, 'value': '0.37'}, {'id': 5100891915, 'qualifierId': 141, 'value': '27.7'}, {'id': 5100891917, 'qualifierId': 212, 'value': '28.3'}, {'id': 5100891911, 'qualifierId': 56, 'value': 'Center'}];6zbb5xiauoixj3clxdgud8lxw;C. Watson;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;0,37;27,7;28,3;88,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;88,3;27,7;;;;;;;0;0;1;3;Philadelphia Union II;63;MC;1,0
2700338323;10;52;1;1;9;1zgjjyruyufrkh4xjvryqsb1i;1;11,7;71,3;2024-07-11T22:04:47.321Z;2024-07-12T09:39:07Z;[{'id': 5101119429, 'qualifierId': 376}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;dz5m52xyz92nsat8qdd9aeyvo;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;1;9;Chattanooga;69;GK;1,0
2700338325;11;1;1;1;10;1zgjjyruyufrkh4xjvryqsb1i;1;11,8;70,1;2024-07-11T22:04:48.436Z;2024-07-11T22:04:56Z;[{'id': 5100891931, 'qualifierId': 212, 'value': '34.2'}, {'id': 5100891929, 'qualifierId': 141, 'value': '24.2'}, {'id': 5100891923, 'qualifierId': 123}, {'id': 5100891927, 'qualifierId': 140, 'value': '25.0'}, {'id': 5100891933, 'qualifierId': 213, 'value': '5.13'}, {'id': 5100891935, 'qualifierId': 1}, {'id': 5100891925, 'qualifierId': 56, 'value': 'Back'}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;5,13;24,2;34,2;25,0;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;25,0;24,2;;;;;;;0;0;1;10;Chattanooga;70;GK;1,0
2700338327;12;1;1;1;17;1zgjjyruyufrkh4xjvryqsb1i;1;34,4;15,8;2024-07-11T22:04:56.144Z;2024-07-11T22:05:00Z;[{'id': 5100891941, 'qualifierId': 140, 'value': '29.3'}, {'id': 5100891947, 'qualifierId': 213, 'value': '2.16'}, {'id': 5100891939, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100891943, 'qualifierId': 141, 'value': '27.7'}, {'id': 5100891945, 'qualifierId': 212, 'value': '9.7'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;2,16;27,7;9,7;29,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;29,3;27,7;;;;;;;0;0;1;17;Chattanooga;77;DR;1,0
2700338329;13;1;1;1;21;1zgjjyruyufrkh4xjvryqsb1i;1;27,0;31,1;2024-07-11T22:04:59.940Z;2024-07-11T22:05:02Z;[{'id': 5100891955, 'qualifierId': 141, 'value': '65.7'}, {'id': 5100891957, 'qualifierId': 212, 'value': '23.5'}, {'id': 5100891951, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100891959, 'qualifierId': 213, 'value': '1.58'}, {'id': 5100891953, 'qualifierId': 140, 'value': '26.8'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;1,58;65,7;23,5;26,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;26,8;65,7;;;;;;;0;0;1;21;Chattanooga;81;DL;1,0
2700338331;14;1;1;1;24;1zgjjyruyufrkh4xjvryqsb1i;1;26,8;65,7;2024-07-11T22:05:02.377Z;2024-07-11T22:05:04Z;[{'id': 5100891965, 'qualifierId': 140, 'value': '34.9'}, {'id': 5100891969, 'qualifierId': 212, 'value': '19.7'}, {'id': 5100891963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100891967, 'qualifierId': 141, 'value': '91.8'}, {'id': 5100891971, 'qualifierId': 213, 'value': '1.12'}];5aszabja459117mqykvfpajh0;C. Rojas;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;1,12;91,8;19,7;34,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;34,9;91,8;;;;;;;0;0;1;24;Chattanooga;84;DC;1,0
2700338333;15;1;1;1;26;1zgjjyruyufrkh4xjvryqsb1i;1;34,9;91,8;2024-07-11T22:05:04.373Z;2024-07-11T22:05:09Z;[{'id': 5100891983, 'qualifierId': 213, 'value': '5.18'}, {'id': 5100891979, 'qualifierId': 141, 'value': '74.4'}, {'id': 5100891975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100891977, 'qualifierId': 140, 'value': '40.6'}, {'id': 5100891981, 'qualifierId': 212, 'value': '13.3'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;5,18;74,4;13,3;40,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;40,6;74,4;;;;;;;0;0;1;26;Chattanooga;86;DC;1,0
2700338335;16;1;1;1;31;1zgjjyruyufrkh4xjvryqsb1i;0;52,2;88,1;2024-07-11T22:05:09.661Z;2024-07-11T22:05:11Z;[{'id': 5100891991, 'qualifierId': 141, 'value': '100.0'}, {'id': 5100891989, 'qualifierId': 140, 'value': '71.4'}, {'id': 5100891995, 'qualifierId': 213, 'value': '0.42'}, {'id': 5100891987, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100891993, 'qualifierId': 212, 'value': '22.1'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;0,42;100,0;22,1;71,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;71,4;100,0;;;;;;;0;0;1;31;Chattanooga;91;DMC;1,0
2700338337;17;5;1;1;33;1zgjjyruyufrkh4xjvryqsb1i;0;71,8;101,4;2024-07-11T22:05:11.645Z;2024-07-11T22:05:19Z;[{'id': 5100891999, 'qualifierId': 347}, {'id': 5100892011, 'qualifierId': 233, 'value': '20'}, {'id': 5100891997, 'qualifierId': 56, 'value': 'Left'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;dz5m52xyz92nsat8qdd9aeyvo;Out;;;;;;;;;;;;;;;;;;20,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;1;33;Chattanooga;93;DMC;1,0
2700338339;20;5;1;1;33;cwnjxlibb02fuh0vwgvac6h45;1;28,2;-1,4;2024-07-11T22:05:11.645Z;2024-07-11T22:30:13Z;[{'id': 5100892003, 'qualifierId': 347}, {'id': 5100892001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100892007, 'qualifierId': 233, 'value': '17'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dz5m52xyz92nsat8qdd9aeyvo;Out;;;;;;;;;;;;;;;;;;17,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;1;33;Philadelphia Union II;93;DC;1,0
2700338341;21;1;1;1;40;cwnjxlibb02fuh0vwgvac6h45;1;27,8;0,0;2024-07-11T22:05:18.464Z;2024-07-11T22:05:19Z;[{'id': 5100892025, 'qualifierId': 213, 'value': '0.70'}, {'id': 5100892015, 'qualifierId': 107}, {'id': 5100892019, 'qualifierId': 140, 'value': '34.5'}, {'id': 5100892021, 'qualifierId': 141, 'value': '7.4'}, {'id': 5100892023, 'qualifierId': 212, 'value': '9.2'}, {'id': 5100892017, 'qualifierId': 56, 'value': 'Back'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;0,7;7,4;9,2;34,5;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;34,5;7,4;;;;;;;0;0;1;40;Philadelphia Union II;100;DC;1,0
2700338343;22;1;1;1;41;cwnjxlibb02fuh0vwgvac6h45;1;34,5;7,4;2024-07-11T22:05:19.398Z;2024-07-11T22:05:20Z;[{'id': 5100892033, 'qualifierId': 141, 'value': '3.2'}, {'id': 5100892029, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100892031, 'qualifierId': 140, 'value': '27.5'}, {'id': 5100892037, 'qualifierId': 213, 'value': '3.51'}, {'id': 5100892035, 'qualifierId': 212, 'value': '7.9'}];6zbb5xiauoixj3clxdgud8lxw;C. Watson;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;3,51;3,2;7,9;27,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;27,5;3,2;;;;;;;0;0;1;41;Philadelphia Union II;101;MC;1,0
