id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Resume;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Zone;value_PassEndY;value_Angle;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_Launch;value_Offensive;value_DeletedEventType;value_FlickOn;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Defensive;value_LayOff;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_Cross;value_OutOfPlay;value_Right;value_Left;value_InSwinger;value_CornerTaken;value_NextEventGoalKick;value_GoalKick;value_Low;value_AttemptedTackle;value_BlockedPass;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_GoalmouthZ;value_OutOfBoxCentre;value_LeftFooted;value_FreeKick;value_NotAssisted;value_GkX;value_GoalmouthY;value_GkY;value_HighLeft;value_NotVisible;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_Indirect;value_ShirtPull/Holding;value_Assist;value_RegularPlay;value_GoalShotGameClock;value_BoxLeft;value_IndividualPlay;value_Deflection;value_KeeperTouched;value_LowLeft;value_GoalShotTimestamp;value_Assisted;value_IntentionalAssist;value_FirstTouch;value_BlockedX;value_FromCorner;value_BoxCentre;value_LowRight;value_Head;value_BlockedY;value_Standing;value_Hands;value_Collected;value_KeeperThrow;value_DefBlock;value_HighRight;value_RightFooted;value_HighClaim;value_High;value_Blocked;value_LowCentre;value_SwerveRight;value_CloseLeft;value_PullBack;value_Overrun;value_OverArm;value_CloseRight;value_Injury;value_InjuredPlayerId;value_SwerveLeft;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_SwitchOfPlay;value_GkKickFromHands;value_Volley;value_TacticalFoul;value_ByWall;value_SetPiece;value_TempShotOn;value_SmallBoxRight;value_SixYardBlocked;value_BlockedCross;value_LeadingToGoal;value_BigChance;value_Penalty;value_PenaltyTakerId;value_Diving;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Dissent;value_OverhitCross;value_NotRetreating;value_RelatedError1Id;value_HighCentre;value_Fumble;value_ParriedDanger;value_OutSwinger;value_NotPastGoalLine;value_FastBreak;value_SecondYellow;value_TimeWasting;value_OutOfBoxDeepLeft;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_WeatherProblem;value_NewStartTime;value_OfficiallyAnnounced;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710823963;416;1;2;53;43;1zgjjyruyufrkh4xjvryqsb1i;1;81,1;4,6;2024-08-18T21:06:24.610Z;2024-08-18T21:06:27Z;[{'id': 5158888537, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158888545, 'qualifierId': 213, 'value': '2.81'}, {'id': 5158888539, 'qualifierId': 140, 'value': '72.5'}, {'id': 5158888541, 'qualifierId': 141, 'value': '9.1'}, {'id': 5158888543, 'qualifierId': 212, 'value': '9.5'}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;72,5;;;9,1;2,81;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;72,5;9,1;;;;;;;;0;53;43;Toronto II;3223;FW;1,0
2710823985;417;1;2;53;46;1zgjjyruyufrkh4xjvryqsb1i;1;72,7;9,1;2024-08-18T21:06:27.410Z;2024-08-18T21:06:30Z;[{'id': 5158888695, 'qualifierId': 212, 'value': '10.2'}, {'id': 5158888697, 'qualifierId': 213, 'value': '5.90'}, {'id': 5158888689, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158888691, 'qualifierId': 140, 'value': '81.7'}, {'id': 5158888693, 'qualifierId': 141, 'value': '3.5'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;81,7;;;3,5;5,9;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;81,7;3,5;;;;;;;;0;53;46;Toronto II;3226;DR;1,0
2710824011;418;1;2;53;49;1zgjjyruyufrkh4xjvryqsb1i;1;75,6;8,2;2024-08-18T21:06:30.738Z;2024-08-18T21:06:34Z;[{'id': 5158888871, 'qualifierId': 212, 'value': '23.0'}, {'id': 5158888865, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158888867, 'qualifierId': 140, 'value': '56.3'}, {'id': 5158888869, 'qualifierId': 141, 'value': '24.2'}, {'id': 5158888873, 'qualifierId': 213, 'value': '2.65'}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;56,3;;;24,2;2,65;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;56,3;24,2;;;;;;;;0;53;49;Toronto II;3229;FW;1,0
2710824049;419;1;2;53;52;1zgjjyruyufrkh4xjvryqsb1i;1;56,4;23,2;2024-08-18T21:06:33.906Z;2024-08-18T21:06:37Z;[{'id': 5158889093, 'qualifierId': 212, 'value': '25.2'}, {'id': 5158889095, 'qualifierId': 213, 'value': '5.74'}, {'id': 5158889087, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158889091, 'qualifierId': 141, 'value': '4.1'}, {'id': 5158889089, 'qualifierId': 140, 'value': '77.0'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;77,0;;;4,1;5,74;25,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;77,0;4,1;;;;;;;;0;53;52;Toronto II;3232;DL;1,0
2710824075;420;1;2;53;56;1zgjjyruyufrkh4xjvryqsb1i;0;76,1;5,3;2024-08-18T21:06:37.187Z;2024-08-18T21:06:39Z;[{'id': 5158889231, 'qualifierId': 141, 'value': '36.7'}, {'id': 5158889229, 'qualifierId': 140, 'value': '89.8'}, {'id': 5158889235, 'qualifierId': 213, 'value': '0.98'}, {'id': 5158889225, 'qualifierId': 155}, {'id': 5158889233, 'qualifierId': 212, 'value': '25.7'}, {'id': 5158889223, 'qualifierId': 2}, {'id': 5158889227, 'qualifierId': 56, 'value': 'Center'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;89,8;;;36,7;0,98;25,7;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;89,8;36,7;;;;;;;;0;53;56;Toronto II;3236;DR;1,0
2710824091;484;12;2;53;58;29nx7yxy1rdqv2oobqn5pjf8p;1;10,6;63,3;2024-08-18T21:06:39.717Z;2024-08-18T21:07:00Z;[{'id': 5158889313, 'qualifierId': 212, 'value': '12.1'}, {'id': 5158889311, 'qualifierId': 141, 'value': '66.4'}, {'id': 5158889309, 'qualifierId': 140, 'value': '21.9'}, {'id': 5158889315, 'qualifierId': 213, 'value': '0.18'}, {'id': 5158889307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158889321, 'qualifierId': 15}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;eq3htncf011l0ji2pj0rvy1as;Clearance;;;;;;;;;;21,9;;;66,4;0,18;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;21,9;66,4;;;;;;;;0;53;58;Philadelphia Union II;3238;DC;1,0
2710824123;421;1;2;54;1;1zgjjyruyufrkh4xjvryqsb1i;1;87,3;26,2;2024-08-18T21:06:42.851Z;2024-08-18T21:06:44Z;[{'id': 5158889537, 'qualifierId': 213, 'value': '5.34'}, {'id': 5158889529, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158889531, 'qualifierId': 140, 'value': '91.5'}, {'id': 5158889535, 'qualifierId': 212, 'value': '7.5'}, {'id': 5158889533, 'qualifierId': 141, 'value': '17.3'}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;91,5;;;17,3;5,34;7,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;91,5;17,3;;;;;;;;0;54;1;Toronto II;3241;FW;1,0
2710824191;422;1;2;54;3;1zgjjyruyufrkh4xjvryqsb1i;1;92,2;17,3;2024-08-18T21:06:44.339Z;2024-08-18T21:06:50Z;[{'id': 5158889869, 'qualifierId': 2}, {'id': 5158889877, 'qualifierId': 141, 'value': '78.6'}, {'id': 5158889883, 'qualifierId': 1}, {'id': 5158889873, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158889879, 'qualifierId': 212, 'value': '41.8'}, {'id': 5158889881, 'qualifierId': 213, 'value': '1.49'}, {'id': 5158889871, 'qualifierId': 155}, {'id': 5158889875, 'qualifierId': 140, 'value': '95.3'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;95,3;;;78,6;1,49;41,8;1,0;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;95,3;78,6;;;;;;;;0;54;3;Toronto II;3243;MC;1,0
2710824217;423;1;2;54;9;1zgjjyruyufrkh4xjvryqsb1i;1;99,2;87,3;2024-08-18T21:06:50.467Z;2024-08-18T21:06:52Z;[{'id': 5158890015, 'qualifierId': 212, 'value': '11.4'}, {'id': 5158890009, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158890017, 'qualifierId': 213, 'value': '2.84'}, {'id': 5158890011, 'qualifierId': 140, 'value': '88.8'}, {'id': 5158890013, 'qualifierId': 141, 'value': '92.3'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;88,8;;;92,3;2,84;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;88,8;92,3;;;;;;;;0;54;9;Toronto II;3249;DC;1,0
2710824235;424;1;2;54;11;1zgjjyruyufrkh4xjvryqsb1i;1;88,4;95,0;2024-08-18T21:06:52.835Z;2024-08-18T21:06:55Z;[{'id': 5158890119, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158890127, 'qualifierId': 213, 'value': '3.54'}, {'id': 5158890123, 'qualifierId': 141, 'value': '87.5'}, {'id': 5158890121, 'qualifierId': 140, 'value': '76.7'}, {'id': 5158890125, 'qualifierId': 212, 'value': '13.3'}];sqm6jwnogmzp7u7rsv3rtel0;J. Johnson;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;76,7;;;87,5;3,54;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;76,7;87,5;;;;;;;;0;54;11;Toronto II;3251;ML;1,0
2710824253;425;1;2;54;14;1zgjjyruyufrkh4xjvryqsb1i;1;78,2;89,0;2024-08-18T21:06:55.475Z;2024-08-18T21:06:58Z;[{'id': 5158890237, 'qualifierId': 213, 'value': '0.25'}, {'id': 5158890233, 'qualifierId': 141, 'value': '92.3'}, {'id': 5158890235, 'qualifierId': 212, 'value': '9.0'}, {'id': 5158890229, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158890231, 'qualifierId': 140, 'value': '86.5'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;86,5;;;92,3;0,25;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;86,5;92,3;;;;;;;;0;54;14;Toronto II;3254;DC;1,0
2710824267;426;1;2;54;16;1zgjjyruyufrkh4xjvryqsb1i;0;88,8;89,9;2024-08-18T21:06:57.988Z;2024-08-18T21:06:59Z;[{'id': 5158890337, 'qualifierId': 213, 'value': '4.82'}, {'id': 5158890309, 'qualifierId': 2}, {'id': 5158890327, 'qualifierId': 141, 'value': '47.2'}, {'id': 5158890313, 'qualifierId': 155}, {'id': 5158890317, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158890331, 'qualifierId': 212, 'value': '29.2'}, {'id': 5158890323, 'qualifierId': 140, 'value': '91.9'}];sqm6jwnogmzp7u7rsv3rtel0;J. Johnson;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;91,9;;;47,2;4,82;29,2;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;91,9;47,2;;;;;;;;0;54;16;Toronto II;3256;ML;1,0
2710824283;485;12;2;54;18;29nx7yxy1rdqv2oobqn5pjf8p;1;6,1;51,5;2024-08-18T21:06:59.823Z;2024-08-18T21:07:06Z;[{'id': 5158890413, 'qualifierId': 213, 'value': '4.24'}, {'id': 5158890467, 'qualifierId': 167}, {'id': 5158890409, 'qualifierId': 141, 'value': '29.2'}, {'id': 5158890415, 'qualifierId': 15}, {'id': 5158890405, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158890411, 'qualifierId': 212, 'value': '17.0'}, {'id': 5158890407, 'qualifierId': 140, 'value': '0.0'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;eq3htncf011l0ji2pj0rvy1as;Clearance;;;;;;;;;;0,0;;;29,2;4,24;17,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;0,0;29,2;;;;;;;;0;54;18;Philadelphia Union II;3258;DC;1,0
2710824281;427;6;2;54;19;1zgjjyruyufrkh4xjvryqsb1i;1;97,8;62,0;2024-08-18T21:07:00.659Z;2024-08-18T21:33:55Z;[{'id': 5158890559, 'qualifierId': 233, 'value': '486'}, {'id': 5158890401, 'qualifierId': 73}, {'id': 5158890399, 'qualifierId': 56, 'value': 'Center'}];sqm6jwnogmzp7u7rsv3rtel0;J. Johnson;;;eq3htncf011l0ji2pj0rvy1as;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;486,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;54;19;Toronto II;3259;ML;1,0
2710824289;486;6;2;54;19;29nx7yxy1rdqv2oobqn5pjf8p;0;2,2;38,0;2024-08-18T21:07:00.659Z;2024-08-18T21:33:55Z;[{'id': 5158890567, 'qualifierId': 233, 'value': '427'}, {'id': 5158890539, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158890541, 'qualifierId': 73}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;eq3htncf011l0ji2pj0rvy1as;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;427,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;54;19;Philadelphia Union II;3259;DC;1,0
2710824539;428;1;2;54;56;1zgjjyruyufrkh4xjvryqsb1i;1;99,5;99,5;2024-08-18T21:07:37.189Z;2024-08-18T21:07:44Z;[{'id': 5158892041, 'qualifierId': 140, 'value': '88.9'}, {'id': 5158892039, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158892045, 'qualifierId': 212, 'value': '12.7'}, {'id': 5158892043, 'qualifierId': 141, 'value': '90.5'}, {'id': 5158892037, 'qualifierId': 6}, {'id': 5158892047, 'qualifierId': 213, 'value': '3.64'}];sqm6jwnogmzp7u7rsv3rtel0;J. Johnson;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;88,9;;;90,5;3,64;12,7;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;88,9;90,5;;;;;;;;0;54;56;Toronto II;3296;ML;1,0
2710824551;429;1;2;54;58;1zgjjyruyufrkh4xjvryqsb1i;0;92,9;90,6;2024-08-18T21:07:39.092Z;2024-08-18T21:07:40Z;[{'id': 5158892107, 'qualifierId': 213, 'value': '4.83'}, {'id': 5158892095, 'qualifierId': 2}, {'id': 5158892099, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158892105, 'qualifierId': 212, 'value': '23.1'}, {'id': 5158892101, 'qualifierId': 140, 'value': '95.4'}, {'id': 5158892103, 'qualifierId': 141, 'value': '56.9'}];d4spt2529fmys8d26x61lk36c;K. LeBlanc;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;95,4;;;56,9;4,83;23,1;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;95,4;56,9;;;;;;;;0;54;58;Toronto II;3298;MR;1,0
2710824697;487;12;2;55;0;29nx7yxy1rdqv2oobqn5pjf8p;1;4,4;45,8;2024-08-18T21:07:41.958Z;2024-08-18T21:07:54Z;[{'id': 5158892963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158892971, 'qualifierId': 213, 'value': '5.96'}, {'id': 5158892969, 'qualifierId': 212, 'value': '36.5'}, {'id': 5158892967, 'qualifierId': 141, 'value': '28.9'}, {'id': 5158892965, 'qualifierId': 140, 'value': '37.4'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;eq3htncf011l0ji2pj0rvy1as;Clearance;;;;;;;;;;37,4;;;28,9;5,96;36,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;37,4;28,9;;;;;;;;0;55;0;Philadelphia Union II;3300;FW;1,0
2710824579;430;1;2;55;2;1zgjjyruyufrkh4xjvryqsb1i;1;58,1;77,0;2024-08-18T21:07:43.524Z;2024-08-18T21:07:47Z;[{'id': 5158892283, 'qualifierId': 141, 'value': '97.2'}, {'id': 5158892281, 'qualifierId': 140, 'value': '65.5'}, {'id': 5158892279, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158892285, 'qualifierId': 212, 'value': '15.8'}, {'id': 5158892287, 'qualifierId': 213, 'value': '1.06'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;65,5;;;97,2;1,06;15,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;65,5;97,2;;;;;;;;0;55;2;Toronto II;3302;DR;1,0
2710824659;431;1;2;55;6;1zgjjyruyufrkh4xjvryqsb1i;1;63,8;97,1;2024-08-18T21:07:47.621Z;2024-08-18T21:07:51Z;[{'id': 5158892749, 'qualifierId': 141, 'value': '83.3'}, {'id': 5158892753, 'qualifierId': 213, 'value': '5.94'}, {'id': 5158892747, 'qualifierId': 140, 'value': '88.8'}, {'id': 5158892745, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158892743, 'qualifierId': 155}, {'id': 5158892751, 'qualifierId': 212, 'value': '27.9'}];sqm6jwnogmzp7u7rsv3rtel0;J. Johnson;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;88,8;;;83,3;5,94;27,9;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;88,8;83,3;;;;;;;;0;55;6;Toronto II;3306;ML;1,0
2710824663;432;1;2;55;9;1zgjjyruyufrkh4xjvryqsb1i;0;93,0;84,3;2024-08-18T21:07:50.900Z;2024-08-18T21:07:55Z;[{'id': 5158892769, 'qualifierId': 2}, {'id': 5158892999, 'qualifierId': 233, 'value': '488'}, {'id': 5158892777, 'qualifierId': 141, 'value': '83.7'}, {'id': 5158892773, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158893003, 'qualifierId': 286}, {'id': 5158892997, 'qualifierId': 236}, {'id': 5158892779, 'qualifierId': 212, 'value': '0.8'}, {'id': 5158892771, 'qualifierId': 155}, {'id': 5158892781, 'qualifierId': 213, 'value': '3.72'}, {'id': 5158892775, 'qualifierId': 140, 'value': '92.4'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;92,4;;;83,7;3,72;0,8;;1,0;;;1,0;;;;488,0;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;92,4;83,7;;;;;;;;0;55;9;Toronto II;3309;DC;1,0
2710824703;488;12;2;55;9;29nx7yxy1rdqv2oobqn5pjf8p;1;7,0;18,9;2024-08-18T21:07:51Z;2024-08-18T21:07:55Z;[{'id': 5158892989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158892987, 'qualifierId': 185}, {'id': 5158893031, 'qualifierId': 233, 'value': '432'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;eq3htncf011l0ji2pj0rvy1as;Clearance;;;;;;;;;;;;;;;;;;;;;;;;432,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;55;9;Philadelphia Union II;3309;FWR;1,0
2710824673;433;6;2;55;10;1zgjjyruyufrkh4xjvryqsb1i;1;92,8;82,1;2024-08-18T21:07:51.940Z;2024-08-18T21:33:55Z;[{'id': 5158892863, 'qualifierId': 73}, {'id': 5158893191, 'qualifierId': 233, 'value': '489'}, {'id': 5158892861, 'qualifierId': 56, 'value': 'Left'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;eq3htncf011l0ji2pj0rvy1as;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;489,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;55;10;Toronto II;3310;DC;1,0
2710824719;489;6;2;55;10;29nx7yxy1rdqv2oobqn5pjf8p;0;7,2;17,9;2024-08-18T21:07:51.940Z;2024-08-18T21:33:56Z;[{'id': 5158893181, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158893211, 'qualifierId': 233, 'value': '433'}, {'id': 5158893183, 'qualifierId': 73}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;eq3htncf011l0ji2pj0rvy1as;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;433,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;55;10;Philadelphia Union II;3310;FWR;1,0
