id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Resume;value_Captain;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_PlayerPosition;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_PassEndY;value_Angle;value_Length;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_FlickOn;value_DeletedEventType;value_TouchTypePass;value_OutSwinger;value_Cross;value_LeftFooted;value_TakeOnOvertake;value_Assist;value_IntentionalAssist;value_PullBack;value_Right;value_SwerveRight;value_GoalmouthZ;value_Assisted;value_FirstTouch;value_BoxCentre;value_GoalmouthY;value_MisHit;value_RegularPlay;value_BigChance;value_RelatedEventId;value_GkY;value_RightFooted;value_GkX;value_NextEventGoalKick;value_GoalKick;value_Low;value_LayOff;value_TouchTypeClearance;value_IntendedTackleTarget;value_Chipped;value_TakeOnSpace;value_SwitchOfPlay;value_TouchTypeControl;value_OutOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_Head;value_NextEventThrowIn;value_ThrowIn;value_BlockedY;value_BlockedX;value_OutOfBoxCentre;value_NotAssisted;value_LowCentre;value_Blocked;value_IndividualPlay;value_DefBlock;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_LowRight;value_Hands;value_Diving;value_Collected;value_LowGkIntervention;value_KeeperThrow;value_NotVisible;value_Stooping;value_Overrun;value_High;value_HighCentre;value_HighGkIntervention;value_Caught;value_Reaching;value_OverArm;value_Foul;value_AttemptedTackle;value_Direct;value_NotPastGoalLine;value_Volley;value_HighLeft;value_ShirtPull/Holding;value_BlockedPass;value_TacticalFoul;value_YellowCard;value_Shove/Push;value_InjuredPlayerId;value_Injury;value_AerialFoul;value_LeadingToAttempt;value_HighRight;value_SavedOffLine;value_RelatedError1Id;value_BoxLeft;value_LastLine;value_SixYardBlocked;value_SmallBoxRight;value_ParriedDanger;value_SmallBoxLeft;value_LowLeft;value_CloseLeft;value_ThroughBall;value_FromCorner;value_MediumGkIntervention;value_GkKickFromHands;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_BlockedClearance;value_Minutes;value_GkHoof;value_EndType;value_FloatedCross;value_Straight;value_SmallBoxCentre;value_DrivenCross;value_BlockedCross;value_BoxRight;value_1On1;value_CloseRight;value_Deflection;value_OtherBodyPart;value_Sliding;value_ParriedSafe;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Unchallenged;value_HighClaim;value_OffTheBallFoul;value_Defensive1V1;value_Dissent;value_TimeWasting;value_OwnPlayer;value_OwnShotBlocked;value_SetPiece;value_TempBlocked;value_RecklessOffence;value_SecondYellow;value_Feet;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_HitBar;value_HitWoodwork;value_HitRightPost;value_Saved;value_HitLeftPost;value_Missed;value_CloseHigh;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663303565;5;1;1;0;13;99l7fsj6ykgbyqcb9zqqu9dgq;0;27,6;41,3;2024-03-24T23:03:57.759Z;2024-03-24T23:03:59Z;[{'id': 4899515321, 'qualifierId': 212, 'value': '11.4'}, {'id': 4899515315, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899515323, 'qualifierId': 213, 'value': '5.63'}, {'id': 4899515319, 'qualifierId': 141, 'value': '31.1'}, {'id': 4899515313, 'qualifierId': 3}, {'id': 4899515317, 'qualifierId': 140, 'value': '36.2'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;36,2;;31,1;5,63;11,4;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;36,2;31,1;;;;;;;;0;0;13;St. Louis City II;13;DL;1,0
2663303563;7;1;1;0;14;dqx48fglv1l96cyrmjdod0xec;0;59,6;75,5;2024-03-24T23:03:58.522Z;2024-03-24T23:03:59Z;[{'id': 4899515303, 'qualifierId': 141, 'value': '66.8'}, {'id': 4899515307, 'qualifierId': 213, 'value': '5.84'}, {'id': 4899515301, 'qualifierId': 140, 'value': '71.6'}, {'id': 4899515299, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899515297, 'qualifierId': 3}, {'id': 4899515305, 'qualifierId': 212, 'value': '13.9'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;71,6;;66,8;5,84;13,9;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;71,6;66,8;;;;;;;;0;0;14;North Texas;14;MC;1,0
2663303571;6;1;1;0;15;99l7fsj6ykgbyqcb9zqqu9dgq;1;30,7;35,6;2024-03-24T23:04:00.031Z;2024-03-24T23:04:03Z;[{'id': 4899515349, 'qualifierId': 140, 'value': '44.8'}, {'id': 4899515353, 'qualifierId': 212, 'value': '15.3'}, {'id': 4899515355, 'qualifierId': 213, 'value': '6.04'}, {'id': 4899515347, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899515345, 'qualifierId': 3}, {'id': 4899515351, 'qualifierId': 141, 'value': '30.2'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;44,8;;30,2;6,04;15,3;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;44,8;30,2;;;;;;;;0;0;15;St. Louis City II;15;MC;1,0
2663303573;7;44;1;0;17;99l7fsj6ykgbyqcb9zqqu9dgq;1;47,8;32,7;2024-03-24T23:04:01.960Z;2024-03-24T23:04:03Z;[{'id': 4899515359, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899515363, 'qualifierId': 233, 'value': '8'}, {'id': 4899515361, 'qualifierId': 285}];1iedtrzbcgj817i0ccin8dvro;D. Pepi;;;budr6ifnm8qdr8n3gb8nvoahg;Aerial;;;;;;;;;;;;;;;;;;;8,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;0;17;St. Louis City II;17;FW;1,0
2663303569;8;44;1;0;17;dqx48fglv1l96cyrmjdod0xec;0;52,2;67,3;2024-03-24T23:04:01.961Z;2024-03-24T23:04:04Z;[{'id': 4899515371, 'qualifierId': 233, 'value': '7'}, {'id': 4899515337, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899515369, 'qualifierId': 286}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;budr6ifnm8qdr8n3gb8nvoahg;Aerial;;;;;;;;;;;;;;;;;;;7,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;0;17;North Texas;17;DL;1,0
2663303575;8;1;1;0;17;99l7fsj6ykgbyqcb9zqqu9dgq;0;44,8;30,2;2024-03-24T23:04:02.167Z;2024-03-29T11:33:41Z;[{'id': 4899515379, 'qualifierId': 140, 'value': '57.1'}, {'id': 4899515373, 'qualifierId': 3}, {'id': 4899515383, 'qualifierId': 212, 'value': '12.9'}, {'id': 4899515381, 'qualifierId': 141, 'value': '30.4'}, {'id': 4899515377, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899515385, 'qualifierId': 213, 'value': '0.01'}, {'id': 4899515375, 'qualifierId': 168}];1iedtrzbcgj817i0ccin8dvro;D. Pepi;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;57,1;;30,4;0,01;12,9;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;57,1;30,4;;;;;;;;0;0;17;St. Louis City II;17;FW;1,0
2663303577;9;1;1;0;19;dqx48fglv1l96cyrmjdod0xec;1;40,0;67,8;2024-03-24T23:04:04.073Z;2024-03-24T23:04:07Z;[{'id': 4899515391, 'qualifierId': 140, 'value': '44.2'}, {'id': 4899515397, 'qualifierId': 213, 'value': '4.89'}, {'id': 4899515395, 'qualifierId': 212, 'value': '24.7'}, {'id': 4899515389, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899515399, 'qualifierId': 1}, {'id': 4899515393, 'qualifierId': 141, 'value': '32.0'}, {'id': 4899515387, 'qualifierId': 157}];7fpjrqc5obhk5rfmr90yf61w4;K. Hiebert;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;44,2;;32,0;4,89;24,7;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;44,2;32,0;;;;;;;;0;0;19;North Texas;19;DC;1,0
2663303585;10;1;1;0;22;dqx48fglv1l96cyrmjdod0xec;0;45,0;41,5;2024-03-24T23:04:07.241Z;2024-03-24T23:54:27Z;[{'id': 4899515429, 'qualifierId': 141, 'value': '27.2'}, {'id': 4899515423, 'qualifierId': 3}, {'id': 4899515427, 'qualifierId': 140, 'value': '54.5'}, {'id': 4899515431, 'qualifierId': 212, 'value': '13.9'}, {'id': 4899515425, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899515433, 'qualifierId': 213, 'value': '5.51'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;54,5;;27,2;5,51;13,9;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;54,5;27,2;;;;;;;;0;0;22;North Texas;22;DR;1,0
2663303587;11;43;1;0;23;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-03-24T23:04:07.520Z;2024-03-24T23:54:23Z;[{'id': 4899574035, 'qualifierId': 144, 'value': '61'}, {'id': 4899515437, 'qualifierId': 56, 'value': 'Center'}];9k050zmkegfu3gdw2b4g4uwwk;C. Glover;;;budr6ifnm8qdr8n3gb8nvoahg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;0;23;North Texas;23;AMC;1,0
2663303581;9;61;1;0;23;99l7fsj6ykgbyqcb9zqqu9dgq;1;54,8;58,1;2024-03-24T23:04:08.156Z;2024-03-24T23:04:08Z;[{'id': 4899515419, 'qualifierId': 56, 'value': 'Center'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;budr6ifnm8qdr8n3gb8nvoahg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;0;23;St. Louis City II;23;MC;1,0
2663303589;10;49;1;0;25;99l7fsj6ykgbyqcb9zqqu9dgq;1;40,0;87,2;2024-03-24T23:04:10.191Z;2024-03-24T23:04:10Z;[];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;budr6ifnm8qdr8n3gb8nvoahg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;0;25;St. Louis City II;25;DC;1,0
2663303593;11;1;1;0;26;99l7fsj6ykgbyqcb9zqqu9dgq;1;26,0;93,3;2024-03-24T23:04:11.327Z;2024-03-24T23:04:14Z;[{'id': 4899515455, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899515461, 'qualifierId': 212, 'value': '14.4'}, {'id': 4899515457, 'qualifierId': 140, 'value': '37.1'}, {'id': 4899515463, 'qualifierId': 213, 'value': '5.65'}, {'id': 4899515459, 'qualifierId': 141, 'value': '80.8'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;37,1;;80,8;5,65;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;37,1;80,8;;;;;;;;0;0;26;St. Louis City II;26;DC;1,0
2663303597;12;1;1;0;29;99l7fsj6ykgbyqcb9zqqu9dgq;1;50,0;70,2;2024-03-24T23:04:13.903Z;2024-03-24T23:04:14Z;[{'id': 4899515483, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899515489, 'qualifierId': 212, 'value': '15.6'}, {'id': 4899515491, 'qualifierId': 213, 'value': '4.38'}, {'id': 4899515487, 'qualifierId': 141, 'value': '48.5'}, {'id': 4899515485, 'qualifierId': 140, 'value': '45.1'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;45,1;;48,5;4,38;15,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;45,1;48,5;;;;;;;;0;0;29;St. Louis City II;29;MC;1,0
2663303609;14;50;1;0;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;37,4;48,1;2024-03-24T23:04:14.415Z;2024-03-24T23:55:11Z;[{'id': 4899574533, 'qualifierId': 233, 'value': '438'}, {'id': 4899515523, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899574425, 'qualifierId': 286}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;budr6ifnm8qdr8n3gb8nvoahg;Dispossessed;;;;;;;;;;;;;;;;;;;438,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;0;30;St. Louis City II;30;MC;1,0
2663314243;438;7;1;0;30;dqx48fglv1l96cyrmjdod0xec;1;62,6;51,9;2024-03-24T23:04:14.416Z;2024-03-29T11:34:16Z;[{'id': 4899574525, 'qualifierId': 56, 'value': 'Center'}, {'id': 4903276041, 'qualifierId': 384}, {'id': 4899574527, 'qualifierId': 285}, {'id': 4899574529, 'qualifierId': 233, 'value': '14'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;budr6ifnm8qdr8n3gb8nvoahg;Tackle;;;;;;;;;;;;;;;;;;;14,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;0;30;North Texas;30;AML;1,0
2663303601;13;43;1;0;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-03-24T23:04:14.639Z;2024-03-24T23:04:20Z;[{'id': 4899515499, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899515541, 'qualifierId': 144, 'value': '61'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;budr6ifnm8qdr8n3gb8nvoahg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;0;30;St. Louis City II;30;MC;1,0
2663303607;12;49;1;0;31;dqx48fglv1l96cyrmjdod0xec;1;64,2;40,3;2024-03-24T23:04:15.866Z;2024-03-24T23:55:18Z;[];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;budr6ifnm8qdr8n3gb8nvoahg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;0;31;North Texas;31;FW;1,0
2663314263;439;1;1;0;34;dqx48fglv1l96cyrmjdod0xec;1;68,9;49,3;2024-03-24T23:04:18.414Z;2024-03-24T23:55:30Z;[{'id': 4899574635, 'qualifierId': 140, 'value': '81.8'}, {'id': 4899574641, 'qualifierId': 213, 'value': '0.70'}, {'id': 4899574637, 'qualifierId': 141, 'value': '66.0'}, {'id': 4899574633, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899574639, 'qualifierId': 212, 'value': '17.7'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;81,8;;66,0;0,7;17,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;81,8;66,0;;;;;;;;0;0;34;North Texas;34;FW;1,0
2663303625;13;1;1;0;36;dqx48fglv1l96cyrmjdod0xec;1;80,2;71,7;2024-03-24T23:04:20.874Z;2024-03-24T23:55:34Z;[{'id': 4899515611, 'qualifierId': 213, 'value': '2.07'}, {'id': 4899515605, 'qualifierId': 140, 'value': '75.1'}, {'id': 4899515607, 'qualifierId': 141, 'value': '86.1'}, {'id': 4899515603, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899515609, 'qualifierId': 212, 'value': '11.2'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;75,1;;86,1;2,07;11,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;75,1;86,1;;;;;;;;0;0;36;North Texas;36;MC;1,0
2663303627;14;1;1;0;38;dqx48fglv1l96cyrmjdod0xec;0;75,1;86,1;2024-03-24T23:04:22.835Z;2024-03-29T11:34:27Z;[{'id': 4903276333, 'qualifierId': 224}, {'id': 4899515623, 'qualifierId': 140, 'value': '86.6'}, {'id': 4899515629, 'qualifierId': 213, 'value': '5.48'}, {'id': 4899515617, 'qualifierId': 2}, {'id': 4899515625, 'qualifierId': 141, 'value': '67.7'}, {'id': 4899515627, 'qualifierId': 212, 'value': '17.4'}, {'id': 4903276335, 'qualifierId': 72}, {'id': 4899515621, 'qualifierId': 56, 'value': 'Center'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;86,6;;67,7;5,48;17,4;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;86,6;67,7;;;;;;;;0;0;38;North Texas;38;DC;1,0
2663303621;15;61;1;0;38;99l7fsj6ykgbyqcb9zqqu9dgq;1;16,9;28,6;2024-03-24T23:04:23.055Z;2024-03-24T23:04:23Z;[{'id': 4899515587, 'qualifierId': 56, 'value': 'Back'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;budr6ifnm8qdr8n3gb8nvoahg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;0;38;St. Louis City II;38;DR;1,0
2663303629;16;49;1;0;40;99l7fsj6ykgbyqcb9zqqu9dgq;1;19,4;41,1;2024-03-24T23:04:24.703Z;2024-03-24T23:04:24Z;[];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;budr6ifnm8qdr8n3gb8nvoahg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;0;40;St. Louis City II;40;MC;1,0
2663303633;17;1;1;0;40;99l7fsj6ykgbyqcb9zqqu9dgq;1;19,4;41,1;2024-03-24T23:04:24.958Z;2024-03-24T23:04:26Z;[{'id': 4899515647, 'qualifierId': 140, 'value': '12.7'}, {'id': 4899515651, 'qualifierId': 212, 'value': '9.4'}, {'id': 4899515645, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899515649, 'qualifierId': 141, 'value': '31.9'}, {'id': 4899515653, 'qualifierId': 213, 'value': '3.87'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;12,7;;31,9;3,87;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;12,7;31,9;;;;;;;;0;0;40;St. Louis City II;40;MC;1,0
2663303637;18;3;1;0;41;99l7fsj6ykgbyqcb9zqqu9dgq;0;11,8;29,4;2024-03-24T23:04:26.191Z;2024-03-29T11:34:39Z;[{'id': 4903276603, 'qualifierId': 465}, {'id': 4899515689, 'qualifierId': 233, 'value': '15'}, {'id': 4899515661, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899515663, 'qualifierId': 285}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;budr6ifnm8qdr8n3gb8nvoahg;Take On;;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;0;41;St. Louis City II;41;DR;1,0
