id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamFormation;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_Length;value_Angle;value_PassEndY;value_PassEndX;value_KickOff;value_Launch;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_Low;value_Offensive;value_Defensive;value_OutOfPlay;value_TouchTypeClearance;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_IntendedTackleTarget;value_IntentionalAssist;value_Assist;value_Chipped;value_BlockedX;value_RegularPlay;value_GkY;value_RelatedEventId;value_LowCentre;value_FirstTouch;value_Assisted;value_BlockedY;value_Blocked;value_SmallBoxCentre;value_GkX;value_SixYardBlocked;value_GoalmouthY;value_Head;value_GoalmouthZ;value_DefBlock;value_Left;value_CornerTaken;value_Cross;value_InSwinger;value_RightFooted;value_Right;value_OutSwinger;value_TakeOnOvertake;value_BoxCentre;value_HighLeft;value_ParriedSafe;value_HighGkIntervention;value_Hands;value_Reaching;value_FloatedCross;value_Straight;value_High;value_LayOff;value_BlockedPass;value_ShirtPull/Holding;value_TouchTypeControl;value_SwitchOfPlay;value_AttemptedTackle;value_HeadPass;value_PullBack;value_TouchTypePass;value_OutOfBoxCentre;value_Volley;value_NotAssisted;value_IndividualPlay;value_MisHit;value_NotVisible;value_FromCorner;value_HighClaim;value_KeeperThrow;value_OverArm;value_LowLeft;value_Collected;value_Diving;value_LowGkIntervention;value_Overrun;value_Injury;value_InjuredPlayerId;value_PlayersCaughtOffside;value_AerialFoul;value_Indirect;value_FlickOn;value_LeftFooted;value_Defensive1V1;value_BigChance;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_Obstruction;value_MediumGkIntervention;value_OwnPlayer;value_OwnShotBlocked;value_SmallBoxLeft;value_CloseLeft;value_Minutes;value_Standing;value_ParriedDanger;value_EndType;value_FastBreak;value_BoxLeft;value_OverhitCross;value_Handball;value_HighRight;value_BoxRight;value_Deflection;value_RecklessOffence;value_YellowCard;value_LowRight;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_SwerveLeft;value_FreeKick;value_OtherBodyPart;value_HighCentre;value_BlockedCross;value_PenaltyTakerId;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistId;value_Scored;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698327341;8;43;1;0;46;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-06-29T02:35:48.297Z;2024-06-29T02:35:52Z;[{'id': 5089826343, 'qualifierId': 285, 'value': '0'}, {'id': 5089826341, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089826365, 'qualifierId': 144, 'value': '44'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;doib55x7ijkckxo0p96byow0k;Deleted event;;;;;;;;;;;;;;;;;;;;;;;0,0;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;0;46;Colorado Rapids II;46;MC;1,0
2698327339;15;1;1;0;47;iiolvosiuokkrl5iuoxcjo4p;0;62,4;74,8;2024-06-29T02:35:49.326Z;2024-06-29T03:36:57Z;[{'id': 5089847335, 'qualifierId': 212, 'value': '13.9'}, {'id': 5089847333, 'qualifierId': 141, 'value': '55.0'}, {'id': 5089847329, 'qualifierId': 56, 'value': 'Center'}, {'id': 5089847337, 'qualifierId': 213, 'value': '4.46'}, {'id': 5089847331, 'qualifierId': 140, 'value': '59.1'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;13,9;4,46;55,0;59,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;59,1;55,0;;;;;;;;0;0;47;Los Angeles II;47;MC;1,0
2698327359;10;4;1;0;53;6gaq85erpkvbyxvivd96wuw44;1;40,5;39,6;2024-06-29T02:35:54.485Z;2024-06-30T05:52:21Z;[{'id': 5089844419, 'qualifierId': 233, 'value': '16'}, {'id': 5089826469, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089826471, 'qualifierId': 152}, {'id': 5089826467, 'qualifierId': 13}, {'id': 5091221525, 'qualifierId': 294}, {'id': 5089826475, 'qualifierId': 286}];cuxpxs76g96vwhrnhw9rw2ihg;J. Hernandez;;;doib55x7ijkckxo0p96byow0k;Foul;;;;;;;;;;;;;;;;;;;16,0;;;1,0;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;0;53;Colorado Rapids II;53;FW;1,0
2698327355;16;4;1;0;53;iiolvosiuokkrl5iuoxcjo4p;0;59,5;60,4;2024-06-29T02:35:54.486Z;2024-06-30T05:52:24Z;[{'id': 5089826415, 'qualifierId': 285}, {'id': 5091221543, 'qualifierId': 294}, {'id': 5089826411, 'qualifierId': 152}, {'id': 5089844423, 'qualifierId': 233, 'value': '10'}, {'id': 5089826409, 'qualifierId': 56, 'value': 'Center'}, {'id': 5089826407, 'qualifierId': 13}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;doib55x7ijkckxo0p96byow0k;Foul;;;;;;;;;;;;;;;;;;;10,0;;;;1,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;0;53;Los Angeles II;53;MC;1,0
2698327379;11;1;1;0;58;6gaq85erpkvbyxvivd96wuw44;1;43,9;43,6;2024-06-29T02:36:00.305Z;2024-06-30T05:53:32Z;[{'id': 5089826597, 'qualifierId': 152}, {'id': 5089826605, 'qualifierId': 212, 'value': '13.4'}, {'id': 5089826599, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089826603, 'qualifierId': 141, 'value': '60.9'}, {'id': 5089826595, 'qualifierId': 5}, {'id': 5089826607, 'qualifierId': 213, 'value': '2.08'}, {'id': 5089826601, 'qualifierId': 140, 'value': '37.7'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;13,4;2,08;60,9;37,7;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;37,7;60,9;;;;;;;;0;0;58;Colorado Rapids II;58;MC;1,0
2698574919;721;1;1;1;2;6gaq85erpkvbyxvivd96wuw44;1;38,6;63,1;2024-06-29T02:36:04.257Z;2024-06-30T05:53:17Z;[{'id': 5091221851, 'qualifierId': 56, 'value': 'Back'}, {'id': 5091221859, 'qualifierId': 213, 'value': '1.29'}, {'id': 5091221857, 'qualifierId': 212, 'value': '23.3'}, {'id': 5091221853, 'qualifierId': 140, 'value': '44.8'}, {'id': 5091221855, 'qualifierId': 141, 'value': '96.0'}];do2o6ka25talswmmillufejqi;D. Rosales;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;23,3;1,29;96,0;44,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;44,8;96,0;;;;;;;;0;1;2;Colorado Rapids II;62;DC;1,0
2698327387;12;1;1;1;5;6gaq85erpkvbyxvivd96wuw44;1;43,9;87,3;2024-06-29T02:36:07.280Z;2024-06-30T05:54:25Z;[{'id': 5089826627, 'qualifierId': 213, 'value': '4.94'}, {'id': 5089826621, 'qualifierId': 140, 'value': '46.9'}, {'id': 5089826625, 'qualifierId': 212, 'value': '14.2'}, {'id': 5089826623, 'qualifierId': 141, 'value': '66.9'}, {'id': 5089826619, 'qualifierId': 56, 'value': 'Back'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;14,2;4,94;66,9;46,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;46,9;66,9;;;;;;;;0;1;5;Colorado Rapids II;65;DC;1,0
2698575075;722;1;1;1;8;6gaq85erpkvbyxvivd96wuw44;1;51,0;72,9;2024-06-29T02:36:10.157Z;2024-06-30T05:54:59Z;[{'id': 5091222265, 'qualifierId': 56, 'value': 'Center'}, {'id': 5091222273, 'qualifierId': 213, 'value': '6.20'}, {'id': 5091222269, 'qualifierId': 141, 'value': '71.8'}, {'id': 5091222271, 'qualifierId': 212, 'value': '9.1'}, {'id': 5091222267, 'qualifierId': 140, 'value': '59.6'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;9,1;6,2;71,8;59,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;59,6;71,8;;;;;;;;0;1;8;Colorado Rapids II;68;MC;1,0
2698327385;17;83;1;1;10;iiolvosiuokkrl5iuoxcjo4p;0;43,5;31,7;2024-06-29T02:36:11.894Z;2024-06-30T05:55:05Z;[{'id': 5089863361, 'qualifierId': 399, 'value': '6mm2h3x9hmyea3bu2wt80uo7o'}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;doib55x7ijkckxo0p96byow0k;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;1;10;Los Angeles II;70;FW;1,0
2698327391;13;1;1;1;10;6gaq85erpkvbyxvivd96wuw44;1;56,6;67,7;2024-06-29T02:36:12.089Z;2024-06-30T05:55:53Z;[{'id': 5089826661, 'qualifierId': 141, 'value': '44.6'}, {'id': 5089826657, 'qualifierId': 56, 'value': 'Center'}, {'id': 5089826659, 'qualifierId': 140, 'value': '62.0'}, {'id': 5089826663, 'qualifierId': 212, 'value': '16.7'}, {'id': 5089826665, 'qualifierId': 213, 'value': '5.06'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;16,7;5,06;44,6;62,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;62,0;44,6;;;;;;;;0;1;10;Colorado Rapids II;70;MC;1,0
2698327399;14;1;1;1;11;6gaq85erpkvbyxvivd96wuw44;1;62,4;51,3;2024-06-29T02:36:13.289Z;2024-06-30T05:55:56Z;[{'id': 5089826707, 'qualifierId': 212, 'value': '17.7'}, {'id': 5089826709, 'qualifierId': 213, 'value': '3.55'}, {'id': 5089826701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089826705, 'qualifierId': 141, 'value': '40.9'}, {'id': 5089826703, 'qualifierId': 140, 'value': '46.9'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;17,7;3,55;40,9;46,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;46,9;40,9;;;;;;;;0;1;11;Colorado Rapids II;71;MC;1,0
2698327405;15;1;1;1;15;6gaq85erpkvbyxvivd96wuw44;1;51,7;29,9;2024-06-29T02:36:17.193Z;2024-06-30T05:57:11Z;[{'id': 5089826725, 'qualifierId': 141, 'value': '3.7'}, {'id': 5089826723, 'qualifierId': 140, 'value': '59.4'}, {'id': 5089826727, 'qualifierId': 212, 'value': '19.6'}, {'id': 5089826729, 'qualifierId': 213, 'value': '5.14'}, {'id': 5089826721, 'qualifierId': 56, 'value': 'Right'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;19,6;5,14;3,7;59,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;59,4;3,7;;;;;;;;0;1;15;Colorado Rapids II;75;DL;1,0
2698327409;16;1;1;1;18;6gaq85erpkvbyxvivd96wuw44;1;59,5;3,7;2024-06-29T02:36:20.097Z;2024-06-30T05:57:15Z;[{'id': 5089826739, 'qualifierId': 212, 'value': '19.9'}, {'id': 5089826737, 'qualifierId': 141, 'value': '21.7'}, {'id': 5089826741, 'qualifierId': 213, 'value': '2.48'}, {'id': 5089826733, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089826735, 'qualifierId': 140, 'value': '44.6'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;19,9;2,48;21,7;44,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;44,6;21,7;;;;;;;;0;1;18;Colorado Rapids II;78;DR;1,0
2698575485;723;1;1;1;22;6gaq85erpkvbyxvivd96wuw44;1;45,4;21,3;2024-06-29T02:36:24.158Z;2024-06-30T05:57:37Z;[{'id': 5091223351, 'qualifierId': 141, 'value': '17.3'}, {'id': 5091223347, 'qualifierId': 56, 'value': 'Right'}, {'id': 5091223349, 'qualifierId': 140, 'value': '66.3'}, {'id': 5091223355, 'qualifierId': 213, 'value': '6.16'}, {'id': 5091223353, 'qualifierId': 212, 'value': '22.1'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;22,1;6,16;17,3;66,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;66,3;17,3;;;;;;;;0;1;22;Colorado Rapids II;82;DL;1,0
2698327411;17;1;1;1;26;6gaq85erpkvbyxvivd96wuw44;1;62,8;16,4;2024-06-29T02:36:28.392Z;2024-06-30T05:58:01Z;[{'id': 5089826751, 'qualifierId': 56, 'value': 'Right'}, {'id': 5089826759, 'qualifierId': 213, 'value': '4.99'}, {'id': 5089826757, 'qualifierId': 212, 'value': '9.8'}, {'id': 5089826753, 'qualifierId': 140, 'value': '65.4'}, {'id': 5089826755, 'qualifierId': 141, 'value': '2.5'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;9,8;4,99;2,5;65,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;65,4;2,5;;;;;;;;0;1;26;Colorado Rapids II;86;MC;1,0
2698327417;18;1;1;1;27;6gaq85erpkvbyxvivd96wuw44;1;69,5;3,3;2024-06-29T02:36:29.289Z;2024-06-30T05:59:39Z;[{'id': 5089826853, 'qualifierId': 140, 'value': '77.5'}, {'id': 5089826855, 'qualifierId': 141, 'value': '16.0'}, {'id': 5089826851, 'qualifierId': 56, 'value': 'Right'}, {'id': 5089826857, 'qualifierId': 212, 'value': '12.0'}, {'id': 5089826859, 'qualifierId': 213, 'value': '0.80'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;12,0;0,8;16,0;77,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;77,5;16,0;;;;;;;;0;1;27;Colorado Rapids II;87;DR;1,0
2698327439;19;1;1;1;37;6gaq85erpkvbyxvivd96wuw44;1;88,9;18,9;2024-06-29T02:36:38.697Z;2024-06-30T06:00:10Z;[{'id': 5089826959, 'qualifierId': 213, 'value': '3.21'}, {'id': 5089826957, 'qualifierId': 212, 'value': '10.5'}, {'id': 5089826951, 'qualifierId': 56, 'value': 'Right'}, {'id': 5089826955, 'qualifierId': 141, 'value': '17.9'}, {'id': 5089826953, 'qualifierId': 140, 'value': '78.9'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;10,5;3,21;17,9;78,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;78,9;17,9;;;;;;;;0;1;37;Colorado Rapids II;97;FWR;1,0
2698327459;20;1;1;1;38;6gaq85erpkvbyxvivd96wuw44;1;89,8;14,4;2024-06-29T02:36:40.178Z;2024-06-30T11:01:11Z;[{'id': 5091320477, 'qualifierId': 154}, {'id': 5089827057, 'qualifierId': 56, 'value': 'Center'}, {'id': 5089827059, 'qualifierId': 140, 'value': '93.7'}, {'id': 5091320475, 'qualifierId': 210, 'value': '15'}, {'id': 5089827063, 'qualifierId': 212, 'value': '27.2'}, {'id': 5089827065, 'qualifierId': 213, 'value': '1.42'}, {'id': 5089827061, 'qualifierId': 141, 'value': '53.9'}, {'id': 5091319251, 'qualifierId': 155}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;1,0;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;27,2;1,42;53,9;93,7;;;;;;;;;;;;;;;;;;;;;1,0;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;93,7;53,9;;;;;;;;0;1;38;Colorado Rapids II;98;MC;1,0
2698331039;373;44;1;1;38;6gaq85erpkvbyxvivd96wuw44;1;94,0;59,3;2024-06-29T02:36:40.406Z;2024-06-30T11:01:40Z;[{'id': 5089847383, 'qualifierId': 56, 'value': 'Center'}, {'id': 5089847385, 'qualifierId': 286}, {'id': 5089847403, 'qualifierId': 233, 'value': '18'}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;;doib55x7ijkckxo0p96byow0k;Aerial;;;;;;;;;;;;;;;;;;;18,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;1;38;Colorado Rapids II;98;FWL;1,0
2698327421;18;44;1;1;38;iiolvosiuokkrl5iuoxcjo4p;0;6,0;40,7;2024-06-29T02:36:40.407Z;2024-06-30T11:01:23Z;[{'id': 5089826873, 'qualifierId': 285}, {'id': 5089826869, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089847399, 'qualifierId': 233, 'value': '373'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;doib55x7ijkckxo0p96byow0k;Aerial;;;;;;;;;;;;;;;;;;;373,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;1;38;Los Angeles II;98;DR;1,0
2698597927;766;15;1;1;39;6gaq85erpkvbyxvivd96wuw44;1;96,0;53,6;2024-06-29T02:36:40.757Z;2024-06-30T10:56:02Z;[{'id': 5091319959, 'qualifierId': 56, 'value': 'Center'}, {'id': 5091320499, 'qualifierId': 146, 'value': '97.5'}, {'id': 5091319955, 'qualifierId': 22}, {'id': 5091320505, 'qualifierId': 231, 'value': '48.4'}, {'id': 5091320487, 'qualifierId': 55, 'value': '20'}, {'id': 5091320481, 'qualifierId': 78}, {'id': 5091320495, 'qualifierId': 328}, {'id': 5091320483, 'qualifierId': 29}, {'id': 5091320501, 'qualifierId': 147, 'value': '52.9'}, {'id': 5091320009, 'qualifierId': 82}, {'id': 5091319957, 'qualifierId': 16}, {'id': 5091320503, 'qualifierId': 230, 'value': '99.8'}, {'id': 5091320497, 'qualifierId': 100}, {'id': 5091320491, 'qualifierId': 102, 'value': '51.6'}, {'id': 5091320485, 'qualifierId': 154}, {'id': 5091562301, 'qualifierId': 233, 'value': '19'}, {'id': 5091320479, 'qualifierId': 15}, {'id': 5091320493, 'qualifierId': 103, 'value': '19'}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;;doib55x7ijkckxo0p96byow0k;Attempt Saved;;;;;;;;;;;;;;;;;;;19,0;;;;;;;;;;;;;;;;1,0;;;97,5;1,0;48,4;20,0;1,0;1,0;1,0;52,9;1,0;1,0;99,8;1,0;51,6;1,0;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;97,5;52,9;51,6;19;20,0;ajxa2yfzwct5nd0ded1sa9vmy;;0;1;39;Colorado Rapids II;99;FWL;1,0
2698327433;19;10;1;1;39;iiolvosiuokkrl5iuoxcjo4p;1;2,5;47,1;2024-06-29T02:36:40.857Z;2024-06-30T10:56:02Z;[{'id': 5089826925, 'qualifierId': 56, 'value': 'Back'}, {'id': 5091562305, 'qualifierId': 233, 'value': '766'}, {'id': 5091319655, 'qualifierId': 94}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;doib55x7ijkckxo0p96byow0k;Save;;;;;;;;;;;;;;;;;;;766,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;1;39;Los Angeles II;99;DR;1,0
2698327437;20;6;1;1;45;iiolvosiuokkrl5iuoxcjo4p;0;0,8;41,7;2024-06-29T02:36:47.270Z;2024-06-30T08:24:33Z;[{'id': 5089861707, 'qualifierId': 233, 'value': '21'}, {'id': 5089826949, 'qualifierId': 73}, {'id': 5089826947, 'qualifierId': 56, 'value': 'Back'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;doib55x7ijkckxo0p96byow0k;Corner Awarded;;;;;;;;;;;;;;;;;;;21,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;1;45;Los Angeles II;105;DR;1,0
2698327461;21;6;1;1;45;6gaq85erpkvbyxvivd96wuw44;1;99,2;58,3;2024-06-29T02:36:47.270Z;2024-06-30T08:24:32Z;[{'id': 5089827069, 'qualifierId': 56, 'value': 'Center'}, {'id': 5089827127, 'qualifierId': 73}, {'id': 5089861703, 'qualifierId': 233, 'value': '20'}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;;doib55x7ijkckxo0p96byow0k;Corner Awarded;;;;;;;;;;;;;;;;;;;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;1;45;Colorado Rapids II;105;FWL;1,0
