id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Captain;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_Angle;value_Length;value_PassEndX;value_Zone;value_PassEndY;value_AttemptedTackle;value_Foul;value_Direct;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_FreeKickTaken;value_Chipped;value_Launch;value_LongBall;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_SwitchOfPlay;value_Cross;value_Assist;value_DrivenCross;value_IntentionalAssist;value_Straight;value_RightFooted;value_FirstTouch;value_GoalmouthZ;value_SmallBoxCentre;value_LowRight;value_BlockedY;value_BlockedX;value_Assisted;value_RegularPlay;value_RelatedEventId;value_GoalmouthY;value_BigChance;value_Deflection;value_ParriedDanger;value_Feet;value_LowGkIntervention;value_Diving;value_BlockedPass;value_HeadPass;value_NextEventGoalKick;value_GoalKick;value_High;value_NotVisible;value_IntendedTackleTarget;value_LayOff;value_DeletedEventType;value_Defensive1V1;value_TakeOnSpace;value_LeftFooted;value_Left;value_CornerTaken;value_GkY;value_IndividualPlay;value_OutOfBoxCentre;value_FromCorner;value_CloseLeft;value_GkX;value_Low;value_LastLine;value_TouchTypeControl;value_LowLeft;value_Hands;value_ParriedSafe;value_KeeperThrow;value_Right;value_OverhitCross;value_InSwinger;value_FloatedCross;value_Head;value_FlickOn;value_PlayersCaughtOffside;value_Indirect;value_OutSwinger;value_BlockedCross;value_HighGkIntervention;value_Blocked;value_DefBlock;value_GkXTimeOfGoal;value_HighLeft;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_BoxCentre;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_SixYardBlocked;value_Volley;value_Standing;value_HighCentre;value_MisHit;value_BoxRight;value_DrinksBreak;value_RefereeDelay;value_Shove/Push;value_TacticalFoul;value_YellowCard;value_Injury;value_InjuredPlayerId;value_BoxLeft;value_OwnShotBlocked;value_NotPastGoalLine;value_CloseRight;value_SmallBoxRight;value_Minutes;value_AerialFoul;value_EndType;value_Overrun;value_LowCentre;value_TimeWasting;value_NotAssisted;value_CloseHigh;value_RecklessOffence;value_ThroughBall;value_1On1;value_Stooping;value_Collected;value_ShirtPull/Holding;value_MediumGkIntervention;value_LeadingToGoal;value_RelatedError1Id;value_HighRight;value_FantasyAssistType;value_OwnGoal;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695842675;9;1;1;0;15;cbip96wzs3jc2xadoluhhxotl;1;35,1;66,4;2024-06-12T23:03:19.115Z;2024-06-12T23:03:20Z;[{'id': 5076147645, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076147651, 'qualifierId': 212, 'value': '20.1'}, {'id': 5076147647, 'qualifierId': 140, 'value': '35.6'}, {'id': 5076147653, 'qualifierId': 213, 'value': '1.54'}, {'id': 5076147649, 'qualifierId': 141, 'value': '96.0'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;1,54;20,1;35,6;;96,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;35,6;96,0;;;;;;;0;0;0;15;Sporting KC II;15;MC;1,0
2695842679;10;1;1;0;17;cbip96wzs3jc2xadoluhhxotl;1;35,7;96,0;2024-06-12T23:03:20.859Z;2024-06-12T23:03:24Z;[{'id': 5076147671, 'qualifierId': 140, 'value': '45.0'}, {'id': 5076147675, 'qualifierId': 212, 'value': '9.8'}, {'id': 5076147677, 'qualifierId': 213, 'value': '6.18'}, {'id': 5076147673, 'qualifierId': 141, 'value': '94.5'}, {'id': 5076147669, 'qualifierId': 56, 'value': 'Back'}];asy97zdxk0352toy38huzk222;T. Silva;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;6,18;9,8;45,0;;94,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;45,0;94,5;;;;;;;0;0;0;17;Sporting KC II;17;DC;1,0
2695842681;11;4;1;0;20;cbip96wzs3jc2xadoluhhxotl;1;44,8;95,8;2024-06-12T23:03:23.899Z;2024-06-12T23:03:27Z;[{'id': 5076147703, 'qualifierId': 265}, {'id': 5076147697, 'qualifierId': 13}, {'id': 5076147701, 'qualifierId': 152}, {'id': 5076147705, 'qualifierId': 286}, {'id': 5076147733, 'qualifierId': 233, 'value': '3'}, {'id': 5076147699, 'qualifierId': 56, 'value': 'Back'}];dzo2odov052991qseshgfruju;D. Iskenderian;;;ddw7sdx4a8bna2avk5jn5ah3o;Foul;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;0;20;Sporting KC II;20;ML;1,0
2695842687;3;4;1;0;20;7fbej4xwoq4imaf5l39304m37;0;55,2;4,2;2024-06-12T23:03:23.900Z;2024-06-12T23:03:27Z;[{'id': 5076147747, 'qualifierId': 233, 'value': '11'}, {'id': 5076147731, 'qualifierId': 285}, {'id': 5076147725, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076147723, 'qualifierId': 13}, {'id': 5076147727, 'qualifierId': 152}, {'id': 5076147729, 'qualifierId': 265}];aifybz5snfmoiwlq6qpweitxw;A. Cunningham;;;ddw7sdx4a8bna2avk5jn5ah3o;Foul;;;;;;;;;;;;;;;;1,0;1,0;1,0;;11,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;0;20;Real Monarchs;20;DR;1,0
2695842695;12;1;1;0;30;cbip96wzs3jc2xadoluhhxotl;1;40,9;96,3;2024-06-12T23:03:34.443Z;2024-06-12T23:03:36Z;[{'id': 5076147783, 'qualifierId': 141, 'value': '68.4'}, {'id': 5076147779, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076147787, 'qualifierId': 213, 'value': '4.43'}, {'id': 5076147785, 'qualifierId': 212, 'value': '19.8'}, {'id': 5076147781, 'qualifierId': 140, 'value': '35.6'}, {'id': 5076147775, 'qualifierId': 5}, {'id': 5076147777, 'qualifierId': 152}];asy97zdxk0352toy38huzk222;T. Silva;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;4,43;19,8;35,6;;68,4;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;35,6;68,4;;;;;;;0;0;0;30;Sporting KC II;30;DC;1,0
2695842697;13;1;1;0;33;cbip96wzs3jc2xadoluhhxotl;1;35,6;68,4;2024-06-12T23:03:36.747Z;2024-06-12T23:03:40Z;[{'id': 5076147795, 'qualifierId': 141, 'value': '39.7'}, {'id': 5076147797, 'qualifierId': 212, 'value': '19.8'}, {'id': 5076147793, 'qualifierId': 140, 'value': '32.2'}, {'id': 5076147791, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076147799, 'qualifierId': 213, 'value': '4.53'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;4,53;19,8;32,2;;39,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;32,2;39,7;;;;;;;0;0;0;33;Sporting KC II;33;MC;1,0
2695842701;14;1;1;0;36;cbip96wzs3jc2xadoluhhxotl;1;32,0;36,9;2024-06-12T23:03:40.139Z;2024-06-12T23:03:43Z;[{'id': 5076147845, 'qualifierId': 213, 'value': '1.25'}, {'id': 5076147839, 'qualifierId': 140, 'value': '37.5'}, {'id': 5076147841, 'qualifierId': 141, 'value': '62.4'}, {'id': 5076147843, 'qualifierId': 212, 'value': '18.3'}, {'id': 5076147837, 'qualifierId': 56, 'value': 'Back'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;1,25;18,3;37,5;;62,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;37,5;62,4;;;;;;;0;0;0;36;Sporting KC II;36;DL;1,0
2695842703;15;1;1;0;40;cbip96wzs3jc2xadoluhhxotl;1;48,1;70,0;2024-06-12T23:03:44.459Z;2024-06-12T23:03:47Z;[{'id': 5076147853, 'qualifierId': 141, 'value': '96.8'}, {'id': 5076147857, 'qualifierId': 213, 'value': '0.66'}, {'id': 5076147849, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076147855, 'qualifierId': 212, 'value': '29.7'}, {'id': 5076147851, 'qualifierId': 140, 'value': '70.4'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;0,66;29,7;70,4;;96,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;70,4;96,8;;;;;;;0;0;0;40;Sporting KC II;40;MC;1,0
2695842705;16;1;1;0;43;cbip96wzs3jc2xadoluhhxotl;1;68,7;88,4;2024-06-12T23:03:47.244Z;2024-06-12T23:03:48Z;[{'id': 5076147871, 'qualifierId': 213, 'value': '5.70'}, {'id': 5076147869, 'qualifierId': 212, 'value': '8.8'}, {'id': 5076147861, 'qualifierId': 155}, {'id': 5076147863, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076147867, 'qualifierId': 141, 'value': '81.2'}, {'id': 5076147865, 'qualifierId': 140, 'value': '75.7'}];asy97zdxk0352toy38huzk222;T. Silva;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;5,7;8,8;75,7;;81,2;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;75,7;81,2;;;;;;;0;0;0;43;Sporting KC II;43;DC;1,0
2695842707;17;61;1;0;44;cbip96wzs3jc2xadoluhhxotl;1;75,7;81,2;2024-06-12T23:03:48.199Z;2024-06-12T23:03:48Z;[{'id': 5076147875, 'qualifierId': 56, 'value': 'Left'}];dzo2odov052991qseshgfruju;D. Iskenderian;;;ddw7sdx4a8bna2avk5jn5ah3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;0;44;Sporting KC II;44;ML;1,0
2695842711;4;61;1;0;45;7fbej4xwoq4imaf5l39304m37;1;22,5;14,3;2024-06-12T23:03:48.902Z;2024-06-12T23:04:19Z;[{'id': 5076147887, 'qualifierId': 56, 'value': 'Back'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;ddw7sdx4a8bna2avk5jn5ah3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;0;45;Real Monarchs;45;AMR;1,0
2695842719;18;1;1;0;47;cbip96wzs3jc2xadoluhhxotl;0;76,9;70,9;2024-06-12T23:03:50.851Z;2024-06-12T23:57:30Z;[{'id': 5076147915, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076147921, 'qualifierId': 212, 'value': '18.3'}, {'id': 5076147917, 'qualifierId': 140, 'value': '94.3'}, {'id': 5076147919, 'qualifierId': 141, 'value': '68.8'}, {'id': 5076147923, 'qualifierId': 213, 'value': '6.21'}];dzo2odov052991qseshgfruju;D. Iskenderian;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;6,21;18,3;94,3;;68,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;94,3;68,8;;;;;;;0;0;0;47;Sporting KC II;47;ML;1,0
2695842723;5;49;1;0;51;7fbej4xwoq4imaf5l39304m37;1;3,3;7,1;2024-06-12T23:03:55.100Z;2024-06-12T23:53:07Z;[];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;ddw7sdx4a8bna2avk5jn5ah3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;0;51;Real Monarchs;51;DC;1,0
2695842725;6;1;1;0;52;7fbej4xwoq4imaf5l39304m37;1;3,0;4,6;2024-06-12T23:03:56.172Z;2024-06-12T23:53:09Z;[{'id': 5076147943, 'qualifierId': 140, 'value': '27.0'}, {'id': 5076147949, 'qualifierId': 213, 'value': '6.28'}, {'id': 5076147939, 'qualifierId': 157}, {'id': 5076147951, 'qualifierId': 1}, {'id': 5076147947, 'qualifierId': 212, 'value': '25.2'}, {'id': 5076147945, 'qualifierId': 141, 'value': '4.4'}, {'id': 5076147941, 'qualifierId': 56, 'value': 'Back'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;6,28;25,2;27,0;;4,4;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;27,0;4,4;;;;;;;0;0;0;52;Real Monarchs;52;DC;1,0
2695842727;7;50;1;0;55;7fbej4xwoq4imaf5l39304m37;1;27,7;4,0;2024-06-12T23:03:59.516Z;2024-06-12T23:04:04Z;[{'id': 5076147955, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076147957, 'qualifierId': 285}, {'id': 5076147981, 'qualifierId': 233, 'value': '19'}];i15xuf6lug0m5twd06n2pus4;Pau Vidal;;;ddw7sdx4a8bna2avk5jn5ah3o;Dispossessed;;;;;;;;;;;;;;;;;;;;19,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;0;55;Real Monarchs;55;FW;1,0
2695842731;19;7;1;0;55;cbip96wzs3jc2xadoluhhxotl;1;72,3;96,0;2024-06-12T23:03:59.517Z;2024-06-15T09:53:15Z;[{'id': 5076147977, 'qualifierId': 233, 'value': '7'}, {'id': 5076147973, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076147975, 'qualifierId': 286}, {'id': 5077637985, 'qualifierId': 384}];asy97zdxk0352toy38huzk222;T. Silva;;;ddw7sdx4a8bna2avk5jn5ah3o;Tackle;;;;;;;;;;;;;;;;;;;1,0;7,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;0;55;Sporting KC II;55;DC;1,0
2695842733;20;49;1;0;59;cbip96wzs3jc2xadoluhhxotl;1;51,8;81,1;2024-06-12T23:04:02.955Z;2024-06-12T23:04:03Z;[];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;ddw7sdx4a8bna2avk5jn5ah3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;0;59;Sporting KC II;59;DL;1,0
2695842747;21;1;1;1;2;cbip96wzs3jc2xadoluhhxotl;1;48,6;92,3;2024-06-12T23:04:05.931Z;2024-06-12T23:04:09Z;[{'id': 5076148049, 'qualifierId': 140, 'value': '16.9'}, {'id': 5076148053, 'qualifierId': 212, 'value': '38.2'}, {'id': 5076148055, 'qualifierId': 213, 'value': '3.66'}, {'id': 5076148057, 'qualifierId': 1}, {'id': 5076148051, 'qualifierId': 141, 'value': '64.6'}, {'id': 5076148047, 'qualifierId': 56, 'value': 'Back'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;3,66;38,2;16,9;;64,6;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;16,9;64,6;;;;;;;0;0;1;2;Sporting KC II;62;DL;1,0
2695842751;22;1;1;1;5;cbip96wzs3jc2xadoluhhxotl;1;17,0;62,4;2024-06-12T23:04:09.531Z;2024-06-12T23:04:12Z;[{'id': 5076148071, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076148079, 'qualifierId': 213, 'value': '0.72'}, {'id': 5076148075, 'qualifierId': 141, 'value': '73.3'}, {'id': 5076148073, 'qualifierId': 140, 'value': '25.1'}, {'id': 5076148077, 'qualifierId': 212, 'value': '11.3'}];2ig362xub2syd45v3usgymbkk;F. Delgado;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;0,72;11,3;25,1;;73,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;25,1;73,3;;;;;;;0;0;1;5;Sporting KC II;65;GK;1,0
2695842759;23;1;1;1;9;cbip96wzs3jc2xadoluhhxotl;1;25,4;69,0;2024-06-12T23:04:12.667Z;2024-06-12T23:04:15Z;[{'id': 5076148111, 'qualifierId': 140, 'value': '32.7'}, {'id': 5076148117, 'qualifierId': 213, 'value': '0.05'}, {'id': 5076148115, 'qualifierId': 212, 'value': '7.7'}, {'id': 5076148109, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076148113, 'qualifierId': 141, 'value': '69.6'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;0,05;7,7;32,7;;69,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;32,7;69,6;;;;;;;0;0;1;9;Sporting KC II;69;DL;1,0
2695842767;24;1;1;1;11;cbip96wzs3jc2xadoluhhxotl;1;33,0;61,8;2024-06-12T23:04:14.875Z;2024-06-12T23:04:20Z;[{'id': 5076148149, 'qualifierId': 213, 'value': '4.76'}, {'id': 5076148143, 'qualifierId': 140, 'value': '33.6'}, {'id': 5076148141, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076148145, 'qualifierId': 141, 'value': '43.1'}, {'id': 5076148147, 'qualifierId': 212, 'value': '12.7'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;4,76;12,7;33,6;;43,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;33,6;43,1;;;;;;;0;0;1;11;Sporting KC II;71;MC;1,0
2695842773;25;1;1;1;16;cbip96wzs3jc2xadoluhhxotl;1;33,9;40,1;2024-06-12T23:04:20.555Z;2024-06-12T23:04:25Z;[{'id': 5076148183, 'qualifierId': 141, 'value': '67.0'}, {'id': 5076148187, 'qualifierId': 213, 'value': '2.15'}, {'id': 5076148185, 'qualifierId': 212, 'value': '21.9'}, {'id': 5076148181, 'qualifierId': 140, 'value': '22.4'}, {'id': 5076148179, 'qualifierId': 56, 'value': 'Back'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;2,15;21,9;22,4;;67,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;22,4;67,0;;;;;;;0;0;1;16;Sporting KC II;76;MC;1,0
2695842775;26;1;1;1;21;cbip96wzs3jc2xadoluhhxotl;1;24,4;68,4;2024-06-12T23:04:25.307Z;2024-06-12T23:04:30Z;[{'id': 5076148197, 'qualifierId': 141, 'value': '41.0'}, {'id': 5076148195, 'qualifierId': 140, 'value': '24.9'}, {'id': 5076148193, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076148201, 'qualifierId': 213, 'value': '4.74'}, {'id': 5076148199, 'qualifierId': 212, 'value': '18.6'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;4,74;18,6;24,9;;41,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;24,9;41,0;;;;;;;0;0;1;21;Sporting KC II;81;DC;1,0
2695842779;27;1;1;1;27;cbip96wzs3jc2xadoluhhxotl;0;29,7;34,0;2024-06-12T23:04:30.731Z;2024-06-12T23:04:35Z;[{'id': 5076148219, 'qualifierId': 212, 'value': '77.2'}, {'id': 5076148213, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076148221, 'qualifierId': 213, 'value': '0.63'}, {'id': 5076148223, 'qualifierId': 1}, {'id': 5076148211, 'qualifierId': 157}, {'id': 5076148217, 'qualifierId': 141, 'value': '100.0'}, {'id': 5076148215, 'qualifierId': 140, 'value': '89.1'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;0,63;77,2;89,1;;100,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;89,1;100,0;;;;;;;0;0;1;27;Sporting KC II;87;DL;1,0
2695842787;8;5;1;1;31;7fbej4xwoq4imaf5l39304m37;1;12,4;-1,2;2024-06-12T23:04:35.350Z;2024-06-12T23:29:51Z;[{'id': 5076148257, 'qualifierId': 233, 'value': '28'}, {'id': 5076148253, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076148255, 'qualifierId': 347}];aifybz5snfmoiwlq6qpweitxw;A. Cunningham;;;ddw7sdx4a8bna2avk5jn5ah3o;Out;;;;;;;;;;;;;;;;;;;;28,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;1;31;Real Monarchs;91;DR;1,0
