id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_Zone;value_Angle;value_PassEndY;value_KickOff;value_Length;value_Offensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Defensive;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_Chipped;value_TakeOnOvertake;value_TouchTypeClearance;value_IntentionalAssist;value_Assist;value_Blocked;value_GoalmouthZ;value_BlockedY;value_RegularPlay;value_BoxLeft;value_Assisted;value_GoalmouthY;value_LowRight;value_BlockedX;value_GkX;value_GkY;value_RelatedEventId;value_RightFooted;value_DefBlock;value_HeadPass;value_DeletedEventType;value_TouchTypeControl;value_IntendedTackleTarget;value_LayOff;value_SoloRun;value_GoalShotGameClock;value_KeeperTouched;value_HighLeft;value_IndividualPlay;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_OutOfBoxCentre;value_LongBall;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_Head;value_Cross;value_LeftFooted;value_InSwinger;value_NextEventGoalKick;value_NotVisible;value_GoalKick;value_Low;value_LowCentre;value_FlickOn;value_DrivenCross;value_Straight;value_MediumGkIntervention;value_KeeperThrow;value_Direct;value_ShirtPull/Holding;value_Foul;value_OutSwinger;value_AttemptedTackle;value_OutOfPlay;value_BlockedPass;value_TakeOnSpace;value_TempMissed;value_BoxCentre;value_Left;value_CornerTaken;value_Right;value_FirstTouch;value_FromCorner;value_NotAssisted;value_BigChance;value_SavedOffLine;value_LastLine;value_SmallBoxLeft;value_Collected;value_LowGkIntervention;value_Feet;value_Stooping;value_ThroughBall;value_FastBreak;value_CloseRight;value_BlockedClearance;value_Shove/Push;value_BoxDeepRight;value_SixYardBlocked;value_ThrowInSetPiece;value_GkStart;value_FollowsADribble;value_HighRight;value_RecklessOffence;value_YellowCard;value_BoxRight;value_HighClaim;value_HighGkIntervention;value_Hands;value_Diving;value_OverhitCross;value_Minutes;value_Overrun;value_High;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CaptainChange;value_Strong;value_HitWoodwork;value_HitBar;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_GkKickFromHands;value_NotPastGoalLine;value_SecondYellow;value_NotRetreating;value_OverArm;value_LeadingToAttempt;value_1On1;value_RelatedError1Id;value_ParriedDanger;value_Deflection;value_Standing;value_GkHoof;value_ParriedSafe;value_HighCentre;value_Handball;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718504733;12;8;1;2;4;d0c07im4a6oj8qa7f1zlt3pqs;1;24,8;60,9;2024-09-08T19:07:42.911Z;2024-09-11T07:15:38Z;[{'id': 5204534349, 'qualifierId': 383}, {'id': 5201123367, 'qualifierId': 56, 'value': 'Back'}];53ufl7f1lbwnr7klx9ofxufbo;A. García;;;2elx99ldlrlgb7csggsp5w4;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;2;4;Minnesota United II;124;FWL;1,0
2719125407;815;83;1;2;5;d0c07im4a6oj8qa7f1zlt3pqs;1;28,5;52,7;2024-09-08T19:07:43.346Z;2024-09-11T07:15:34Z;[{'id': 5204534419, 'qualifierId': 399, 'value': 'c3f7oxhzkegam5g1cn1j8j7jd'}];53ufl7f1lbwnr7klx9ofxufbo;A. García;;;2elx99ldlrlgb7csggsp5w4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;2;5;Minnesota United II;125;FWL;1,0
2718504745;13;83;1;2;6;d0c07im4a6oj8qa7f1zlt3pqs;0;25,4;51,2;2024-09-08T19:07:44.735Z;2024-09-11T07:14:54Z;[{'id': 5201123537, 'qualifierId': 399, 'value': 'c3f7oxhzkegam5g1cn1j8j7jd'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;2elx99ldlrlgb7csggsp5w4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;2;6;Minnesota United II;126;MC;1,0
2718504767;34;1;1;2;7;1pc6sx2h4rp113ldkbp5d2xas;1;72,3;49,3;2024-09-08T19:07:45.536Z;2024-09-11T07:14:57Z;[{'id': 5201123519, 'qualifierId': 141, 'value': '58.0'}, {'id': 5201123521, 'qualifierId': 212, 'value': '8.6'}, {'id': 5201123515, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201123517, 'qualifierId': 140, 'value': '66.3'}, {'id': 5201123523, 'qualifierId': 213, 'value': '2.39'}];c3f7oxhzkegam5g1cn1j8j7jd;S. Shashoua;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;66,3;;2,39;58,0;;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;66,3;58,0;;;;;;;;0;2;7;Austin II;127;MC;1,0
2718504783;35;1;1;2;8;1pc6sx2h4rp113ldkbp5d2xas;1;66,1;58,1;2024-09-08T19:07:46.599Z;2024-09-08T19:07:49Z;[{'id': 5201123615, 'qualifierId': 212, 'value': '14.8'}, {'id': 5201123613, 'qualifierId': 141, 'value': '76.5'}, {'id': 5201123617, 'qualifierId': 213, 'value': '2.13'}, {'id': 5201123609, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201123611, 'qualifierId': 140, 'value': '58.6'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;58,6;;2,13;76,5;;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;58,6;76,5;;;;;;;;0;2;8;Austin II;128;MC;1,0
2718504795;36;1;1;2;11;1pc6sx2h4rp113ldkbp5d2xas;1;58,6;76,5;2024-09-08T19:07:49.551Z;2024-09-08T19:07:51Z;[{'id': 5201123701, 'qualifierId': 213, 'value': '0.57'}, {'id': 5201123695, 'qualifierId': 140, 'value': '67.3'}, {'id': 5201123699, 'qualifierId': 212, 'value': '10.8'}, {'id': 5201123697, 'qualifierId': 141, 'value': '85.1'}, {'id': 5201123693, 'qualifierId': 56, 'value': 'Left'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;67,3;;0,57;85,1;;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;67,3;85,1;;;;;;;;0;2;11;Austin II;131;DC;1,0
2718504797;37;50;1;2;11;1pc6sx2h4rp113ldkbp5d2xas;1;67,0;82,6;2024-09-08T19:07:49.760Z;2024-09-11T09:15:37Z;[{'id': 5204553935, 'qualifierId': 233, 'value': '816'}, {'id': 5204534577, 'qualifierId': 286}, {'id': 5201123725, 'qualifierId': 56, 'value': 'Left'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;2elx99ldlrlgb7csggsp5w4;Dispossessed;;;;;;;;;;;;;;;;1,0;816,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;2;11;Austin II;131;FWL;1,0
2719125455;816;7;1;2;11;d0c07im4a6oj8qa7f1zlt3pqs;1;33,0;17,4;2024-09-08T19:07:49.761Z;2024-09-11T09:15:37Z;[{'id': 5204534551, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204553931, 'qualifierId': 233, 'value': '37'}, {'id': 5204534553, 'qualifierId': 285}, {'id': 5204534555, 'qualifierId': 384}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;2elx99ldlrlgb7csggsp5w4;Tackle;;;;;;;;;;;;;;;;;37,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;2;11;Minnesota United II;131;DR;1,0
2718504799;14;49;1;2;14;d0c07im4a6oj8qa7f1zlt3pqs;1;38,6;15,6;2024-09-08T19:07:52.839Z;2024-09-08T19:07:53Z;[];35ds2xu43z6jccyhlr8jsomzu;B. Arellano;;;2elx99ldlrlgb7csggsp5w4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;2;14;Minnesota United II;134;MC;1,0
2718504823;15;1;1;2;15;d0c07im4a6oj8qa7f1zlt3pqs;1;37,8;14,7;2024-09-08T19:07:53.351Z;2024-09-08T19:08:00Z;[{'id': 5201123871, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201123879, 'qualifierId': 213, 'value': '3.72'}, {'id': 5201123875, 'qualifierId': 141, 'value': '3.8'}, {'id': 5201123873, 'qualifierId': 140, 'value': '27.1'}, {'id': 5201123877, 'qualifierId': 212, 'value': '13.5'}];35ds2xu43z6jccyhlr8jsomzu;B. Arellano;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;27,1;;3,72;3,8;;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;27,1;3,8;;;;;;;;0;2;15;Minnesota United II;135;MC;1,0
2718504833;16;1;1;2;22;d0c07im4a6oj8qa7f1zlt3pqs;1;28,4;3,5;2024-09-08T19:08:00.407Z;2024-09-08T19:08:02Z;[{'id': 5201123931, 'qualifierId': 213, 'value': '2.43'}, {'id': 5201123929, 'qualifierId': 212, 'value': '15.6'}, {'id': 5201123925, 'qualifierId': 140, 'value': '17.1'}, {'id': 5201123927, 'qualifierId': 141, 'value': '18.5'}, {'id': 5201123923, 'qualifierId': 56, 'value': 'Back'}];4o2lk5bkmyxe8ji3lqjo69qtw;D. Abarca;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;17,1;;2,43;18,5;;15,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;17,1;18,5;;;;;;;;0;2;22;Minnesota United II;142;FWR;1,0
2718504843;17;1;1;2;24;d0c07im4a6oj8qa7f1zlt3pqs;1;19,4;16,4;2024-09-08T19:08:02.390Z;2024-09-08T19:08:03Z;[{'id': 5201123963, 'qualifierId': 140, 'value': '28.7'}, {'id': 5201123967, 'qualifierId': 212, 'value': '13.5'}, {'id': 5201123965, 'qualifierId': 141, 'value': '2.6'}, {'id': 5201123969, 'qualifierId': 213, 'value': '5.52'}, {'id': 5201123961, 'qualifierId': 56, 'value': 'Back'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;28,7;;5,52;2,6;;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;28,7;2,6;;;;;;;;0;2;24;Minnesota United II;144;DL;1,0
2718504859;18;1;1;2;25;d0c07im4a6oj8qa7f1zlt3pqs;1;29,1;2,5;2024-09-08T19:08:03.591Z;2024-09-08T19:08:07Z;[{'id': 5201124059, 'qualifierId': 212, 'value': '15.4'}, {'id': 5201124055, 'qualifierId': 140, 'value': '14.7'}, {'id': 5201124057, 'qualifierId': 141, 'value': '6.4'}, {'id': 5201124061, 'qualifierId': 213, 'value': '2.97'}, {'id': 5201124053, 'qualifierId': 56, 'value': 'Back'}];4o2lk5bkmyxe8ji3lqjo69qtw;D. Abarca;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;14,7;;2,97;6,4;;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;14,7;6,4;;;;;;;;0;2;25;Minnesota United II;145;FWR;1,0
2718504867;19;1;1;2;29;d0c07im4a6oj8qa7f1zlt3pqs;1;20,7;3,4;2024-09-08T19:08:07.207Z;2024-09-08T19:08:10Z;[{'id': 5201124117, 'qualifierId': 212, 'value': '15.1'}, {'id': 5201124113, 'qualifierId': 140, 'value': '35.0'}, {'id': 5201124111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201124115, 'qualifierId': 141, 'value': '1.4'}, {'id': 5201124119, 'qualifierId': 213, 'value': '6.19'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;35,0;;6,19;1,4;;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;35,0;1,4;;;;;;;;0;2;29;Minnesota United II;149;DR;1,0
2718504885;20;1;1;2;32;d0c07im4a6oj8qa7f1zlt3pqs;1;35,1;5,8;2024-09-08T19:08:10.391Z;2024-09-08T19:08:13Z;[{'id': 5201124245, 'qualifierId': 212, 'value': '7.7'}, {'id': 5201124241, 'qualifierId': 140, 'value': '32.5'}, {'id': 5201124247, 'qualifierId': 213, 'value': '1.93'}, {'id': 5201124239, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201124243, 'qualifierId': 141, 'value': '16.4'}];4o2lk5bkmyxe8ji3lqjo69qtw;D. Abarca;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;32,5;;1,93;16,4;;7,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;32,5;16,4;;;;;;;;0;2;32;Minnesota United II;152;FWR;1,0
