id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_JerseyNumber;value_Captain;value_TeamKit;value_Resume;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_KickOff;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_MediumGkIntervention;value_KeeperThrow;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_TakeOnOvertake;value_BlockedPass;value_Left;value_Right;value_Chipped;value_InSwinger;value_Cross;value_CornerTaken;value_LeftFooted;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_LowGkIntervention;value_TouchTypePass;value_RightFooted;value_OutSwinger;value_OutOfPlay;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_TakeOnSpace;value_PullBack;value_NextEventGoalKick;value_Low;value_GoalKick;value_FlickOn;value_TouchTypeControl;value_DeletedEventType;value_Shove/Push;value_Assist;value_IntentionalAssist;value_FirstTouch;value_BlockedX;value_LowCentre;value_OutOfBoxCentre;value_Assisted;value_SetPiece;value_GoalmouthZ;value_BlockedY;value_RelatedEventId;value_GoalmouthY;value_Diving;value_Hands;value_ParriedDanger;value_NotVisible;value_Head;value_FromCorner;value_IndividualPlay;value_GkX;value_GkY;value_HighRight;value_NotAssisted;value_IntendedTackleTarget;value_Overrun;value_SwitchOfPlay;value_CloseRight;value_RegularPlay;value_BoxCentre;value_High;value_Blocked;value_DefBlock;value_SixYardBlocked;value_Volley;value_PlayersCaughtOffside;value_GoalDisallowed;value_Indirect;value_BigChance;value_BoxRight;value_SwerveRight;value_CloseHigh;value_BlockedClearance;value_OtherObstacle;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_LowLeft;value_GoalShotTimestamp;value_ShirtPull/Holding;value_BlockedCross;value_ThroughBall;value_Stooping;value_Collected;value_GkHoof;value_OverArm;value_Minutes;value_GkKickFromHands;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_YellowCard;value_RecklessOffence;value_BoxLeft;value_LowRight;value_HighCentre;value_Reaching;value_HighGkIntervention;value_BoxDeepRight;value_Feet;value_CloseLeft;value_HighLeft;value_Standing;value_FastBreak;value_NotPastGoalLine;value_FairPlay;value_DrivenCross;value_Straight;value_FreeKick;value_ByWall;value_TimeWasting;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721354109;795;1;2;91;3;1pc6sx2h4rp113ldkbp5d2xas;1;56,5;100,0;2024-09-16T00:51:24.354Z;2024-09-16T01:22:02Z;[{'id': 5216619895, 'qualifierId': 212, 'value': '18.0'}, {'id': 5216619889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216619897, 'qualifierId': 213, 'value': '3.79'}, {'id': 5216619891, 'qualifierId': 140, 'value': '42.8'}, {'id': 5216619887, 'qualifierId': 107}, {'id': 5216619893, 'qualifierId': 141, 'value': '84.9'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;42,8;3,79;18,0;84,9;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;42,8;84,9;;;;;;;;0;91;3;St. Louis City II;5463;DC;1,0
2721354141;796;1;2;91;8;1pc6sx2h4rp113ldkbp5d2xas;1;56,7;50,6;2024-09-16T00:51:29.707Z;2024-09-16T00:51:42Z;[{'id': 5216620307, 'qualifierId': 210, 'value': '13'}, {'id': 5216620065, 'qualifierId': 140, 'value': '66.9'}, {'id': 5216620071, 'qualifierId': 213, 'value': '5.40'}, {'id': 5216620067, 'qualifierId': 141, 'value': '31.4'}, {'id': 5216620063, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216620069, 'qualifierId': 212, 'value': '16.9'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;1,0;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;66,9;5,4;16,9;31,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;66,9;31,4;;;;;;;;0;91;8;St. Louis City II;5468;DL;1,0
2721354145;797;13;2;91;11;1pc6sx2h4rp113ldkbp5d2xas;1;75,0;32,5;2024-09-16T00:51:32.714Z;2024-09-19T12:21:23Z;[{'id': 5216620317, 'qualifierId': 102, 'value': '61.5'}, {'id': 5216620311, 'qualifierId': 29}, {'id': 5216620321, 'qualifierId': 215}, {'id': 5216620323, 'qualifierId': 230, 'value': '98.4'}, {'id': 5216620313, 'qualifierId': 55, 'value': '796'}, {'id': 5216620325, 'qualifierId': 231, 'value': '49.3'}, {'id': 5216620083, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216620081, 'qualifierId': 18}, {'id': 5216620079, 'qualifierId': 22}, {'id': 5216620199, 'qualifierId': 20}, {'id': 5216620319, 'qualifierId': 103, 'value': '8.3'}, {'id': 5216620309, 'qualifierId': 73}];d3456pq0j1inb26jyfxu5ak15;M. Kmeť;;;7afp0ecwfakomtj02uhv8g0k;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;8,3;;796,0;61,5;;;;;;;1,0;98,4;49,3;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;61,5;8.3;796,0;1795jw1oc3pkthyq0kqexh65m;;0;91;11;St. Louis City II;5471;DR;1,0
2721354171;795;5;2;91;13;dqx48fglv1l96cyrmjdod0xec;1;-1,2;39,8;2024-09-16T00:51:34.471Z;2024-09-16T01:26:09Z;[{'id': 5216620225, 'qualifierId': 233, 'value': '798'}, {'id': 5216620219, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216620223, 'qualifierId': 346}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;7afp0ecwfakomtj02uhv8g0k;Out;;;;;;;;;;;;;;;;;;;;;798,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;91;13;Minnesota United II;5473;FW;1,0
2721354149;798;5;2;91;13;1pc6sx2h4rp113ldkbp5d2xas;0;101,2;60,2;2024-09-16T00:51:34.471Z;2024-09-16T01:26:09Z;[{'id': 5216620231, 'qualifierId': 233, 'value': '795'}, {'id': 5216620115, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216620117, 'qualifierId': 346}];d3456pq0j1inb26jyfxu5ak15;M. Kmeť;;;7afp0ecwfakomtj02uhv8g0k;Out;;;;;;;;;;;;;;;;;;;;;795,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;91;13;St. Louis City II;5473;DR;1,0
2721354291;796;1;2;91;40;dqx48fglv1l96cyrmjdod0xec;0;3,8;60,3;2024-09-16T00:52:02.006Z;2024-09-16T00:52:06Z;[{'id': 5216620917, 'qualifierId': 1}, {'id': 5216620911, 'qualifierId': 141, 'value': '78.5'}, {'id': 5216620905, 'qualifierId': 124}, {'id': 5216620919, 'qualifierId': 74}, {'id': 5216620913, 'qualifierId': 212, 'value': '49.0'}, {'id': 5216620909, 'qualifierId': 140, 'value': '49.0'}, {'id': 5216620915, 'qualifierId': 213, 'value': '0.26'}, {'id': 5216620907, 'qualifierId': 56, 'value': 'Back'}];37vbc16ejxmfkssydcdxq69zo;N. Bishop;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;49,0;0,26;49,0;78,5;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;49,0;78,5;;;;;;;;0;91;40;Minnesota United II;5500;GK;1,0
2721354301;799;1;2;91;45;1pc6sx2h4rp113ldkbp5d2xas;0;57,7;22,2;2024-09-16T00:52:06.690Z;2024-09-16T00:52:07Z;[{'id': 5216620983, 'qualifierId': 212, 'value': '14.5'}, {'id': 5216620977, 'qualifierId': 56, 'value': 'Right'}, {'id': 5216620979, 'qualifierId': 140, 'value': '71.5'}, {'id': 5216620981, 'qualifierId': 141, 'value': '20.3'}, {'id': 5216620975, 'qualifierId': 3}, {'id': 5216620985, 'qualifierId': 213, 'value': '6.19'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;71,5;6,19;14,5;20,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;71,5;20,3;;;;;;;;0;91;45;St. Louis City II;5505;MR;1,0
2721354329;797;1;2;91;47;dqx48fglv1l96cyrmjdod0xec;0;28,8;81,2;2024-09-16T00:52:08.334Z;2024-09-16T00:52:11Z;[{'id': 5216621097, 'qualifierId': 212, 'value': '38.9'}, {'id': 5216621089, 'qualifierId': 157}, {'id': 5216621091, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216621093, 'qualifierId': 140, 'value': '65.4'}, {'id': 5216621099, 'qualifierId': 213, 'value': '0.16'}, {'id': 5216621095, 'qualifierId': 141, 'value': '90.2'}, {'id': 5216621101, 'qualifierId': 1}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;65,4;0,16;38,9;90,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;65,4;90,2;;;;;;;;0;91;47;Minnesota United II;5507;DC;1,0
2721354331;800;1;2;91;49;1pc6sx2h4rp113ldkbp5d2xas;0;36,5;14,7;2024-09-16T00:52:11.033Z;2024-09-16T00:52:12Z;[{'id': 5216621121, 'qualifierId': 212, 'value': '14.5'}, {'id': 5216621117, 'qualifierId': 141, 'value': '34.4'}, {'id': 5216621111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216621113, 'qualifierId': 140, 'value': '41.7'}, {'id': 5216621125, 'qualifierId': 213, 'value': '1.18'}, {'id': 5216621109, 'qualifierId': 3}];d3456pq0j1inb26jyfxu5ak15;M. Kmeť;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;41,7;1,18;14,5;34,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;41,7;34,4;;;;;;;;0;91;49;St. Louis City II;5509;DR;1,0
2721354363;798;4;2;91;53;dqx48fglv1l96cyrmjdod0xec;1;61,4;67,5;2024-09-16T00:52:14.729Z;2024-09-16T00:55:38Z;[{'id': 5216621291, 'qualifierId': 265}, {'id': 5216621289, 'qualifierId': 152}, {'id': 5216621287, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216621293, 'qualifierId': 286}, {'id': 5216621379, 'qualifierId': 233, 'value': '801'}, {'id': 5216621285, 'qualifierId': 13}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;7afp0ecwfakomtj02uhv8g0k;Foul;;;;;;;;;;;;;;;;;;;;;801,0;;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;91;53;Minnesota United II;5513;MC;1,0
2721354383;801;4;2;91;53;1pc6sx2h4rp113ldkbp5d2xas;0;38,6;32,5;2024-09-16T00:52:14.730Z;2024-09-16T00:55:38Z;[{'id': 5216621361, 'qualifierId': 265}, {'id': 5216621355, 'qualifierId': 13}, {'id': 5216621363, 'qualifierId': 285}, {'id': 5216621357, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216621383, 'qualifierId': 233, 'value': '798'}, {'id': 5216621359, 'qualifierId': 152}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;7afp0ecwfakomtj02uhv8g0k;Foul;;;;;;;;;;;;;;;;;;;;;798,0;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;91;53;St. Louis City II;5513;Sub;1,0
2721354495;799;1;2;92;22;dqx48fglv1l96cyrmjdod0xec;0;59,1;67,3;2024-09-16T00:52:43.463Z;2024-09-16T00:52:45Z;[{'id': 5216621909, 'qualifierId': 155}, {'id': 5216621915, 'qualifierId': 140, 'value': '91.0'}, {'id': 5216621907, 'qualifierId': 5}, {'id': 5216621917, 'qualifierId': 141, 'value': '47.8'}, {'id': 5216621911, 'qualifierId': 152}, {'id': 5216621921, 'qualifierId': 213, 'value': '5.91'}, {'id': 5216621923, 'qualifierId': 1}, {'id': 5216621919, 'qualifierId': 212, 'value': '36.0'}, {'id': 5216621913, 'qualifierId': 56, 'value': 'Center'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;91,0;5,91;36,0;47,8;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;91,0;47,8;;;;;;;;0;92;22;Minnesota United II;5542;AML;1,0
2721354501;802;52;2;92;25;1pc6sx2h4rp113ldkbp5d2xas;1;3,7;51,5;2024-09-16T00:52:46.506Z;2024-09-19T12:23:47Z;[{'id': 5223012851, 'qualifierId': 377}];9r22tf7lu2q4un35qwfsnpw5w;K. Zeruhn;;;7afp0ecwfakomtj02uhv8g0k;Keeper pick-up;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;92;25;St. Louis City II;5545;GK;1,0
2721354531;803;1;2;92;26;1pc6sx2h4rp113ldkbp5d2xas;1;13,6;56,0;2024-09-16T00:52:48.049Z;2024-09-16T00:52:50Z;[{'id': 5216622063, 'qualifierId': 213, 'value': '0.64'}, {'id': 5216622055, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216622061, 'qualifierId': 212, 'value': '32.2'}, {'id': 5216622059, 'qualifierId': 141, 'value': '84.2'}, {'id': 5216622053, 'qualifierId': 123}, {'id': 5216622057, 'qualifierId': 140, 'value': '38.2'}, {'id': 5216622065, 'qualifierId': 1}, {'id': 5216622073, 'qualifierId': 287}];9r22tf7lu2q4un35qwfsnpw5w;K. Zeruhn;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;38,2;0,64;32,2;84,2;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;38,2;84,2;;;;;;;;0;92;26;St. Louis City II;5546;GK;1,0
2721354545;804;1;2;92;30;1pc6sx2h4rp113ldkbp5d2xas;1;37,9;82,1;2024-09-16T00:52:51.882Z;2024-09-16T00:52:53Z;[{'id': 5216622121, 'qualifierId': 140, 'value': '28.6'}, {'id': 5216622127, 'qualifierId': 213, 'value': '2.58'}, {'id': 5216622125, 'qualifierId': 212, 'value': '11.5'}, {'id': 5216622119, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216622123, 'qualifierId': 141, 'value': '91.1'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;28,6;2,58;11,5;91,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;28,6;91,1;;;;;;;;0;92;30;St. Louis City II;5550;FW;1,0
2721354551;805;1;2;92;32;1pc6sx2h4rp113ldkbp5d2xas;1;26,2;91,9;2024-09-16T00:52:53.330Z;2024-09-16T00:52:55Z;[{'id': 5216622143, 'qualifierId': 140, 'value': '23.9'}, {'id': 5216622151, 'qualifierId': 213, 'value': '4.48'}, {'id': 5216622149, 'qualifierId': 212, 'value': '10.4'}, {'id': 5216622141, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216622145, 'qualifierId': 141, 'value': '77.0'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;23,9;4,48;10,4;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;23,9;77,0;;;;;;;;0;92;32;St. Louis City II;5552;DC;1,0
2721354553;806;1;2;92;33;1pc6sx2h4rp113ldkbp5d2xas;0;22,9;75,7;2024-09-16T00:52:55.018Z;2024-09-16T00:52:55Z;[{'id': 5216622159, 'qualifierId': 140, 'value': '38.3'}, {'id': 5216622163, 'qualifierId': 212, 'value': '16.6'}, {'id': 5216622157, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216622165, 'qualifierId': 213, 'value': '6.06'}, {'id': 5216622161, 'qualifierId': 141, 'value': '70.3'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;38,3;6,06;16,6;70,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;38,3;70,3;;;;;;;;0;92;33;St. Louis City II;5553;DC;1,0
2721354567;801;8;2;92;35;dqx48fglv1l96cyrmjdod0xec;1;67,8;29,7;2024-09-16T00:52:56.823Z;2024-09-19T12:24:31Z;[{'id': 5216622227, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223013589, 'qualifierId': 383}];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;;7afp0ecwfakomtj02uhv8g0k;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;92;35;Minnesota United II;5555;Sub;1,0
2721354595;802;83;2;92;37;dqx48fglv1l96cyrmjdod0xec;0;65,3;23,5;2024-09-16T00:52:58.289Z;2024-09-19T12:25:08Z;[{'id': 5223014205, 'qualifierId': 399, 'value': 'tc5nl1hz1w06jobp5ckktr3e'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;7afp0ecwfakomtj02uhv8g0k;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;92;37;Minnesota United II;5557;Sub;1,0
2721354607;807;43;2;92;37;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-09-16T00:52:58.289Z;2024-09-19T12:25:10Z;[{'id': 5216622419, 'qualifierId': 233, 'value': '802'}, {'id': 5216622413, 'qualifierId': 286, 'value': '0'}, {'id': 5223014229, 'qualifierId': 144, 'value': '3'}, {'id': 5216622411, 'qualifierId': 56, 'value': 'Back'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;7afp0ecwfakomtj02uhv8g0k;Deleted event;;;;;;;;;;;;;;;;;;;;;802,0;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;92;37;St. Louis City II;5557;FW;1,0
2721354611;808;4;2;92;40;1pc6sx2h4rp113ldkbp5d2xas;1;48,9;78,6;2024-09-16T00:53:01.970Z;2024-09-16T00:55:39Z;[{'id': 5216622437, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216622439, 'qualifierId': 152}, {'id': 5216622455, 'qualifierId': 233, 'value': '803'}, {'id': 5216622435, 'qualifierId': 13}, {'id': 5216622441, 'qualifierId': 265}, {'id': 5216622443, 'qualifierId': 286}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;7afp0ecwfakomtj02uhv8g0k;Foul;;;;;;;;;;;;;;;;;;;;;803,0;;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;92;40;St. Louis City II;5560;FW;1,0
2721354613;803;4;2;92;40;dqx48fglv1l96cyrmjdod0xec;0;51,1;21,4;2024-09-16T00:53:01.971Z;2024-09-16T00:55:39Z;[{'id': 5216622459, 'qualifierId': 233, 'value': '808'}, {'id': 5216622447, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216622453, 'qualifierId': 285}, {'id': 5216622449, 'qualifierId': 152}, {'id': 5216622451, 'qualifierId': 265}, {'id': 5216622445, 'qualifierId': 13}, {'id': 5216622757, 'qualifierId': 55, 'value': '804'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;7afp0ecwfakomtj02uhv8g0k;Foul;;;;;;;;;;;;;;;;;;;;;808,0;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;804,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;804,0;2dqtrnq0k1fphyw71yh41gvtg;;0;92;40;Minnesota United II;5560;Sub;1,0
2721354643;804;17;2;92;42;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-09-16T00:53:03.621Z;2024-09-19T12:25:44Z;[{'id': 5216622723, 'qualifierId': 31}, {'id': 5216622729, 'qualifierId': 55, 'value': '803'}, {'id': 5216622727, 'qualifierId': 13, 'value': '243'}, {'id': 5216622725, 'qualifierId': 392}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;7afp0ecwfakomtj02uhv8g0k;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;803,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;803,0;2dqtrnq0k1fphyw71yh41gvtg;;0;92;42;Minnesota United II;5562;Sub;1,0
