id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Resume;value_Captain;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_Zone;value_Angle;value_Length;value_PassEndY;value_PassEndX;value_KickOff;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_TakeOnSpace;value_TouchTypeControl;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_DeletedEventType;value_TakeOnOvertake;value_Chipped;value_IntendedTackleTarget;value_TouchTypeClearance;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedPass;value_TouchTypePass;value_OutOfPlay;value_Cross;value_InSwinger;value_RightFooted;value_Head;value_Assist;value_GkX;value_Assisted;value_GkY;value_BoxLeft;value_GoalmouthY;value_CloseHigh;value_RegularPlay;value_IndividualPlay;value_RelatedEventId;value_GoalmouthZ;value_NotVisible;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_SwitchOfPlay;value_ThroughBall;value_Unchallenged;value_LowGkIntervention;value_KeeperThrow;value_AttemptedTackle;value_OutOfBoxCentre;value_SetPiece;value_HighLeft;value_LeftFooted;value_OutSwinger;value_IntentionalAssist;value_LowRight;value_BlockedX;value_Blocked;value_BoxCentre;value_BlockedY;value_DefBlock;value_Shove/Push;value_RecklessOffence;value_YellowCard;value_Straight;value_FloatedCross;value_Left;value_Right;value_CornerTaken;value_InjuredPlayerId;value_Injury;value_NotAssisted;value_SwerveLeft;value_LowLeft;value_FirstTouch;value_Hands;value_Diving;value_MediumGkIntervention;value_ParriedSafe;value_FlickOn;value_FastBreak;value_GoalShotGameClock;value_Volley;value_HighCentre;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_1On1;value_KeeperTouched;value_BigChance;value_PlayersCaughtOffside;value_Indirect;value_SmallBoxRight;value_LowCentre;value_Feet;value_Sliding;value_AerialFoul;value_High;value_OtherBodyPart;value_MisHit;value_Standing;value_Collected;value_Defensive1V1;value_PenaltyTakerId;value_Penalty;value_TacticalFoul;value_Scored;value_Strong;value_FantasyAssistType;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_DrivenCross;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Overrun;value_LeadingToAttempt;value_RelatedError1Id;value_GkKickFromHands;value_Saved;value_BlockedClearance;value_HighGkIntervention;value_HighRight;value_FromCorner;value_ParriedDanger;value_FollowsShotRebound;value_PullBack;value_HighClaim;value_CaptainChange;value_FoulAndAbusiveLanguage;value_RedCard;value_Deflection;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704445923;8;1;1;0;8;bd0378yx50xpdcgwkt9p9bmz8;1;73,2;19,1;2024-07-28T22:04:53.759Z;2024-07-31T05:46:57Z;[{'id': 5123612983, 'qualifierId': 213, 'value': '1.92'}, {'id': 5123612967, 'qualifierId': 3}, {'id': 5123612969, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123612979, 'qualifierId': 212, 'value': '5.5'}, {'id': 5123612975, 'qualifierId': 141, 'value': '26.7'}, {'id': 5123612971, 'qualifierId': 140, 'value': '71.4'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;1,92;5,5;26,7;71,4;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;71,4;26,7;;;;;;;;0;0;8;Chicago Fire II;8;DMR;1,0
2704445939;9;1;1;0;12;bd0378yx50xpdcgwkt9p9bmz8;1;71,4;26,7;2024-07-28T22:04:57.151Z;2024-07-28T22:04:58Z;[{'id': 5123613067, 'qualifierId': 212, 'value': '6.9'}, {'id': 5123613069, 'qualifierId': 213, 'value': '4.84'}, {'id': 5123613061, 'qualifierId': 56, 'value': 'Right'}, {'id': 5123613065, 'qualifierId': 141, 'value': '16.7'}, {'id': 5123613063, 'qualifierId': 140, 'value': '72.2'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;4,84;6,9;16,7;72,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;72,2;16,7;;;;;;;;0;0;12;Chicago Fire II;12;AMC;1,0
2704445947;10;1;1;0;13;bd0378yx50xpdcgwkt9p9bmz8;1;72,1;17,1;2024-07-28T22:04:58.143Z;2024-07-28T22:04:59Z;[{'id': 5123613107, 'qualifierId': 213, 'value': '1.88'}, {'id': 5123613099, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123613101, 'qualifierId': 140, 'value': '69.6'}, {'id': 5123613105, 'qualifierId': 212, 'value': '8.6'}, {'id': 5123613103, 'qualifierId': 141, 'value': '29.1'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;1,88;8,6;29,1;69,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;69,6;29,1;;;;;;;;0;0;13;Chicago Fire II;13;FW;1,0
2704445967;11;1;1;0;13;bd0378yx50xpdcgwkt9p9bmz8;1;69,6;29,1;2024-07-28T22:04:58.990Z;2024-07-28T22:05:01Z;[{'id': 5123613231, 'qualifierId': 212, 'value': '19.9'}, {'id': 5123613225, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123613233, 'qualifierId': 213, 'value': '1.58'}, {'id': 5123613227, 'qualifierId': 140, 'value': '69.5'}, {'id': 5123613229, 'qualifierId': 141, 'value': '58.4'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;1,58;19,9;58,4;69,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;69,5;58,4;;;;;;;;0;0;13;Chicago Fire II;13;AMC;1,0
2704445981;12;1;1;0;16;bd0378yx50xpdcgwkt9p9bmz8;1;68,5;64,8;2024-07-28T22:05:01.743Z;2024-07-28T22:05:04Z;[{'id': 5123613329, 'qualifierId': 212, 'value': '15.7'}, {'id': 5123613327, 'qualifierId': 141, 'value': '85.0'}, {'id': 5123613331, 'qualifierId': 213, 'value': '2.07'}, {'id': 5123613325, 'qualifierId': 140, 'value': '61.3'}, {'id': 5123613323, 'qualifierId': 56, 'value': 'Left'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;2,07;15,7;85,0;61,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;61,3;85,0;;;;;;;;0;0;16;Chicago Fire II;16;DML;1,0
2704446003;13;1;1;0;19;bd0378yx50xpdcgwkt9p9bmz8;1;61,3;85,1;2024-07-28T22:05:04.143Z;2024-07-28T22:05:07Z;[{'id': 5123613455, 'qualifierId': 213, 'value': '0.25'}, {'id': 5123613451, 'qualifierId': 141, 'value': '89.7'}, {'id': 5123613453, 'qualifierId': 212, 'value': '12.7'}, {'id': 5123613449, 'qualifierId': 140, 'value': '73.0'}, {'id': 5123613447, 'qualifierId': 56, 'value': 'Left'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;0,25;12,7;89,7;73,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;73,0;89,7;;;;;;;;0;0;19;Chicago Fire II;19;DC;1,0
2704446005;14;3;1;0;22;bd0378yx50xpdcgwkt9p9bmz8;0;75,5;77,2;2024-07-28T22:05:07.391Z;2024-07-31T05:49:27Z;[{'id': 5123613461, 'qualifierId': 286}, {'id': 5123613459, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123613739, 'qualifierId': 233, 'value': '4'}, {'id': 5125872497, 'qualifierId': 464}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;ebqw8pto71arzdc41se317ifo;Take On;;;;;;;;;;;;;;;;;;4,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;0;22;Chicago Fire II;22;FW;1,0
2704446041;4;7;1;0;22;8o8m08he36u0j4w08aj2iodn8;1;24,5;22,8;2024-07-28T22:05:07.392Z;2024-07-31T05:49:36Z;[{'id': 5123613719, 'qualifierId': 233, 'value': '14'}, {'id': 5123613627, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123613629, 'qualifierId': 285}, {'id': 5125872529, 'qualifierId': 383}];a8t1jn05xxxccikegk8fdaiok;R. Blake;;;ebqw8pto71arzdc41se317ifo;Tackle;;;;;;;;;;;;;;;;;;14,0;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;22;Cincinnati II;22;MC;1,0
2705055419;739;49;1;0;23;8o8m08he36u0j4w08aj2iodn8;1;24,3;22,8;2024-07-28T22:05:08.342Z;2024-08-01T08:24:01Z;[];1x9uiwhoqu3qumt0urv5trlec;G. Granda;;;ebqw8pto71arzdc41se317ifo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;23;Cincinnati II;23;DMR;1,0
2704446043;5;50;1;0;24;8o8m08he36u0j4w08aj2iodn8;1;27,6;17,2;2024-07-28T22:05:09.759Z;2024-07-28T22:05:12Z;[{'id': 5123613697, 'qualifierId': 233, 'value': '15'}, {'id': 5123613643, 'qualifierId': 285}, {'id': 5123613641, 'qualifierId': 56, 'value': 'Back'}];1x9uiwhoqu3qumt0urv5trlec;G. Granda;;;ebqw8pto71arzdc41se317ifo;Dispossessed;;;;;;;;;;;;;;;;;;15,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;24;Cincinnati II;24;DMR;1,0
2704446031;15;7;1;0;24;bd0378yx50xpdcgwkt9p9bmz8;0;72,4;82,8;2024-07-28T22:05:09.760Z;2024-07-31T05:50:18Z;[{'id': 5123613563, 'qualifierId': 56, 'value': 'Left'}, {'id': 5125872599, 'qualifierId': 383}, {'id': 5123613565, 'qualifierId': 286}, {'id': 5123613663, 'qualifierId': 233, 'value': '5'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;ebqw8pto71arzdc41se317ifo;Tackle;;;;;;;;;;;;;;;;;;5,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;0;24;Chicago Fire II;24;FW;1,0
2704446051;6;61;1;0;25;8o8m08he36u0j4w08aj2iodn8;1;26,0;21,3;2024-07-28T22:05:10.658Z;2024-08-01T08:24:47Z;[{'id': 5123613677, 'qualifierId': 56, 'value': 'Back'}];1x9uiwhoqu3qumt0urv5trlec;G. Granda;;;ebqw8pto71arzdc41se317ifo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;25;Cincinnati II;25;DMR;1,0
2705055421;832;56;1;0;27;bd0378yx50xpdcgwkt9p9bmz8;1;74,3;98,3;2024-07-28T22:05:12.845Z;2024-08-01T08:24:54Z;[{'id': 5127053435, 'qualifierId': 56, 'value': 'Left'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;ebqw8pto71arzdc41se317ifo;Shield ball opp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;0;27;Chicago Fire II;27;DML;1,0
2704446113;7;5;1;0;28;8o8m08he36u0j4w08aj2iodn8;0;29,8;-1,8;2024-07-28T22:05:13.607Z;2024-08-01T08:24:56Z;[{'id': 5123614025, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123614111, 'qualifierId': 233, 'value': '16'}, {'id': 5123614027, 'qualifierId': 347}];1x9uiwhoqu3qumt0urv5trlec;G. Granda;;;ebqw8pto71arzdc41se317ifo;Out;;;;;;;;;;;;;;;;;;16,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;28;Cincinnati II;28;DMR;1,0
2704446121;16;5;1;0;28;bd0378yx50xpdcgwkt9p9bmz8;1;70,2;101,8;2024-07-28T22:05:13.607Z;2024-08-01T09:45:27Z;[{'id': 5123614059, 'qualifierId': 347}, {'id': 5123614055, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123614091, 'qualifierId': 233, 'value': '7'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;ebqw8pto71arzdc41se317ifo;Out;;;;;;;;;;;;;;;;;;7,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;0;28;Chicago Fire II;28;FW;1,0
2704446153;17;1;1;0;35;bd0378yx50xpdcgwkt9p9bmz8;1;70,1;100,0;2024-07-28T22:05:20.975Z;2024-07-28T22:05:23Z;[{'id': 5123614247, 'qualifierId': 140, 'value': '76.5'}, {'id': 5123614249, 'qualifierId': 141, 'value': '77.2'}, {'id': 5123614245, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123614251, 'qualifierId': 212, 'value': '18.2'}, {'id': 5123614253, 'qualifierId': 213, 'value': '5.09'}, {'id': 5123614243, 'qualifierId': 107}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;5,09;18,2;77,2;76,5;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;76,5;77,2;;;;;;;;0;0;35;Chicago Fire II;35;DML;1,0
2704446163;18;1;1;0;37;bd0378yx50xpdcgwkt9p9bmz8;0;76,7;76,4;2024-07-28T22:05:22.695Z;2024-07-31T05:51:26Z;[{'id': 5123614333, 'qualifierId': 140, 'value': '73.6'}, {'id': 5123614331, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123614335, 'qualifierId': 141, 'value': '81.5'}, {'id': 5125872691, 'qualifierId': 156}, {'id': 5123614339, 'qualifierId': 213, 'value': '2.32'}, {'id': 5123614337, 'qualifierId': 212, 'value': '4.8'}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;2,32;4,8;81,5;73,6;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;73,6;81,5;;;;;;;;0;0;37;Chicago Fire II;37;AMC;1,0
2704446181;8;8;1;0;38;8o8m08he36u0j4w08aj2iodn8;1;31,0;27,2;2024-07-28T22:05:23.353Z;2024-08-01T08:26:01Z;[{'id': 5127053455, 'qualifierId': 383}, {'id': 5123614443, 'qualifierId': 56, 'value': 'Back'}];eb1bh0esx3nfsaxq4xx9zj7ys;C. Norkett;;;ebqw8pto71arzdc41se317ifo;Interception;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;38;Cincinnati II;38;DC;1,0
2704446169;19;43;1;0;39;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-07-28T22:05:24.353Z;2024-08-01T08:25:47Z;[{'id': 5123614373, 'qualifierId': 56, 'value': 'Center'}, {'id': 5127053453, 'qualifierId': 144, 'value': '45'}, {'id': 5123622401, 'qualifierId': 286, 'value': '0'}, {'id': 5123622471, 'qualifierId': 233, 'value': '8'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;ebqw8pto71arzdc41se317ifo;Deleted event;;;;;;;;;;;;;;;;;;8,0;0,0;;;;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;0;39;Chicago Fire II;39;FW;1,0
2704446195;9;49;1;0;39;8o8m08he36u0j4w08aj2iodn8;1;33,0;36,6;2024-07-28T22:05:24.961Z;2024-08-01T08:26:00Z;[];eb1bh0esx3nfsaxq4xx9zj7ys;C. Norkett;;;ebqw8pto71arzdc41se317ifo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;39;Cincinnati II;39;DC;1,0
2704450501;102;1;1;0;40;8o8m08he36u0j4w08aj2iodn8;1;23,9;30,0;2024-07-28T22:05:25.846Z;2024-08-01T08:26:04Z;[{'id': 5123640893, 'qualifierId': 212, 'value': '8.8'}, {'id': 5123640887, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123640889, 'qualifierId': 140, 'value': '30.1'}, {'id': 5123640895, 'qualifierId': 213, 'value': '5.55'}, {'id': 5123640891, 'qualifierId': 141, 'value': '21.3'}];eb1bh0esx3nfsaxq4xx9zj7ys;C. Norkett;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;5,55;8,8;21,3;30,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;30,1;21,3;;;;;;;;0;0;40;Cincinnati II;40;DC;1,0
2704446219;10;3;1;0;42;8o8m08he36u0j4w08aj2iodn8;1;31,0;27,2;2024-07-28T22:05:27.270Z;2024-07-31T05:52:29Z;[{'id': 5125872797, 'qualifierId': 465}, {'id': 5123614617, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123622445, 'qualifierId': 285}, {'id': 5123614625, 'qualifierId': 233, 'value': '20'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;ebqw8pto71arzdc41se317ifo;Take On;;;;;;;;;;;;;;;;;;20,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;42;Cincinnati II;42;FWR;1,0
2704446191;20;45;1;0;42;bd0378yx50xpdcgwkt9p9bmz8;0;69,0;72,8;2024-07-28T22:05:27.270Z;2024-07-28T22:34:22Z;[{'id': 5123614655, 'qualifierId': 233, 'value': '10'}, {'id': 5123614487, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123630633, 'qualifierId': 286}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;ebqw8pto71arzdc41se317ifo;Challenge;;;;;;;;;;;;;;;;;;10,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;0;42;Chicago Fire II;42;DML;1,0
2704446233;11;1;1;0;47;8o8m08he36u0j4w08aj2iodn8;0;61,8;36,1;2024-07-28T22:05:32.666Z;2024-07-28T22:05:34Z;[{'id': 5123614717, 'qualifierId': 213, 'value': '0.05'}, {'id': 5123614715, 'qualifierId': 212, 'value': '27.1'}, {'id': 5123614709, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123614711, 'qualifierId': 140, 'value': '87.6'}, {'id': 5123614713, 'qualifierId': 141, 'value': '37.9'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;0,05;27,1;37,9;87,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;87,6;37,9;;;;;;;;0;0;47;Cincinnati II;47;FWR;1,0
2704446261;21;49;1;0;49;bd0378yx50xpdcgwkt9p9bmz8;1;11,5;54,2;2024-07-28T22:05:34.519Z;2024-08-01T08:27:14Z;[];b82dmhiv5rfrczfcx26cnvo16;H. Morse;;;ebqw8pto71arzdc41se317ifo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;0;49;Chicago Fire II;49;GK;1,0
2704446299;22;1;1;0;54;bd0378yx50xpdcgwkt9p9bmz8;1;11,5;54,2;2024-07-28T22:05:39.727Z;2024-07-28T22:05:45Z;[{'id': 5123615071, 'qualifierId': 212, 'value': '17.7'}, {'id': 5123615073, 'qualifierId': 213, 'value': '0.01'}, {'id': 5123615069, 'qualifierId': 141, 'value': '54.5'}, {'id': 5123615067, 'qualifierId': 140, 'value': '28.4'}, {'id': 5123615065, 'qualifierId': 56, 'value': 'Back'}];b82dmhiv5rfrczfcx26cnvo16;H. Morse;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;0,01;17,7;54,5;28,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;28,4;54,5;;;;;;;;0;0;54;Chicago Fire II;54;GK;1,0
