id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_Resume;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_Zone;value_Launch;value_LongBall;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Assist;value_GkY;value_BoxRight;value_Assisted;value_GoalmouthY;value_Right;value_RightFooted;value_RelatedEventId;value_GkX;value_RegularPlay;value_GoalmouthZ;value_NextEventGoalKick;value_NotVisible;value_GoalKick;value_Low;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Cross;value_Chipped;value_AerialFoul;value_IntendedTackleTarget;value_BlockedPass;value_Left;value_CornerTaken;value_InSwinger;value_Shove/Push;value_OutOfPlay;value_High;value_HighLeft;value_BlockedX;value_BoxLeft;value_BlockedY;value_IndividualPlay;value_Standing;value_Hands;value_ParriedDanger;value_KeeperThrow;value_DeletedEventType;value_IntentionalAssist;value_LeadingToGoal;value_BoxCentre;value_RelatedError1Id;value_BigChance;value_GoalShotTimestamp;value_GoalShotGameClock;value_KeeperTouched;value_SixYardBlocked;value_LowLeft;value_Blocked;value_NotAssisted;value_BoxDeepRight;value_DefBlock;value_YellowCard;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_LayOff;value_ShirtPull/Holding;value_GkHoof;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Head;value_SwitchOfPlay;value_Volley;value_HighRight;value_FirstTouch;value_BlockedCross;value_OutSwinger;value_NotRetreating;value_LeftFooted;value_OutOfBoxCentre;value_CloseLeft;value_SetPiece;value_TacticalFoul;value_TempMissNotPassedGoalLine;value_PlayersCaughtOffside;value_Indirect;value_Diving;value_ParriedSafe;value_HighCentre;value_Collected;value_LowCentre;value_Minutes;value_Overrun;value_CloseRight;value_SwerveLeft;value_PenaltyTakerId;value_Penalty;value_FantasyAssistType;value_CausingPlayer;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistTeam;value_EndType;value_Tactical;value_OverhitCross;value_HitWoodwork;value_HitRightPost;value_GkKickFromHands;value_PullBack;value_Handball;value_FromCorner;value_HighClaim;value_SmallBoxRight;value_35Right;value_FreeKick;value_TimeWasting;value_BlockedClearance;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2677128623;434;50;1;45;15;8o8m08he36u0j4w08aj2iodn8;1;29,1;81,9;2024-04-22T23:48:57.835Z;2024-04-23T00:08:37Z;[{'id': 4974123345, 'qualifierId': 285}, {'id': 4974123415, 'qualifierId': 233, 'value': '345'}, {'id': 4974123343, 'qualifierId': 56, 'value': 'Back'}];do6z0g81t9avcjuhjc1szukgk;D. Tchétchao Karo;;;c9px4ywqxj5qmstxcun9dkx78;Dispossessed;;;;;;;;;;;;;;;;;;;;345,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;45;15;Carolina Core;2715;FW;1,0
2677127099;345;7;1;45;15;2nnef9tr9g7m2s6n873qif95g;0;70,9;18,1;2024-04-22T23:48:57.836Z;2024-04-23T00:08:40Z;[{'id': 4974123377, 'qualifierId': 56, 'value': 'Right'}, {'id': 4974123395, 'qualifierId': 233, 'value': '434'}, {'id': 4974123379, 'qualifierId': 286}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;c9px4ywqxj5qmstxcun9dkx78;Tackle;;;;;;;;;;;;;;;;;;;1,0;434,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;45;15;Chicago Fire II;2715;MC;1,0
2677127089;391;49;1;45;15;8o8m08he36u0j4w08aj2iodn8;1;25,2;83,8;2024-04-22T23:48:58.301Z;2024-04-23T00:08:35Z;[];do6z0g81t9avcjuhjc1szukgk;D. Tchétchao Karo;;;c9px4ywqxj5qmstxcun9dkx78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;45;15;Carolina Core;2715;FW;1,0
2677127091;392;1;1;45;15;8o8m08he36u0j4w08aj2iodn8;1;25,2;83,8;2024-04-22T23:48:58.489Z;2024-04-22T23:48:59Z;[{'id': 4974114425, 'qualifierId': 213, 'value': '0.89'}, {'id': 4974114421, 'qualifierId': 141, 'value': '92.4'}, {'id': 4974114419, 'qualifierId': 140, 'value': '29.7'}, {'id': 4974114417, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974114423, 'qualifierId': 212, 'value': '7.5'}];do6z0g81t9avcjuhjc1szukgk;D. Tchétchao Karo;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;7,5;29,7;;0,89;92,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;29,7;92,4;;;;;;;;0;45;15;Carolina Core;2715;FW;1,0
2677127101;393;1;1;45;16;8o8m08he36u0j4w08aj2iodn8;1;29,8;92,4;2024-04-22T23:48:59.426Z;2024-04-22T23:49:01Z;[{'id': 4974114459, 'qualifierId': 141, 'value': '81.8'}, {'id': 4974114463, 'qualifierId': 213, 'value': '4.80'}, {'id': 4974114457, 'qualifierId': 140, 'value': '30.4'}, {'id': 4974114461, 'qualifierId': 212, 'value': '7.2'}, {'id': 4974114455, 'qualifierId': 56, 'value': 'Back'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;7,2;30,4;;4,8;81,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;30,4;81,8;;;;;;;;0;45;16;Carolina Core;2716;DC;1,0
2677127093;344;43;1;45;16;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-04-22T23:48:59.706Z;2024-04-23T00:08:39Z;[{'id': 4974123453, 'qualifierId': 144, 'value': '61'}, {'id': 4974114429, 'qualifierId': 56, 'value': 'Right'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;c9px4ywqxj5qmstxcun9dkx78;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;45;16;Chicago Fire II;2716;MC;1,0
2677127105;394;61;1;45;18;8o8m08he36u0j4w08aj2iodn8;1;30,4;81,8;2024-04-22T23:49:01.410Z;2024-04-23T00:08:41Z;[{'id': 4974114467, 'qualifierId': 56, 'value': 'Back'}];do6z0g81t9avcjuhjc1szukgk;D. Tchétchao Karo;;;c9px4ywqxj5qmstxcun9dkx78;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;45;18;Carolina Core;2718;FW;1,0
2677127111;348;3;1;45;20;2nnef9tr9g7m2s6n873qif95g;0;71,8;21,8;2024-04-22T23:49:03.831Z;2024-04-23T00:00:20Z;[{'id': 4974114477, 'qualifierId': 286}, {'id': 4974114475, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974119931, 'qualifierId': 233, 'value': '395'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;c9px4ywqxj5qmstxcun9dkx78;Take On;;;;;;;;;;;;;;;;;;;1,0;395,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;45;20;Chicago Fire II;2720;MC;1,0
2677127113;395;7;1;45;20;8o8m08he36u0j4w08aj2iodn8;1;28,2;78,2;2024-04-22T23:49:03.832Z;2024-04-22T23:49:05Z;[{'id': 4974114505, 'qualifierId': 233, 'value': '348'}, {'id': 4974114481, 'qualifierId': 285}, {'id': 4974114479, 'qualifierId': 56, 'value': 'Back'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;c9px4ywqxj5qmstxcun9dkx78;Tackle;;;;;;;;;;;;;;;;;;;;348,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;45;20;Carolina Core;2720;ML;1,0
2677127115;396;1;1;45;21;8o8m08he36u0j4w08aj2iodn8;0;29,2;81,0;2024-04-22T23:49:04.316Z;2024-04-23T00:08:49Z;[{'id': 4974114491, 'qualifierId': 213, 'value': '0.29'}, {'id': 4974114489, 'qualifierId': 212, 'value': '1.4'}, {'id': 4974114485, 'qualifierId': 140, 'value': '30.5'}, {'id': 4974114483, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974114487, 'qualifierId': 141, 'value': '81.6'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;1,4;30,5;;0,29;81,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;30,5;81,6;;;;;;;;0;45;21;Carolina Core;2721;ML;1,0
2677127119;349;49;1;45;23;2nnef9tr9g7m2s6n873qif95g;1;67,3;15,6;2024-04-22T23:49:06.011Z;2024-04-22T23:49:06Z;[];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;c9px4ywqxj5qmstxcun9dkx78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;45;23;Chicago Fire II;2723;MC;1,0
2677127125;350;1;1;45;23;2nnef9tr9g7m2s6n873qif95g;1;67,3;15,6;2024-04-22T23:49:06.362Z;2024-04-22T23:49:08Z;[{'id': 4974114537, 'qualifierId': 56, 'value': 'Right'}, {'id': 4974114543, 'qualifierId': 212, 'value': '22.7'}, {'id': 4974114541, 'qualifierId': 141, 'value': '7.1'}, {'id': 4974114539, 'qualifierId': 140, 'value': '88.2'}, {'id': 4974114545, 'qualifierId': 213, 'value': '6.03'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;22,7;88,2;;6,03;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;88,2;7,1;;;;;;;;0;45;23;Chicago Fire II;2723;MC;1,0
2677127143;351;1;1;45;25;2nnef9tr9g7m2s6n873qif95g;1;89,1;7,1;2024-04-22T23:49:08.075Z;2024-04-22T23:49:31Z;[{'id': 4974114641, 'qualifierId': 155}, {'id': 4974114649, 'qualifierId': 212, 'value': '56.6'}, {'id': 4974114643, 'qualifierId': 56, 'value': 'Left'}, {'id': 4974114647, 'qualifierId': 141, 'value': '90.2'}, {'id': 4974114639, 'qualifierId': 2}, {'id': 4974114653, 'qualifierId': 1}, {'id': 4974114645, 'qualifierId': 140, 'value': '86.6'}, {'id': 4974114651, 'qualifierId': 213, 'value': '1.62'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;56,6;86,6;;1,62;90,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;86,6;90,2;;;;;;;;0;45;25;Chicago Fire II;2725;DC;1,0
2677127135;397;83;1;45;30;8o8m08he36u0j4w08aj2iodn8;0;15,7;12,6;2024-04-22T23:49:13.376Z;2024-04-23T00:26:04Z;[{'id': 4974135633, 'qualifierId': 399, 'value': 'ew25ktcp76pmryz5psl1ctlka'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;c9px4ywqxj5qmstxcun9dkx78;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;45;30;Carolina Core;2730;DR;1,0
2677127151;352;1;1;45;34;2nnef9tr9g7m2s6n873qif95g;0;79,3;85,0;2024-04-22T23:49:17.530Z;2024-04-22T23:49:18Z;[{'id': 4974114701, 'qualifierId': 213, 'value': '4.45'}, {'id': 4974114693, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974114697, 'qualifierId': 141, 'value': '52.2'}, {'id': 4974114695, 'qualifierId': 140, 'value': '73.7'}, {'id': 4974114699, 'qualifierId': 212, 'value': '23.1'}];ew25ktcp76pmryz5psl1ctlka;Y. Subah;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;23,1;73,7;;4,45;52,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;73,7;52,2;;;;;;;;0;45;34;Chicago Fire II;2734;AML;1,0
2677127161;398;12;1;45;37;8o8m08he36u0j4w08aj2iodn8;1;22,9;47,5;2024-04-22T23:49:20.156Z;2024-04-23T00:08:55Z;[{'id': 4974114741, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974114745, 'qualifierId': 141, 'value': '57.9'}, {'id': 4974114749, 'qualifierId': 213, 'value': '1.23'}, {'id': 4974114743, 'qualifierId': 140, 'value': '25.3'}, {'id': 4974114747, 'qualifierId': 212, 'value': '7.5'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;c9px4ywqxj5qmstxcun9dkx78;Clearance;;;;;;;;;;7,5;25,3;;1,23;57,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;25,3;57,9;;;;;;;;0;45;37;Carolina Core;2737;ML;1,0
2677127169;353;1;1;45;39;2nnef9tr9g7m2s6n873qif95g;1;70,2;40,3;2024-04-22T23:49:22.443Z;2024-04-22T23:49:24Z;[{'id': 4974114779, 'qualifierId': 212, 'value': '6.6'}, {'id': 4974114775, 'qualifierId': 140, 'value': '63.9'}, {'id': 4974114773, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974114781, 'qualifierId': 213, 'value': '3.10'}, {'id': 4974114777, 'qualifierId': 141, 'value': '40.7'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;6,6;63,9;;3,1;40,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;63,9;40,7;;;;;;;;0;45;39;Chicago Fire II;2739;MC;1,0
2677127175;354;1;1;45;41;2nnef9tr9g7m2s6n873qif95g;1;63,7;40,6;2024-04-22T23:49:24.170Z;2024-04-22T23:49:25Z;[{'id': 4974114793, 'qualifierId': 141, 'value': '33.3'}, {'id': 4974114797, 'qualifierId': 213, 'value': '3.66'}, {'id': 4974114791, 'qualifierId': 140, 'value': '55.4'}, {'id': 4974114795, 'qualifierId': 212, 'value': '10.0'}, {'id': 4974114789, 'qualifierId': 56, 'value': 'Center'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;10,0;55,4;;3,66;33,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;55,4;33,3;;;;;;;;0;45;41;Chicago Fire II;2741;MC;1,0
2677127177;355;1;1;45;42;2nnef9tr9g7m2s6n873qif95g;1;55,4;33,3;2024-04-22T23:49:25.258Z;2024-04-22T23:49:27Z;[{'id': 4974114801, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974114809, 'qualifierId': 213, 'value': '1.80'}, {'id': 4974114805, 'qualifierId': 141, 'value': '66.7'}, {'id': 4974114803, 'qualifierId': 140, 'value': '50.3'}, {'id': 4974114807, 'qualifierId': 212, 'value': '23.3'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;23,3;50,3;;1,8;66,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;50,3;66,7;;;;;;;;0;45;42;Chicago Fire II;2742;DL;1,0
2677127185;356;1;1;45;44;2nnef9tr9g7m2s6n873qif95g;1;50,3;66,7;2024-04-22T23:49:27.194Z;2024-04-22T23:49:31Z;[{'id': 4974114895, 'qualifierId': 140, 'value': '59.3'}, {'id': 4974114899, 'qualifierId': 212, 'value': '21.4'}, {'id': 4974114901, 'qualifierId': 213, 'value': '1.11'}, {'id': 4974114897, 'qualifierId': 141, 'value': '95.0'}, {'id': 4974114893, 'qualifierId': 56, 'value': 'Left'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;21,4;59,3;;1,11;95,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;59,3;95,0;;;;;;;;0;45;44;Chicago Fire II;2744;DC;1,0
2677127193;357;1;1;45;50;2nnef9tr9g7m2s6n873qif95g;1;64,2;85,0;2024-04-22T23:49:33.450Z;2024-04-22T23:49:46Z;[{'id': 4974114941, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974114949, 'qualifierId': 213, 'value': '5.71'}, {'id': 4974114943, 'qualifierId': 140, 'value': '79.3'}, {'id': 4974115077, 'qualifierId': 210, 'value': '13'}, {'id': 4974114947, 'qualifierId': 212, 'value': '18.9'}, {'id': 4974114945, 'qualifierId': 141, 'value': '69.9'}];11ppoeb5n4q657bwbg4cdxck;J. White;1,0;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;18,9;79,3;;5,71;69,9;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;79,3;69,9;;;;;;;;0;45;50;Chicago Fire II;2750;DR;1,0
2677127195;358;13;1;45;53;2nnef9tr9g7m2s6n873qif95g;1;78,5;68,4;2024-04-22T23:49:35.963Z;2024-04-22T23:49:46Z;[{'id': 4974115095, 'qualifierId': 230, 'value': '98.6'}, {'id': 4974115081, 'qualifierId': 84}, {'id': 4974115097, 'qualifierId': 231, 'value': '50.2'}, {'id': 4974114959, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974115085, 'qualifierId': 55, 'value': '357'}, {'id': 4974115091, 'qualifierId': 103, 'value': '18.1'}, {'id': 4974115079, 'qualifierId': 120}, {'id': 4974115083, 'qualifierId': 29}, {'id': 4974115089, 'qualifierId': 102, 'value': '41.7'}, {'id': 4974114955, 'qualifierId': 22}, {'id': 4974114957, 'qualifierId': 18}, {'id': 4974115093, 'qualifierId': 215}, {'id': 4974115031, 'qualifierId': 20}];ami9xddgghvnly4mwtdj2tlyi;L. Lugo;;;c9px4ywqxj5qmstxcun9dkx78;Miss;;;;;;;;;;;;;;;;;;;;;;;50,2;;1,0;41,7;;1,0;357,0;98,6;1,0;18,1;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;41,7;18.1;357,0;11ppoeb5n4q657bwbg4cdxck;;0;45;53;Chicago Fire II;2753;AMC;1,0
2677127203;359;5;1;45;55;2nnef9tr9g7m2s6n873qif95g;0;100,9;40,2;2024-04-22T23:49:37.932Z;2024-04-22T23:49:39Z;[{'id': 4974115003, 'qualifierId': 346}, {'id': 4974115013, 'qualifierId': 233, 'value': '399'}, {'id': 4974115001, 'qualifierId': 56, 'value': 'Center'}];ami9xddgghvnly4mwtdj2tlyi;L. Lugo;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;399,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;45;55;Chicago Fire II;2755;AMC;1,0
2677127205;399;5;1;45;55;8o8m08he36u0j4w08aj2iodn8;1;-0,9;59,8;2024-04-22T23:49:37.932Z;2024-04-23T00:44:04Z;[{'id': 4974115007, 'qualifierId': 346}, {'id': 4974115005, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974115009, 'qualifierId': 233, 'value': '359'}];do6z0g81t9avcjuhjc1szukgk;D. Tchétchao Karo;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;359,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;45;55;Carolina Core;2755;FW;1,0
2677127219;400;1;1;46;18;8o8m08he36u0j4w08aj2iodn8;1;3,7;50,7;2024-04-22T23:50:01.557Z;2024-04-22T23:50:05Z;[{'id': 4974115143, 'qualifierId': 212, 'value': '19.5'}, {'id': 4974115137, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974115139, 'qualifierId': 140, 'value': '14.8'}, {'id': 4974115141, 'qualifierId': 141, 'value': '73.6'}, {'id': 4974115135, 'qualifierId': 124}, {'id': 4974115145, 'qualifierId': 213, 'value': '0.93'}, {'id': 4974115149, 'qualifierId': 237}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;19,5;14,8;;0,93;73,6;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;14,8;73,6;;;;;;;;0;46;18;Carolina Core;2778;GK;1,0
2677127221;401;1;1;46;22;8o8m08he36u0j4w08aj2iodn8;1;22,3;76,4;2024-04-22T23:50:05.447Z;2024-04-22T23:50:07Z;[{'id': 4974115153, 'qualifierId': 140, 'value': '46.3'}, {'id': 4974115157, 'qualifierId': 212, 'value': '26.3'}, {'id': 4974115151, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974115155, 'qualifierId': 141, 'value': '65.4'}, {'id': 4974115159, 'qualifierId': 213, 'value': '5.99'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;26,3;46,3;;5,99;65,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;46,3;65,4;;;;;;;;0;46;22;Carolina Core;2782;DC;1,0
