id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_JerseyNumber;value_Resume;value_Captain;value_TeamKit;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Zone;value_PassEndY;value_Tap;value_Length;value_Angle;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_DeletedEventType;value_ThrowIn;value_Chipped;value_IntendedTackleTarget;value_FlickOn;value_Cross;value_HighClaim;value_KeeperThrow;value_Head;value_LayOff;value_OutOfPlay;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_OverhitCross;value_IntentionalAssist;value_Assist;value_Assisted;value_BlockedY;value_BoxRight;value_GoalmouthZ;value_RegularPlay;value_RightFooted;value_GoalmouthY;value_LowRight;value_RelatedEventId;value_BigChance;value_BlockedX;value_FirstTouch;value_ParriedDanger;value_Hands;value_Standing;value_LeadingToAttempt;value_LowCentre;value_NotAssisted;value_Feet;value_Sliding;value_Right;value_Left;value_CornerTaken;value_OutSwinger;value_BlockedPass;value_BoxLeft;value_LeftFooted;value_IndividualPlay;value_BlockedClearance;value_GkX;value_OutOfBoxCentre;value_High;value_GkY;value_ThroughBall;value_LowLeft;value_BoxDeepRight;value_GoalShotGameClock;value_GoalShotTimestamp;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_CloseHigh;value_SwerveRight;value_FreeKick;value_AerialFoul;value_Handball;value_LastLine;value_Blocked;value_DefBlock;value_BoxCentre;value_ParriedSafe;value_ShirtPull/Holding;value_HighLeft;value_PullBack;value_NotVisible;value_Shove/Push;value_FromCorner;value_NotPastGoalLine;value_MisHit;value_HighRight;value_HighCentre;value_Collected;value_FastBreak;value_Deflection;value_Diving;value_InSwinger;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_BlockedCross;value_ThrowInSetPiece;value_YellowCard;value_RecklessOffence;value_GkHoof;value_Dissent;value_InjuredPlayerId;value_Injury;value_LeadingToGoal;value_SmallBoxLeft;value_RelatedError1Id;value_Overrun;value_TacticalFoul;value_SmallBoxCentre;value_OwnGoal;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702661549;9;1;1;0;41;5b4ccd62yeeqdl2qk6jzsmjv8;1;36,5;84,7;2024-07-21T22:05:35.012Z;2024-07-21T22:05:38Z;[{'id': 5113734659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113734665, 'qualifierId': 212, 'value': '15.9'}, {'id': 5113734663, 'qualifierId': 141, 'value': '69.9'}, {'id': 5113734661, 'qualifierId': 140, 'value': '24.8'}, {'id': 5113734667, 'qualifierId': 213, 'value': '3.83'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;24,8;;;69,9;;15,9;3,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;24,8;69,9;;;;;;;0;0;0;41;Cincinnati II;41;DC;1,0
2702661573;10;1;1;0;44;5b4ccd62yeeqdl2qk6jzsmjv8;1;24,8;69,9;2024-07-21T22:05:38.028Z;2024-07-21T22:05:40Z;[{'id': 5113734803, 'qualifierId': 140, 'value': '29.1'}, {'id': 5113734807, 'qualifierId': 212, 'value': '12.8'}, {'id': 5113734809, 'qualifierId': 213, 'value': '1.21'}, {'id': 5113734801, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113734805, 'qualifierId': 141, 'value': '87.5'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;29,1;;;87,5;;12,8;1,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;29,1;87,5;;;;;;;0;0;0;44;Cincinnati II;44;DC;1,0
2702661619;11;1;1;0;46;5b4ccd62yeeqdl2qk6jzsmjv8;1;29,2;87,8;2024-07-21T22:05:40.468Z;2024-07-21T22:05:45Z;[{'id': 5113735005, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113735013, 'qualifierId': 213, 'value': '0.25'}, {'id': 5113735011, 'qualifierId': 212, 'value': '18.2'}, {'id': 5113735009, 'qualifierId': 141, 'value': '94.4'}, {'id': 5113735007, 'qualifierId': 140, 'value': '46.0'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;46,0;;;94,4;;18,2;0,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;46,0;94,4;;;;;;;0;0;0;46;Cincinnati II;46;DC;1,0
2702661621;12;50;1;0;50;5b4ccd62yeeqdl2qk6jzsmjv8;1;40,2;86,4;2024-07-21T22:05:44.416Z;2024-07-21T22:05:47Z;[{'id': 5113735025, 'qualifierId': 286}, {'id': 5113735023, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113735079, 'qualifierId': 233, 'value': '16'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;e5k64rxalc0mtxpiptijh96hg;Dispossessed;;;;;;;;;;;;;;;;;;;16,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;0;50;Cincinnati II;50;DML;1,0
2702661627;16;7;1;0;50;bd0378yx50xpdcgwkt9p9bmz8;1;59,8;13,6;2024-07-21T22:05:44.417Z;2024-07-21T22:05:46Z;[{'id': 5113735053, 'qualifierId': 285}, {'id': 5113735051, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113735069, 'qualifierId': 233, 'value': '12'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;e5k64rxalc0mtxpiptijh96hg;Tackle;;;;;;;;;;;;;;;;;;;12,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;0;50;Columbus Crew II;50;DMR;1,0
2702661629;17;61;1;0;52;bd0378yx50xpdcgwkt9p9bmz8;1;60,3;16,1;2024-07-21T22:05:46.257Z;2024-07-21T22:05:46Z;[{'id': 5113735055, 'qualifierId': 56, 'value': 'Right'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;e5k64rxalc0mtxpiptijh96hg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;0;52;Columbus Crew II;52;DMR;1,0
2702661639;18;49;1;0;54;bd0378yx50xpdcgwkt9p9bmz8;1;61,2;16,7;2024-07-21T22:05:47.680Z;2024-07-21T22:05:47Z;[];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;e5k64rxalc0mtxpiptijh96hg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;0;54;Columbus Crew II;54;FW;1,0
2702661655;19;1;1;0;54;bd0378yx50xpdcgwkt9p9bmz8;1;60,5;20,3;2024-07-21T22:05:47.953Z;2024-07-21T22:05:49Z;[{'id': 5113735207, 'qualifierId': 140, 'value': '68.2'}, {'id': 5113735209, 'qualifierId': 141, 'value': '52.7'}, {'id': 5113735211, 'qualifierId': 212, 'value': '23.5'}, {'id': 5113735213, 'qualifierId': 213, 'value': '1.22'}, {'id': 5113735205, 'qualifierId': 56, 'value': 'Center'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;68,2;;;52,7;;23,5;1,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;68,2;52,7;;;;;;;0;0;0;54;Columbus Crew II;54;FW;1,0
2702661671;20;1;1;0;55;bd0378yx50xpdcgwkt9p9bmz8;0;66,8;50,3;2024-07-21T22:05:49.249Z;2024-07-21T22:05:50Z;[{'id': 5113735291, 'qualifierId': 141, 'value': '73.5'}, {'id': 5113735293, 'qualifierId': 212, 'value': '16.6'}, {'id': 5113735295, 'qualifierId': 213, 'value': '1.26'}, {'id': 5113735287, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113735289, 'qualifierId': 140, 'value': '71.7'}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;71,7;;;73,5;;16,6;1,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;71,7;73,5;;;;;;;0;0;0;55;Columbus Crew II;55;FW;1,0
2702661677;13;43;1;0;57;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-07-21T22:05:51.364Z;2024-07-21T22:06:16Z;[{'id': 5113735337, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113735343, 'qualifierId': 212, 'value': '0'}, {'id': 5113735339, 'qualifierId': 140, 'value': '33.5'}, {'id': 5113735335, 'qualifierId': 155, 'value': '0'}, {'id': 5113735345, 'qualifierId': 213, 'value': '3.14'}, {'id': 5113735341, 'qualifierId': 141, 'value': '20.7'}, {'id': 5113736619, 'qualifierId': 144, 'value': '1'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;e5k64rxalc0mtxpiptijh96hg;Deleted event;;;;;;;;;;33,5;;;20,7;;0,0;3,14;;;;;;;;1,0;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;33,5;20,7;;;;;;;0;0;0;57;Cincinnati II;57;DMR;1,0
2702661681;14;49;1;0;58;5b4ccd62yeeqdl2qk6jzsmjv8;1;33,5;20,7;2024-07-21T22:05:51.820Z;2024-07-21T22:05:52Z;[];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;e5k64rxalc0mtxpiptijh96hg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;0;58;Cincinnati II;58;DMR;1,0
2702661711;15;1;1;0;58;5b4ccd62yeeqdl2qk6jzsmjv8;1;33,3;20,4;2024-07-21T22:05:52.316Z;2024-07-21T22:05:55Z;[{'id': 5113735571, 'qualifierId': 213, 'value': '2.87'}, {'id': 5113735565, 'qualifierId': 140, 'value': '11.5'}, {'id': 5113735563, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113735569, 'qualifierId': 212, 'value': '23.8'}, {'id': 5113735567, 'qualifierId': 141, 'value': '29.8'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;11,5;;;29,8;;23,8;2,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;11,5;29,8;;;;;;;0;0;0;58;Cincinnati II;58;DMR;1,0
2702661735;16;1;1;1;1;5b4ccd62yeeqdl2qk6jzsmjv8;0;11,2;29,8;2024-07-21T22:05:55.092Z;2024-07-21T22:05:57Z;[{'id': 5113735693, 'qualifierId': 212, 'value': '48.8'}, {'id': 5113735697, 'qualifierId': 1}, {'id': 5113735687, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113735689, 'qualifierId': 140, 'value': '56.4'}, {'id': 5113735691, 'qualifierId': 141, 'value': '12.9'}, {'id': 5113735685, 'qualifierId': 157}, {'id': 5113735695, 'qualifierId': 213, 'value': '6.05'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;56,4;;;12,9;;48,8;6,05;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;56,4;12,9;;;;;;;0;0;1;1;Cincinnati II;61;GK;1,0
2702661741;21;1;1;1;3;bd0378yx50xpdcgwkt9p9bmz8;0;46,2;82,0;2024-07-21T22:05:57.026Z;2024-07-21T22:07:11Z;[{'id': 5113735729, 'qualifierId': 212, 'value': '9.4'}, {'id': 5113735727, 'qualifierId': 141, 'value': '83.5'}, {'id': 5113735725, 'qualifierId': 140, 'value': '55.1'}, {'id': 5113735731, 'qualifierId': 213, 'value': '0.11'}, {'id': 5113735721, 'qualifierId': 56, 'value': 'Left'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;55,1;;;83,5;;9,4;0,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;55,1;83,5;;;;;;;0;0;1;3;Columbus Crew II;63;DC;1,0
2702661823;17;1;1;1;7;5b4ccd62yeeqdl2qk6jzsmjv8;1;38,9;19,7;2024-07-21T22:06:00.644Z;2024-07-21T23:07:16Z;[{'id': 5113736145, 'qualifierId': 212, 'value': '12.5'}, {'id': 5113736139, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113736143, 'qualifierId': 141, 'value': '29.8'}, {'id': 5113736141, 'qualifierId': 140, 'value': '48.9'}, {'id': 5113736147, 'qualifierId': 213, 'value': '0.58'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;48,9;;;29,8;;12,5;0,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;48,9;29,8;;;;;;;0;0;1;7;Cincinnati II;67;FWL;1,0
2702661837;18;1;1;1;8;5b4ccd62yeeqdl2qk6jzsmjv8;1;48,9;29,8;2024-07-21T22:06:01.644Z;2024-07-21T23:07:18Z;[{'id': 5113736271, 'qualifierId': 213, 'value': '5.33'}, {'id': 5113736265, 'qualifierId': 140, 'value': '59.1'}, {'id': 5113736263, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113736269, 'qualifierId': 212, 'value': '18.5'}, {'id': 5113736267, 'qualifierId': 141, 'value': '7.7'}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;59,1;;;7,7;;18,5;5,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;59,1;7,7;;;;;;;0;0;1;8;Cincinnati II;68;FW;1,0
2702661841;20;61;1;1;8;5b4ccd62yeeqdl2qk6jzsmjv8;0;58,6;6,8;2024-07-21T22:06:01.981Z;2024-07-21T23:07:20Z;[{'id': 5113736315, 'qualifierId': 56, 'value': 'Right'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;e5k64rxalc0mtxpiptijh96hg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;1;8;Cincinnati II;68;FWL;1,0
2702661867;21;5;1;1;8;5b4ccd62yeeqdl2qk6jzsmjv8;0;60,3;-1,2;2024-07-21T22:06:02.449Z;2024-07-21T22:07:17Z;[{'id': 5113736459, 'qualifierId': 347}, {'id': 5113739343, 'qualifierId': 233, 'value': '22'}, {'id': 5113736457, 'qualifierId': 56, 'value': 'Right'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;e5k64rxalc0mtxpiptijh96hg;Out;;;;;;;;;;;;;;;;;;;22,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;1;8;Cincinnati II;68;FWL;1,0
2702661853;22;5;1;1;8;bd0378yx50xpdcgwkt9p9bmz8;1;39,7;101,2;2024-07-21T22:06:02.449Z;2024-07-21T22:07:17Z;[{'id': 5113736381, 'qualifierId': 347}, {'id': 5113739313, 'qualifierId': 233, 'value': '21'}, {'id': 5113736379, 'qualifierId': 56, 'value': 'Back'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;e5k64rxalc0mtxpiptijh96hg;Out;;;;;;;;;;;;;;;;;;;21,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;1;8;Columbus Crew II;68;DC;1,0
2702661839;19;43;1;1;12;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-07-21T22:06:06.419Z;2024-07-21T22:06:14Z;[{'id': 5113736305, 'qualifierId': 213, 'value': '3.14'}, {'id': 5113736299, 'qualifierId': 140, 'value': '58.6'}, {'id': 5113736301, 'qualifierId': 141, 'value': '6.8'}, {'id': 5113736297, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113736303, 'qualifierId': 212, 'value': '0'}, {'id': 5113736295, 'qualifierId': 168, 'value': '0'}, {'id': 5113736523, 'qualifierId': 144, 'value': '1'}, {'id': 5113736293, 'qualifierId': 3, 'value': '0'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;e5k64rxalc0mtxpiptijh96hg;Deleted event;;;;;;;;;;58,6;;;6,8;;0,0;3,14;;;;;;0,0;;1,0;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;58,6;6,8;;;;;;;0;0;1;12;Cincinnati II;72;FWL;1,0
2702661857;23;1;1;1;14;bd0378yx50xpdcgwkt9p9bmz8;1;42,8;100,0;2024-07-21T22:06:07.969Z;2024-07-21T22:06:10Z;[{'id': 5113736405, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113736413, 'qualifierId': 213, 'value': '3.47'}, {'id': 5113736411, 'qualifierId': 212, 'value': '9.1'}, {'id': 5113736403, 'qualifierId': 107}, {'id': 5113736409, 'qualifierId': 141, 'value': '96.8'}, {'id': 5113736407, 'qualifierId': 140, 'value': '34.6'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;34,6;;;96,8;;9,1;3,47;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;34,6;96,8;;;;;;;0;0;1;14;Columbus Crew II;74;DML;1,0
2702661873;24;1;1;1;16;bd0378yx50xpdcgwkt9p9bmz8;1;34,8;95,3;2024-07-21T22:06:10.529Z;2024-07-21T22:06:13Z;[{'id': 5113736489, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113736497, 'qualifierId': 213, 'value': '3.84'}, {'id': 5113736495, 'qualifierId': 212, 'value': '22.8'}, {'id': 5113736491, 'qualifierId': 140, 'value': '18.2'}, {'id': 5113736493, 'qualifierId': 141, 'value': '73.6'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;18,2;;;73,6;;22,8;3,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;18,2;73,6;;;;;;;0;0;1;16;Columbus Crew II;76;DC;1,0
2702661875;25;1;1;1;19;bd0378yx50xpdcgwkt9p9bmz8;1;17,9;75,6;2024-07-21T22:06:13.457Z;2024-07-21T22:06:15Z;[{'id': 5113736567, 'qualifierId': 212, 'value': '12.8'}, {'id': 5113736569, 'qualifierId': 213, 'value': '0.87'}, {'id': 5113736561, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113736565, 'qualifierId': 141, 'value': '90.0'}, {'id': 5113736563, 'qualifierId': 140, 'value': '25.7'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;25,7;;;90,0;;12,8;0,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;25,7;90,0;;;;;;;0;0;1;19;Columbus Crew II;79;DC;1,0
2702661887;26;1;1;1;21;bd0378yx50xpdcgwkt9p9bmz8;1;26,3;89,9;2024-07-21T22:06:15.361Z;2024-07-21T22:06:17Z;[{'id': 5113736641, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113736643, 'qualifierId': 140, 'value': '18.0'}, {'id': 5113736645, 'qualifierId': 141, 'value': '80.6'}, {'id': 5113736647, 'qualifierId': 212, 'value': '10.8'}, {'id': 5113736649, 'qualifierId': 213, 'value': '3.77'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;18,0;;;80,6;;10,8;3,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;18,0;80,6;;;;;;;0;0;1;21;Columbus Crew II;81;DC;1,0
2702661923;27;1;1;1;24;bd0378yx50xpdcgwkt9p9bmz8;1;12,8;80,6;2024-07-21T22:06:17.793Z;2024-07-21T22:06:22Z;[{'id': 5113736887, 'qualifierId': 140, 'value': '3.4'}, {'id': 5113736889, 'qualifierId': 141, 'value': '48.4'}, {'id': 5113736891, 'qualifierId': 212, 'value': '24.0'}, {'id': 5113736885, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113736893, 'qualifierId': 213, 'value': '4.29'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;3,4;;;48,4;;24,0;4,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;3,4;48,4;;;;;;;0;0;1;24;Columbus Crew II;84;DC;1,0
