id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_Involved;value_PlayerPosition;value_Resume;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Length;value_Angle;value_PassEndX;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_FlickOn;value_Assist;value_GoalmouthZ;value_OutOfBoxCentre;value_CloseLeft;value_RegularPlay;value_GoalmouthY;value_IndividualPlay;value_GkY;value_Assisted;value_GkX;value_RelatedEventId;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_PlayersCaughtOffside;value_NotVisible;value_FreeKickTaken;value_Indirect;value_BlockedPass;value_IntendedTackleTarget;value_LayOff;value_OutSwinger;value_Cross;value_LeftFooted;value_TouchTypeControl;value_Shove/Push;value_Direct;value_Foul;value_InSwinger;value_HighGkIntervention;value_Right;value_Left;value_CornerTaken;value_OverArm;value_KeeperThrow;value_AttemptedTackle;value_TakeOnOvertake;value_IntentionalAssist;value_BoxCentre;value_FirstTouch;value_BigChance;value_TouchTypeClearance;value_LowGkIntervention;value_Head;value_LowCentre;value_BlockedY;value_Volley;value_BlockedX;value_Blocked;value_NotAssisted;value_DefBlock;value_DrivenCross;value_Straight;value_OutOfPlay;value_High;value_BoxDeepRight;value_GkKickFromHands;value_BlockedCross;value_DeletedEventType;value_BoxLeft;value_NotPastGoalLine;value_BoxRight;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_Deflection;value_HighRight;value_GoalShotGameClock;value_GoalShotTimestamp;value_HighCentre;value_ParriedSafe;value_Reaching;value_Hands;value_MediumGkIntervention;value_SwerveRight;value_ShirtPull/Holding;value_BoxDeepLeft;value_FromCorner;value_SmallBoxCentre;value_LowRight;value_SixYardBlocked;value_ThroughBall;value_HitWoodwork;value_HitBar;value_1On1;value_ParriedDanger;value_Sliding;value_Feet;value_FastBreak;value_SmallBoxLeft;value_Stooping;value_HighClaim;value_TacticalFoul;value_YellowCard;value_Standing;value_SoloRun;value_Overrun;value_TakeOnSpace;value_Minutes;value_SwerveLeft;value_CloseHigh;value_EndType;value_Caught;value_SetPiece;value_LowLeft;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_HighLeft;value_Diving;value_Collected;value_SwitchOfPlay;value_MisHit;value_CaptainChange;value_RecklessOffence;value_RedCard;value_ProfessionalFoulLastMan;value_FreeKick;value_ByWall;value_NotRetreating;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_VideoCoverageLost;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680176483;12;1;1;0;45;c7c4wwva2u1vb3rr7rwava044;0;55,1;11,7;2024-04-28T19:05:38.702Z;2024-04-28T19:05:39Z;[{'id': 4990610583, 'qualifierId': 1}, {'id': 4990610579, 'qualifierId': 212, 'value': '20.6'}, {'id': 4990610575, 'qualifierId': 140, 'value': '74.0'}, {'id': 4990610581, 'qualifierId': 213, 'value': '6.02'}, {'id': 4990610567, 'qualifierId': 157}, {'id': 4990610571, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990610577, 'qualifierId': 141, 'value': '3.7'}];bmuuex6k6mwfnqmvvq4ai0f10;Y. Bright;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;3,7;;20,6;6,02;74,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;74,0;3,7;;;;;;;0;0;0;45;New England II;45;;1,0
2680176521;13;1;1;0;46;csntc7hucmo21gknxc5y0kc4q;1;25,1;85,1;2024-04-28T19:05:39.907Z;2024-04-28T19:05:41Z;[{'id': 4990610753, 'qualifierId': 141, 'value': '89.6'}, {'id': 4990610751, 'qualifierId': 140, 'value': '31.3'}, {'id': 4990610757, 'qualifierId': 213, 'value': '0.44'}, {'id': 4990610749, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990610755, 'qualifierId': 212, 'value': '7.2'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;89,6;;7,2;0,44;31,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;31,3;89,6;;;;;;;0;0;0;46;Inter Miami II;46;DC;1,0
2680176633;14;1;1;0;47;csntc7hucmo21gknxc5y0kc4q;1;31,3;89,6;2024-04-28T19:05:40.923Z;2024-04-28T19:05:46Z;[{'id': 4990611285, 'qualifierId': 212, 'value': '6.2'}, {'id': 4990611281, 'qualifierId': 140, 'value': '25.4'}, {'id': 4990611287, 'qualifierId': 213, 'value': '3.08'}, {'id': 4990611283, 'qualifierId': 141, 'value': '90.2'}, {'id': 4990611279, 'qualifierId': 56, 'value': 'Back'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;90,2;;6,2;3,08;25,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;25,4;90,2;;;;;;;0;0;0;47;Inter Miami II;47;DC;1,0
2680176653;15;1;1;0;53;csntc7hucmo21gknxc5y0kc4q;1;24,4;90,8;2024-04-28T19:05:46.594Z;2024-04-28T19:05:48Z;[{'id': 4990611387, 'qualifierId': 213, 'value': '0.31'}, {'id': 4990611381, 'qualifierId': 140, 'value': '35.6'}, {'id': 4990611379, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990611383, 'qualifierId': 141, 'value': '96.3'}, {'id': 4990611385, 'qualifierId': 212, 'value': '12.3'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;96,3;;12,3;0,31;35,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;35,6;96,3;;;;;;;0;0;0;53;Inter Miami II;53;DC;1,0
2680176683;16;1;1;0;55;csntc7hucmo21gknxc5y0kc4q;1;34,9;96,3;2024-04-28T19:05:48.407Z;2024-04-28T19:05:51Z;[{'id': 4990611551, 'qualifierId': 212, 'value': '26.9'}, {'id': 4990611553, 'qualifierId': 213, 'value': '3.27'}, {'id': 4990611547, 'qualifierId': 140, 'value': '9.5'}, {'id': 4990611545, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990611549, 'qualifierId': 141, 'value': '91.2'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;91,2;;26,9;3,27;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;9,5;91,2;;;;;;;0;0;0;55;Inter Miami II;55;DC;1,0
2680176751;17;1;1;0;58;csntc7hucmo21gknxc5y0kc4q;1;9,5;91,2;2024-04-28T19:05:51.188Z;2024-04-28T19:05:55Z;[{'id': 4990611965, 'qualifierId': 212, 'value': '23.8'}, {'id': 4990611959, 'qualifierId': 140, 'value': '5.1'}, {'id': 4990611969, 'qualifierId': 213, 'value': '4.52'}, {'id': 4990611957, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990611961, 'qualifierId': 141, 'value': '56.9'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;56,9;;23,8;4,52;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;5,1;56,9;;;;;;;0;0;0;58;Inter Miami II;58;DC;1,0
2680176835;18;1;1;1;2;csntc7hucmo21gknxc5y0kc4q;1;4,8;56,4;2024-04-28T19:05:55.063Z;2024-04-28T19:06:01Z;[{'id': 4990612445, 'qualifierId': 212, 'value': '18.6'}, {'id': 4990612439, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990612447, 'qualifierId': 213, 'value': '4.91'}, {'id': 4990612441, 'qualifierId': 140, 'value': '8.2'}, {'id': 4990612443, 'qualifierId': 141, 'value': '29.5'}];opnutov04c33y3gq2fjpkaac;J. Gunn;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;29,5;;18,6;4,91;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;8,2;29,5;;;;;;;0;0;1;2;Inter Miami II;62;GK;1,0
2680176867;19;1;1;1;8;csntc7hucmo21gknxc5y0kc4q;1;11,6;24,9;2024-04-28T19:06:01.063Z;2024-05-01T16:18:09Z;[{'id': 4990612591, 'qualifierId': 212, 'value': '12.1'}, {'id': 4990612585, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990612589, 'qualifierId': 141, 'value': '7.1'}, {'id': 4990612593, 'qualifierId': 213, 'value': '4.77'}, {'id': 4990612587, 'qualifierId': 140, 'value': '12.3'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;7,1;;12,1;4,77;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;12,3;7,1;;;;;;;0;0;1;8;Inter Miami II;68;DL;1,0
2680176997;20;1;1;1;10;csntc7hucmo21gknxc5y0kc4q;1;12,4;8,0;2024-04-28T19:06:03.141Z;2024-04-28T19:06:11Z;[{'id': 4990613287, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990613295, 'qualifierId': 213, 'value': '2.85'}, {'id': 4990613291, 'qualifierId': 141, 'value': '11.3'}, {'id': 4990613293, 'qualifierId': 212, 'value': '7.7'}, {'id': 4990613289, 'qualifierId': 140, 'value': '5.4'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;11,3;;7,7;2,85;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;5,4;11,3;;;;;;;0;0;1;10;Inter Miami II;70;DR;1,0
2680177009;21;1;1;1;17;csntc7hucmo21gknxc5y0kc4q;0;9,7;2,3;2024-04-28T19:06:11.015Z;2024-04-28T19:06:21Z;[{'id': 4990613355, 'qualifierId': 212, 'value': '2.8'}, {'id': 4990613349, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990613357, 'qualifierId': 213, 'value': '5.02'}, {'id': 4990613351, 'qualifierId': 140, 'value': '10.5'}, {'id': 4990613353, 'qualifierId': 141, 'value': '0.0'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;0,0;;2,8;5,02;10,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;10,5;0,0;;;;;;;0;0;1;17;Inter Miami II;77;DL;1,0
2680177243;13;5;1;1;19;c7c4wwva2u1vb3rr7rwava044;1;83,8;101,2;2024-04-28T19:06:12.687Z;2024-04-28T20:31:50Z;[{'id': 4990614723, 'qualifierId': 56, 'value': 'Left'}, {'id': 4990614777, 'qualifierId': 233, 'value': '22'}, {'id': 4990614725, 'qualifierId': 347}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;cg5ihspinpwqdsr1irma22sd0;Out;;;;;;;;;;;;;;;;;;22,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;1;19;New England II;79;;1,0
2680177067;22;5;1;1;19;csntc7hucmo21gknxc5y0kc4q;0;16,2;-1,2;2024-04-28T19:06:12.687Z;2024-04-28T19:06:27Z;[{'id': 4990614795, 'qualifierId': 233, 'value': '13'}, {'id': 4990613701, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990613703, 'qualifierId': 347}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;cg5ihspinpwqdsr1irma22sd0;Out;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;1;19;Inter Miami II;79;DL;1,0
2680177301;14;1;1;1;33;c7c4wwva2u1vb3rr7rwava044;1;78,2;100,0;2024-04-28T19:06:26.863Z;2024-04-28T19:06:29Z;[{'id': 4990615037, 'qualifierId': 213, 'value': '5.29'}, {'id': 4990615031, 'qualifierId': 140, 'value': '90.6'}, {'id': 4990615029, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990615035, 'qualifierId': 212, 'value': '24.0'}, {'id': 4990615033, 'qualifierId': 141, 'value': '70.8'}, {'id': 4990615039, 'qualifierId': 1}, {'id': 4990615027, 'qualifierId': 107}];3oqz86s2ngipsrb1jbb36buqy;N. Allen;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;70,8;;24,0;5,29;90,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;90,6;70,8;;;;;;;0;0;1;33;New England II;93;;1,0
2680177307;15;61;1;1;36;c7c4wwva2u1vb3rr7rwava044;0;86,4;77,0;2024-04-28T19:06:29.536Z;2024-04-28T19:06:29Z;[{'id': 4990615063, 'qualifierId': 56, 'value': 'Center'}];1874nj27f507jqja4e8zla1as;B. Destin;;;cg5ihspinpwqdsr1irma22sd0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;1;36;New England II;96;;1,0
2680177327;23;1;1;1;37;csntc7hucmo21gknxc5y0kc4q;0;13,8;36,4;2024-04-28T19:06:30.856Z;2024-04-28T19:06:31Z;[{'id': 4990615177, 'qualifierId': 157}, {'id': 4990615185, 'qualifierId': 212, 'value': '22.3'}, {'id': 4990615187, 'qualifierId': 213, 'value': '0.52'}, {'id': 4990615181, 'qualifierId': 140, 'value': '32.2'}, {'id': 4990615189, 'qualifierId': 1}, {'id': 4990615179, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990615183, 'qualifierId': 141, 'value': '52.7'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;52,7;;22,3;0,52;32,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;32,2;52,7;;;;;;;0;0;1;37;Inter Miami II;97;DL;1,0
2680177507;16;1;1;1;41;c7c4wwva2u1vb3rr7rwava044;1;60,9;36,6;2024-04-28T19:06:34.463Z;2024-04-28T19:06:42Z;[{'id': 4990616161, 'qualifierId': 213, 'value': '2.86'}, {'id': 4990616153, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990616159, 'qualifierId': 212, 'value': '44.3'}, {'id': 4990616157, 'qualifierId': 141, 'value': '54.8'}, {'id': 4990616163, 'qualifierId': 1}, {'id': 4990616155, 'qualifierId': 140, 'value': '20.4'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;54,8;;44,3;2,86;20,4;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;20,4;54,8;;;;;;;0;0;1;41;New England II;101;;1,0
2680177533;17;1;1;1;49;c7c4wwva2u1vb3rr7rwava044;1;20,4;54,8;2024-04-28T19:06:42.112Z;2024-04-28T19:06:44Z;[{'id': 4990616307, 'qualifierId': 213, 'value': '4.86'}, {'id': 4990616301, 'qualifierId': 140, 'value': '23.0'}, {'id': 4990616303, 'qualifierId': 141, 'value': '28.2'}, {'id': 4990616305, 'qualifierId': 212, 'value': '18.3'}, {'id': 4990616299, 'qualifierId': 56, 'value': 'Back'}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;28,2;;18,3;4,86;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;23,0;28,2;;;;;;;0;0;1;49;New England II;109;;1,0
2680177601;18;1;1;1;52;c7c4wwva2u1vb3rr7rwava044;1;24,1;27,0;2024-04-28T19:06:45.552Z;2024-04-28T19:06:48Z;[{'id': 4990616587, 'qualifierId': 140, 'value': '33.9'}, {'id': 4990616585, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990616593, 'qualifierId': 213, 'value': '0.81'}, {'id': 4990616589, 'qualifierId': 141, 'value': '42.8'}, {'id': 4990616591, 'qualifierId': 212, 'value': '14.9'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;42,8;;14,9;0,81;33,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;33,9;42,8;;;;;;;0;0;1;52;New England II;112;;1,0
2680177633;19;1;1;1;54;c7c4wwva2u1vb3rr7rwava044;1;23,3;48,2;2024-04-28T19:06:48.016Z;2024-04-28T19:06:49Z;[{'id': 4990616727, 'qualifierId': 140, 'value': '19.3'}, {'id': 4990616731, 'qualifierId': 212, 'value': '14.2'}, {'id': 4990616733, 'qualifierId': 213, 'value': '4.41'}, {'id': 4990616729, 'qualifierId': 141, 'value': '28.3'}, {'id': 4990616725, 'qualifierId': 56, 'value': 'Back'}];bmuuex6k6mwfnqmvvq4ai0f10;Y. Bright;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;28,3;;14,2;4,41;19,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;19,3;28,3;;;;;;;0;0;1;54;New England II;114;;1,0
2680177681;20;1;1;1;56;c7c4wwva2u1vb3rr7rwava044;1;19,3;28,3;2024-04-28T19:06:49.280Z;2024-04-28T19:06:52Z;[{'id': 4990616957, 'qualifierId': 140, 'value': '38.2'}, {'id': 4990616963, 'qualifierId': 213, 'value': '5.81'}, {'id': 4990616955, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990616961, 'qualifierId': 212, 'value': '22.3'}, {'id': 4990616959, 'qualifierId': 141, 'value': '13.4'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;13,4;;22,3;5,81;38,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;38,2;13,4;;;;;;;0;0;1;56;New England II;116;;1,0
2680177701;21;1;1;1;58;c7c4wwva2u1vb3rr7rwava044;1;38,2;13,4;2024-04-28T19:06:51.969Z;2024-04-28T19:06:53Z;[{'id': 4990617103, 'qualifierId': 212, 'value': '10.1'}, {'id': 4990617097, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990617105, 'qualifierId': 213, 'value': '3.96'}, {'id': 4990617099, 'qualifierId': 140, 'value': '31.6'}, {'id': 4990617101, 'qualifierId': 141, 'value': '2.6'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;2,6;;10,1;3,96;31,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;31,6;2,6;;;;;;;0;0;1;58;New England II;118;;1,0
2680177713;22;1;1;2;0;c7c4wwva2u1vb3rr7rwava044;0;31,2;3,7;2024-04-28T19:06:53.600Z;2024-04-28T19:06:54Z;[{'id': 4990617167, 'qualifierId': 140, 'value': '34.4'}, {'id': 4990617171, 'qualifierId': 212, 'value': '3.9'}, {'id': 4990617165, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990617169, 'qualifierId': 141, 'value': '6.7'}, {'id': 4990617173, 'qualifierId': 213, 'value': '0.55'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;6,7;;3,9;0,55;34,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;34,4;6,7;;;;;;;0;0;2;0;New England II;120;;1,0
2680177709;24;8;1;2;0;csntc7hucmo21gknxc5y0kc4q;1;63,5;92,0;2024-04-28T19:06:53.934Z;2024-05-01T16:19:04Z;[{'id': 4990617145, 'qualifierId': 56, 'value': 'Left'}, {'id': 4995774063, 'qualifierId': 384}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;cg5ihspinpwqdsr1irma22sd0;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;2;0;Inter Miami II;120;MC;1,0
2680177755;25;61;1;2;3;csntc7hucmo21gknxc5y0kc4q;0;57,9;95,9;2024-04-28T19:06:56.512Z;2024-04-28T19:06:56Z;[{'id': 4990617401, 'qualifierId': 56, 'value': 'Left'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;cg5ihspinpwqdsr1irma22sd0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;2;3;Inter Miami II;123;DC;1,0
