id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamFormation;value_TeamKit;value_Resume;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_Angle;value_PassEndY;value_Zone;value_PassEndX;value_Length;value_KickOff;value_Launch;value_LongBall;value_HeadPass;value_MediumGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_TouchTypeControl;value_AttemptedTackle;value_Offensive;value_OppositeRelatedEventId;value_Foul;value_Direct;value_Defensive;value_FreeKickTaken;value_FlickOn;value_Chipped;value_LayOff;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_OutOfPlay;value_DeletedEventType;value_TouchTypeClearance;value_Straight;value_Cross;value_DrivenCross;value_LeftFooted;value_TakeOnOvertake;value_BlockedPass;value_Assist;value_GoalmouthZ;value_GkX;value_RegularPlay;value_BlockedY;value_GkY;value_Blocked;value_GoalmouthY;value_Assisted;value_BlockedX;value_LowLeft;value_RelatedEventId;value_OutOfBoxCentre;value_IndividualPlay;value_DefBlock;value_NotVisible;value_IntentionalAssist;value_ThroughBall;value_FirstTouch;value_RightFooted;value_ParriedDanger;value_Diving;value_Hands;value_Right;value_Left;value_CornerTaken;value_InSwinger;value_Head;value_ShirtPull/Holding;value_BoxCentre;value_FromCorner;value_Shove/Push;value_OutSwinger;value_PlayersCaughtOffside;value_Indirect;value_NextEventGoalKick;value_GoalKick;value_Low;value_GoalShotTimestamp;value_BigChance;value_HighRight;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_PullBack;value_Handball;value_LowCentre;value_NotAssisted;value_FreeKick;value_ByWall;value_SetPiece;value_ThrowInSetPiece;value_CloseLeftAndHigh;value_SwerveLeft;value_Sliding;value_LowGkIntervention;value_Feet;value_LowRight;value_BoxLeft;value_Deflection;value_ParriedSafe;value_Volley;value_YellowCard;value_RecklessOffence;value_CloseLeft;value_High;value_BoxRight;value_Standing;value_OtherBodyPart;value_SixYardBlocked;value_TakeOnSpace;value_Overrun;value_Minutes;value_GkHoof;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_FastBreak;value_35Right;value_HighClaim;value_HighGkIntervention;value_HighCentre;value_Reaching;value_Fingertip;value_PenaltyTakerId;value_Penalty;value_Dissent;value_Injury;value_InjuredPlayerId;value_Scored;value_FantasyAssistId;value_FantasyAssistedBy;value_CausingPlayer;value_FantasyAssistType;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_Collected;value_GkStart;value_Stooping;value_Caught;value_Weak;value_BlockedCross;value_OverhitCross;value_CloseHigh;value_TacticalFoul;value_DangerousPlay;value_GoesToPenalties;value_Saved;value_HitWoodwork;value_HighLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713769807;6;1;1;0;22;5icuo8utnztpsd9l03gdd68dl;1;29,8;73,6;2024-08-26T00:03:27.145Z;2024-08-26T00:03:29Z;[{'id': 5175079489, 'qualifierId': 212, 'value': '19.6'}, {'id': 5175079485, 'qualifierId': 140, 'value': '42.6'}, {'id': 5175079487, 'qualifierId': 141, 'value': '94.5'}, {'id': 5175079483, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175079491, 'qualifierId': 213, 'value': '0.81'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;0,81;94,5;;42,6;19,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;42,6;94,5;;;;;;;;0;0;22;The Town;22;DC;1,0
2713769829;7;1;1;0;24;5icuo8utnztpsd9l03gdd68dl;1;42,1;95,6;2024-08-26T00:03:29.626Z;2024-08-26T00:03:36Z;[{'id': 5175079589, 'qualifierId': 140, 'value': '66.5'}, {'id': 5175079593, 'qualifierId': 212, 'value': '25.7'}, {'id': 5175079587, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175079595, 'qualifierId': 213, 'value': '6.23'}, {'id': 5175079591, 'qualifierId': 141, 'value': '93.5'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;6,23;93,5;;66,5;25,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;66,5;93,5;;;;;;;;0;0;24;The Town;24;DC;1,0
2713769825;6;83;1;0;30;ew2zirzye0sw1txr2m33nr25y;0;29,0;4,1;2024-08-26T00:03:35.608Z;2024-08-26T00:03:38Z;[{'id': 5175079731, 'qualifierId': 399, 'value': '3y5rrahty1k0l1hnww3bcozmy'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;expkosdvouobem3kv8ejmmbkk;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;0;30;Tacoma Defiance;30;DL;1,0
2713769845;8;1;1;0;31;5icuo8utnztpsd9l03gdd68dl;1;67,7;88,3;2024-08-26T00:03:36.169Z;2024-08-26T00:03:37Z;[{'id': 5175079695, 'qualifierId': 213, 'value': '2.55'}, {'id': 5175079691, 'qualifierId': 141, 'value': '95.0'}, {'id': 5175079689, 'qualifierId': 140, 'value': '61.2'}, {'id': 5175079693, 'qualifierId': 212, 'value': '8.2'}, {'id': 5175079687, 'qualifierId': 56, 'value': 'Left'}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;2,55;95,0;;61,2;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;61,2;95,0;;;;;;;;0;0;31;The Town;31;FW;1,0
2713769849;9;1;1;0;32;5icuo8utnztpsd9l03gdd68dl;1;60,6;94,5;2024-08-26T00:03:37.657Z;2024-08-26T00:03:38Z;[{'id': 5175079721, 'qualifierId': 140, 'value': '58.1'}, {'id': 5175079719, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175079725, 'qualifierId': 212, 'value': '6.9'}, {'id': 5175079727, 'qualifierId': 213, 'value': '4.32'}, {'id': 5175079723, 'qualifierId': 141, 'value': '85.1'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;4,32;85,1;;58,1;6,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;58,1;85,1;;;;;;;;0;0;32;The Town;32;DC;1,0
2713769863;10;1;1;0;35;5icuo8utnztpsd9l03gdd68dl;0;58,1;86,5;2024-08-26T00:03:40.265Z;2024-08-26T00:03:40Z;[{'id': 5175079807, 'qualifierId': 140, 'value': '65.3'}, {'id': 5175079813, 'qualifierId': 213, 'value': '6.03'}, {'id': 5175079809, 'qualifierId': 141, 'value': '83.6'}, {'id': 5175079805, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175079811, 'qualifierId': 212, 'value': '7.8'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;6,03;83,6;;65,3;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;65,3;83,6;;;;;;;;0;0;35;The Town;35;MC;1,0
2713788667;424;8;1;0;36;ew2zirzye0sw1txr2m33nr25y;1;40,2;9,3;2024-08-26T00:03:40.861Z;2024-08-30T11:26:08Z;[{'id': 5181397741, 'qualifierId': 383}, {'id': 5175191235, 'qualifierId': 56, 'value': 'Back'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;expkosdvouobem3kv8ejmmbkk;Interception;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;0;36;Tacoma Defiance;36;FWR;1,0
2714904385;893;49;1;0;36;ew2zirzye0sw1txr2m33nr25y;1;40,6;15,6;2024-08-26T00:03:41.205Z;2024-08-30T11:26:42Z;[];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;expkosdvouobem3kv8ejmmbkk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;0;36;Tacoma Defiance;36;FWR;1,0
2713769903;7;4;1;0;38;ew2zirzye0sw1txr2m33nr25y;1;38,4;19,1;2024-08-26T00:03:43.240Z;2024-08-26T00:56:03Z;[{'id': 5175080085, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175080089, 'qualifierId': 265}, {'id': 5175080091, 'qualifierId': 286}, {'id': 5175082275, 'qualifierId': 233, 'value': '11'}, {'id': 5175080083, 'qualifierId': 13}, {'id': 5175080087, 'qualifierId': 152}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;expkosdvouobem3kv8ejmmbkk;Foul;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;11,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;0;38;Tacoma Defiance;38;FWR;1,0
2713769877;11;4;1;0;38;5icuo8utnztpsd9l03gdd68dl;0;61,6;80,9;2024-08-26T00:03:43.241Z;2024-08-26T00:56:03Z;[{'id': 5175079903, 'qualifierId': 152}, {'id': 5175079907, 'qualifierId': 285}, {'id': 5175082293, 'qualifierId': 233, 'value': '7'}, {'id': 5175079899, 'qualifierId': 13}, {'id': 5175079905, 'qualifierId': 265}, {'id': 5175079901, 'qualifierId': 56, 'value': 'Left'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;expkosdvouobem3kv8ejmmbkk;Foul;;;;;;;;;;;;;;;;;;;;;;;1,0;;7,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;0;38;The Town;38;MC;1,0
2713769929;8;1;1;0;47;ew2zirzye0sw1txr2m33nr25y;1;40,9;21,8;2024-08-26T00:03:52.006Z;2024-08-26T00:03:53Z;[{'id': 5175080193, 'qualifierId': 141, 'value': '29.5'}, {'id': 5175080189, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175080197, 'qualifierId': 213, 'value': '2.67'}, {'id': 5175080187, 'qualifierId': 152}, {'id': 5175080195, 'qualifierId': 212, 'value': '11.5'}, {'id': 5175080185, 'qualifierId': 5}, {'id': 5175080191, 'qualifierId': 140, 'value': '31.2'}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;2,67;29,5;;31,2;11,5;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;31,2;29,5;;;;;;;;0;0;47;Tacoma Defiance;47;DR;1,0
2713769949;9;1;1;0;48;ew2zirzye0sw1txr2m33nr25y;1;30,6;30,3;2024-08-26T00:03:53.783Z;2024-08-26T00:03:56Z;[{'id': 5175080287, 'qualifierId': 212, 'value': '14.7'}, {'id': 5175080283, 'qualifierId': 140, 'value': '23.4'}, {'id': 5175080289, 'qualifierId': 213, 'value': '2.11'}, {'id': 5175080285, 'qualifierId': 141, 'value': '48.9'}, {'id': 5175080281, 'qualifierId': 56, 'value': 'Back'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;2,11;48,9;;23,4;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;23,4;48,9;;;;;;;;0;0;48;Tacoma Defiance;48;DL;1,0
2713769965;10;1;1;0;51;ew2zirzye0sw1txr2m33nr25y;1;23,2;52,1;2024-08-26T00:03:56.647Z;2024-08-26T00:03:59Z;[{'id': 5175080383, 'qualifierId': 141, 'value': '65.0'}, {'id': 5175080387, 'qualifierId': 213, 'value': '1.19'}, {'id': 5175080379, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175080385, 'qualifierId': 212, 'value': '9.4'}, {'id': 5175080381, 'qualifierId': 140, 'value': '26.5'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;1,19;65,0;;26,5;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;26,5;65,0;;;;;;;;0;0;51;Tacoma Defiance;51;GK;1,0
2713769979;11;1;1;0;54;ew2zirzye0sw1txr2m33nr25y;1;27,2;71,1;2024-08-26T00:03:58.951Z;2024-08-26T00:04:00Z;[{'id': 5175080453, 'qualifierId': 212, 'value': '12.6'}, {'id': 5175080451, 'qualifierId': 141, 'value': '54.7'}, {'id': 5175080449, 'qualifierId': 140, 'value': '21.6'}, {'id': 5175080447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175080455, 'qualifierId': 213, 'value': '4.23'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;4,23;54,7;;21,6;12,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;21,6;54,7;;;;;;;;0;0;54;Tacoma Defiance;54;DC;1,0
2713770005;12;1;1;0;55;ew2zirzye0sw1txr2m33nr25y;1;21,6;54,7;2024-08-26T00:04:00.807Z;2024-08-26T00:04:05Z;[{'id': 5175080573, 'qualifierId': 212, 'value': '17.1'}, {'id': 5175080567, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175080575, 'qualifierId': 213, 'value': '4.93'}, {'id': 5175080569, 'qualifierId': 140, 'value': '25.2'}, {'id': 5175080571, 'qualifierId': 141, 'value': '30.1'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;4,93;30,1;;25,2;17,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;25,2;30,1;;;;;;;;0;0;55;Tacoma Defiance;55;GK;1,0
2713770013;13;1;1;1;0;ew2zirzye0sw1txr2m33nr25y;1;28,0;29,3;2024-08-26T00:04:05.799Z;2024-08-26T00:04:07Z;[{'id': 5175080625, 'qualifierId': 212, 'value': '22.3'}, {'id': 5175080619, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175080621, 'qualifierId': 140, 'value': '25.2'}, {'id': 5175080623, 'qualifierId': 141, 'value': '61.8'}, {'id': 5175080627, 'qualifierId': 213, 'value': '1.70'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;1,7;61,8;;25,2;22,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;25,2;61,8;;;;;;;;0;1;0;Tacoma Defiance;60;DL;1,0
2713770037;14;1;1;1;2;ew2zirzye0sw1txr2m33nr25y;1;25,2;62,8;2024-08-26T00:04:07.495Z;2024-08-26T00:04:11Z;[{'id': 5175080761, 'qualifierId': 141, 'value': '63.4'}, {'id': 5175080759, 'qualifierId': 140, 'value': '31.3'}, {'id': 5175080757, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175080765, 'qualifierId': 213, 'value': '0.06'}, {'id': 5175080763, 'qualifierId': 212, 'value': '6.4'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;0,06;63,4;;31,3;6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;31,3;63,4;;;;;;;;0;1;2;Tacoma Defiance;62;DC;1,0
2713770049;15;1;1;1;6;ew2zirzye0sw1txr2m33nr25y;1;29,1;61,4;2024-08-26T00:04:11.623Z;2024-08-26T00:04:13Z;[{'id': 5175080805, 'qualifierId': 212, 'value': '19.7'}, {'id': 5175080797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175080801, 'qualifierId': 140, 'value': '22.2'}, {'id': 5175080803, 'qualifierId': 141, 'value': '34.4'}, {'id': 5175080807, 'qualifierId': 213, 'value': '4.34'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;4,34;34,4;;22,2;19,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;22,2;34,4;;;;;;;;0;1;6;Tacoma Defiance;66;MC;1,0
2713770065;16;1;1;1;8;ew2zirzye0sw1txr2m33nr25y;1;22,1;32,7;2024-08-26T00:04:13.544Z;2024-08-26T00:04:15Z;[{'id': 5175080895, 'qualifierId': 212, 'value': '23.8'}, {'id': 5175080891, 'qualifierId': 140, 'value': '43.5'}, {'id': 5175080889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175080893, 'qualifierId': 141, 'value': '44.4'}, {'id': 5175080897, 'qualifierId': 213, 'value': '0.34'}, {'id': 5175080899, 'qualifierId': 1}, {'id': 5175080887, 'qualifierId': 157}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;0,34;44,4;;43,5;23,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;43,5;44,4;;;;;;;;0;1;8;Tacoma Defiance;68;DL;1,0
2713770067;17;44;1;1;10;ew2zirzye0sw1txr2m33nr25y;1;54,4;69,4;2024-08-26T00:04:14.904Z;2024-08-26T01:58:50Z;[{'id': 5175082699, 'qualifierId': 233, 'value': '25'}, {'id': 5175080907, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175082725, 'qualifierId': 286}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;expkosdvouobem3kv8ejmmbkk;Aerial;;;;;;;;;;;;;;;;;;;;;;;;1,0;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;1;10;Tacoma Defiance;70;FW;1,0
2713770327;25;44;1;1;10;5icuo8utnztpsd9l03gdd68dl;0;45,6;30,6;2024-08-26T00:04:14.905Z;2024-08-26T01:58:50Z;[{'id': 5175082765, 'qualifierId': 285}, {'id': 5175082605, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175082783, 'qualifierId': 233, 'value': '17'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;expkosdvouobem3kv8ejmmbkk;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;17,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;1;10;The Town;70;DC;1,0
2713770071;18;1;1;1;10;ew2zirzye0sw1txr2m33nr25y;0;43,5;44,4;2024-08-26T00:04:14.993Z;2024-09-02T07:01:59Z;[{'id': 5175080939, 'qualifierId': 212, 'value': '13.3'}, {'id': 5175080931, 'qualifierId': 168}, {'id': 5175080935, 'qualifierId': 140, 'value': '56.1'}, {'id': 5175080941, 'qualifierId': 213, 'value': '0.09'}, {'id': 5175080929, 'qualifierId': 3}, {'id': 5175080933, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175080937, 'qualifierId': 141, 'value': '46.1'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;0,09;46,1;;56,1;13,3;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;56,1;46,1;;;;;;;;0;1;10;Tacoma Defiance;70;FW;1,0
2713770077;12;49;1;1;12;5icuo8utnztpsd9l03gdd68dl;1;49,8;49,0;2024-08-26T00:04:17.785Z;2024-08-26T00:04:17Z;[];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;expkosdvouobem3kv8ejmmbkk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;1;12;The Town;72;DL;1,0
2713770083;13;1;1;1;13;5icuo8utnztpsd9l03gdd68dl;0;49,4;50,0;2024-08-26T00:04:18.713Z;2024-08-30T11:28:01Z;[{'id': 5181397979, 'qualifierId': 155}, {'id': 5175081007, 'qualifierId': 213, 'value': '0.95'}, {'id': 5175080999, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175081003, 'qualifierId': 141, 'value': '76.1'}, {'id': 5175081001, 'qualifierId': 140, 'value': '61.5'}, {'id': 5175081005, 'qualifierId': 212, 'value': '21.8'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;0,95;76,1;;61,5;21,8;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;61,5;76,1;;;;;;;;0;1;13;The Town;73;DL;1,0
