id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_Involved;value_Resume;value_TeamKit;value_DirectionOfPlay;value_Angle;value_Length;value_PassEndX;value_PassEndY;value_KickOff;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_Chipped;value_Defensive;value_OppositeRelatedEventId;value_TouchTypeClearance;value_Offensive;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_OutOfPlay;value_DeletedEventType;value_TouchTypeControl;value_SwitchOfPlay;value_OutSwinger;value_Cross;value_RightFooted;value_BlockedCross;value_Assist;value_TakeOnSpace;value_BoxRight;value_CloseHigh;value_Assisted;value_RegularPlay;value_SwerveRight;value_GkX;value_IndividualPlay;value_GkY;value_GoalmouthZ;value_RelatedEventId;value_LeftFooted;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedX;value_LowCentre;value_NotAssisted;value_Blocked;value_BlockedY;value_DefBlock;value_Right;value_Left;value_CornerTaken;value_Handball;value_TakeOnOvertake;value_IntentionalAssist;value_ThroughBall;value_FastBreak;value_CloseLeft;value_1On1;value_BigChance;value_Overrun;value_LowGkIntervention;value_KeeperThrow;value_TouchTypePass;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_LowLeft;value_GoalShotGameClock;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_LayOff;value_InSwinger;value_NotPastGoalLine;value_BoxCentre;value_Head;value_FirstTouch;value_FromCorner;value_PullBack;value_TempBlocked;value_MediumGkIntervention;value_RecklessOffence;value_YellowCard;value_OutOfBoxDeepLeft;value_FreeKick;value_Stooping;value_Hands;value_Collected;value_OverArm;value_OverhitCross;value_FlickOn;value_ShirtPull/Holding;value_Argument;value_Minutes;value_EndType;value_Tactical;value_Shove/Push;value_Defensive1V1;value_TacticalFoul;value_FloatedCross;value_Straight;value_BoxLeft;value_SwerveLeft;value_HighLeft;value_HighGkIntervention;value_HighClaim;value_Penalty;value_PenaltyTakerId;value_LowRight;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistId;value_Diving;value_Scored;value_DrivenCross;value_AerialFoul;value_High;value_Dissent;value_SmallBoxCentre;value_GkKickFromHands;value_ParriedSafe;value_GoesToPenalties;value_HighCentre;value_HitWoodwork;value_HighRight;value_Saved;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665976297;458;1;2;48;24;6gaq85erpkvbyxvivd96wuw44;1;34,5;5,1;2024-04-01T01:10:57.466Z;2024-04-01T01:11:00Z;[{'id': 4913969521, 'qualifierId': 213, 'value': '1.51'}, {'id': 4913969517, 'qualifierId': 141, 'value': '19.2'}, {'id': 4913969513, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913969519, 'qualifierId': 212, 'value': '9.6'}, {'id': 4913969515, 'qualifierId': 140, 'value': '35.1'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;1,51;9,6;35,1;19,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;35,1;19,2;;;;;;;;0;48;24;Colorado Rapids II;2904;DR;1,0
2665976313;459;1;2;48;26;6gaq85erpkvbyxvivd96wuw44;1;34,9;15,8;2024-04-01T01:10:59.562Z;2024-04-01T01:11:01Z;[{'id': 4913969585, 'qualifierId': 141, 'value': '2.0'}, {'id': 4913969581, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913969583, 'qualifierId': 140, 'value': '37.9'}, {'id': 4913969589, 'qualifierId': 213, 'value': '5.04'}, {'id': 4913969587, 'qualifierId': 212, 'value': '9.9'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;5,04;9,9;37,9;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;37,9;2,0;;;;;;;;0;48;26;Colorado Rapids II;2906;MC;1,0
2665976327;460;1;2;48;27;6gaq85erpkvbyxvivd96wuw44;1;37,9;2,0;2024-04-01T01:11:00.889Z;2024-04-01T01:11:03Z;[{'id': 4913969645, 'qualifierId': 213, 'value': '2.40'}, {'id': 4913969637, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913969639, 'qualifierId': 140, 'value': '26.2'}, {'id': 4913969643, 'qualifierId': 212, 'value': '16.6'}, {'id': 4913969641, 'qualifierId': 141, 'value': '18.5'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;2,4;16,6;26,2;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;26,2;18,5;;;;;;;;0;48;27;Colorado Rapids II;2907;DR;1,0
2665976361;461;1;2;48;29;6gaq85erpkvbyxvivd96wuw44;1;26,7;20,3;2024-04-01T01:11:03.034Z;2024-04-01T01:11:08Z;[{'id': 4913969797, 'qualifierId': 141, 'value': '37.0'}, {'id': 4913969801, 'qualifierId': 213, 'value': '1.11'}, {'id': 4913969799, 'qualifierId': 212, 'value': '12.7'}, {'id': 4913969793, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913969795, 'qualifierId': 140, 'value': '32.1'}];do2o6ka25talswmmillufejqi;D. Rosales;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;1,11;12,7;32,1;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;32,1;37,0;;;;;;;;0;48;29;Colorado Rapids II;2909;DL;1,0
2665976377;462;1;2;48;35;6gaq85erpkvbyxvivd96wuw44;1;34,0;42,3;2024-04-01T01:11:08.490Z;2024-04-01T01:11:12Z;[{'id': 4913969859, 'qualifierId': 141, 'value': '78.7'}, {'id': 4913969857, 'qualifierId': 140, 'value': '27.6'}, {'id': 4913969861, 'qualifierId': 212, 'value': '25.6'}, {'id': 4913969863, 'qualifierId': 213, 'value': '1.84'}, {'id': 4913969855, 'qualifierId': 56, 'value': 'Back'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;1,84;25,6;27,6;78,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;27,6;78,7;;;;;;;;0;48;35;Colorado Rapids II;2915;MC;1,0
2665976409;463;1;2;48;38;6gaq85erpkvbyxvivd96wuw44;1;27,3;91,0;2024-04-01T01:11:11.978Z;2024-04-01T01:11:16Z;[{'id': 4913970007, 'qualifierId': 140, 'value': '25.5'}, {'id': 4913970009, 'qualifierId': 141, 'value': '63.5'}, {'id': 4913970005, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913970011, 'qualifierId': 212, 'value': '18.8'}, {'id': 4913970013, 'qualifierId': 213, 'value': '4.61'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;4,61;18,8;25,5;63,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;25,5;63,5;;;;;;;;0;48;38;Colorado Rapids II;2918;DC;1,0
2665976477;464;1;2;48;43;6gaq85erpkvbyxvivd96wuw44;1;26,9;55,3;2024-04-01T01:11:16.746Z;2024-04-01T01:11:25Z;[{'id': 4913970369, 'qualifierId': 213, 'value': '5.19'}, {'id': 4913970363, 'qualifierId': 140, 'value': '44.3'}, {'id': 4913970361, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913970365, 'qualifierId': 141, 'value': '3.1'}, {'id': 4913970367, 'qualifierId': 212, 'value': '39.9'}, {'id': 4913970359, 'qualifierId': 155}, {'id': 4913970371, 'qualifierId': 1}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;5,19;39,9;44,3;3,1;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;44,3;3,1;;;;;;;;0;48;43;Colorado Rapids II;2923;MC;1,0
2665976483;465;1;2;48;51;6gaq85erpkvbyxvivd96wuw44;1;86,4;13,2;2024-04-01T01:11:25.146Z;2024-04-05T11:05:09Z;[{'id': 4913970407, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913970415, 'qualifierId': 213, 'value': '1.36'}, {'id': 4913970411, 'qualifierId': 141, 'value': '93.6'}, {'id': 4913970413, 'qualifierId': 212, 'value': '55.9'}, {'id': 4922854431, 'qualifierId': 20}, {'id': 4913970403, 'qualifierId': 2}, {'id': 4922854429, 'qualifierId': 224}, {'id': 4913970409, 'qualifierId': 140, 'value': '97.3'}, {'id': 4913970697, 'qualifierId': 1}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;1,36;55,9;97,3;93,6;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;97,3;93,6;;;;;;;;0;48;51;Colorado Rapids II;2931;DR;1,0
2665976555;466;1;2;49;1;6gaq85erpkvbyxvivd96wuw44;1;95,9;91,7;2024-04-01T01:11:34.794Z;2024-04-01T01:11:37Z;[{'id': 4913970775, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913970779, 'qualifierId': 141, 'value': '95.8'}, {'id': 4913970781, 'qualifierId': 212, 'value': '14.7'}, {'id': 4913970783, 'qualifierId': 213, 'value': '2.95'}, {'id': 4913970777, 'qualifierId': 140, 'value': '82.2'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;2,95;14,7;82,2;95,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;82,2;95,8;;;;;;;;0;49;1;Colorado Rapids II;2941;MC;1,0
2665976581;467;1;2;49;4;6gaq85erpkvbyxvivd96wuw44;1;80,9;95,8;2024-04-01T01:11:37.481Z;2024-04-01T01:11:39Z;[{'id': 4913970911, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913970913, 'qualifierId': 140, 'value': '75.0'}, {'id': 4913970919, 'qualifierId': 213, 'value': '3.87'}, {'id': 4913970917, 'qualifierId': 212, 'value': '8.3'}, {'id': 4913970915, 'qualifierId': 141, 'value': '87.7'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;3,87;8,3;75,0;87,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;75,0;87,7;;;;;;;;0;49;4;Colorado Rapids II;2944;DC;1,0
2665976607;468;1;2;49;6;6gaq85erpkvbyxvivd96wuw44;1;73,3;79,8;2024-04-01T01:11:39.769Z;2024-04-01T01:11:44Z;[{'id': 4913971013, 'qualifierId': 141, 'value': '42.1'}, {'id': 4913971011, 'qualifierId': 140, 'value': '60.6'}, {'id': 4913971015, 'qualifierId': 212, 'value': '28.9'}, {'id': 4913971017, 'qualifierId': 213, 'value': '4.23'}, {'id': 4913971009, 'qualifierId': 56, 'value': 'Center'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;4,23;28,9;60,6;42,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;60,6;42,1;;;;;;;;0;49;6;Colorado Rapids II;2946;MC;1,0
2665976627;469;1;2;49;10;6gaq85erpkvbyxvivd96wuw44;1;60,5;32,4;2024-04-01T01:11:43.881Z;2024-04-01T01:11:47Z;[{'id': 4913971125, 'qualifierId': 212, 'value': '18.7'}, {'id': 4913971121, 'qualifierId': 141, 'value': '5.7'}, {'id': 4913971117, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913971119, 'qualifierId': 140, 'value': '64.7'}, {'id': 4913971127, 'qualifierId': 213, 'value': '4.95'}];do2o6ka25talswmmillufejqi;D. Rosales;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;4,95;18,7;64,7;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;64,7;5,7;;;;;;;;0;49;10;Colorado Rapids II;2950;DL;1,0
2665976643;470;1;2;49;14;6gaq85erpkvbyxvivd96wuw44;0;65,6;5,3;2024-04-01T01:11:47.642Z;2024-04-01T01:11:50Z;[{'id': 4913971181, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913971183, 'qualifierId': 140, 'value': '100.0'}, {'id': 4913971189, 'qualifierId': 213, 'value': '0.02'}, {'id': 4913971185, 'qualifierId': 141, 'value': '6.6'}, {'id': 4913971191, 'qualifierId': 1}, {'id': 4913971187, 'qualifierId': 212, 'value': '37.6'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;0,02;37,6;100,0;6,6;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;100,0;6,6;;;;;;;;0;49;14;Colorado Rapids II;2954;DR;1,0
2665976721;461;5;2;49;16;iiolvosiuokkrl5iuoxcjo4p;1;-1,3;87,8;2024-04-01T01:11:49.773Z;2024-04-01T01:12:15Z;[{'id': 4913971515, 'qualifierId': 346}, {'id': 4913971513, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913971917, 'qualifierId': 233, 'value': '471'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;bytb7hv1ld07ucu44cse2t7o4;Out;;;;;;;;;;;;;;;;;;;;;471,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;49;16;Los Angeles II;2956;FWL;1,0
2665976647;471;5;2;49;16;6gaq85erpkvbyxvivd96wuw44;0;101,3;12,2;2024-04-01T01:11:49.773Z;2024-04-01T01:12:15Z;[{'id': 4913971939, 'qualifierId': 233, 'value': '461'}, {'id': 4913971207, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913971209, 'qualifierId': 346}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;bytb7hv1ld07ucu44cse2t7o4;Out;;;;;;;;;;;;;;;;;;;;;461,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;49;16;Colorado Rapids II;2956;DR;1,0
2665976769;462;1;2;49;31;iiolvosiuokkrl5iuoxcjo4p;1;4,4;55,2;2024-04-01T01:12:04.721Z;2024-04-05T11:05:51Z;[{'id': 4913971679, 'qualifierId': 124}, {'id': 4913971693, 'qualifierId': 237}, {'id': 4913971763, 'qualifierId': 189}, {'id': 4913971687, 'qualifierId': 212, 'value': '14.2'}, {'id': 4913971685, 'qualifierId': 141, 'value': '37.5'}, {'id': 4913971683, 'qualifierId': 140, 'value': '11.5'}, {'id': 4913971681, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913971689, 'qualifierId': 213, 'value': '5.27'}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;5,27;14,2;11,5;37,5;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;11,5;37,5;;;;;;;;0;49;31;Los Angeles II;2971;GK;1,0
2665976777;463;1;2;49;31;iiolvosiuokkrl5iuoxcjo4p;0;10,9;37,8;2024-04-01T01:12:05.233Z;2024-04-05T11:05:53Z;[{'id': 4913971723, 'qualifierId': 213, 'value': '5.78'}, {'id': 4913971721, 'qualifierId': 212, 'value': '29.6'}, {'id': 4913971717, 'qualifierId': 140, 'value': '35.6'}, {'id': 4913971719, 'qualifierId': 141, 'value': '16.8'}, {'id': 4913971807, 'qualifierId': 189}, {'id': 4913971715, 'qualifierId': 56, 'value': 'Back'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;5,78;29,6;35,6;16,8;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;35,6;16,8;;;;;;;;0;49;31;Los Angeles II;2971;DL;1,0
2667616559;886;61;2;49;32;6gaq85erpkvbyxvivd96wuw44;1;65,5;85,9;2024-04-01T01:12:05.597Z;2024-04-05T11:06:09Z;[{'id': 4922855837, 'qualifierId': 189}, {'id': 4922855773, 'qualifierId': 56, 'value': 'Left'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;bytb7hv1ld07ucu44cse2t7o4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;49;32;Colorado Rapids II;2972;MC;1,0
2665976783;472;49;2;49;35;6gaq85erpkvbyxvivd96wuw44;1;78,0;91,4;2024-04-01T01:12:09.241Z;2024-04-01T01:12:09Z;[];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;bytb7hv1ld07ucu44cse2t7o4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;49;35;Colorado Rapids II;2975;FWL;1,0
2665976793;473;1;2;49;35;6gaq85erpkvbyxvivd96wuw44;1;78,0;91,4;2024-04-01T01:12:09.321Z;2024-04-01T01:12:11Z;[{'id': 4913971779, 'qualifierId': 212, 'value': '12.2'}, {'id': 4913971773, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913971775, 'qualifierId': 140, 'value': '66.6'}, {'id': 4913971777, 'qualifierId': 141, 'value': '88.1'}, {'id': 4913971781, 'qualifierId': 213, 'value': '3.33'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;3,33;12,2;66,6;88,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;66,6;88,1;;;;;;;;0;49;35;Colorado Rapids II;2975;FWL;1,0
2665976813;474;1;2;49;37;6gaq85erpkvbyxvivd96wuw44;1;64,3;87,2;2024-04-01T01:12:11.082Z;2024-04-01T01:12:13Z;[{'id': 4913971865, 'qualifierId': 213, 'value': '3.58'}, {'id': 4913971861, 'qualifierId': 141, 'value': '72.5'}, {'id': 4913971863, 'qualifierId': 212, 'value': '23.4'}, {'id': 4913971857, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913971859, 'qualifierId': 140, 'value': '44.1'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;3,58;23,4;44,1;72,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;44,1;72,5;;;;;;;;0;49;37;Colorado Rapids II;2977;MC;1,0
2665976821;475;1;2;49;40;6gaq85erpkvbyxvivd96wuw44;1;44,1;73,8;2024-04-01T01:12:13.401Z;2024-04-01T01:12:14Z;[{'id': 4913971895, 'qualifierId': 212, 'value': '6.9'}, {'id': 4913971893, 'qualifierId': 141, 'value': '65.0'}, {'id': 4913971891, 'qualifierId': 140, 'value': '47.3'}, {'id': 4913971897, 'qualifierId': 213, 'value': '5.22'}, {'id': 4913971889, 'qualifierId': 56, 'value': 'Back'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;5,22;6,9;47,3;65,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;47,3;65,0;;;;;;;;0;49;40;Colorado Rapids II;2980;DC;1,0
2665976841;476;1;2;49;41;6gaq85erpkvbyxvivd96wuw44;1;47,3;63,2;2024-04-01T01:12:14.761Z;2024-04-05T11:06:31Z;[{'id': 4913972011, 'qualifierId': 141, 'value': '41.1'}, {'id': 4913972013, 'qualifierId': 212, 'value': '17.8'}, {'id': 4913972015, 'qualifierId': 213, 'value': '4.15'}, {'id': 4913972007, 'qualifierId': 56, 'value': 'Back'}, {'id': 4922856111, 'qualifierId': 156}, {'id': 4913972009, 'qualifierId': 140, 'value': '38.2'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;4,15;17,8;38,2;41,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;38,2;41,1;;;;;;;;0;49;41;Colorado Rapids II;2981;MC;1,0
