id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamKit;value_Captain;value_PlayerPosition;value_Resume;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_Zone;value_Length;value_Angle;value_PassEndY;value_PassEndX;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TouchTypeControl;value_TakeOnOvertake;value_DeletedEventType;value_Direct;value_Foul;value_Shove/Push;value_NextEventThrowIn;value_FreeKickTaken;value_Chipped;value_TouchTypeClearance;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_NotVisible;value_AttemptedTackle;value_ThroughBall;value_RegularPlay;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_GoalShotTimestamp;value_LeftFooted;value_Assisted;value_GkY;value_GoalmouthY;value_BoxCentre;value_BigChance;value_GkX;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_LowCentre;value_FirstTouch;value_GoalShotGameClock;value_RelatedEventId;value_LayOff;value_OutOfBoxCentre;value_IndividualPlay;value_High;value_RightFooted;value_NextEventGoalKick;value_GoalKick;value_ThrowIn;value_OutOfPlay;value_Indirect;value_TouchTypePass;value_ShirtPull/Holding;value_Left;value_CornerTaken;value_BlockedPass;value_Head;value_OutSwinger;value_Cross;value_BlockedCross;value_InSwinger;value_Handball;value_LowGkIntervention;value_KeeperThrow;value_SwitchOfPlay;value_TakeOnSpace;value_AerialFoul;value_Low;value_CloseRight;value_PullBack;value_CloseLeft;value_Defensive1V1;value_YellowCard;value_Argument;value_BlockedX;value_Blocked;value_FreeKick;value_NotAssisted;value_BlockedY;value_DefBlock;value_ByWall;value_InjuredPlayerId;value_Injury;value_MediumGkIntervention;value_GkHoof;value_SmallBoxCentre;value_LowLeft;value_HighClaim;value_HighGkIntervention;value_Right;value_Minutes;value_Straight;value_FloatedCross;value_Sliding;value_Feet;value_ParriedDanger;value_EndType;value_Volley;value_LowRight;value_SixYardBlocked;value_BoxRight;value_Stooping;value_Hands;value_SmallBoxRight;value_Deflection;value_Diving;value_Fumble;value_HighCentre;value_Collected;value_NotPastGoalLine;value_BoxLeft;value_FromShotOffTarget;value_Dissent;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_OverArm;value_FastBreak;value_FromCorner;value_Standing;value_Overrun;value_OtherObstacle;value_BallHitsReferee;value_ParriedSafe;value_HighRight;value_TacticalFoul;value_GoesToPenalties;value_Penalty;value_HitWoodwork;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2682620091;126;1;1;10;37;cwnjxlibb02fuh0vwgvac6h45;1;63,1;24,0;2024-05-04T21:15:23.428Z;2024-05-10T07:50:36Z;[{'id': 5003925287, 'qualifierId': 141, 'value': '9.1'}, {'id': 5003925283, 'qualifierId': 56, 'value': 'Right'}, {'id': 5003925285, 'qualifierId': 140, 'value': '55.8'}, {'id': 5003925291, 'qualifierId': 213, 'value': '4.06'}, {'id': 5003925289, 'qualifierId': 212, 'value': '12.7'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;12,7;4,06;9,1;55,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;55,8;9,1;;;;;;;;0;10;37;Orlando City B;637;MC;1,0
2682620105;127;1;1;10;39;cwnjxlibb02fuh0vwgvac6h45;1;55,8;9,1;2024-05-04T21:15:25.300Z;2024-05-10T07:50:36Z;[{'id': 5003925357, 'qualifierId': 141, 'value': '3.7'}, {'id': 5003925353, 'qualifierId': 56, 'value': 'Right'}, {'id': 5003925359, 'qualifierId': 212, 'value': '10.6'}, {'id': 5003925355, 'qualifierId': 140, 'value': '65.3'}, {'id': 5003925361, 'qualifierId': 213, 'value': '5.93'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;10,6;5,93;3,7;65,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;65,3;3,7;;;;;;;;0;10;39;Orlando City B;639;DR;1,0
2682620123;128;1;1;10;41;cwnjxlibb02fuh0vwgvac6h45;0;65,6;3,7;2024-05-04T21:15:27.492Z;2024-05-10T07:50:36Z;[{'id': 5003925471, 'qualifierId': 212, 'value': '30.9'}, {'id': 5003925469, 'qualifierId': 141, 'value': '26.2'}, {'id': 5003925465, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003925467, 'qualifierId': 140, 'value': '91.2'}, {'id': 5003925473, 'qualifierId': 213, 'value': '0.52'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;30,9;0,52;26,2;91,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;91,2;26,2;;;;;;;;0;10;41;Orlando City B;641;MC;1,0
2682620153;61;12;1;10;45;479lsfr4cwlzewpbuda3y2xv4;1;7,5;73,2;2024-05-04T21:15:30.675Z;2024-05-10T07:52:36Z;[{'id': 5003925635, 'qualifierId': 141, 'value': '100.0'}, {'id': 5003925631, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003925639, 'qualifierId': 213, 'value': '0.57'}, {'id': 5003925667, 'qualifierId': 167}, {'id': 5003925633, 'qualifierId': 140, 'value': '36.7'}, {'id': 5003925637, 'qualifierId': 212, 'value': '36.4'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;cm8b3670jp7hdcqioiu7a3or8;Clearance;;;;;;;;;;;;36,4;0,57;100,0;36,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;36,7;100,0;;;;;;;;0;10;45;Chattanooga;645;DC;1,0
2682620155;62;5;1;10;46;479lsfr4cwlzewpbuda3y2xv4;0;35,5;101,6;2024-05-04T21:15:32.532Z;2024-05-10T07:52:35Z;[{'id': 5003925647, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003925649, 'qualifierId': 347}, {'id': 5003926247, 'qualifierId': 233, 'value': '129'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;cm8b3670jp7hdcqioiu7a3or8;Out;;;;;;;;;;;;;;;;;;;129,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;10;46;Chattanooga;646;DC;1,0
2682620245;129;5;1;10;46;cwnjxlibb02fuh0vwgvac6h45;1;64,5;-1,6;2024-05-04T21:15:32.532Z;2024-05-10T07:50:36Z;[{'id': 5003926213, 'qualifierId': 347}, {'id': 5003926243, 'qualifierId': 233, 'value': '62'}, {'id': 5003926211, 'qualifierId': 56, 'value': 'Right'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;cm8b3670jp7hdcqioiu7a3or8;Out;;;;;;;;;;;;;;;;;;;62,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;10;46;Orlando City B;646;MC;1,0
2682620261;130;1;1;11;2;cwnjxlibb02fuh0vwgvac6h45;1;64,1;0,0;2024-05-04T21:15:47.668Z;2024-05-10T07:50:35Z;[{'id': 5003926359, 'qualifierId': 141, 'value': '12.8'}, {'id': 5003926355, 'qualifierId': 56, 'value': 'Right'}, {'id': 5003926361, 'qualifierId': 212, 'value': '13.4'}, {'id': 5003926363, 'qualifierId': 213, 'value': '0.81'}, {'id': 5003926357, 'qualifierId': 140, 'value': '72.9'}, {'id': 5003926353, 'qualifierId': 107}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;13,4;0,81;12,8;72,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;72,9;12,8;;;;;;;;0;11;2;Orlando City B;662;DR;1,0
2682620279;131;1;1;11;4;cwnjxlibb02fuh0vwgvac6h45;0;72,9;12,8;2024-05-04T21:15:49.892Z;2024-05-10T07:50:35Z;[{'id': 5003926469, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003926465, 'qualifierId': 155}, {'id': 5003926479, 'qualifierId': 212, 'value': '16.9'}, {'id': 5003926481, 'qualifierId': 213, 'value': '0.49'}, {'id': 5003926477, 'qualifierId': 141, 'value': '24.6'}, {'id': 5003926473, 'qualifierId': 140, 'value': '87.1'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;16,9;0,49;24,6;87,1;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;87,1;24,6;;;;;;;;0;11;4;Orlando City B;664;AMR;1,0
2682620323;65;43;1;11;5;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-05-04T21:15:51.067Z;2024-05-04T23:30:08Z;[{'id': 5004266847, 'qualifierId': 144, 'value': '49'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cm8b3670jp7hdcqioiu7a3or8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;11;5;Chattanooga;665;DC;1,0
2682620307;63;1;1;11;6;479lsfr4cwlzewpbuda3y2xv4;1;13,5;71,4;2024-05-04T21:15:52.388Z;2024-05-10T07:52:35Z;[{'id': 5003926653, 'qualifierId': 213, 'value': '0.08'}, {'id': 5003926649, 'qualifierId': 212, 'value': '10.5'}, {'id': 5003926631, 'qualifierId': 3}, {'id': 5003926635, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003926645, 'qualifierId': 141, 'value': '72.6'}, {'id': 5003926641, 'qualifierId': 140, 'value': '23.5'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;10,5;0,08;72,6;23,5;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;23,5;72,6;;;;;;;;0;11;6;Chattanooga;666;DC;1,0
2682620317;64;1;1;11;7;479lsfr4cwlzewpbuda3y2xv4;1;19,4;72,9;2024-05-04T21:15:52.787Z;2024-05-10T07:52:35Z;[{'id': 5003926691, 'qualifierId': 3}, {'id': 5003926693, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003926697, 'qualifierId': 141, 'value': '92.1'}, {'id': 5003926701, 'qualifierId': 213, 'value': '2.45'}, {'id': 5003926695, 'qualifierId': 140, 'value': '4.4'}, {'id': 5003926699, 'qualifierId': 212, 'value': '20.5'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;20,5;2,45;92,1;4,4;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;4,4;92,1;;;;;;;;0;11;7;Chattanooga;667;MC;1,0
2682620327;66;1;1;11;10;479lsfr4cwlzewpbuda3y2xv4;0;7,3;97,9;2024-05-04T21:15:56.179Z;2024-05-10T08:03:22Z;[{'id': 5016351135, 'qualifierId': 233, 'value': '133'}, {'id': 5016351119, 'qualifierId': 236}, {'id': 5016351121, 'qualifierId': 286}, {'id': 5003926727, 'qualifierId': 140, 'value': '8.1'}, {'id': 5003926729, 'qualifierId': 141, 'value': '97.7'}, {'id': 5003926733, 'qualifierId': 213, 'value': '6.12'}, {'id': 5003926725, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003926731, 'qualifierId': 212, 'value': '0.9'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;0,9;6,12;97,7;8,1;;;;133,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;8,1;97,7;;;;;;;;0;11;10;Chattanooga;670;DC;1,0
2682620391;133;74;1;11;10;cwnjxlibb02fuh0vwgvac6h45;1;82,3;3,7;2024-05-04T21:15:56.180Z;2024-05-10T08:03:22Z;[{'id': 5016351133, 'qualifierId': 285}, {'id': 5003927053, 'qualifierId': 56, 'value': 'Right'}, {'id': 5016351139, 'qualifierId': 233, 'value': '66'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;cm8b3670jp7hdcqioiu7a3or8;Blocked Pass;;;;;;;;;;;;;;;;;;1,0;66,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;11;10;Orlando City B;670;FW;1,0
2682620331;67;5;1;11;11;479lsfr4cwlzewpbuda3y2xv4;1;33,1;101,2;2024-05-04T21:15:56.923Z;2024-05-10T07:52:34Z;[{'id': 5004152149, 'qualifierId': 233, 'value': '132'}, {'id': 5003926743, 'qualifierId': 347}, {'id': 5003926741, 'qualifierId': 56, 'value': 'Back'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cm8b3670jp7hdcqioiu7a3or8;Out;;;;;;;;;;;;;;;;;;;132,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;11;11;Chattanooga;671;DC;1,0
2682620389;132;5;1;11;11;cwnjxlibb02fuh0vwgvac6h45;0;66,9;-1,2;2024-05-04T21:15:56.923Z;2024-05-10T07:50:35Z;[{'id': 5003927045, 'qualifierId': 56, 'value': 'Right'}, {'id': 5004152229, 'qualifierId': 233, 'value': '67'}, {'id': 5003927047, 'qualifierId': 347}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;cm8b3670jp7hdcqioiu7a3or8;Out;;;;;;;;;;;;;;;;;;;67,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;11;11;Orlando City B;671;FW;1,0
2682620427;68;1;1;11;23;479lsfr4cwlzewpbuda3y2xv4;0;20,2;100,0;2024-05-04T21:16:09.122Z;2024-05-10T07:52:34Z;[{'id': 5003927277, 'qualifierId': 212, 'value': '17.0'}, {'id': 5003927273, 'qualifierId': 140, 'value': '30.0'}, {'id': 5003927275, 'qualifierId': 141, 'value': '82.1'}, {'id': 5003927271, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003927269, 'qualifierId': 107}, {'id': 5003927279, 'qualifierId': 213, 'value': '5.36'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;17,0;5,36;82,1;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;30,0;82,1;;;;;;;;0;11;23;Chattanooga;683;DC;1,0
2682620443;134;8;1;11;26;cwnjxlibb02fuh0vwgvac6h45;1;63,8;24,3;2024-05-04T21:16:11.716Z;2024-05-10T08:03:48Z;[{'id': 5016351227, 'qualifierId': 384}, {'id': 5003927377, 'qualifierId': 56, 'value': 'Center'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cm8b3670jp7hdcqioiu7a3or8;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;11;26;Orlando City B;686;DR;1,0
2682620465;135;49;1;11;28;cwnjxlibb02fuh0vwgvac6h45;1;67,0;25,2;2024-05-04T21:16:14.515Z;2024-05-10T07:50:34Z;[];at2xv960peboe9spoag2kn21g;A. McGrath;;;cm8b3670jp7hdcqioiu7a3or8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;11;28;Orlando City B;688;AMC;1,0
2682620473;136;1;1;11;29;cwnjxlibb02fuh0vwgvac6h45;1;66,8;25,8;2024-05-04T21:16:14.787Z;2024-05-10T08:04:01Z;[{'id': 5003927561, 'qualifierId': 212, 'value': '15.8'}, {'id': 5003927555, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003927559, 'qualifierId': 141, 'value': '24.8'}, {'id': 5003927563, 'qualifierId': 213, 'value': '6.24'}, {'id': 5003927557, 'qualifierId': 140, 'value': '81.8'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;15,8;6,24;24,8;81,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;81,8;24,8;;;;;;;;0;11;29;Orlando City B;689;AMC;1,0
2682620487;69;43;1;11;29;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-05-04T21:16:14.955Z;2024-05-04T21:16:26Z;[{'id': 5003927701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003927735, 'qualifierId': 15, 'value': '0'}, {'id': 5003928245, 'qualifierId': 144, 'value': '8'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cm8b3670jp7hdcqioiu7a3or8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;11;29;Chattanooga;689;DC;1,0
2682620481;137;1;1;11;29;cwnjxlibb02fuh0vwgvac6h45;1;80,3;22,7;2024-05-04T21:16:15.571Z;2024-05-10T08:04:05Z;[{'id': 5003927643, 'qualifierId': 212, 'value': '14.7'}, {'id': 5003927637, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003927639, 'qualifierId': 140, 'value': '74.8'}, {'id': 5003927645, 'qualifierId': 213, 'value': '1.98'}, {'id': 5003927641, 'qualifierId': 141, 'value': '42.5'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;14,7;1,98;42,5;74,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;74,8;42,5;;;;;;;;0;11;29;Orlando City B;689;FW;1,0
2682620485;138;1;1;11;30;cwnjxlibb02fuh0vwgvac6h45;1;74,5;55,4;2024-05-04T21:16:16.179Z;2024-05-10T08:04:15Z;[{'id': 5003927669, 'qualifierId': 141, 'value': '83.0'}, {'id': 5003927665, 'qualifierId': 56, 'value': 'Left'}, {'id': 5003927671, 'qualifierId': 212, 'value': '22.8'}, {'id': 5003927667, 'qualifierId': 140, 'value': '86.9'}, {'id': 5003927673, 'qualifierId': 213, 'value': '0.96'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;22,8;0,96;83,0;86,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;86,9;83,0;;;;;;;;0;11;30;Orlando City B;690;DR;1,0
2682620501;70;43;1;11;31;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-05-04T21:16:16.907Z;2024-05-04T21:16:25Z;[{'id': 5003928163, 'qualifierId': 144, 'value': '49'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cm8b3670jp7hdcqioiu7a3or8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;11;31;Chattanooga;691;DC;1,0
2682620491;139;2;1;11;33;cwnjxlibb02fuh0vwgvac6h45;1;84,9;75,4;2024-05-04T21:16:19.508Z;2024-05-10T08:04:38Z;[{'id': 5003927719, 'qualifierId': 141, 'value': '26.4'}, {'id': 5016351457, 'qualifierId': 1}, {'id': 5003927715, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003927717, 'qualifierId': 140, 'value': '92.0'}, {'id': 5003928279, 'qualifierId': 7, 'value': '4hdai9za2ls03tjpcw0ahu5wq'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;cm8b3670jp7hdcqioiu7a3or8;Offside Pass;;;;;;;;;;;;;;26,4;92,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;92,0;26,4;;;;;;;;0;11;33;Orlando City B;693;AML;1,0
2682620547;71;55;1;11;33;479lsfr4cwlzewpbuda3y2xv4;1;10,0;70,3;2024-05-04T21:16:19.509Z;2024-05-10T08:05:03Z;[];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cm8b3670jp7hdcqioiu7a3or8;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;11;33;Chattanooga;693;DC;1,0
