id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Length;value_KickOff;value_Angle;value_Zone;value_PassEndY;value_PassEndX;value_Launch;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_Low;value_GoalKick;value_Chipped;value_LayOff;value_Offensive;value_OutOfPlay;value_Defensive;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_TakeOnSpace;value_AttemptedTackle;value_SwitchOfPlay;value_BlockedPass;value_TouchTypeControl;value_Cross;value_LeftFooted;value_OutSwinger;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_Assist;value_GoalmouthY;value_IndividualPlay;value_GoalmouthZ;value_Assisted;value_RightFooted;value_HighRight;value_OutOfBoxCentre;value_RegularPlay;value_SwerveLeft;value_RelatedEventId;value_GkX;value_GkY;value_TouchTypePass;value_DeletedEventType;value_HeadPass;value_TakeOnOvertake;value_IntentionalAssist;value_BlockedX;value_LowLeft;value_Blocked;value_BoxCentre;value_BlockedY;value_FirstTouch;value_DefBlock;value_LowCentre;value_BigChance;value_GkYTimeOfGoal;value_SmallBoxCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Head;value_InjuredPlayerId;value_Injury;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_FromCorner;value_Straight;value_DrivenCross;value_Handball;value_ThroughBall;value_LastLine;value_BlockedCross;value_High;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_RecklessOffence;value_YellowCard;value_Overrun;value_Standing;value_Hands;value_Collected;value_35Centre;value_NotAssisted;value_SwerveRight;value_1On1;value_Sliding;value_Feet;value_ParriedDanger;value_SixYardBlocked;value_SavedOffLine;value_HighLeft;value_Defensive1V1;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Diving;value_HitWoodwork;value_Shove/Push;value_PullBack;value_OtherBodyPart;value_GkHoof;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CloseLeft;value_FlickOn;value_TacticalFoul;value_OverhitCross;value_SetPiece;value_LowRight;value_TimeWasting;value_BoxRight;value_BoxLeft;value_HighGkIntervention;value_CloseRightAndHigh;value_Dissent;value_SmallBoxLeft;value_LeadingToAttempt;value_RelatedError1Id;value_Stooping;value_Weak;value_MediumGkIntervention;value_FloatedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_OtherReason;value_OfficiallyAnnounced;value_NewStartTime;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2689322149;771;1;2;89;50;99l7fsj6ykgbyqcb9zqqu9dgq;0;96,6;29,8;2024-05-19T02:36:19.097Z;2024-05-26T17:40:40Z;[{'id': 5040383611, 'qualifierId': 212, 'value': '5.1'}, {'id': 5040383613, 'qualifierId': 213, 'value': '2.00'}, {'id': 5040383605, 'qualifierId': 56, 'value': 'Center'}, {'id': 5057337579, 'qualifierId': 195}, {'id': 5040383609, 'qualifierId': 141, 'value': '36.6'}, {'id': 5040383607, 'qualifierId': 140, 'value': '94.6'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;5,1;;2,0;;36,6;94,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;94,6;36,6;;;;;;;;0;89;50;Portland Timbers II;5390;Sub;1,0
2689322151;762;8;2;89;51;5ou8b446l1sl8frblkz3xi17g;1;4,3;64,8;2024-05-19T02:36:20.578Z;2024-05-26T17:40:38Z;[{'id': 5040383615, 'qualifierId': 56, 'value': 'Back'}, {'id': 5057338975, 'qualifierId': 385}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;cvp2xa681aoyco6topuhzxct0;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;89;51;North Texas;5391;DC;1,0
2689322153;763;6;2;89;52;5ou8b446l1sl8frblkz3xi17g;0;0,0;71,8;2024-05-19T02:36:21.539Z;2024-05-26T17:40:43Z;[{'id': 5040386531, 'qualifierId': 233, 'value': '773'}, {'id': 5040383661, 'qualifierId': 73}, {'id': 5040383659, 'qualifierId': 56, 'value': 'Back'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;cvp2xa681aoyco6topuhzxct0;Corner Awarded;;;;;;;;;;;;;;;;;;;773,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;89;52;North Texas;5392;DC;1,0
2689322275;773;6;2;89;52;99l7fsj6ykgbyqcb9zqqu9dgq;1;100,0;28,2;2024-05-19T02:36:21.539Z;2024-05-19T02:38:00Z;[{'id': 5040384255, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040386511, 'qualifierId': 233, 'value': '763'}, {'id': 5040384257, 'qualifierId': 75}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;cvp2xa681aoyco6topuhzxct0;Corner Awarded;;;;;;;;;;;;;;;;;;;763,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;89;52;Portland Timbers II;5392;Sub;1,0
2689322167;772;43;2;89;54;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-05-19T02:36:23.131Z;2024-05-19T02:36:38Z;[{'id': 5040384177, 'qualifierId': 144, 'value': '6'}, {'id': 5040383747, 'qualifierId': 233, 'value': '763'}, {'id': 5040383731, 'qualifierId': 73, 'value': '0'}, {'id': 5040383729, 'qualifierId': 56, 'value': 'Center'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;cvp2xa681aoyco6topuhzxct0;Deleted event;;;;;;;;;;;;;;;;;;;763,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,0;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;89;54;Portland Timbers II;5394;Sub;1,0
2689322253;764;70;2;90;0;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-05-19T02:36:29.242Z;2024-05-26T17:40:46Z;[{'id': 5040384113, 'qualifierId': 277, 'value': '5'}];;;;;cvp2xa681aoyco6topuhzxct0;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;90;0;North Texas;5400;;
2689322351;774;1;2;90;28;99l7fsj6ykgbyqcb9zqqu9dgq;1;99,6;0,7;2024-05-19T02:36:57.121Z;2024-05-26T17:48:45Z;[{'id': 5040384623, 'qualifierId': 6}, {'id': 5040384631, 'qualifierId': 212, 'value': '6.0'}, {'id': 5040384627, 'qualifierId': 140, 'value': '95.3'}, {'id': 5057341585, 'qualifierId': 189}, {'id': 5040384629, 'qualifierId': 141, 'value': '6.6'}, {'id': 5040384633, 'qualifierId': 213, 'value': '2.42'}, {'id': 5040384625, 'qualifierId': 56, 'value': 'Right'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;6,0;;2,42;;6,6;95,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;95,3;6,6;;;;;;;;0;90;28;Portland Timbers II;5428;Sub;1,0
2692425243;838;1;2;90;29;99l7fsj6ykgbyqcb9zqqu9dgq;1;94,2;13,3;2024-05-19T02:36:58.108Z;2024-05-26T17:42:30Z;[{'id': 5057352091, 'qualifierId': 212, 'value': '14.9'}, {'id': 5057352089, 'qualifierId': 141, 'value': '15.6'}, {'id': 5057352087, 'qualifierId': 140, 'value': '80.1'}, {'id': 5057352085, 'qualifierId': 56, 'value': 'Right'}, {'id': 5057352093, 'qualifierId': 213, 'value': '3.04'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;14,9;;3,04;;15,6;80,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;80,1;15,6;;;;;;;;0;90;29;Portland Timbers II;5429;Sub;1,0
2689322355;775;1;2;90;29;99l7fsj6ykgbyqcb9zqqu9dgq;1;88,4;15,0;2024-05-19T02:36:58.640Z;2024-05-26T17:41:01Z;[{'id': 5040384641, 'qualifierId': 56, 'value': 'Right'}, {'id': 5057341831, 'qualifierId': 189}, {'id': 5040384647, 'qualifierId': 212, 'value': '30.1'}, {'id': 5040384649, 'qualifierId': 213, 'value': '3.26'}, {'id': 5040384645, 'qualifierId': 141, 'value': '9.9'}, {'id': 5040384643, 'qualifierId': 140, 'value': '59.9'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;30,1;;3,26;;9,9;59,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;59,9;9,9;;;;;;;;0;90;29;Portland Timbers II;5429;MC;1,0
2689322363;776;1;2;90;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;59,9;9,9;2024-05-19T02:36:59.760Z;2024-05-19T02:37:03Z;[{'id': 5040384683, 'qualifierId': 212, 'value': '16.5'}, {'id': 5040384681, 'qualifierId': 141, 'value': '5.1'}, {'id': 5040384679, 'qualifierId': 140, 'value': '75.3'}, {'id': 5040384677, 'qualifierId': 56, 'value': 'Right'}, {'id': 5040384685, 'qualifierId': 213, 'value': '6.08'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;16,5;;6,08;;5,1;75,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;75,3;5,1;;;;;;;;0;90;30;Portland Timbers II;5430;DC;1,0
2689322397;777;1;2;90;34;99l7fsj6ykgbyqcb9zqqu9dgq;1;75,0;5,2;2024-05-19T02:37:03.128Z;2024-05-19T02:37:06Z;[{'id': 5040384845, 'qualifierId': 213, 'value': '1.00'}, {'id': 5040384839, 'qualifierId': 140, 'value': '78.6'}, {'id': 5040384841, 'qualifierId': 141, 'value': '13.8'}, {'id': 5040384837, 'qualifierId': 56, 'value': 'Right'}, {'id': 5040384843, 'qualifierId': 212, 'value': '7.0'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;7,0;;1,0;;13,8;78,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;78,6;13,8;;;;;;;;0;90;34;Portland Timbers II;5434;Sub;1,0
2689322433;778;1;2;90;37;99l7fsj6ykgbyqcb9zqqu9dgq;1;75,1;16,1;2024-05-19T02:37:06.808Z;2024-05-19T02:37:11Z;[{'id': 5040384987, 'qualifierId': 56, 'value': 'Right'}, {'id': 5040384989, 'qualifierId': 140, 'value': '90.9'}, {'id': 5040384995, 'qualifierId': 213, 'value': '6.03'}, {'id': 5040384991, 'qualifierId': 141, 'value': '9.9'}, {'id': 5040384993, 'qualifierId': 212, 'value': '17.1'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;17,1;;6,03;;9,9;90,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;90,9;9,9;;;;;;;;0;90;37;Portland Timbers II;5437;Sub;1,0
2689322467;779;1;2;90;42;99l7fsj6ykgbyqcb9zqqu9dgq;1;92,5;8,2;2024-05-19T02:37:11.336Z;2024-05-19T02:37:16Z;[{'id': 5040385167, 'qualifierId': 213, 'value': '2.29'}, {'id': 5040385165, 'qualifierId': 212, 'value': '13.8'}, {'id': 5040385161, 'qualifierId': 140, 'value': '83.8'}, {'id': 5040385159, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040385163, 'qualifierId': 141, 'value': '23.5'}];19ckwd2oz9uyfjznuq2c41btg;T. Scott;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;13,8;;2,29;;23,5;83,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;83,8;23,5;;;;;;;;0;90;42;Portland Timbers II;5442;FW;1,0
2689322475;780;61;2;90;47;99l7fsj6ykgbyqcb9zqqu9dgq;0;83,2;24,2;2024-05-19T02:37:16.720Z;2024-05-19T02:37:17Z;[{'id': 5040385195, 'qualifierId': 56, 'value': 'Center'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;cvp2xa681aoyco6topuhzxct0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;90;47;Portland Timbers II;5447;Sub;1,0
2689322471;765;4;2;90;47;5ou8b446l1sl8frblkz3xi17g;1;11,9;69,6;2024-05-19T02:37:16.786Z;2024-05-19T02:38:49Z;[{'id': 5040385213, 'qualifierId': 152}, {'id': 5040385209, 'qualifierId': 13}, {'id': 5040385211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040385217, 'qualifierId': 285}, {'id': 5040385493, 'qualifierId': 233, 'value': '781'}, {'id': 5040385215, 'qualifierId': 265}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;cvp2xa681aoyco6topuhzxct0;Foul;;;;;;;;;;;;;;;;;;;781,0;;;;;;;1,0;;;;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;90;47;North Texas;5447;ML;1,0
2689322485;781;4;2;90;47;99l7fsj6ykgbyqcb9zqqu9dgq;0;88,1;30,4;2024-05-19T02:37:16.787Z;2024-05-19T02:37:25Z;[{'id': 5040385501, 'qualifierId': 233, 'value': '765'}, {'id': 5040385453, 'qualifierId': 265}, {'id': 5040385451, 'qualifierId': 152}, {'id': 5040385447, 'qualifierId': 13}, {'id': 5040385455, 'qualifierId': 286}, {'id': 5040385449, 'qualifierId': 56, 'value': 'Center'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;cvp2xa681aoyco6topuhzxct0;Foul;;;;;;;;;;;;;;;;;;;765,0;;;;;1,0;;;;;;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;90;47;Portland Timbers II;5447;Sub;1,0
2689322599;766;1;2;91;4;5ou8b446l1sl8frblkz3xi17g;0;10,9;65,2;2024-05-19T02:37:33.715Z;2024-05-19T02:38:07Z;[{'id': 5040385805, 'qualifierId': 56, 'value': 'Left'}, {'id': 5040385809, 'qualifierId': 141, 'value': '90.5'}, {'id': 5040385807, 'qualifierId': 140, 'value': '67.0'}, {'id': 5040385801, 'qualifierId': 157}, {'id': 5040385813, 'qualifierId': 213, 'value': '0.28'}, {'id': 5040385799, 'qualifierId': 5}, {'id': 5040385815, 'qualifierId': 1}, {'id': 5040385811, 'qualifierId': 212, 'value': '61.4'}, {'id': 5040385803, 'qualifierId': 152}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;61,4;;0,28;;90,5;67,0;1,0;1,0;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;67,0;90,5;;;;;;;;0;91;4;North Texas;5464;GK;1,0
2689322603;782;43;2;91;9;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-05-19T02:37:38.459Z;2024-05-26T17:42:11Z;[{'id': 5057349947, 'qualifierId': 144, 'value': '49'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;cvp2xa681aoyco6topuhzxct0;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;91;9;Portland Timbers II;5469;Sub;1,0
2689322641;783;1;2;91;10;99l7fsj6ykgbyqcb9zqqu9dgq;0;26,7;6,1;2024-05-19T02:37:39.153Z;2024-05-19T02:37:45Z;[{'id': 5040385983, 'qualifierId': 213, 'value': '6.20'}, {'id': 5040385975, 'qualifierId': 56, 'value': 'Right'}, {'id': 5040385977, 'qualifierId': 140, 'value': '86.9'}, {'id': 5040385979, 'qualifierId': 141, 'value': '0.0'}, {'id': 5040385981, 'qualifierId': 212, 'value': '63.4'}, {'id': 5040385985, 'qualifierId': 1}, {'id': 5040385973, 'qualifierId': 157}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;63,4;;6,2;;0,0;86,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;86,9;0,0;;;;;;;;0;91;10;Portland Timbers II;5470;Sub;1,0
2689322687;767;5;2;91;14;5ou8b446l1sl8frblkz3xi17g;1;12,9;101,4;2024-05-19T02:37:43.619Z;2024-05-19T02:37:55Z;[{'id': 5040386241, 'qualifierId': 347}, {'id': 5040386239, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040386245, 'qualifierId': 233, 'value': '784'}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;;cvp2xa681aoyco6topuhzxct0;Out;;;;;;;;;;;;;;;;;;;784,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;91;14;North Texas;5474;GK;1,0
2689322643;784;5;2;91;14;99l7fsj6ykgbyqcb9zqqu9dgq;0;87,1;-1,4;2024-05-19T02:37:43.619Z;2024-05-19T02:42:49Z;[{'id': 5040385993, 'qualifierId': 347}, {'id': 5040385991, 'qualifierId': 56, 'value': 'Right'}, {'id': 5040386253, 'qualifierId': 233, 'value': '767'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;cvp2xa681aoyco6topuhzxct0;Out;;;;;;;;;;;;;;;;;;;767,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;91;14;Portland Timbers II;5474;Sub;1,0
2689322697;768;1;2;91;26;5ou8b446l1sl8frblkz3xi17g;1;12,4;100,0;2024-05-19T02:37:55.298Z;2024-05-19T02:37:57Z;[{'id': 5040386303, 'qualifierId': 107}, {'id': 5040386311, 'qualifierId': 212, 'value': '8.4'}, {'id': 5040386305, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040386307, 'qualifierId': 140, 'value': '12.0'}, {'id': 5040386309, 'qualifierId': 141, 'value': '89.0'}, {'id': 5040386313, 'qualifierId': 213, 'value': '4.66'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;8,4;;4,66;;89,0;12,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;12,0;89,0;;;;;;;;0;91;26;North Texas;5486;DC;1,0
2689322707;769;1;2;91;28;5ou8b446l1sl8frblkz3xi17g;1;12,3;88,6;2024-05-19T02:37:57.105Z;2024-05-19T02:37:57Z;[{'id': 5040386357, 'qualifierId': 140, 'value': '12.4'}, {'id': 5040386361, 'qualifierId': 212, 'value': '4.8'}, {'id': 5040386359, 'qualifierId': 141, 'value': '95.6'}, {'id': 5040386355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040386363, 'qualifierId': 213, 'value': '1.55'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;4,8;;1,55;;95,6;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;12,4;95,6;;;;;;;;0;91;28;North Texas;5488;Sub;1,0
2689322713;770;1;2;91;28;5ou8b446l1sl8frblkz3xi17g;0;12,4;95,1;2024-05-19T02:37:57.809Z;2024-05-19T02:37:58Z;[{'id': 5040386391, 'qualifierId': 141, 'value': '100.0'}, {'id': 5040386393, 'qualifierId': 212, 'value': '13.5'}, {'id': 5040386387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040386389, 'qualifierId': 140, 'value': '24.7'}, {'id': 5040386395, 'qualifierId': 213, 'value': '0.31'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;13,5;;0,31;;100,0;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;24,7;100,0;;;;;;;;0;91;28;North Texas;5488;DC;1,0
