id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Involved;value_JerseyNumber;value_Resume;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_PassEndY;value_Length;value_Zone;value_Chipped;value_LongBall;value_Launch;value_BlockedPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_HeadPass;value_DeletedEventType;value_IntendedTackleTarget;value_SwitchOfPlay;value_TouchTypePass;value_LayOff;value_TakeOnOvertake;value_TouchTypeControl;value_OutOfPlay;value_Left;value_Right;value_OutSwinger;value_RightFooted;value_Cross;value_CornerTaken;value_Head;value_LeftFooted;value_PullBack;value_IntentionalAssist;value_Assist;value_FirstTouch;value_GoalmouthY;value_BoxCentre;value_LowLeft;value_BlockedY;value_Assisted;value_BlockedX;value_RegularPlay;value_RelatedEventId;value_Weak;value_GoalmouthZ;value_Hands;value_Collected;value_LowGkIntervention;value_Stooping;value_KeeperThrow;value_OverArm;value_MediumGkIntervention;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_TouchTypeClearance;value_Blocked;value_GkX;value_LowCentre;value_GkY;value_NotAssisted;value_BoxRight;value_DefBlock;value_InSwinger;value_FromCorner;value_IndividualPlay;value_OutOfBoxCentre;value_Volley;value_NextEventGoalKick;value_GoalKick;value_High;value_ShirtPull/Holding;value_SetPiece;value_LowRight;value_ParriedSafe;value_Diving;value_Straight;value_DrivenCross;value_Overrun;value_BoxDeepLeft;value_SixYardBlocked;value_Low;value_HighGkIntervention;value_HighClaim;value_TakeOnSpace;value_OtherObstacle;value_SwerveLeft;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_HighLeft;value_DrinksBreak;value_RefereeDelay;value_GkKickFromHands;value_BlockedClearance;value_PlayersCaughtOffside;value_Indirect;value_GkHoof;value_BlockedCross;value_Minutes;value_ParriedDanger;value_NotVisible;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_GkStart;value_FreeKick;value_ByWall;value_TacticalFoul;value_YellowCard;value_FastBreak;value_SmallBoxCentre;value_BigChance;value_BoxLeft;value_CaptainChange;value_Shove/Push;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Standing;value_HighRight;value_Saved;value_Missed;value_CloseHigh;value_Feet;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2714079299;5;5;1;0;11;1zgjjyruyufrkh4xjvryqsb1i;0;37,2;-1,8;2024-08-26T22:04:07.064Z;2024-08-26T22:53:30Z;[{'id': 5176741457, 'qualifierId': 233, 'value': '7'}, {'id': 5176741379, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176741381, 'qualifierId': 347}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;ey339zb7cuhgxb76099n0ikus;Out;;;;;;;;;;;;;;;;;;;;;7,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;0;11;Columbus Crew II;11;;1,0
2714079309;7;5;1;0;11;5b4ccd62yeeqdl2qk6jzsmjv8;1;62,8;101,8;2024-08-26T22:04:07.064Z;2024-08-26T22:23:52Z;[{'id': 5176741425, 'qualifierId': 56, 'value': 'Left'}, {'id': 5176741427, 'qualifierId': 347}, {'id': 5176741441, 'qualifierId': 233, 'value': '5'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;ey339zb7cuhgxb76099n0ikus;Out;;;;;;;;;;;;;;;;;;;;;5,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;11;Philadelphia Union II;11;DML;1,0
2714079317;8;1;1;0;14;5b4ccd62yeeqdl2qk6jzsmjv8;0;59,0;100,0;2024-08-26T22:04:10.055Z;2024-08-26T22:06:46Z;[{'id': 5176741483, 'qualifierId': 213, 'value': '5.57'}, {'id': 5176741481, 'qualifierId': 212, 'value': '14.9'}, {'id': 5176741473, 'qualifierId': 107}, {'id': 5176741479, 'qualifierId': 141, 'value': '87.4'}, {'id': 5176741477, 'qualifierId': 140, 'value': '69.7'}, {'id': 5176741475, 'qualifierId': 56, 'value': 'Left'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;69,7;5,57;87,4;14,9;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;69,7;87,4;;;;;;;;0;0;14;Philadelphia Union II;14;DML;1,0
2714079341;6;1;1;0;17;1zgjjyruyufrkh4xjvryqsb1i;1;25,1;15,6;2024-08-26T22:04:13.132Z;2024-08-26T22:04:16Z;[{'id': 5176741593, 'qualifierId': 1}, {'id': 5176741581, 'qualifierId': 157}, {'id': 5176741587, 'qualifierId': 141, 'value': '27.5'}, {'id': 5176741591, 'qualifierId': 213, 'value': '0.36'}, {'id': 5176741583, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176741585, 'qualifierId': 140, 'value': '45.5'}, {'id': 5176741589, 'qualifierId': 212, 'value': '22.9'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;45,5;0,36;27,5;22,9;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;45,5;27,5;;;;;;;;0;0;17;Columbus Crew II;17;;1,0
2714079345;7;44;1;0;19;1zgjjyruyufrkh4xjvryqsb1i;1;46,9;29,9;2024-08-26T22:04:15.063Z;2024-08-26T22:06:43Z;[{'id': 5176741611, 'qualifierId': 285}, {'id': 5176741609, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176741629, 'qualifierId': 233, 'value': '9'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;ey339zb7cuhgxb76099n0ikus;Aerial;;;;;;;;;;;;;;;;;;;;;9,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;0;19;Columbus Crew II;19;;1,0
2714079337;9;44;1;0;19;5b4ccd62yeeqdl2qk6jzsmjv8;0;53,1;70,1;2024-08-26T22:04:15.064Z;2024-08-26T22:54:20Z;[{'id': 5176741575, 'qualifierId': 286}, {'id': 5176741573, 'qualifierId': 56, 'value': 'Center'}, {'id': 5176741633, 'qualifierId': 233, 'value': '7'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;ey339zb7cuhgxb76099n0ikus;Aerial;;;;;;;;;;;;;;;;;;;;1,0;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;19;Philadelphia Union II;19;DC;1,0
2714079353;8;1;1;0;19;1zgjjyruyufrkh4xjvryqsb1i;0;45,5;27,7;2024-08-26T22:04:15.140Z;2024-09-02T12:35:08Z;[{'id': 5176741657, 'qualifierId': 168}, {'id': 5176741661, 'qualifierId': 140, 'value': '64.3'}, {'id': 5176741667, 'qualifierId': 213, 'value': '0.59'}, {'id': 5176741659, 'qualifierId': 56, 'value': 'Center'}, {'id': 5176741655, 'qualifierId': 3}, {'id': 5176741665, 'qualifierId': 212, 'value': '23.8'}, {'id': 5176741663, 'qualifierId': 141, 'value': '47.3'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;64,3;0,59;47,3;23,8;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;64,3;47,3;;;;;;;;0;0;19;Columbus Crew II;19;;1,0
2714079349;10;49;1;0;21;5b4ccd62yeeqdl2qk6jzsmjv8;1;36,5;47,9;2024-08-26T22:04:17.080Z;2024-08-26T22:04:17Z;[];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;ey339zb7cuhgxb76099n0ikus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;21;Philadelphia Union II;21;DMR;1,0
2714079375;11;1;1;0;22;5b4ccd62yeeqdl2qk6jzsmjv8;1;36,5;47,9;2024-08-26T22:04:17.224Z;2024-08-26T22:04:21Z;[{'id': 5176741773, 'qualifierId': 140, 'value': '14.7'}, {'id': 5176741779, 'qualifierId': 213, 'value': '3.29'}, {'id': 5176741777, 'qualifierId': 212, 'value': '23.1'}, {'id': 5176741775, 'qualifierId': 141, 'value': '43.0'}, {'id': 5176741771, 'qualifierId': 56, 'value': 'Back'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;14,7;3,29;43,0;23,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;14,7;43,0;;;;;;;;0;0;22;Philadelphia Union II;22;DMR;1,0
2714079377;12;1;1;0;26;5b4ccd62yeeqdl2qk6jzsmjv8;1;16,3;42,5;2024-08-26T22:04:21.432Z;2024-08-26T22:04:23Z;[{'id': 5176741793, 'qualifierId': 140, 'value': '19.2'}, {'id': 5176741799, 'qualifierId': 213, 'value': '1.32'}, {'id': 5176741797, 'qualifierId': 212, 'value': '12.4'}, {'id': 5176741791, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176741795, 'qualifierId': 141, 'value': '60.2'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;19,2;1,32;60,2;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;19,2;60,2;;;;;;;;0;0;26;Philadelphia Union II;26;GK;1,0
2714079399;13;1;1;0;28;5b4ccd62yeeqdl2qk6jzsmjv8;1;19,2;60,2;2024-08-26T22:04:23.175Z;2024-08-26T22:04:26Z;[{'id': 5176741913, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176741919, 'qualifierId': 212, 'value': '14.3'}, {'id': 5176741917, 'qualifierId': 141, 'value': '80.9'}, {'id': 5176741915, 'qualifierId': 140, 'value': '21.5'}, {'id': 5176741921, 'qualifierId': 213, 'value': '1.40'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;21,5;1,4;80,9;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;21,5;80,9;;;;;;;;0;0;28;Philadelphia Union II;28;DC;1,0
2714079415;14;1;1;0;31;5b4ccd62yeeqdl2qk6jzsmjv8;1;22,5;83,8;2024-08-26T22:04:26.488Z;2024-08-26T22:04:30Z;[{'id': 5176742037, 'qualifierId': 213, 'value': '0.63'}, {'id': 5176742031, 'qualifierId': 140, 'value': '34.2'}, {'id': 5176742029, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176742035, 'qualifierId': 212, 'value': '15.3'}, {'id': 5176742033, 'qualifierId': 141, 'value': '97.1'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;34,2;0,63;97,1;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;34,2;97,1;;;;;;;;0;0;31;Philadelphia Union II;31;DC;1,0
2714079421;15;61;1;0;34;5b4ccd62yeeqdl2qk6jzsmjv8;0;34,2;97,1;2024-08-26T22:04:29.896Z;2024-08-26T22:04:30Z;[{'id': 5176742049, 'qualifierId': 56, 'value': 'Back'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;ey339zb7cuhgxb76099n0ikus;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;34;Philadelphia Union II;34;DML;1,0
2714079435;9;5;1;0;36;1zgjjyruyufrkh4xjvryqsb1i;1;59,4;-1,4;2024-08-26T22:04:31.192Z;2024-08-26T22:23:53Z;[{'id': 5176742111, 'qualifierId': 233, 'value': '16'}, {'id': 5176742109, 'qualifierId': 347}, {'id': 5176742107, 'qualifierId': 56, 'value': 'Right'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;ey339zb7cuhgxb76099n0ikus;Out;;;;;;;;;;;;;;;;;;;;;16,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;0;36;Columbus Crew II;36;;1,0
2714079427;16;5;1;0;36;5b4ccd62yeeqdl2qk6jzsmjv8;0;40,6;101,4;2024-08-26T22:04:31.192Z;2024-08-26T22:04:34Z;[{'id': 5176742067, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176742069, 'qualifierId': 347}, {'id': 5176742121, 'qualifierId': 233, 'value': '9'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;ey339zb7cuhgxb76099n0ikus;Out;;;;;;;;;;;;;;;;;;;;;9,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;36;Philadelphia Union II;36;DML;1,0
2714079463;10;1;1;0;40;1zgjjyruyufrkh4xjvryqsb1i;1;56,4;0,0;2024-08-26T22:04:35.598Z;2024-08-26T22:04:38Z;[{'id': 5176742253, 'qualifierId': 56, 'value': 'Right'}, {'id': 5176742255, 'qualifierId': 140, 'value': '53.9'}, {'id': 5176742259, 'qualifierId': 212, 'value': '5.6'}, {'id': 5176742257, 'qualifierId': 141, 'value': '6.0'}, {'id': 5176742251, 'qualifierId': 107}, {'id': 5176742261, 'qualifierId': 213, 'value': '2.06'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;53,9;2,06;6,0;5,6;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;53,9;6,0;;;;;;;;0;0;40;Columbus Crew II;40;;1,0
2714079475;11;1;1;0;42;1zgjjyruyufrkh4xjvryqsb1i;1;42,5;7,4;2024-08-26T22:04:37.885Z;2024-08-26T23:03:15Z;[{'id': 5176742341, 'qualifierId': 141, 'value': '9.8'}, {'id': 5176742337, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176742343, 'qualifierId': 212, 'value': '9.3'}, {'id': 5176742345, 'qualifierId': 213, 'value': '2.96'}, {'id': 5176742339, 'qualifierId': 140, 'value': '33.8'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;33,8;2,96;9,8;9,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;33,8;9,8;;;;;;;;0;0;42;Columbus Crew II;42;;1,0
2714079485;12;1;1;0;44;1zgjjyruyufrkh4xjvryqsb1i;1;33,2;13,4;2024-08-26T22:04:39.372Z;2024-08-26T22:04:42Z;[{'id': 5176742393, 'qualifierId': 213, 'value': '1.79'}, {'id': 5176742387, 'qualifierId': 140, 'value': '28.8'}, {'id': 5176742391, 'qualifierId': 212, 'value': '21.6'}, {'id': 5176742385, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176742389, 'qualifierId': 141, 'value': '44.4'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;28,8;1,79;44,4;21,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;28,8;44,4;;;;;;;;0;0;44;Columbus Crew II;44;;1,0
2714079497;13;1;1;0;46;1zgjjyruyufrkh4xjvryqsb1i;1;29,0;55,1;2024-08-26T22:04:41.980Z;2024-08-26T22:04:45Z;[{'id': 5176742441, 'qualifierId': 213, 'value': '1.47'}, {'id': 5176742433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176742437, 'qualifierId': 141, 'value': '93.1'}, {'id': 5176742439, 'qualifierId': 212, 'value': '26.0'}, {'id': 5176742435, 'qualifierId': 140, 'value': '31.6'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;31,6;1,47;93,1;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;31,6;93,1;;;;;;;;0;0;46;Columbus Crew II;46;;1,0
2714079509;14;1;1;0;49;1zgjjyruyufrkh4xjvryqsb1i;1;31,8;93,7;2024-08-26T22:04:45.036Z;2024-08-26T22:04:48Z;[{'id': 5176742507, 'qualifierId': 140, 'value': '23.8'}, {'id': 5176742511, 'qualifierId': 212, 'value': '17.6'}, {'id': 5176742505, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176742509, 'qualifierId': 141, 'value': '71.0'}, {'id': 5176742513, 'qualifierId': 213, 'value': '4.21'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;23,8;4,21;71,0;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;23,8;71,0;;;;;;;;0;0;49;Columbus Crew II;49;;1,0
2714079515;15;1;1;0;53;1zgjjyruyufrkh4xjvryqsb1i;1;26,2;63,2;2024-08-26T22:04:48.796Z;2024-08-26T22:04:51Z;[{'id': 5176742543, 'qualifierId': 155}, {'id': 5176742555, 'qualifierId': 1}, {'id': 5176742553, 'qualifierId': 213, 'value': '5.49'}, {'id': 5176742549, 'qualifierId': 141, 'value': '3.6'}, {'id': 5176742545, 'qualifierId': 56, 'value': 'Right'}, {'id': 5176742551, 'qualifierId': 212, 'value': '56.7'}, {'id': 5176742547, 'qualifierId': 140, 'value': '63.9'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;63,9;5,49;3,6;56,7;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;63,9;3,6;;;;;;;;0;0;53;Columbus Crew II;53;;1,0
2714079529;16;1;1;0;55;1zgjjyruyufrkh4xjvryqsb1i;1;63,9;3,6;2024-08-26T22:04:51.148Z;2024-08-26T22:04:54Z;[{'id': 5176742591, 'qualifierId': 213, 'value': '1.98'}, {'id': 5176742587, 'qualifierId': 141, 'value': '15.4'}, {'id': 5176742589, 'qualifierId': 212, 'value': '8.7'}, {'id': 5176742585, 'qualifierId': 140, 'value': '60.6'}, {'id': 5176742583, 'qualifierId': 56, 'value': 'Right'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;60,6;1,98;15,4;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;60,6;15,4;;;;;;;;0;0;55;Columbus Crew II;55;;1,0
2714079531;17;61;1;0;58;1zgjjyruyufrkh4xjvryqsb1i;0;62,1;10,1;2024-08-26T22:04:53.899Z;2024-08-26T22:04:54Z;[{'id': 5176742599, 'qualifierId': 56, 'value': 'Right'}];d4spt2529fmys8d26x61lk36c;K. LeBlanc;;;ey339zb7cuhgxb76099n0ikus;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;0;58;Columbus Crew II;58;;1,0
2714079535;17;43;1;0;59;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-08-26T22:04:54.616Z;2024-08-26T22:06:17Z;[{'id': 5176743979, 'qualifierId': 144, 'value': '49'}];290iohuheoqdrdocbg25ipgk4;A. Alaouieh;;;ey339zb7cuhgxb76099n0ikus;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;59;Philadelphia Union II;59;FWL;1,0
2714079555;18;61;1;1;0;5b4ccd62yeeqdl2qk6jzsmjv8;0;41,0;95,3;2024-08-26T22:04:55.489Z;2024-08-26T22:06:18Z;[{'id': 5176742717, 'qualifierId': 56, 'value': 'Back'}];290iohuheoqdrdocbg25ipgk4;A. Alaouieh;;;ey339zb7cuhgxb76099n0ikus;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;1;0;Philadelphia Union II;60;FWL;1,0
2714079565;18;5;1;1;4;1zgjjyruyufrkh4xjvryqsb1i;1;61,8;-1,2;2024-08-26T22:04:59.244Z;2024-08-26T22:23:53Z;[{'id': 5176742773, 'qualifierId': 233, 'value': '19'}, {'id': 5176742761, 'qualifierId': 56, 'value': 'Right'}, {'id': 5176742763, 'qualifierId': 347}];d4spt2529fmys8d26x61lk36c;K. LeBlanc;;;ey339zb7cuhgxb76099n0ikus;Out;;;;;;;;;;;;;;;;;;;;;19,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;1;4;Columbus Crew II;64;;1,0
