id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Involved;value_Resume;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndX;value_PassEndY;value_Length;value_Zone;value_TouchTypeControl;value_Direct;value_AttemptedTackle;value_OppositeRelatedEventId;value_Foul;value_Offensive;value_Defensive;value_FreeKickTaken;value_Launch;value_LongBall;value_Chipped;value_DeletedEventType;value_HeadPass;value_IntendedTackleTarget;value_LayOff;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_TakeOnOvertake;value_SwitchOfPlay;value_GoalmouthZ;value_FirstTouch;value_BoxRight;value_GkY;value_RegularPlay;value_RightFooted;value_NotAssisted;value_GoalmouthY;value_GkX;value_High;value_NextEventGoalKick;value_GoalKick;value_InSwinger;value_Cross;value_LeftFooted;value_TakeOnSpace;value_FlickOn;value_OutSwinger;value_Head;value_OutOfPlay;value_TouchTypePass;value_Handball;value_Right;value_Left;value_CornerTaken;value_LowGkIntervention;value_KeeperThrow;value_Defensive1V1;value_Shove/Push;value_IndividualPlay;value_CloseRight;value_OutOfBoxCentre;value_FromCorner;value_Assist;value_IntentionalAssist;value_PullBack;value_RelatedEventId;value_Blocked;value_BlockedX;value_BlockedY;value_LowLeft;value_BoxCentre;value_Assisted;value_DefBlock;value_BlockedCross;value_PlayersCaughtOffside;value_Indirect;value_Overrun;value_MediumGkIntervention;value_OverArm;value_Volley;value_HighLeft;value_MisHit;value_Low;value_ShirtPull/Holding;value_NotVisible;value_AerialFoul;value_Injury;value_InjuredPlayerId;value_FreeKick;value_CloseLeft;value_RecklessOffence;value_YellowCard;value_LowCentre;value_Deflection;value_Collected;value_Diving;value_Hands;value_Minutes;value_VideoCoverageLost;value_EndType;value_Straight;value_FloatedCross;value_ThroughBall;value_HighRight;value_BigChance;value_GkHoof;value_LastLine;value_CloseHigh;value_BoxLeft;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_HighCentre;value_Standing;value_NotPastGoalLine;value_Weak;value_SetPiece;value_HighClaim;value_HighGkIntervention;value_ParriedSafe;value_Sliding;value_Feet;value_TacticalFoul;value_LeadingToAttempt;value_RelatedError1Id;value_1On1;value_LowRight;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GkKickFromHands;value_SecondYellow;value_EnteringField;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2685250349;4;1;1;0;6;29nx7yxy1rdqv2oobqn5pjf8p;1;42,4;50,9;2024-05-11T00:03:56.403Z;2024-05-12T20:32:21Z;[{'id': 5018268225, 'qualifierId': 141, 'value': '50.7'}, {'id': 5018268229, 'qualifierId': 213, 'value': '6.26'}, {'id': 5018268227, 'qualifierId': 212, 'value': '6.2'}, {'id': 5018268221, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018268223, 'qualifierId': 140, 'value': '48.3'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;6,26;48,3;50,7;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;48,3;50,7;;;;;;;0;0;0;6;Huntsville City;6;MC;1,0
2685250351;5;4;1;0;10;29nx7yxy1rdqv2oobqn5pjf8p;1;43,4;52,4;2024-05-11T00:04:00.287Z;2024-05-11T00:04:02Z;[{'id': 5018268241, 'qualifierId': 152}, {'id': 5018268243, 'qualifierId': 265}, {'id': 5018268255, 'qualifierId': 233, 'value': '6'}, {'id': 5018268239, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018268237, 'qualifierId': 13}, {'id': 5018268245, 'qualifierId': 286}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;cqrztc709br7ids019kqi1tlg;Foul;;;;;;;;;;;;;;;;;1,0;1,0;6,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;0;10;Huntsville City;10;FW;1,0
2685250343;6;4;1;0;10;4gymgvqmve0m2vh89v84tt3x0;0;56,6;47,6;2024-05-11T00:04:00.288Z;2024-05-11T00:04:02Z;[{'id': 5018268187, 'qualifierId': 13}, {'id': 5018268261, 'qualifierId': 233, 'value': '5'}, {'id': 5018268189, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018268195, 'qualifierId': 285}, {'id': 5018268191, 'qualifierId': 152}, {'id': 5018268193, 'qualifierId': 265}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;cqrztc709br7ids019kqi1tlg;Foul;;;;;;;;;;;;;;;;;1,0;1,0;5,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;0;10;Toronto II;10;MC;1,0
2685250375;6;1;1;0;16;29nx7yxy1rdqv2oobqn5pjf8p;1;43,5;53,4;2024-05-11T00:04:06.659Z;2024-05-11T00:04:09Z;[{'id': 5018268389, 'qualifierId': 152}, {'id': 5018268387, 'qualifierId': 5}, {'id': 5018268399, 'qualifierId': 213, 'value': '2.08'}, {'id': 5018268397, 'qualifierId': 212, 'value': '19.3'}, {'id': 5018268395, 'qualifierId': 141, 'value': '78.2'}, {'id': 5018268391, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018268393, 'qualifierId': 140, 'value': '34.5'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;2,08;34,5;78,2;19,3;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;34,5;78,2;;;;;;;0;0;0;16;Huntsville City;16;AMC;1,0
2685250381;7;1;1;0;19;29nx7yxy1rdqv2oobqn5pjf8p;1;34,5;78,2;2024-05-11T00:04:09.443Z;2024-05-11T01:02:10Z;[{'id': 5018268413, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018268421, 'qualifierId': 213, 'value': '4.49'}, {'id': 5018268419, 'qualifierId': 212, 'value': '16.9'}, {'id': 5018268417, 'qualifierId': 141, 'value': '53.9'}, {'id': 5018268415, 'qualifierId': 140, 'value': '31.0'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;4,49;31,0;53,9;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;31,0;53,9;;;;;;;0;0;0;19;Huntsville City;19;DC;1,0
2685250391;8;1;1;0;21;29nx7yxy1rdqv2oobqn5pjf8p;1;31,0;53,9;2024-05-11T00:04:11.348Z;2024-05-11T00:04:15Z;[{'id': 5018268505, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018268509, 'qualifierId': 141, 'value': '29.7'}, {'id': 5018268507, 'qualifierId': 140, 'value': '32.6'}, {'id': 5018268513, 'qualifierId': 213, 'value': '4.81'}, {'id': 5018268511, 'qualifierId': 212, 'value': '16.5'}];c71n0j2gn476m4fzwxldxfms4;A. Ćurić;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;4,81;32,6;29,7;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;32,6;29,7;;;;;;;0;0;0;21;Huntsville City;21;DC;1,0
2685250399;9;1;1;0;25;29nx7yxy1rdqv2oobqn5pjf8p;1;30,4;24,4;2024-05-11T00:04:15.348Z;2024-05-11T00:04:18Z;[{'id': 5018268553, 'qualifierId': 212, 'value': '18.9'}, {'id': 5018268551, 'qualifierId': 141, 'value': '47.8'}, {'id': 5018268547, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018268555, 'qualifierId': 213, 'value': '2.14'}, {'id': 5018268549, 'qualifierId': 140, 'value': '20.7'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;2,14;20,7;47,8;18,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;20,7;47,8;;;;;;;0;0;0;25;Huntsville City;25;DC;1,0
2685250403;10;1;1;0;27;29nx7yxy1rdqv2oobqn5pjf8p;1;20,7;47,8;2024-05-11T00:04:18.100Z;2024-05-11T00:04:20Z;[{'id': 5018268573, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018268575, 'qualifierId': 140, 'value': '23.8'}, {'id': 5018268579, 'qualifierId': 212, 'value': '20.3'}, {'id': 5018268577, 'qualifierId': 141, 'value': '77.3'}, {'id': 5018268581, 'qualifierId': 213, 'value': '1.41'}];c71n0j2gn476m4fzwxldxfms4;A. Ćurić;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;1,41;23,8;77,3;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;23,8;77,3;;;;;;;0;0;0;27;Huntsville City;27;DC;1,0
2685250411;11;1;1;0;30;29nx7yxy1rdqv2oobqn5pjf8p;1;23,8;79,7;2024-05-11T00:04:20.740Z;2024-05-11T00:04:23Z;[{'id': 5018268629, 'qualifierId': 141, 'value': '97.8'}, {'id': 5018268627, 'qualifierId': 140, 'value': '36.2'}, {'id': 5018268625, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018268633, 'qualifierId': 213, 'value': '0.76'}, {'id': 5018268631, 'qualifierId': 212, 'value': '17.9'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;0,76;36,2;97,8;17,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;36,2;97,8;;;;;;;0;0;0;30;Huntsville City;30;DC;1,0
2685250415;12;1;1;0;33;29nx7yxy1rdqv2oobqn5pjf8p;1;37,0;97,8;2024-05-11T00:04:23.411Z;2024-05-11T00:04:25Z;[{'id': 5018268653, 'qualifierId': 141, 'value': '80.6'}, {'id': 5018268651, 'qualifierId': 140, 'value': '31.5'}, {'id': 5018268657, 'qualifierId': 213, 'value': '4.25'}, {'id': 5018268649, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018268655, 'qualifierId': 212, 'value': '13.0'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;4,25;31,5;80,6;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;31,5;80,6;;;;;;;0;0;0;33;Huntsville City;33;DML;1,0
2685250425;13;1;1;0;34;29nx7yxy1rdqv2oobqn5pjf8p;0;31,5;80,6;2024-05-11T00:04:24.980Z;2024-05-11T00:04:27Z;[{'id': 5018268703, 'qualifierId': 213, 'value': '0.10'}, {'id': 5018268701, 'qualifierId': 212, 'value': '37.1'}, {'id': 5018268693, 'qualifierId': 157}, {'id': 5018268697, 'qualifierId': 140, 'value': '66.7'}, {'id': 5018268699, 'qualifierId': 141, 'value': '85.9'}, {'id': 5018268695, 'qualifierId': 56, 'value': 'Left'}, {'id': 5018268705, 'qualifierId': 1}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;0,1;66,7;85,9;37,1;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;66,7;85,9;;;;;;;0;0;0;34;Huntsville City;34;AMC;1,0
2685250427;7;49;1;0;37;4gymgvqmve0m2vh89v84tt3x0;1;29,3;17,3;2024-05-11T00:04:28.081Z;2024-05-11T00:04:28Z;[];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;cqrztc709br7ids019kqi1tlg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;0;37;Toronto II;37;DL;1,0
2685250439;8;1;1;0;40;4gymgvqmve0m2vh89v84tt3x0;1;26,1;16,8;2024-05-11T00:04:30.624Z;2024-05-11T00:04:33Z;[{'id': 5018268789, 'qualifierId': 212, 'value': '12.5'}, {'id': 5018268787, 'qualifierId': 141, 'value': '30.4'}, {'id': 5018268785, 'qualifierId': 140, 'value': '34.1'}, {'id': 5018268783, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018268791, 'qualifierId': 213, 'value': '0.83'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;0,83;34,1;30,4;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;34,1;30,4;;;;;;;0;0;0;40;Toronto II;40;DL;1,0
2685250451;9;1;1;0;42;4gymgvqmve0m2vh89v84tt3x0;1;35,2;30,6;2024-05-11T00:04:32.960Z;2024-05-11T00:04:35Z;[{'id': 5018268871, 'qualifierId': 140, 'value': '24.8'}, {'id': 5018268873, 'qualifierId': 141, 'value': '64.9'}, {'id': 5018268869, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018268877, 'qualifierId': 213, 'value': '2.01'}, {'id': 5018268875, 'qualifierId': 212, 'value': '25.8'}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;2,01;24,8;64,9;25,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;24,8;64,9;;;;;;;0;0;0;42;Toronto II;42;MC;1,0
2685250467;10;1;1;0;45;4gymgvqmve0m2vh89v84tt3x0;1;24,9;65,2;2024-05-11T00:04:35.793Z;2024-05-11T00:04:38Z;[{'id': 5018268953, 'qualifierId': 140, 'value': '29.6'}, {'id': 5018268951, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018268957, 'qualifierId': 212, 'value': '14.8'}, {'id': 5018268959, 'qualifierId': 213, 'value': '1.23'}, {'id': 5018268955, 'qualifierId': 141, 'value': '85.7'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;1,23;29,6;85,7;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;29,6;85,7;;;;;;;0;0;0;45;Toronto II;45;DC;1,0
2685250477;11;1;1;0;48;4gymgvqmve0m2vh89v84tt3x0;1;30,1;86,5;2024-05-11T00:04:38.687Z;2024-05-11T00:04:43Z;[{'id': 5018269041, 'qualifierId': 141, 'value': '72.6'}, {'id': 5018269043, 'qualifierId': 212, 'value': '26.1'}, {'id': 5018269037, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018269039, 'qualifierId': 140, 'value': '53.3'}, {'id': 5018269045, 'qualifierId': 213, 'value': '5.91'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;5,91;53,3;72,6;26,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;53,3;72,6;;;;;;;0;0;0;48;Toronto II;48;DC;1,0
2685250485;12;1;1;0;53;4gymgvqmve0m2vh89v84tt3x0;1;41,6;88,4;2024-05-11T00:04:43.680Z;2024-05-11T00:04:44Z;[{'id': 5018269083, 'qualifierId': 212, 'value': '11.0'}, {'id': 5018269081, 'qualifierId': 141, 'value': '89.7'}, {'id': 5018269077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018269079, 'qualifierId': 140, 'value': '31.2'}, {'id': 5018269085, 'qualifierId': 213, 'value': '3.06'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;3,06;31,2;89,7;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;31,2;89,7;;;;;;;0;0;0;53;Toronto II;53;AMC;1,0
2685250489;13;1;1;0;54;4gymgvqmve0m2vh89v84tt3x0;1;31,2;89,7;2024-05-11T00:04:44.384Z;2024-05-11T00:04:46Z;[{'id': 5018269107, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018269109, 'qualifierId': 140, 'value': '26.7'}, {'id': 5018269115, 'qualifierId': 213, 'value': '4.44'}, {'id': 5018269111, 'qualifierId': 141, 'value': '64.6'}, {'id': 5018269113, 'qualifierId': 212, 'value': '17.7'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;4,44;26,7;64,6;17,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;26,7;64,6;;;;;;;0;0;0;54;Toronto II;54;DC;1,0
2685250497;14;1;1;0;55;4gymgvqmve0m2vh89v84tt3x0;1;26,6;64,3;2024-05-11T00:04:46.128Z;2024-05-11T00:04:49Z;[{'id': 5018269185, 'qualifierId': 1}, {'id': 5018269175, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018269177, 'qualifierId': 140, 'value': '34.0'}, {'id': 5018269179, 'qualifierId': 141, 'value': '10.4'}, {'id': 5018269183, 'qualifierId': 213, 'value': '4.92'}, {'id': 5018269181, 'qualifierId': 212, 'value': '37.5'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;4,92;34,0;10,4;37,5;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;34,0;10,4;;;;;;;0;0;0;55;Toronto II;55;DC;1,0
2685250505;15;1;1;0;59;4gymgvqmve0m2vh89v84tt3x0;1;34,6;10,4;2024-05-11T00:04:49.376Z;2024-05-11T00:04:51Z;[{'id': 5018269219, 'qualifierId': 140, 'value': '23.1'}, {'id': 5018269217, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018269221, 'qualifierId': 141, 'value': '28.2'}, {'id': 5018269223, 'qualifierId': 212, 'value': '17.1'}, {'id': 5018269225, 'qualifierId': 213, 'value': '2.35'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;2,35;23,1;28,2;17,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;23,1;28,2;;;;;;;0;0;0;59;Toronto II;59;DR;1,0
2685250511;16;1;1;1;1;4gymgvqmve0m2vh89v84tt3x0;1;23,1;28,3;2024-05-11T00:04:51.295Z;2024-05-11T00:04:54Z;[{'id': 5018269267, 'qualifierId': 213, 'value': '2.53'}, {'id': 5018269259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018269265, 'qualifierId': 212, 'value': '17.1'}, {'id': 5018269263, 'qualifierId': 141, 'value': '42.8'}, {'id': 5018269261, 'qualifierId': 140, 'value': '9.8'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;2,53;9,8;42,8;17,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;9,8;42,8;;;;;;;0;0;1;1;Toronto II;61;DL;1,0
2685250523;17;1;1;1;4;4gymgvqmve0m2vh89v84tt3x0;1;12,7;49,9;2024-05-11T00:04:54.255Z;2024-05-11T00:04:58Z;[{'id': 5018269341, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018269343, 'qualifierId': 140, 'value': '23.5'}, {'id': 5018269345, 'qualifierId': 141, 'value': '85.7'}, {'id': 5018269347, 'qualifierId': 212, 'value': '26.9'}, {'id': 5018269349, 'qualifierId': 213, 'value': '1.13'}];8bvwbem3nusjso8jxzrlhbi8k;J. Grekowicz;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;1,13;23,5;85,7;26,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;23,5;85,7;;;;;;;0;0;1;4;Toronto II;64;GK;1,0
2685250545;18;1;1;1;8;4gymgvqmve0m2vh89v84tt3x0;1;24,0;88,9;2024-05-11T00:04:58.864Z;2024-05-11T00:05:02Z;[{'id': 5018269445, 'qualifierId': 141, 'value': '71.7'}, {'id': 5018269449, 'qualifierId': 213, 'value': '6.03'}, {'id': 5018269447, 'qualifierId': 212, 'value': '46.0'}, {'id': 5018269451, 'qualifierId': 1}, {'id': 5018269439, 'qualifierId': 155}, {'id': 5018269443, 'qualifierId': 140, 'value': '66.4'}, {'id': 5018269441, 'qualifierId': 56, 'value': 'Center'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;6,03;66,4;71,7;46,0;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;66,4;71,7;;;;;;;0;0;1;8;Toronto II;68;DC;1,0
2685250547;19;61;1;1;12;4gymgvqmve0m2vh89v84tt3x0;1;66,3;71,7;2024-05-11T00:05:02.514Z;2024-05-11T00:05:02Z;[{'id': 5018269455, 'qualifierId': 56, 'value': 'Center'}];6prn3rxp49rsfl8mxq2tqzf9w;A. Sipic;;;cqrztc709br7ids019kqi1tlg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;1;12;Toronto II;72;FW;1,0
