id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_Captain;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_Zone;value_Length;value_PassEndY;value_Angle;value_PassEndX;value_LongBall;value_IntendedTackleTarget;value_Direct;value_Foul;value_Offensive;value_AttemptedTackle;value_OppositeRelatedEventId;value_Defensive;value_FreeKickTaken;value_Cross;value_Chipped;value_DeletedEventType;value_Head;value_Launch;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_IntentionalAssist;value_Assist;value_GoalmouthY;value_GoalmouthZ;value_RelatedEventId;value_RightFooted;value_GkX;value_Assisted;value_GkY;value_RegularPlay;value_BoxRight;value_CloseLeft;value_NextEventGoalKick;value_GoalKick;value_Low;value_ShirtPull/Holding;value_BoxCentre;value_TempBlocked;value_OutOfPlay;value_OutOfBoxCentre;value_BlockedY;value_BlockedX;value_LowLeft;value_IndividualPlay;value_Hands;value_Stooping;value_Caught;value_NotVisible;value_GkHoof;value_HeadPass;value_BlockedPass;value_Left;value_CornerTaken;value_InSwinger;value_HighRight;value_Volley;value_FromCorner;value_FirstTouch;value_FlickOn;value_Dissent;value_YellowCard;value_SwitchOfPlay;value_BlockedCross;value_Right;value_OutSwinger;value_GkChallenge;value_Shove/Push;value_Penalty;value_PenaltyTakerId;value_Injury;value_InjuredPlayerId;value_Diving;value_Saved;value_HitWoodwork;value_LeftFooted;value_NotAssisted;value_BigChance;value_Second(2Nd)OppositeRelatedEventId;value_HitLeftPost;value_LowCentre;value_CausingPlayer;value_Feet;value_ParriedDanger;value_OverhitCross;value_KeeperThrow;value_PullBack;value_Collected;value_Standing;value_TacticalFoul;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_SmallBoxRight;value_CloseRight;value_GoalShotGameClock;value_HighCentre;value_GoalShotTimestamp;value_LowRight;value_ParriedSafe;value_TempMissed;value_PositionSideId;value_DetailedPositionId;value_Blocked;value_DefBlock;value_High;value_BoxLeft;value_NotRetreating;value_RecklessOffence;value_NotPastGoalLine;value_Sliding;value_Reaching;value_CloseHigh;value_1On1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710910731;562;12;2;61;54;d0c07im4a6oj8qa7f1zlt3pqs;1;8,8;44,0;2024-08-19T00:26:05.419Z;2024-08-19T01:14:36Z;[{'id': 5159364363, 'qualifierId': 140, 'value': '21.6'}, {'id': 5159364369, 'qualifierId': 213, 'value': '5.60'}, {'id': 5159364387, 'qualifierId': 15}, {'id': 5159364365, 'qualifierId': 141, 'value': '28.0'}, {'id': 5159364367, 'qualifierId': 212, 'value': '17.3'}, {'id': 5159364361, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;erzackp6huaw3w59c0b7oerdg;Clearance;;;;;;;;;;;;17,3;28,0;5,6;21,6;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;21,6;28,0;;;;;;;;0;61;54;Sporting KC II;3714;MC;1,0
2710910801;450;1;2;61;57;7fbej4xwoq4imaf5l39304m37;1;79,5;69,5;2024-08-19T00:26:08.555Z;2024-08-19T01:03:15Z;[{'id': 5159364697, 'qualifierId': 140, 'value': '77.6'}, {'id': 5159364703, 'qualifierId': 213, 'value': '4.41'}, {'id': 5159364695, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159364699, 'qualifierId': 141, 'value': '60.1'}, {'id': 5159364701, 'qualifierId': 212, 'value': '6.7'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;6,7;60,1;4,41;77,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;77,6;60,1;;;;;;;;0;61;57;Austin II;3717;FW;1,0
2710910761;449;43;2;61;58;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-08-19T00:26:09.147Z;2024-08-19T01:03:03Z;[{'id': 5159364505, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159364511, 'qualifierId': 212, 'value': '15.8'}, {'id': 5159364507, 'qualifierId': 140, 'value': '82.3'}, {'id': 5159364503, 'qualifierId': 3, 'value': '0'}, {'id': 5159364509, 'qualifierId': 141, 'value': '74.1'}, {'id': 5159364513, 'qualifierId': 213, 'value': '2.69'}, {'id': 5159432611, 'qualifierId': 144, 'value': '1'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;erzackp6huaw3w59c0b7oerdg;Deleted event;;;;;;;;;;;;15,8;74,1;2,69;82,3;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;82,3;74,1;;;;;;;;0;61;58;Austin II;3718;Sub;1,0
2710916267;531;1;2;61;58;7fbej4xwoq4imaf5l39304m37;0;78,1;61,1;2024-08-19T00:26:09.304Z;2024-08-19T01:03:33Z;[{'id': 5159390629, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159390635, 'qualifierId': 212, 'value': '9.1'}, {'id': 5159390633, 'qualifierId': 141, 'value': '53.3'}, {'id': 5159390631, 'qualifierId': 140, 'value': '85.2'}, {'id': 5159390637, 'qualifierId': 213, 'value': '5.66'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;9,1;53,3;5,66;85,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;85,2;53,3;;;;;;;;0;61;58;Austin II;3718;DC;1,0
2710910785;563;12;2;62;0;d0c07im4a6oj8qa7f1zlt3pqs;1;15,9;38,8;2024-08-19T00:26:11.195Z;2024-08-19T01:14:35Z;[{'id': 5159364627, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159364635, 'qualifierId': 212, 'value': '36.6'}, {'id': 5159364633, 'qualifierId': 141, 'value': '50.7'}, {'id': 5159364629, 'qualifierId': 140, 'value': '49.9'}, {'id': 5159364639, 'qualifierId': 213, 'value': '0.22'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;erzackp6huaw3w59c0b7oerdg;Clearance;;;;;;;;;;;;36,6;50,7;0,22;49,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;49,9;50,7;;;;;;;;0;62;0;Sporting KC II;3720;DC;1,0
2710910853;451;1;2;62;6;7fbej4xwoq4imaf5l39304m37;0;37,4;67,8;2024-08-19T00:26:17.467Z;2024-08-19T00:26:22Z;[{'id': 5159364951, 'qualifierId': 141, 'value': '88.3'}, {'id': 5159364947, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159364957, 'qualifierId': 1}, {'id': 5159364945, 'qualifierId': 157}, {'id': 5159364949, 'qualifierId': 140, 'value': '94.7'}, {'id': 5159364953, 'qualifierId': 212, 'value': '61.8'}, {'id': 5159364955, 'qualifierId': 213, 'value': '0.23'}];78geqjj0pzo2gp7p8xg3q39w;J. Kortkamp;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;61,8;88,3;0,23;94,7;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;94,7;88,3;;;;;;;;0;62;6;Austin II;3726;GK;1,0
2710910875;564;49;2;62;13;d0c07im4a6oj8qa7f1zlt3pqs;1;10,2;8,5;2024-08-19T00:26:24.906Z;2024-08-19T01:14:32Z;[];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;erzackp6huaw3w59c0b7oerdg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;62;13;Sporting KC II;3733;MC;1,0
2710910903;565;1;2;62;14;d0c07im4a6oj8qa7f1zlt3pqs;1;9,9;8,5;2024-08-19T00:26:25.531Z;2024-08-19T01:14:34Z;[{'id': 5159365185, 'qualifierId': 140, 'value': '9.6'}, {'id': 5159365193, 'qualifierId': 213, 'value': '1.59'}, {'id': 5159365183, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159365189, 'qualifierId': 141, 'value': '33.4'}, {'id': 5159365191, 'qualifierId': 212, 'value': '16.9'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;16,9;33,4;1,59;9,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;9,6;33,4;;;;;;;;0;62;14;Sporting KC II;3734;MC;1,0
2710910915;566;1;2;62;16;d0c07im4a6oj8qa7f1zlt3pqs;1;10,4;33,3;2024-08-19T00:26:27.610Z;2024-08-19T00:26:29Z;[{'id': 5159365243, 'qualifierId': 140, 'value': '23.1'}, {'id': 5159365245, 'qualifierId': 141, 'value': '56.7'}, {'id': 5159365249, 'qualifierId': 213, 'value': '0.87'}, {'id': 5159365247, 'qualifierId': 212, 'value': '20.8'}, {'id': 5159365241, 'qualifierId': 56, 'value': 'Back'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;20,8;56,7;0,87;23,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;23,1;56,7;;;;;;;;0;62;16;Sporting KC II;3736;DL;1,0
2710910931;567;1;2;62;18;d0c07im4a6oj8qa7f1zlt3pqs;1;25,6;59,3;2024-08-19T00:26:29.706Z;2024-08-19T00:26:31Z;[{'id': 5159365325, 'qualifierId': 212, 'value': '16.8'}, {'id': 5159365323, 'qualifierId': 141, 'value': '61.5'}, {'id': 5159365319, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159365327, 'qualifierId': 213, 'value': '0.09'}, {'id': 5159365321, 'qualifierId': 140, 'value': '41.5'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;16,8;61,5;0,09;41,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;41,5;61,5;;;;;;;;0;62;18;Sporting KC II;3738;DC;1,0
2710910953;568;1;2;62;20;d0c07im4a6oj8qa7f1zlt3pqs;1;36,4;61,2;2024-08-19T00:26:31.434Z;2024-08-19T00:26:34Z;[{'id': 5159365431, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159365437, 'qualifierId': 212, 'value': '11.5'}, {'id': 5159365435, 'qualifierId': 141, 'value': '63.0'}, {'id': 5159365439, 'qualifierId': 213, 'value': '3.04'}, {'id': 5159365433, 'qualifierId': 140, 'value': '25.5'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;11,5;63,0;3,04;25,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;25,5;63,0;;;;;;;;0;62;20;Sporting KC II;3740;MC;1,0
2710911023;569;1;2;62;26;d0c07im4a6oj8qa7f1zlt3pqs;1;23,5;69,0;2024-08-19T00:26:37.947Z;2024-08-19T00:26:40Z;[{'id': 5159365739, 'qualifierId': 141, 'value': '48.5'}, {'id': 5159365741, 'qualifierId': 212, 'value': '21.0'}, {'id': 5159365735, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159365743, 'qualifierId': 213, 'value': '3.87'}, {'id': 5159365737, 'qualifierId': 140, 'value': '8.5'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;21,0;48,5;3,87;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;8,5;48,5;;;;;;;;0;62;26;Sporting KC II;3746;DC;1,0
2710911041;570;1;2;62;29;d0c07im4a6oj8qa7f1zlt3pqs;1;9,1;43,6;2024-08-19T00:26:40.298Z;2024-08-19T00:26:42Z;[{'id': 5159365833, 'qualifierId': 140, 'value': '11.5'}, {'id': 5159365839, 'qualifierId': 213, 'value': '4.92'}, {'id': 5159365837, 'qualifierId': 212, 'value': '12.2'}, {'id': 5159365831, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159365835, 'qualifierId': 141, 'value': '26.1'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;12,2;26,1;4,92;11,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;11,5;26,1;;;;;;;;0;62;29;Sporting KC II;3749;GK;1,0
2710911049;571;1;2;62;31;d0c07im4a6oj8qa7f1zlt3pqs;1;11,7;26,2;2024-08-19T00:26:42.427Z;2024-08-19T00:26:44Z;[{'id': 5159365875, 'qualifierId': 140, 'value': '3.5'}, {'id': 5159365881, 'qualifierId': 213, 'value': '2.06'}, {'id': 5159365877, 'qualifierId': 141, 'value': '50.0'}, {'id': 5159365879, 'qualifierId': 212, 'value': '18.3'}, {'id': 5159365873, 'qualifierId': 56, 'value': 'Back'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;18,3;50,0;2,06;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;3,5;50,0;;;;;;;;0;62;31;Sporting KC II;3751;DL;1,0
2710911077;572;1;2;62;33;d0c07im4a6oj8qa7f1zlt3pqs;1;3,2;50,7;2024-08-19T00:26:44.186Z;2024-08-19T00:26:47Z;[{'id': 5159366001, 'qualifierId': 140, 'value': '6.6'}, {'id': 5159365999, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159366007, 'qualifierId': 213, 'value': '4.90'}, {'id': 5159366005, 'qualifierId': 212, 'value': '19.0'}, {'id': 5159366003, 'qualifierId': 141, 'value': '23.3'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;19,0;23,3;4,9;6,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;6,6;23,3;;;;;;;;0;62;33;Sporting KC II;3753;GK;1,0
2710911105;573;1;2;62;36;d0c07im4a6oj8qa7f1zlt3pqs;1;9,2;16,7;2024-08-19T00:26:47.659Z;2024-08-19T00:26:50Z;[{'id': 5159366111, 'qualifierId': 141, 'value': '5.9'}, {'id': 5159366107, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159366109, 'qualifierId': 140, 'value': '16.5'}, {'id': 5159366113, 'qualifierId': 212, 'value': '10.6'}, {'id': 5159366115, 'qualifierId': 213, 'value': '5.52'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;10,6;5,9;5,52;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;16,5;5,9;;;;;;;;0;62;36;Sporting KC II;3756;DL;1,0
2710911129;574;1;2;62;39;d0c07im4a6oj8qa7f1zlt3pqs;1;17,2;4,3;2024-08-19T00:26:50.522Z;2024-08-19T00:26:53Z;[{'id': 5159366207, 'qualifierId': 140, 'value': '32.2'}, {'id': 5159366211, 'qualifierId': 212, 'value': '19.3'}, {'id': 5159366213, 'qualifierId': 213, 'value': '0.61'}, {'id': 5159366209, 'qualifierId': 141, 'value': '20.6'}, {'id': 5159366205, 'qualifierId': 56, 'value': 'Back'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;19,3;20,6;0,61;32,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;32,2;20,6;;;;;;;;0;62;39;Sporting KC II;3759;DR;1,0
2710911167;575;1;2;62;42;d0c07im4a6oj8qa7f1zlt3pqs;1;42,1;36,6;2024-08-19T00:26:53.259Z;2024-08-19T00:26:58Z;[{'id': 5159366381, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159366387, 'qualifierId': 212, 'value': '37.0'}, {'id': 5159366385, 'qualifierId': 141, 'value': '90.9'}, {'id': 5159366379, 'qualifierId': 155}, {'id': 5159366391, 'qualifierId': 1}, {'id': 5159366389, 'qualifierId': 213, 'value': '1.62'}, {'id': 5159366383, 'qualifierId': 140, 'value': '40.4'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;37,0;90,9;1,62;40,4;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;40,4;90,9;;;;;;;;0;62;42;Sporting KC II;3762;FW;1,0
2710911189;576;1;2;62;46;d0c07im4a6oj8qa7f1zlt3pqs;1;40,4;90,9;2024-08-19T00:26:58.042Z;2024-08-19T00:26:59Z;[{'id': 5159366471, 'qualifierId': 141, 'value': '91.8'}, {'id': 5159366475, 'qualifierId': 213, 'value': '0.03'}, {'id': 5159366469, 'qualifierId': 140, 'value': '58.8'}, {'id': 5159366467, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159366473, 'qualifierId': 212, 'value': '19.3'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;19,3;91,8;0,03;58,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;58,8;91,8;;;;;;;;0;62;46;Sporting KC II;3766;DC;1,0
2710911207;577;1;2;62;48;d0c07im4a6oj8qa7f1zlt3pqs;1;58,2;95,1;2024-08-19T00:26:59.707Z;2024-08-19T00:27:01Z;[{'id': 5159366575, 'qualifierId': 140, 'value': '48.7'}, {'id': 5159366577, 'qualifierId': 141, 'value': '90.5'}, {'id': 5159366581, 'qualifierId': 213, 'value': '3.45'}, {'id': 5159366573, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159366579, 'qualifierId': 212, 'value': '10.5'}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;10,5;90,5;3,45;48,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;48,7;90,5;;;;;;;;0;62;48;Sporting KC II;3768;FWL;1,0
2710911245;578;1;2;62;50;d0c07im4a6oj8qa7f1zlt3pqs;1;49,3;89,6;2024-08-19T00:27:01.611Z;2024-08-19T00:27:05Z;[{'id': 5159366731, 'qualifierId': 140, 'value': '46.5'}, {'id': 5159366737, 'qualifierId': 213, 'value': '4.53'}, {'id': 5159366729, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159366735, 'qualifierId': 212, 'value': '16.1'}, {'id': 5159366733, 'qualifierId': 141, 'value': '66.3'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;16,1;66,3;4,53;46,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;46,5;66,3;;;;;;;;0;62;50;Sporting KC II;3770;MC;1,0
2710911267;579;1;2;62;54;d0c07im4a6oj8qa7f1zlt3pqs;1;46,7;60,0;2024-08-19T00:27:05.402Z;2024-08-19T00:27:08Z;[{'id': 5159366837, 'qualifierId': 213, 'value': '5.31'}, {'id': 5159366831, 'qualifierId': 140, 'value': '60.0'}, {'id': 5159366835, 'qualifierId': 212, 'value': '24.7'}, {'id': 5159366829, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159366833, 'qualifierId': 141, 'value': '30.1'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;24,7;30,1;5,31;60,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;60,0;30,1;;;;;;;;0;62;54;Sporting KC II;3774;MC;1,0
2710911289;580;1;2;62;56;d0c07im4a6oj8qa7f1zlt3pqs;1;55,0;36,1;2024-08-19T00:27:08.074Z;2024-08-19T00:27:09Z;[{'id': 5159366929, 'qualifierId': 213, 'value': '5.08'}, {'id': 5159366923, 'qualifierId': 140, 'value': '58.3'}, {'id': 5159366921, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159366927, 'qualifierId': 212, 'value': '9.7'}, {'id': 5159366925, 'qualifierId': 141, 'value': '22.8'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;9,7;22,8;5,08;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;58,3;22,8;;;;;;;;0;62;56;Sporting KC II;3776;MC;1,0
2710911317;581;1;2;62;58;d0c07im4a6oj8qa7f1zlt3pqs;1;61,7;22,7;2024-08-19T00:27:09.770Z;2024-08-19T00:27:12Z;[{'id': 5159367043, 'qualifierId': 140, 'value': '42.3'}, {'id': 5159367049, 'qualifierId': 212, 'value': '22.7'}, {'id': 5159367051, 'qualifierId': 213, 'value': '2.69'}, {'id': 5159367039, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159367047, 'qualifierId': 141, 'value': '37.3'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;22,7;37,3;2,69;42,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;42,3;37,3;;;;;;;;0;62;58;Sporting KC II;3778;DR;1,0
