id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_Resume;value_TeamKit;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_Length;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_Angle;value_Chipped;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_Low;value_Launch;value_IntendedTackleTarget;value_BlockedPass;value_Offensive;value_Defensive;value_HeadPass;value_TakeOnOvertake;value_OverhitCross;value_Cross;value_RightFooted;value_OutSwinger;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_TouchTypePass;value_TouchTypeClearance;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_NotVisible;value_OutOfPlay;value_SwitchOfPlay;value_DeletedEventType;value_FlickOn;value_MediumGkIntervention;value_KeeperThrow;value_LeftFooted;value_BlockedCross;value_Left;value_CornerTaken;value_LayOff;value_Right;value_Head;value_IndividualPlay;value_LowLeft;value_OutOfBoxCentre;value_FromCorner;value_GkX;value_GoalmouthY;value_GkY;value_Volley;value_BlockedY;value_Blocked;value_NotAssisted;value_GoalmouthZ;value_BlockedX;value_DefBlock;value_InSwinger;value_TouchTypeControl;value_BoxDeepRight;value_FirstTouch;value_AttemptedTackle;value_Defensive1V1;value_IntentionalAssist;value_Assist;value_BoxCentre;value_RelatedEventId;value_High;value_RegularPlay;value_Assisted;value_BoxRight;value_LowRight;value_ParriedSafe;value_Diving;value_Hands;value_CloseRight;value_RecklessOffence;value_YellowCard;value_LowGkIntervention;value_ThroughBall;value_LowCentre;value_HighGkIntervention;value_OverArm;value_PlayersCaughtOffside;value_Indirect;value_NotRetreating;value_TacticalFoul;value_RedCard;value_ProfessionalFoulLastMan;value_FreeKick;value_ByWall;value_Minutes;value_GkKickFromHands;value_NotPastGoalLine;value_MisHit;value_Straight;value_FloatedCross;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Collected;value_HighRight;value_Injury;value_InjuredPlayerId;value_SecondYellow;value_BoxLeft;value_CloseRightAndHigh;value_Shove/Push;value_BigChance;value_Stooping;value_ParriedDanger;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_SetPiece;value_GkYTimeOfGoal;value_Overrun;value_Dissent;value_SmallBoxRight;value_OtherBodyPart;value_Sliding;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_SmallBoxCentre;value_PullBack;value_HighLeft;value_AerialFoul;value_PenaltyTakerId;value_Penalty;value_Saved;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_BlockedClearance;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2688016233;842;61;1;47;26;csntc7hucmo21gknxc5y0kc4q;1;58,4;70,0;2024-05-09T00:21:07.790Z;2024-05-16T11:45:50Z;[{'id': 5033264961, 'qualifierId': 56, 'value': 'Center'}, {'id': 5033264975, 'qualifierId': 189}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;cpmvernaow086rgpiwuke60ic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;47;26;Crown Legacy;2846;MC;1,0
2684597625;436;49;1;47;27;csntc7hucmo21gknxc5y0kc4q;1;46,4;81,2;2024-05-09T00:21:07.990Z;2024-05-09T00:21:08Z;[];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;cpmvernaow086rgpiwuke60ic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;47;27;Crown Legacy;2847;DL;1,0
2684597655;437;1;1;47;28;csntc7hucmo21gknxc5y0kc4q;1;46,4;81,2;2024-05-09T00:21:09.150Z;2024-05-16T11:45:53Z;[{'id': 5014614609, 'qualifierId': 140, 'value': '13.2'}, {'id': 5014614611, 'qualifierId': 141, 'value': '53.7'}, {'id': 5014614617, 'qualifierId': 1}, {'id': 5014614607, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014614613, 'qualifierId': 212, 'value': '39.6'}, {'id': 5014614615, 'qualifierId': 213, 'value': '3.63'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;39,6;;53,7;13,2;;3,63;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;13,2;53,7;;;;;;;;0;47;28;Crown Legacy;2848;DL;1,0
2684597689;438;1;1;47;30;csntc7hucmo21gknxc5y0kc4q;1;13,2;53,7;2024-05-09T00:21:11.720Z;2024-05-09T00:21:15Z;[{'id': 5014614835, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014614833, 'qualifierId': 157}, {'id': 5014614841, 'qualifierId': 212, 'value': '56.9'}, {'id': 5014614839, 'qualifierId': 141, 'value': '70.0'}, {'id': 5014614845, 'qualifierId': 1}, {'id': 5014614843, 'qualifierId': 213, 'value': '0.20'}, {'id': 5014614837, 'qualifierId': 140, 'value': '66.4'}];opnutov04c33y3gq2fjpkaac;J. Gunn;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;56,9;;70,0;66,4;;0,2;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;66,4;70,0;;;;;;;;0;47;30;Crown Legacy;2850;GK;1,0
2684597695;439;44;1;47;34;csntc7hucmo21gknxc5y0kc4q;1;65,6;67,9;2024-05-09T00:21:15.846Z;2024-05-09T00:21:16Z;[{'id': 5014614857, 'qualifierId': 286}, {'id': 5014614861, 'qualifierId': 233, 'value': '409'}, {'id': 5014614855, 'qualifierId': 56, 'value': 'Center'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;cpmvernaow086rgpiwuke60ic;Aerial;;;;;;;;;;;;;;;;;;;409,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;47;34;Crown Legacy;2854;MC;1,0
2684597691;409;44;1;47;34;6ubc4y1v6hr63mca7ica4hp90;0;34,4;32,1;2024-05-09T00:21:15.847Z;2024-05-09T00:21:17Z;[{'id': 5014614849, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014614865, 'qualifierId': 233, 'value': '439'}, {'id': 5014614851, 'qualifierId': 285}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;cpmvernaow086rgpiwuke60ic;Aerial;;;;;;;;;;;;;;;;;;;439,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;47;34;New England II;2854;MC;1,0
2684597713;440;1;1;47;35;csntc7hucmo21gknxc5y0kc4q;0;65,9;70,0;2024-05-09T00:21:15.990Z;2024-05-16T11:46:27Z;[{'id': 5014614989, 'qualifierId': 213, 'value': '0.82'}, {'id': 5014614987, 'qualifierId': 212, 'value': '19.2'}, {'id': 5014614981, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014614985, 'qualifierId': 141, 'value': '90.7'}, {'id': 5014614979, 'qualifierId': 168}, {'id': 5014614983, 'qualifierId': 140, 'value': '78.4'}, {'id': 5014614977, 'qualifierId': 3}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;19,2;;90,7;78,4;;0,82;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;78,4;90,7;;;;;;;;0;47;35;Crown Legacy;2855;MC;1,0
2684597701;410;44;1;47;36;6ubc4y1v6hr63mca7ica4hp90;1;27,2;14,2;2024-05-09T00:21:17.563Z;2024-05-16T12:08:56Z;[{'id': 5014615077, 'qualifierId': 233, 'value': '441'}, {'id': 5014614899, 'qualifierId': 285}, {'id': 5014614897, 'qualifierId': 56, 'value': 'Back'}];35i699wz5v6nush729peu776c;Josué;;;cpmvernaow086rgpiwuke60ic;Aerial;;;;;;;;;;;;;;;;;;;441,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;47;36;New England II;2856;DR;1,0
2684597721;441;44;1;47;36;csntc7hucmo21gknxc5y0kc4q;0;72,8;85,8;2024-05-09T00:21:17.564Z;2024-05-16T11:46:27Z;[{'id': 5014615017, 'qualifierId': 286}, {'id': 5014615045, 'qualifierId': 233, 'value': '410'}, {'id': 5014615015, 'qualifierId': 56, 'value': 'Left'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;cpmvernaow086rgpiwuke60ic;Aerial;;;;;;;;;;;;;;;;;;;410,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;47;36;Crown Legacy;2856;AML;1,0
2684597725;442;61;1;47;39;csntc7hucmo21gknxc5y0kc4q;1;78,5;90,7;2024-05-09T00:21:19.991Z;2024-05-09T00:21:20Z;[{'id': 5014615031, 'qualifierId': 56, 'value': 'Left'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;cpmvernaow086rgpiwuke60ic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;47;39;Crown Legacy;2859;AML;1,0
2684597743;411;49;1;47;40;6ubc4y1v6hr63mca7ica4hp90;1;32,5;4,0;2024-05-09T00:21:21.391Z;2024-05-09T00:21:21Z;[];35i699wz5v6nush729peu776c;Josué;;;cpmvernaow086rgpiwuke60ic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;47;40;New England II;2860;DR;1,0
2684597781;412;1;1;47;42;6ubc4y1v6hr63mca7ica4hp90;1;32,5;4,0;2024-05-09T00:21:23.582Z;2024-05-16T12:06:12Z;[{'id': 5014615317, 'qualifierId': 212, 'value': '9.5'}, {'id': 5014615311, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014615313, 'qualifierId': 140, 'value': '41.5'}, {'id': 5014615319, 'qualifierId': 213, 'value': '0.04'}, {'id': 5014615315, 'qualifierId': 141, 'value': '4.6'}];35i699wz5v6nush729peu776c;Josué;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;9,5;;4,6;41,5;;0,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;41,5;4,6;;;;;;;;0;47;42;New England II;2862;DR;1,0
2684597791;413;1;1;47;43;6ubc4y1v6hr63mca7ica4hp90;0;36,8;13,8;2024-05-09T00:21:24.206Z;2024-05-09T00:21:26Z;[{'id': 5014615365, 'qualifierId': 141, 'value': '63.0'}, {'id': 5014615369, 'qualifierId': 213, 'value': '0.96'}, {'id': 5014615371, 'qualifierId': 1}, {'id': 5014615367, 'qualifierId': 212, 'value': '40.9'}, {'id': 5014615361, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014615359, 'qualifierId': 155}, {'id': 5014615363, 'qualifierId': 140, 'value': '59.2'}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;40,9;;63,0;59,2;;0,96;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;59,2;63,0;;;;;;;;0;47;43;New England II;2863;FWR;1,0
2684597797;443;1;1;47;45;csntc7hucmo21gknxc5y0kc4q;0;41,5;33,9;2024-05-09T00:21:25.943Z;2024-05-09T00:21:27Z;[{'id': 5014615407, 'qualifierId': 141, 'value': '54.0'}, {'id': 5014615401, 'qualifierId': 3}, {'id': 5014615411, 'qualifierId': 213, 'value': '0.80'}, {'id': 5014615409, 'qualifierId': 212, 'value': '19.0'}, {'id': 5014615403, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014615405, 'qualifierId': 140, 'value': '54.1'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;19,0;;54,0;54,1;;0,8;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;54,1;54,0;;;;;;;;0;47;45;Crown Legacy;2865;DR;1,0
2684597885;414;1;1;47;49;6ubc4y1v6hr63mca7ica4hp90;1;49,1;43,6;2024-05-09T00:21:30.367Z;2024-05-09T00:21:35Z;[{'id': 5014615849, 'qualifierId': 155}, {'id': 5014615853, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014615871, 'qualifierId': 213, 'value': '0.88'}, {'id': 5014615863, 'qualifierId': 141, 'value': '93.0'}, {'id': 5014615857, 'qualifierId': 140, 'value': '75.3'}, {'id': 5014615867, 'qualifierId': 212, 'value': '43.4'}, {'id': 5014615873, 'qualifierId': 1}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;43,4;;93,0;75,3;;0,88;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;75,3;93,0;;;;;;;;0;47;49;New England II;2869;MC;1,0
2684597929;415;1;1;47;54;6ubc4y1v6hr63mca7ica4hp90;1;92,7;76,9;2024-05-09T00:21:35.279Z;2024-05-09T00:22:04Z;[{'id': 5014616107, 'qualifierId': 212, 'value': '16.0'}, {'id': 5014617015, 'qualifierId': 154}, {'id': 5014616101, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014617013, 'qualifierId': 210, 'value': '13'}, {'id': 5014616109, 'qualifierId': 213, 'value': '4.67'}, {'id': 5014616103, 'qualifierId': 140, 'value': '92.1'}, {'id': 5014616105, 'qualifierId': 141, 'value': '53.4'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;1,0;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;16,0;;53,4;92,1;;4,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;92,1;53,4;;;;;;;;0;47;54;New England II;2874;FWL;1,0
2684597931;416;13;1;47;57;6ubc4y1v6hr63mca7ica4hp90;1;91,6;51,6;2024-05-09T00:21:38.767Z;2024-05-16T12:06:40Z;[{'id': 5014617059, 'qualifierId': 102, 'value': '11.9'}, {'id': 5014617061, 'qualifierId': 103, 'value': '22.2'}, {'id': 5014616617, 'qualifierId': 153}, {'id': 5014617069, 'qualifierId': 231, 'value': '49.5'}, {'id': 5014617051, 'qualifierId': 29}, {'id': 5014616119, 'qualifierId': 17}, {'id': 5014616613, 'qualifierId': 72}, {'id': 5014617067, 'qualifierId': 230, 'value': '98.6'}, {'id': 5014617055, 'qualifierId': 55, 'value': '415'}, {'id': 5014617063, 'qualifierId': 146, 'value': '95.0'}, {'id': 5033283683, 'qualifierId': 328}, {'id': 5014616121, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014617053, 'qualifierId': 154}, {'id': 5014617049, 'qualifierId': 75}, {'id': 5014616117, 'qualifierId': 22}, {'id': 5033283685, 'qualifierId': 391}, {'id': 5014617065, 'qualifierId': 147, 'value': '6.8'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;cpmvernaow086rgpiwuke60ic;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;98,6;11,9;49,5;;6,8;;;22,2;95,0;;;;;1,0;;;1,0;;1,0;415,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;95,0;6,8;11,9;22.2;415,0;9ohy24mxhsqao5kymh0lbxxck;;0;47;57;New England II;2877;FW;1,0
2684597967;417;1;1;48;2;6ubc4y1v6hr63mca7ica4hp90;0;92,5;7,2;2024-05-09T00:21:43.807Z;2024-05-16T12:07:11Z;[{'id': 5033284335, 'qualifierId': 225}, {'id': 5014616307, 'qualifierId': 155}, {'id': 5014616311, 'qualifierId': 140, 'value': '92.6'}, {'id': 5014616317, 'qualifierId': 213, 'value': '1.57'}, {'id': 5014616309, 'qualifierId': 56, 'value': 'Center'}, {'id': 5033284339, 'qualifierId': 20}, {'id': 5014616315, 'qualifierId': 212, 'value': '30.1'}, {'id': 5014616305, 'qualifierId': 2}, {'id': 5014616313, 'qualifierId': 141, 'value': '51.5'}, {'id': 5033284337, 'qualifierId': 387}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;30,1;;51,5;92,6;;1,57;1,0;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;92,6;51,5;;;;;;;;0;48;2;New England II;2882;FWR;1,0
2684597965;444;44;1;48;3;csntc7hucmo21gknxc5y0kc4q;1;8,0;46,8;2024-05-09T00:21:43.992Z;2024-05-09T00:21:46Z;[{'id': 5014616301, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014616397, 'qualifierId': 233, 'value': '418'}, {'id': 5014616303, 'qualifierId': 285}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;cpmvernaow086rgpiwuke60ic;Aerial;;;;;;;;;;;;;;;;;;;418,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;48;3;Crown Legacy;2883;DL;1,0
2684597977;418;44;1;48;3;6ubc4y1v6hr63mca7ica4hp90;0;92,0;53,2;2024-05-09T00:21:43.993Z;2024-05-09T00:21:46Z;[{'id': 5014616361, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014616363, 'qualifierId': 286}, {'id': 5014616407, 'qualifierId': 233, 'value': '444'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;cpmvernaow086rgpiwuke60ic;Aerial;;;;;;;;;;;;;;;;;;;444,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;48;3;New England II;2883;FW;1,0
2684597971;445;12;1;48;3;csntc7hucmo21gknxc5y0kc4q;1;7,2;49,2;2024-05-09T00:21:44.648Z;2024-05-09T00:21:46Z;[{'id': 5014616347, 'qualifierId': 15}, {'id': 5014616341, 'qualifierId': 141, 'value': '20.0'}, {'id': 5014616345, 'qualifierId': 213, 'value': '5.01'}, {'id': 5014616339, 'qualifierId': 140, 'value': '12.9'}, {'id': 5014616343, 'qualifierId': 212, 'value': '20.7'}, {'id': 5014616337, 'qualifierId': 56, 'value': 'Back'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;cpmvernaow086rgpiwuke60ic;Clearance;;;;;;;;;;20,7;;20,0;12,9;;5,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;12,9;20,0;;;;;;;;0;48;3;Crown Legacy;2883;DL;1,0
2684598099;419;30;1;48;8;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-05-09T00:21:49.731Z;2024-05-16T12:07:27Z;[{'id': 5014617239, 'qualifierId': 57, 'value': '0'}];;;;;cpmvernaow086rgpiwuke60ic;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;48;8;New England II;2888;;
2684598095;446;30;1;48;8;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-05-09T00:21:49.731Z;2024-05-16T12:07:30Z;[{'id': 5014617227, 'qualifierId': 57, 'value': '0'}];;;;;cpmvernaow086rgpiwuke60ic;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;48;8;Crown Legacy;2888;;
2684604863;454;18;2;45;0;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-05-09T00:36:45.258Z;2024-05-09T00:37:41Z;[{'id': 5014656037, 'qualifierId': 55, 'value': '455'}, {'id': 5014655955, 'qualifierId': 59, 'value': '23'}, {'id': 5014655951, 'qualifierId': 42}, {'id': 5014655953, 'qualifierId': 44, 'value': 'Midfielder'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;cpmvernaow086rgpiwuke60ic;Player off;;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;455,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;455,0;et772m1f5cqceeffckpnty1p0;;0;45;0;Crown Legacy;2700;AMC;1,0
2684604873;455;19;2;45;0;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-05-09T00:36:45.259Z;2024-05-09T00:37:41Z;[{'id': 5014655987, 'qualifierId': 292, 'value': '6'}, {'id': 5014655991, 'qualifierId': 293, 'value': '3'}, {'id': 5014655983, 'qualifierId': 145, 'value': '10'}, {'id': 5014655993, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5014655995, 'qualifierId': 55, 'value': '454'}, {'id': 5014655979, 'qualifierId': 42}, {'id': 5014655985, 'qualifierId': 59, 'value': '31'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;cpmvernaow086rgpiwuke60ic;Player on;;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;454,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;6,0;3,0;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;454,0;akwjik09wytzzr3yras0diqz8;;0;45;0;Crown Legacy;2700;Sub;1,0
