id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_Resume;value_TeamKit;value_Involved;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_Zone;value_PassEndY;value_Length;value_KickOff;value_Angle;value_Chipped;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Launch;value_LongBall;value_NextEventGoalKick;value_GoalKick;value_Low;value_Offensive;value_BlockedPass;value_Defensive;value_OutOfPlay;value_DeletedEventType;value_TakeOnOvertake;value_ThroughBall;value_Assist;value_RegularPlay;value_IntentionalAssist;value_GoalmouthY;value_Volley;value_RelatedEventId;value_GkYTimeOfGoal;value_Assisted;value_BoxCentre;value_GoalShotGameClock;value_LeftFooted;value_BigChance;value_GoalmouthZ;value_GoalShotTimestamp;value_GkX;value_GkXTimeOfGoal;value_GkY;value_HighLeft;value_FirstTouch;value_NotVisible;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_PenaltyTakerId;value_Penalty;value_AttemptedTackle;value_CausingPlayer;value_KeeperTouched;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_NotAssisted;value_LowRight;value_RightFooted;value_Scored;value_Diving;value_Left;value_Right;value_Cross;value_OutSwinger;value_CornerTaken;value_FromCorner;value_BlockedY;value_BlockedX;value_Head;value_LowCentre;value_Hands;value_Standing;value_HighGkIntervention;value_ParriedDanger;value_TouchTypeClearance;value_IntendedTackleTarget;value_BoxRight;value_CloseRight;value_FlickOn;value_AerialFoul;value_Defensive1V1;value_PlayersCaughtOffside;value_TempBlocked;value_ParriedSafe;value_Indirect;value_LayOff;value_TouchTypeControl;value_TakeOnSpace;value_Blocked;value_LowLeft;value_IndividualPlay;value_DefBlock;value_BoxLeft;value_PullBack;value_Straight;value_DrivenCross;value_LowGkIntervention;value_GkHoof;value_Handball;value_RecklessOffence;value_YellowCard;value_35Centre;value_SetPiece;value_TouchTypePass;value_KeeperThrow;value_SwitchOfPlay;value_SmallBoxCentre;value_Feet;value_InSwinger;value_ShirtPull/Holding;value_TacticalFoul;value_CloseHigh;value_OutOfBoxCentre;value_High;value_FollowsADribble;value_DeniedGoalScoringOpp;value_Minutes;value_MediumGkIntervention;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_HighRight;value_Argument;value_SixYardBlocked;value_OwnPlayer;value_OwnShotBlocked;value_Overrun;value_InjuredPlayerId;value_Injury;value_Stooping;value_OverArm;value_OtherBodyPart;value_OwnGoal;value_FloatedCross;value_NotPastGoalLine;value_CloseLeft;value_FreeKick;value_SwerveRight;value_Fumble;value_HighClaim;value_GkKickFromHands;value_CloseRightAndHigh;value_BlockedClearance;value_Dissent;value_Collected;value_GoesToPenalties;value_Review;value_HighCentre;value_Weak;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2673129325;8;5;1;0;16;8o8m08he36u0j4w08aj2iodn8;0;43,7;101,1;2024-04-14T21:03:58.728Z;2024-04-14T22:04:51Z;[{'id': 4952509063, 'qualifierId': 347}, {'id': 4952509061, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952509271, 'qualifierId': 233, 'value': '3'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;c6ord72m33u09aj050i1f3m6s;Out;;;;;;;;;;;;;;;;;;1,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;16;New York RB II;16;DL;1,0
2673129373;4;1;1;0;22;4g68p0t2f5jzhzfr67i2rj1ex;1;57,1;0,0;2024-04-14T21:04:05.062Z;2024-04-14T21:04:08Z;[{'id': 4952509343, 'qualifierId': 107}, {'id': 4952509351, 'qualifierId': 212, 'value': '7.2'}, {'id': 4952509353, 'qualifierId': 213, 'value': '1.81'}, {'id': 4952509345, 'qualifierId': 56, 'value': 'Right'}, {'id': 4952509347, 'qualifierId': 140, 'value': '55.5'}, {'id': 4952509349, 'qualifierId': 141, 'value': '8.6'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;55,5;;8,6;7,2;;1,81;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;55,5;8,6;;;;;;;;0;0;22;Chicago Fire II;22;DR;1,0
2673129395;5;1;1;0;25;4g68p0t2f5jzhzfr67i2rj1ex;1;55,5;8,6;2024-04-14T21:04:08.021Z;2024-04-14T21:04:10Z;[{'id': 4952509457, 'qualifierId': 56, 'value': 'Right'}, {'id': 4952509465, 'qualifierId': 213, 'value': '4.77'}, {'id': 4952509461, 'qualifierId': 141, 'value': '5.9'}, {'id': 4952509463, 'qualifierId': 212, 'value': '1.8'}, {'id': 4952509459, 'qualifierId': 140, 'value': '55.6'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;55,6;;5,9;1,8;;4,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;55,6;5,9;;;;;;;;0;0;25;Chicago Fire II;25;MC;1,0
2673129403;6;1;1;0;27;4g68p0t2f5jzhzfr67i2rj1ex;0;55,9;7,4;2024-04-14T21:04:10.246Z;2024-04-14T21:04:11Z;[{'id': 4952509493, 'qualifierId': 56, 'value': 'Right'}, {'id': 4952509497, 'qualifierId': 141, 'value': '7.9'}, {'id': 4952509495, 'qualifierId': 140, 'value': '73.6'}, {'id': 4952509499, 'qualifierId': 212, 'value': '18.6'}, {'id': 4952509501, 'qualifierId': 213, 'value': '0.02'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;73,6;;7,9;18,6;;0,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;73,6;7,9;;;;;;;;0;0;27;Chicago Fire II;27;DR;1,0
2673129427;9;1;1;0;31;8o8m08he36u0j4w08aj2iodn8;0;25,6;85,7;2024-04-14T21:04:13.829Z;2024-04-14T21:55:31Z;[{'id': 4952509647, 'qualifierId': 212, 'value': '46.9'}, {'id': 4952509639, 'qualifierId': 157}, {'id': 4952509649, 'qualifierId': 213, 'value': '0.10'}, {'id': 4952509643, 'qualifierId': 140, 'value': '70.0'}, {'id': 4952509651, 'qualifierId': 1}, {'id': 4952509641, 'qualifierId': 56, 'value': 'Left'}, {'id': 4952509645, 'qualifierId': 141, 'value': '92.9'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;70,0;;92,9;46,9;;0,1;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;70,0;92,9;;;;;;;;0;0;31;New York RB II;31;DC;1,0
2673129441;7;1;1;0;32;4g68p0t2f5jzhzfr67i2rj1ex;0;44,8;5,9;2024-04-14T21:04:15.054Z;2024-04-14T23:07:12Z;[{'id': 4952509743, 'qualifierId': 141, 'value': '0.0'}, {'id': 4952509741, 'qualifierId': 140, 'value': '48.9'}, {'id': 4952509745, 'qualifierId': 212, 'value': '6.8'}, {'id': 4952509747, 'qualifierId': 213, 'value': '5.39'}, {'id': 4952509737, 'qualifierId': 3}, {'id': 4952509739, 'qualifierId': 56, 'value': 'Back'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;48,9;;0,0;6,8;;5,39;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;48,9;0,0;;;;;;;;0;0;32;Chicago Fire II;32;DL;1,0
2673129445;8;5;1;0;33;4g68p0t2f5jzhzfr67i2rj1ex;0;47,0;-2,0;2024-04-14T21:04:15.906Z;2024-04-14T22:04:51Z;[{'id': 4952509765, 'qualifierId': 347}, {'id': 4952509763, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952509989, 'qualifierId': 233, 'value': '10'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;c6ord72m33u09aj050i1f3m6s;Out;;;;;;;;;;;;;;;;;;1,0;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;0;33;Chicago Fire II;33;DL;1,0
2673129477;10;5;1;0;33;8o8m08he36u0j4w08aj2iodn8;1;53,0;102,0;2024-04-14T21:04:15.906Z;2024-04-14T21:04:20Z;[{'id': 4952509937, 'qualifierId': 56, 'value': 'Left'}, {'id': 4952509939, 'qualifierId': 347}, {'id': 4952509965, 'qualifierId': 233, 'value': '8'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;c6ord72m33u09aj050i1f3m6s;Out;;;;;;;;;;;;;;;;;;1,0;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;33;New York RB II;33;DC;1,0
2673129501;11;1;1;0;38;8o8m08he36u0j4w08aj2iodn8;1;47,8;100,0;2024-04-14T21:04:20.468Z;2024-04-14T21:04:23Z;[{'id': 4952510097, 'qualifierId': 141, 'value': '93.6'}, {'id': 4952510103, 'qualifierId': 213, 'value': '3.52'}, {'id': 4952510101, 'qualifierId': 212, 'value': '15.4'}, {'id': 4952510095, 'qualifierId': 140, 'value': '34.2'}, {'id': 4952510087, 'qualifierId': 107}, {'id': 4952510091, 'qualifierId': 56, 'value': 'Back'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;34,2;;93,6;15,4;;3,52;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;34,2;93,6;;;;;;;;0;0;38;New York RB II;38;DL;1,0
2673129537;12;1;1;0;45;8o8m08he36u0j4w08aj2iodn8;1;26,7;88,2;2024-04-14T21:04:27.466Z;2024-04-14T21:55:44Z;[{'id': 4952510335, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952510341, 'qualifierId': 212, 'value': '29.6'}, {'id': 4952510343, 'qualifierId': 213, 'value': '4.64'}, {'id': 4952510339, 'qualifierId': 141, 'value': '44.8'}, {'id': 4952510337, 'qualifierId': 140, 'value': '24.7'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;24,7;;44,8;29,6;;4,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;24,7;44,8;;;;;;;;0;0;45;New York RB II;45;DC;1,0
2673129555;13;1;1;0;46;8o8m08he36u0j4w08aj2iodn8;1;24,6;42,6;2024-04-14T21:04:28.513Z;2024-04-14T21:55:51Z;[{'id': 4952510457, 'qualifierId': 140, 'value': '26.8'}, {'id': 4952510461, 'qualifierId': 212, 'value': '25.9'}, {'id': 4952510463, 'qualifierId': 213, 'value': '4.80'}, {'id': 4952510459, 'qualifierId': 141, 'value': '4.7'}, {'id': 4952510455, 'qualifierId': 56, 'value': 'Back'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;26,8;;4,7;25,9;;4,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;26,8;4,7;;;;;;;;0;0;46;New York RB II;46;DC;1,0
2673129561;14;61;1;0;47;8o8m08he36u0j4w08aj2iodn8;0;25,0;2,9;2024-04-14T21:04:30.232Z;2024-04-14T21:04:30Z;[{'id': 4952510479, 'qualifierId': 56, 'value': 'Back'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;c6ord72m33u09aj050i1f3m6s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;47;New York RB II;47;DC;1,0
2673129599;9;5;1;0;48;4g68p0t2f5jzhzfr67i2rj1ex;1;72,2;101,4;2024-04-14T21:04:30.503Z;2024-04-14T21:04:35Z;[{'id': 4952510743, 'qualifierId': 347}, {'id': 4952510771, 'qualifierId': 233, 'value': '15'}, {'id': 4952510741, 'qualifierId': 56, 'value': 'Left'}];7ak1pv4uqkfa5cxsnthsjvfca;R. Mitchell;;;c6ord72m33u09aj050i1f3m6s;Out;;;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;0;48;Chicago Fire II;48;FW;1,0
2673129567;15;5;1;0;48;8o8m08he36u0j4w08aj2iodn8;0;27,8;-1,4;2024-04-14T21:04:30.503Z;2024-04-14T22:04:51Z;[{'id': 4952510521, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952510779, 'qualifierId': 233, 'value': '9'}, {'id': 4952510523, 'qualifierId': 347}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;c6ord72m33u09aj050i1f3m6s;Out;;;;;;;;;;;;;;;;;;1,0;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;48;New York RB II;48;DC;1,0
2673129657;10;1;1;0;52;4g68p0t2f5jzhzfr67i2rj1ex;1;69,4;100,0;2024-04-14T21:04:34.613Z;2024-04-14T21:04:40Z;[{'id': 4952511121, 'qualifierId': 56, 'value': 'Left'}, {'id': 4952511135, 'qualifierId': 212, 'value': '28.6'}, {'id': 4952511131, 'qualifierId': 141, 'value': '88.3'}, {'id': 4952511117, 'qualifierId': 107}, {'id': 4952511143, 'qualifierId': 1}, {'id': 4952511139, 'qualifierId': 213, 'value': '5.98'}, {'id': 4952511127, 'qualifierId': 140, 'value': '95.4'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;95,4;;88,3;28,6;;5,98;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;95,4;88,3;;;;;;;;0;0;52;Chicago Fire II;52;DC;1,0
2673129661;11;61;1;0;58;4g68p0t2f5jzhzfr67i2rj1ex;0;95,4;88,3;2024-04-14T21:04:40.613Z;2024-04-14T21:04:40Z;[{'id': 4952511147, 'qualifierId': 56, 'value': 'Left'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;c6ord72m33u09aj050i1f3m6s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;0;58;Chicago Fire II;58;FW;1,0
2673129669;12;5;1;0;58;4g68p0t2f5jzhzfr67i2rj1ex;0;100,9;85,2;2024-04-14T21:04:41.011Z;2024-04-14T22:04:52Z;[{'id': 4952511161, 'qualifierId': 56, 'value': 'Left'}, {'id': 4952511163, 'qualifierId': 346}, {'id': 4952511183, 'qualifierId': 233, 'value': '16'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;c6ord72m33u09aj050i1f3m6s;Out;;;;;;;;;;;;;;;;;;;16,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;0;58;Chicago Fire II;58;FW;1,0
2673129663;16;5;1;0;58;8o8m08he36u0j4w08aj2iodn8;1;-0,9;14,8;2024-04-14T21:04:41.011Z;2024-04-14T22:04:52Z;[{'id': 4952511165, 'qualifierId': 233, 'value': '12'}, {'id': 4952511153, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952511155, 'qualifierId': 346}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;c6ord72m33u09aj050i1f3m6s;Out;;;;;;;;;;;;;;;;;;;12,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;58;New York RB II;58;DC;1,0
2673129769;17;1;1;1;12;8o8m08he36u0j4w08aj2iodn8;1;5,0;62,3;2024-04-14T21:04:55.182Z;2024-04-14T21:56:09Z;[{'id': 4952511819, 'qualifierId': 140, 'value': '11.2'}, {'id': 4952511821, 'qualifierId': 141, 'value': '75.5'}, {'id': 4952511825, 'qualifierId': 213, 'value': '0.94'}, {'id': 4952511823, 'qualifierId': 212, 'value': '11.1'}, {'id': 4952511817, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952511815, 'qualifierId': 124}, {'id': 4952511829, 'qualifierId': 237}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;11,2;;75,5;11,1;;0,94;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;11,2;75,5;;;;;;;;0;1;12;New York RB II;72;DC;1,0
2673129777;18;1;1;1;14;8o8m08he36u0j4w08aj2iodn8;1;11,1;75,5;2024-04-14T21:04:56.806Z;2024-04-14T21:56:24Z;[{'id': 4952511879, 'qualifierId': 141, 'value': '65.3'}, {'id': 4952511883, 'qualifierId': 213, 'value': '5.26'}, {'id': 4952511877, 'qualifierId': 140, 'value': '15.1'}, {'id': 4952511881, 'qualifierId': 212, 'value': '8.1'}, {'id': 4952511875, 'qualifierId': 56, 'value': 'Back'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;15,1;;65,3;8,1;;5,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;15,1;65,3;;;;;;;;0;1;14;New York RB II;74;MC;1,0
2673129795;19;1;1;1;16;8o8m08he36u0j4w08aj2iodn8;1;28,7;70,6;2024-04-14T21:04:58.760Z;2024-04-14T21:05:02Z;[{'id': 4952511999, 'qualifierId': 213, 'value': '0.90'}, {'id': 4952511997, 'qualifierId': 212, 'value': '6.9'}, {'id': 4952511991, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952511995, 'qualifierId': 141, 'value': '78.5'}, {'id': 4952511993, 'qualifierId': 140, 'value': '32.8'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;32,8;;78,5;6,9;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;32,8;78,5;;;;;;;;0;1;16;New York RB II;76;MC;1,0
2673129797;20;1;1;1;18;8o8m08he36u0j4w08aj2iodn8;1;32,9;78,1;2024-04-14T21:05:00.962Z;2024-04-14T23:20:13Z;[{'id': 4952512017, 'qualifierId': 213, 'value': '2.50'}, {'id': 4952512013, 'qualifierId': 141, 'value': '81.8'}, {'id': 4952512015, 'qualifierId': 212, 'value': '4.2'}, {'id': 4952512011, 'qualifierId': 140, 'value': '29.7'}, {'id': 4952512009, 'qualifierId': 56, 'value': 'Back'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;29,7;;81,8;4,2;;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;29,7;81,8;;;;;;;;0;1;18;New York RB II;78;ML;1,0
2673129809;21;1;1;1;19;8o8m08he36u0j4w08aj2iodn8;0;28,8;87,9;2024-04-14T21:05:01.743Z;2024-04-14T23:08:41Z;[{'id': 4952512089, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952512093, 'qualifierId': 141, 'value': '76.9'}, {'id': 4952512097, 'qualifierId': 213, 'value': '5.93'}, {'id': 4952512095, 'qualifierId': 212, 'value': '21.4'}, {'id': 4952512091, 'qualifierId': 140, 'value': '47.9'}, {'id': 4952512087, 'qualifierId': 155}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;47,9;;76,9;21,4;;5,93;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;47,9;76,9;;;;;;;;0;1;19;New York RB II;79;MC;1,0
