id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_Resume;value_Involved;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_PassEndY;value_Length;value_Zone;value_KickOff;value_PassEndX;value_Angle;value_HeadPass;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_BlockedPass;value_OutOfPlay;value_IntendedTackleTarget;value_Left;value_IndividualPlay;value_OutOfBoxCentre;value_GkX;value_RegularPlay;value_GkY;value_GoalmouthY;value_RightFooted;value_GoalmouthZ;value_NotAssisted;value_NextEventGoalKick;value_Low;value_GoalKick;value_DeletedEventType;value_SwitchOfPlay;value_Launch;value_AttemptedTackle;value_Foul;value_Direct;value_Assist;value_FreeKickTaken;value_IntentionalAssist;value_Cross;value_RelatedEventId;value_BoxCentre;value_Assisted;value_SetPiece;value_FirstTouch;value_Head;value_NotVisible;value_High;value_FlickOn;value_LayOff;value_CloseRight;value_HighRight;value_BoxDeepLeft;value_LeftFooted;value_BlockedCross;value_Right;value_InSwinger;value_CornerTaken;value_FromCorner;value_HighLeft;value_ThroughBall;value_YellowCard;value_Dissent;value_BlockedClearance;value_Shove/Push;value_FreeKick;value_Blocked;value_BlockedY;value_LowCentre;value_OutOfBoxDeepRight;value_BlockedX;value_DefBlock;value_KeeperThrow;value_Handball;value_BoxRight;value_PullBack;value_BoxLeft;value_IncorrectOutOfPlayDecision;value_DrinksBreak;value_RefereeDelay;value_PlayersCaughtOffside;value_Indirect;value_HighCentre;value_Stooping;value_Hands;value_Collected;value_HighClaim;value_InjuredPlayerId;value_Injury;value_PenaltyTakerId;value_Penalty;value_Scored;value_Diving;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistTeam;value_BigChance;value_CausingPlayer;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_GoalShotGameClock;value_FastBreak;value_OutSwinger;value_Minutes;value_Deflection;value_Standing;value_GkKickFromHands;value_CloseHigh;value_DeniedGoalScoringOpp;value_OverhitCross;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LowLeft;value_ParriedSafe;value_OverArm;value_OwnPlayer;value_OwnShotBlocked;value_CloseLeft;value_TacticalFoul;value_AerialFoul;value_LastLine;value_MisHit;value_Overrun;value_ShirtPull/Holding;value_GoesToPenalties;value_KeeperTouched;value_LowRight;value_Missed;value_Saved;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2705331755;784;1;2;80;42;7fbej4xwoq4imaf5l39304m37;1;14,3;52,8;2024-08-03T01:46:44.507Z;2024-08-03T01:46:46Z;[{'id': 5128590389, 'qualifierId': 213, 'value': '4.50'}, {'id': 5128590385, 'qualifierId': 141, 'value': '33.9'}, {'id': 5128590381, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128590383, 'qualifierId': 140, 'value': '11.7'}, {'id': 5128590387, 'qualifierId': 212, 'value': '13.1'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;33,9;13,1;;;11,7;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;11,7;33,9;;;;;;;;0;80;42;Vancouver Whitecaps II;4842;MC;1,0
2705331769;785;12;2;80;44;7fbej4xwoq4imaf5l39304m37;1;11,6;33,9;2024-08-03T01:46:45.898Z;2024-08-03T01:46:48Z;[{'id': 5128590447, 'qualifierId': 141, 'value': '44.9'}, {'id': 5128590451, 'qualifierId': 213, 'value': '0.31'}, {'id': 5128590443, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128590445, 'qualifierId': 140, 'value': '34.0'}, {'id': 5128590449, 'qualifierId': 212, 'value': '24.7'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;edzlyy9z5g4tf6yhbzd73t9uc;Clearance;;;;;;;;;;44,9;24,7;;;34,0;0,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;34,0;44,9;;;;;;;;0;80;44;Vancouver Whitecaps II;4844;FWR;1,0
2705331787;652;43;2;80;45;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-08-03T01:46:47.664Z;2024-08-03T01:46:55Z;[{'id': 5128590767, 'qualifierId': 144, 'value': '3'}, {'id': 5128590525, 'qualifierId': 286, 'value': '0'}, {'id': 5128590523, 'qualifierId': 56, 'value': 'Center'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;edzlyy9z5g4tf6yhbzd73t9uc;Deleted event;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;80;45;Sporting KC II;4845;;1,0
2705331775;786;83;2;80;46;7fbej4xwoq4imaf5l39304m37;0;35,0;54,8;2024-08-03T01:46:48.634Z;2024-08-03T02:00:05Z;[{'id': 5128607873, 'qualifierId': 399, 'value': '4lyhopb6ddaz08hd5tu2pos9g'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;edzlyy9z5g4tf6yhbzd73t9uc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;80;46;Vancouver Whitecaps II;4846;MC;1,0
2705331789;653;13;2;80;46;eo64tqkioegeb09iice2hf8bt;1;77,2;39,8;2024-08-03T01:46:48.687Z;2024-08-03T01:47:22Z;[{'id': 5128590825, 'qualifierId': 20}, {'id': 5128590535, 'qualifierId': 18}, {'id': 5128590977, 'qualifierId': 73}, {'id': 5128591581, 'qualifierId': 391}, {'id': 5128590987, 'qualifierId': 230, 'value': '98.5'}, {'id': 5128590979, 'qualifierId': 102, 'value': '95.6'}, {'id': 5128590989, 'qualifierId': 231, 'value': '50'}, {'id': 5128590533, 'qualifierId': 22}, {'id': 5128590981, 'qualifierId': 103, 'value': '9.7'}, {'id': 5128590985, 'qualifierId': 458}, {'id': 5128590537, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128591287, 'qualifierId': 215}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;edzlyy9z5g4tf6yhbzd73t9uc;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;98,5;1,0;50,0;95,6;1,0;9,7;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;95,6;9.7;;;;0;80;46;Sporting KC II;4846;;1,0
2705331793;654;5;2;80;48;eo64tqkioegeb09iice2hf8bt;0;101,1;75,6;2024-08-03T01:46:50.339Z;2024-08-03T01:46:53Z;[{'id': 5128590719, 'qualifierId': 233, 'value': '787'}, {'id': 5128590571, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128590573, 'qualifierId': 346}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;edzlyy9z5g4tf6yhbzd73t9uc;Out;;;;;;;;;;;;;;;;;;;787,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;80;48;Sporting KC II;4848;;1,0
2705331817;787;5;2;80;48;7fbej4xwoq4imaf5l39304m37;1;-1,1;24,4;2024-08-03T01:46:50.339Z;2024-08-03T01:59:43Z;[{'id': 5128590687, 'qualifierId': 346}, {'id': 5128590703, 'qualifierId': 233, 'value': '654'}, {'id': 5128590685, 'qualifierId': 56, 'value': 'Back'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;edzlyy9z5g4tf6yhbzd73t9uc;Out;;;;;;;;;;;;;;;;;;;654,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;80;48;Vancouver Whitecaps II;4848;MC;1,0
2705331877;788;1;2;81;1;7fbej4xwoq4imaf5l39304m37;1;2,5;42,4;2024-08-03T01:47:02.842Z;2024-08-03T01:47:05Z;[{'id': 5128591077, 'qualifierId': 124}, {'id': 5128591091, 'qualifierId': 237}, {'id': 5128591087, 'qualifierId': 213, 'value': '6.20'}, {'id': 5128591081, 'qualifierId': 140, 'value': '30.4'}, {'id': 5128591085, 'qualifierId': 212, 'value': '29.4'}, {'id': 5128591083, 'qualifierId': 141, 'value': '38.6'}, {'id': 5128591079, 'qualifierId': 56, 'value': 'Back'}];3f52lf1p2xmtzysfi8n18m044;J. Molinaro;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;38,6;29,4;;;30,4;6,2;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;30,4;38,6;;;;;;;;0;81;1;Vancouver Whitecaps II;4861;GK;1,0
2705331887;789;1;2;81;3;7fbej4xwoq4imaf5l39304m37;1;30,4;38,6;2024-08-03T01:47:05.194Z;2024-08-03T01:47:08Z;[{'id': 5128591159, 'qualifierId': 213, 'value': '5.77'}, {'id': 5128591153, 'qualifierId': 140, 'value': '42.0'}, {'id': 5128591151, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128591155, 'qualifierId': 141, 'value': '28.6'}, {'id': 5128591157, 'qualifierId': 212, 'value': '13.9'}];bhhdcubw5vyxzf0lc1fcfftka;D. Flores;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;28,6;13,9;;;42,0;5,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;42,0;28,6;;;;;;;;0;81;3;Vancouver Whitecaps II;4863;Sub;1,0
2705331897;790;1;2;81;6;7fbej4xwoq4imaf5l39304m37;1;58,7;19,1;2024-08-03T01:47:08.682Z;2024-08-03T01:47:11Z;[{'id': 5128591217, 'qualifierId': 140, 'value': '70.3'}, {'id': 5128591223, 'qualifierId': 213, 'value': '0.90'}, {'id': 5128591221, 'qualifierId': 212, 'value': '19.7'}, {'id': 5128591215, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128591219, 'qualifierId': 141, 'value': '41.9'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;41,9;19,7;;;70,3;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;70,3;41,9;;;;;;;;0;81;6;Vancouver Whitecaps II;4866;MC;1,0
2705331943;791;1;2;81;9;7fbej4xwoq4imaf5l39304m37;1;70,9;41,9;2024-08-03T01:47:11.002Z;2024-08-03T01:47:20Z;[{'id': 5128591529, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128591531, 'qualifierId': 140, 'value': '74.8'}, {'id': 5128591535, 'qualifierId': 212, 'value': '21.9'}, {'id': 5128591537, 'qualifierId': 213, 'value': '1.38'}, {'id': 5128591533, 'qualifierId': 141, 'value': '73.6'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;73,6;21,9;;;74,8;1,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;74,8;73,6;;;;;;;;0;81;9;Vancouver Whitecaps II;4869;FWR;1,0
2705331973;792;1;2;81;18;7fbej4xwoq4imaf5l39304m37;1;80,1;66,4;2024-08-03T01:47:20.522Z;2024-08-03T01:47:26Z;[{'id': 5128591701, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128591705, 'qualifierId': 141, 'value': '17.7'}, {'id': 5128591707, 'qualifierId': 212, 'value': '35.9'}, {'id': 5128591709, 'qualifierId': 213, 'value': '5.11'}, {'id': 5128591711, 'qualifierId': 1}, {'id': 5128591703, 'qualifierId': 140, 'value': '93.3'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;17,7;35,9;;;93,3;5,11;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;93,3;17,7;;;;;;;;0;81;18;Vancouver Whitecaps II;4878;Sub;1,0
2705331975;793;3;2;81;24;7fbej4xwoq4imaf5l39304m37;0;96,4;5,4;2024-08-03T01:47:26.187Z;2024-08-03T01:47:32Z;[{'id': 5128591719, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128591721, 'qualifierId': 286}, {'id': 5128591951, 'qualifierId': 233, 'value': '655'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;edzlyy9z5g4tf6yhbzd73t9uc;Take On;;;;;;;;;;;;;;;;;;;655,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;81;24;Vancouver Whitecaps II;4884;DR;1,0
2705331989;655;7;2;81;24;eo64tqkioegeb09iice2hf8bt;1;3,6;94,6;2024-08-03T01:47:26.188Z;2024-08-03T01:47:32Z;[{'id': 5128591929, 'qualifierId': 285}, {'id': 5128591797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128591945, 'qualifierId': 233, 'value': '793'}];9gktbx1ux7xxmjklqxjr84844;L. Chen;;edzlyy9z5g4tf6yhbzd73t9uc;Tackle;;;;;;;;;;;;;;;;;;;793,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;81;24;Sporting KC II;4884;;1,0
2705332015;657;12;2;81;25;eo64tqkioegeb09iice2hf8bt;1;7,6;88,9;2024-08-03T01:47:26.872Z;2024-08-03T01:47:39Z;[{'id': 5128591983, 'qualifierId': 141, 'value': '89.7'}, {'id': 5128591987, 'qualifierId': 213, 'value': '3.08'}, {'id': 5128591981, 'qualifierId': 140, 'value': '0.0'}, {'id': 5128591979, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128592005, 'qualifierId': 167}, {'id': 5128591985, 'qualifierId': 212, 'value': '9.5'}];9gktbx1ux7xxmjklqxjr84844;L. Chen;;edzlyy9z5g4tf6yhbzd73t9uc;Clearance;;;;;;;;;;89,7;9,5;;;0,0;3,08;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;0,0;89,7;;;;;;;;0;81;25;Sporting KC II;4885;;1,0
2705331991;656;6;2;81;25;eo64tqkioegeb09iice2hf8bt;0;0,1;93,3;2024-08-03T01:47:27.227Z;2024-08-03T01:59:46Z;[{'id': 5128592151, 'qualifierId': 73}, {'id': 5128592251, 'qualifierId': 233, 'value': '794'}, {'id': 5128592149, 'qualifierId': 56, 'value': 'Back'}];9gktbx1ux7xxmjklqxjr84844;L. Chen;;edzlyy9z5g4tf6yhbzd73t9uc;Corner Awarded;;;;;;;;;;;;;;;;;;;794,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;81;25;Sporting KC II;4885;;1,0
2705331981;794;6;2;81;25;7fbej4xwoq4imaf5l39304m37;1;99,9;6,7;2024-08-03T01:47:27.227Z;2024-08-03T01:47:41Z;[{'id': 5128591811, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128591813, 'qualifierId': 75}, {'id': 5128592181, 'qualifierId': 233, 'value': '656'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;edzlyy9z5g4tf6yhbzd73t9uc;Corner Awarded;;;;;;;;;;;;;;;;;;;656,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;81;25;Vancouver Whitecaps II;4885;DR;1,0
2705332159;795;1;2;81;59;7fbej4xwoq4imaf5l39304m37;0;99,5;0,5;2024-08-03T01:48:01.612Z;2024-08-03T01:48:04Z;[{'id': 5128592907, 'qualifierId': 1}, {'id': 5128592899, 'qualifierId': 140, 'value': '93.6'}, {'id': 5128592889, 'qualifierId': 2}, {'id': 5128592905, 'qualifierId': 213, 'value': '1.75'}, {'id': 5128592893, 'qualifierId': 155}, {'id': 5128592901, 'qualifierId': 141, 'value': '49.9'}, {'id': 5128592895, 'qualifierId': 224}, {'id': 5128592903, 'qualifierId': 212, 'value': '34.2'}, {'id': 5128592891, 'qualifierId': 6}, {'id': 5128592897, 'qualifierId': 56, 'value': 'Center'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;49,9;34,2;;;93,6;1,75;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;93,6;49,9;;;;;;;;0;81;59;Vancouver Whitecaps II;4919;Sub;1,0
2705332175;659;12;2;82;4;eo64tqkioegeb09iice2hf8bt;1;13,5;52,1;2024-08-03T01:48:06.399Z;2024-08-03T01:48:07Z;[{'id': 5128593001, 'qualifierId': 141, 'value': '34.0'}, {'id': 5128592999, 'qualifierId': 140, 'value': '12.2'}, {'id': 5128593005, 'qualifierId': 213, 'value': '4.60'}, {'id': 5128593021, 'qualifierId': 15}, {'id': 5128592997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128593003, 'qualifierId': 212, 'value': '12.4'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;edzlyy9z5g4tf6yhbzd73t9uc;Clearance;;;;;;;;;;34,0;12,4;;;12,2;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;12,2;34,0;;;;;;;;0;82;4;Sporting KC II;4924;;1,0
2705332205;660;12;2;82;6;eo64tqkioegeb09iice2hf8bt;1;7,0;34,6;2024-08-03T01:48:08.367Z;2024-08-03T01:48:13Z;[{'id': 5128593171, 'qualifierId': 212, 'value': '39.0'}, {'id': 5128593167, 'qualifierId': 140, 'value': '38.6'}, {'id': 5128593169, 'qualifierId': 141, 'value': '64.8'}, {'id': 5128593165, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128593173, 'qualifierId': 213, 'value': '0.55'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;edzlyy9z5g4tf6yhbzd73t9uc;Clearance;;;;;;;;;;64,8;39,0;;;38,6;0,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;38,6;64,8;;;;;;;;0;82;6;Sporting KC II;4926;;1,0
2705332207;661;45;2;82;11;eo64tqkioegeb09iice2hf8bt;0;34,9;64,2;2024-08-03T01:48:12.985Z;2024-08-03T01:48:14Z;[{'id': 5128593177, 'qualifierId': 285}, {'id': 5128593227, 'qualifierId': 233, 'value': '796'}, {'id': 5128593175, 'qualifierId': 56, 'value': 'Back'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;edzlyy9z5g4tf6yhbzd73t9uc;Challenge;;;;;;;;;;;;;;;;;;;796,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;82;11;Sporting KC II;4931;;1,0
2705332213;796;3;2;82;11;7fbej4xwoq4imaf5l39304m37;1;65,1;35,8;2024-08-03T01:48:12.985Z;2024-08-03T01:48:14Z;[{'id': 5128593209, 'qualifierId': 286}, {'id': 5128593219, 'qualifierId': 233, 'value': '661'}, {'id': 5128593207, 'qualifierId': 56, 'value': 'Center'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;edzlyy9z5g4tf6yhbzd73t9uc;Take On;;;;;;;;;;;;;;;;;;;661,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;82;11;Vancouver Whitecaps II;4931;MC;1,0
2705332219;797;1;2;82;12;7fbej4xwoq4imaf5l39304m37;0;69,1;36,1;2024-08-03T01:48:14.122Z;2024-08-03T01:48:15Z;[{'id': 5128593259, 'qualifierId': 212, 'value': '18.4'}, {'id': 5128593255, 'qualifierId': 140, 'value': '79.2'}, {'id': 5128593253, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128593257, 'qualifierId': 141, 'value': '14.0'}, {'id': 5128593261, 'qualifierId': 213, 'value': '5.33'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;14,0;18,4;;;79,2;5,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;79,2;14,0;;;;;;;;0;82;12;Vancouver Whitecaps II;4932;MC;1,0
2705332227;662;8;2;82;14;eo64tqkioegeb09iice2hf8bt;1;24,3;82,7;2024-08-03T01:48:16.351Z;2024-08-03T01:48:16Z;[{'id': 5128593297, 'qualifierId': 56, 'value': 'Back'}];9gktbx1ux7xxmjklqxjr84844;L. Chen;;edzlyy9z5g4tf6yhbzd73t9uc;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;82;14;Sporting KC II;4934;;1,0
2705332233;663;49;2;82;15;eo64tqkioegeb09iice2hf8bt;1;24,1;84,4;2024-08-03T01:48:16.927Z;2024-08-03T01:48:17Z;[];9gktbx1ux7xxmjklqxjr84844;L. Chen;;edzlyy9z5g4tf6yhbzd73t9uc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;82;15;Sporting KC II;4935;;1,0
