id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_JerseyNumber;value_Resume;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_TeamKit;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_KickOff;value_Angle;value_Length;value_Zone;value_LongBall;value_Launch;value_TouchTypeClearance;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_DeletedEventType;value_OutOfPlay;value_Direct;value_Foul;value_Shove/Push;value_Defensive;value_FreeKickTaken;value_SwitchOfPlay;value_Chipped;value_BlockedPass;value_TakeOnSpace;value_TouchTypeControl;value_IntentionalAssist;value_Assist;value_RegularPlay;value_BoxCentre;value_GoalmouthY;value_GoalShotGameClock;value_GkY;value_FirstTouch;value_LowCentre;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkX;value_GoalmouthZ;value_RelatedEventId;value_Assisted;value_RightFooted;value_BigChance;value_KeeperTouched;value_TakeOnOvertake;value_IntendedTackleTarget;value_ShirtPull/Holding;value_Injury;value_InjuredPlayerId;value_Head;value_LayOff;value_OutSwinger;value_Cross;value_BlockedCross;value_NextEventGoalKick;value_NotVisible;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_GoalKick;value_Low;value_HeadPass;value_PlayersCaughtOffside;value_Indirect;value_PenaltyTakerId;value_AttemptedTackle;value_Penalty;value_LeftFooted;value_FantasyAssistType;value_NotAssisted;value_FantasyAssistTeam;value_FantasyAssistedBy;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_LowLeft;value_FantasyAssistId;value_Left;value_Diving;value_Scored;value_SavedOffLine;value_Blocked;value_BlockedY;value_BlockedX;value_SixYardBlocked;value_DefBlock;value_LastLine;value_BoxLeft;value_Right;value_OverhitCross;value_CornerTaken;value_NotPastGoalLine;value_ThroughBall;value_DrivenCross;value_Straight;value_InSwinger;value_TempShotOn;value_Standing;value_Hands;value_Collected;value_Overrun;value_BoxRight;value_LowGkIntervention;value_KeeperThrow;value_FlickOn;value_TouchTypePass;value_HighRight;value_HitBar;value_OutOfBoxCentre;value_HitWoodwork;value_IndividualPlay;value_Fingertip;value_HighGkIntervention;value_FromCorner;value_Volley;value_Weak;value_HighCentre;value_MediumGkIntervention;value_OverArm;value_YellowCard;value_RecklessOffence;value_Minutes;value_High;value_EndType;value_Tactical;value_RefereeDelay;value_OtherReason;value_RefereeStop;value_GkKickFromHands;value_DangerousPlay;value_HighClaim;value_CloseRight;value_HighLeft;value_SetPiece;value_Stooping;value_ParriedDanger;value_Feet;value_FollowsShotRebound;value_Deflection;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2717174743;575;1;2;70;41;dqx48fglv1l96cyrmjdod0xec;1;99,5;99,5;2024-09-03T00:31:59.165Z;2024-09-06T23:19:03Z;[{'id': 5193746443, 'qualifierId': 141, 'value': '40.0'}, {'id': 5193746433, 'qualifierId': 6}, {'id': 5198040199, 'qualifierId': 20}, {'id': 5193746449, 'qualifierId': 1}, {'id': 5193746439, 'qualifierId': 56, 'value': 'Center'}, {'id': 5193746969, 'qualifierId': 210, 'value': '13'}, {'id': 5193746447, 'qualifierId': 213, 'value': '4.51'}, {'id': 5193746435, 'qualifierId': 155}, {'id': 5193746441, 'qualifierId': 140, 'value': '91.4'}, {'id': 5193746431, 'qualifierId': 2}, {'id': 5193746437, 'qualifierId': 223}, {'id': 5193746445, 'qualifierId': 212, 'value': '41.3'}, {'id': 5193746971, 'qualifierId': 154}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;1,0;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;40,0;91,4;;4,51;41,3;;1,0;;;;;;;;;;;;;;;1,0;;;;1,0;13,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;91,4;40,0;;;;;;;;0;70;41;Austin II;4241;AMR;1,0
2717940271;800;44;2;70;43;dqx48fglv1l96cyrmjdod0xec;1;91,2;40,9;2024-09-03T00:32:01.177Z;2024-09-06T23:08:28Z;[{'id': 5198041121, 'qualifierId': 56, 'value': 'Center'}, {'id': 5198100173, 'qualifierId': 233, 'value': '856'}, {'id': 5198041125, 'qualifierId': 286}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;f3d45kvur76bbj9ergh1luplg;Aerial;;;;;;;;;;;;;;;;;;;;856,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;70;43;Austin II;4243;Sub;1,0
2717940273;856;44;2;70;43;d0c07im4a6oj8qa7f1zlt3pqs;0;8,8;59,1;2024-09-03T00:32:01.178Z;2024-09-06T21:45:28Z;[{'id': 5198041131, 'qualifierId': 285}, {'id': 5198041133, 'qualifierId': 233, 'value': '800'}, {'id': 5198041127, 'qualifierId': 56, 'value': 'Back'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;f3d45kvur76bbj9ergh1luplg;Aerial;;;;;;;;;;;;;;;;;;;;800,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;70;43;St. Louis City II;4243;FW;1,0
2717174745;576;13;2;70;43;dqx48fglv1l96cyrmjdod0xec;1;92,1;42,5;2024-09-03T00:32:01.630Z;2024-09-06T21:46:00Z;[{'id': 5193746977, 'qualifierId': 84}, {'id': 5193746859, 'qualifierId': 15}, {'id': 5193746981, 'qualifierId': 154}, {'id': 5193746987, 'qualifierId': 102, 'value': '41.0'}, {'id': 5193746991, 'qualifierId': 230, 'value': '99.1'}, {'id': 5193746993, 'qualifierId': 231, 'value': '47.3'}, {'id': 5193746863, 'qualifierId': 328}, {'id': 5193746983, 'qualifierId': 55, 'value': '575'}, {'id': 5193746457, 'qualifierId': 56, 'value': 'Center'}, {'id': 5193746455, 'qualifierId': 17}, {'id': 5193746979, 'qualifierId': 29}, {'id': 5193746857, 'qualifierId': 25}, {'id': 5193746989, 'qualifierId': 103, 'value': '22.2'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;f3d45kvur76bbj9ergh1luplg;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;41,0;;47,3;1,0;;;;;99,1;22,2;575,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;41,0;22.2;575,0;5jigl7kp5d2i5ws1602jm7n1m;;0;70;43;Austin II;4243;Sub;1,0
2717174757;577;5;2;70;49;dqx48fglv1l96cyrmjdod0xec;0;101,0;40,8;2024-09-03T00:32:07.663Z;2024-09-03T00:37:36Z;[{'id': 5193746517, 'qualifierId': 346}, {'id': 5193746669, 'qualifierId': 233, 'value': '667'}, {'id': 5193746513, 'qualifierId': 56, 'value': 'Center'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;f3d45kvur76bbj9ergh1luplg;Out;;;;;;;;;;;;;;;;;;;;667,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;70;49;Austin II;4249;Sub;1,0
2717174779;667;5;2;70;49;d0c07im4a6oj8qa7f1zlt3pqs;1;-1,0;59,2;2024-09-03T00:32:07.663Z;2024-09-03T00:32:16Z;[{'id': 5193746647, 'qualifierId': 346}, {'id': 5193746655, 'qualifierId': 233, 'value': '577'}, {'id': 5193746645, 'qualifierId': 56, 'value': 'Back'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;f3d45kvur76bbj9ergh1luplg;Out;;;;;;;;;;;;;;;;;;;;577,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;70;49;St. Louis City II;4249;Sub;1,0
2717174819;668;1;2;71;5;d0c07im4a6oj8qa7f1zlt3pqs;1;3,4;47,3;2024-09-03T00:32:23.415Z;2024-09-03T00:32:48Z;[{'id': 5193746909, 'qualifierId': 140, 'value': '6.0'}, {'id': 5193746907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193746915, 'qualifierId': 213, 'value': '4.93'}, {'id': 5193746919, 'qualifierId': 237}, {'id': 5193746911, 'qualifierId': 141, 'value': '29.2'}, {'id': 5193746905, 'qualifierId': 124}, {'id': 5193746913, 'qualifierId': 212, 'value': '12.6'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;29,2;6,0;;4,93;12,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;6,0;29,2;;;;;;;;0;71;5;St. Louis City II;4265;GK;1,0
2717174829;669;1;2;71;7;d0c07im4a6oj8qa7f1zlt3pqs;1;6,0;28,3;2024-09-03T00:32:25.624Z;2024-09-03T00:32:26Z;[{'id': 5193746955, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193746961, 'qualifierId': 212, 'value': '13.6'}, {'id': 5193746959, 'qualifierId': 141, 'value': '27.7'}, {'id': 5193746963, 'qualifierId': 213, 'value': '6.25'}, {'id': 5193746957, 'qualifierId': 140, 'value': '18.9'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;27,7;18,9;;6,25;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;18,9;27,7;;;;;;;;0;71;7;St. Louis City II;4267;DL;1,0
2717174837;670;1;2;71;8;d0c07im4a6oj8qa7f1zlt3pqs;1;19,1;27,7;2024-09-03T00:32:26.200Z;2024-09-06T21:46:17Z;[{'id': 5198041763, 'qualifierId': 156}, {'id': 5193747005, 'qualifierId': 212, 'value': '14.7'}, {'id': 5193746999, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193747009, 'qualifierId': 213, 'value': '3.13'}, {'id': 5193747001, 'qualifierId': 140, 'value': '5.1'}, {'id': 5193747003, 'qualifierId': 141, 'value': '27.9'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;27,9;5,1;;3,13;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;5,1;27,9;;;;;;;;0;71;8;St. Louis City II;4268;MC;1,0
2717174839;671;1;2;71;9;d0c07im4a6oj8qa7f1zlt3pqs;0;5,5;27,0;2024-09-03T00:32:27.280Z;2024-09-03T00:32:27Z;[{'id': 5193747015, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193747021, 'qualifierId': 212, 'value': '23.0'}, {'id': 5193747019, 'qualifierId': 141, 'value': '10.9'}, {'id': 5193747017, 'qualifierId': 140, 'value': '24.8'}, {'id': 5193747013, 'qualifierId': 155}, {'id': 5193747023, 'qualifierId': 213, 'value': '5.79'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;10,9;24,8;;5,79;23,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;24,8;10,9;;;;;;;;0;71;9;St. Louis City II;4269;DL;1,0
2717174857;578;49;2;71;10;dqx48fglv1l96cyrmjdod0xec;1;80,8;79,0;2024-09-03T00:32:28.926Z;2024-09-03T00:32:29Z;[];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;f3d45kvur76bbj9ergh1luplg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;71;10;Austin II;4270;Sub;1,0
2717174871;579;1;2;71;11;dqx48fglv1l96cyrmjdod0xec;1;80,8;79,0;2024-09-03T00:32:29.358Z;2024-09-03T00:32:31Z;[{'id': 5193747203, 'qualifierId': 212, 'value': '12.8'}, {'id': 5193747199, 'qualifierId': 140, 'value': '79.5'}, {'id': 5193747197, 'qualifierId': 56, 'value': 'Center'}, {'id': 5193747205, 'qualifierId': 213, 'value': '4.61'}, {'id': 5193747201, 'qualifierId': 141, 'value': '60.3'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;60,3;79,5;;4,61;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;79,5;60,3;;;;;;;;0;71;11;Austin II;4271;Sub;1,0
2717174887;580;1;2;71;12;dqx48fglv1l96cyrmjdod0xec;1;79,6;59,9;2024-09-03T00:32:31.038Z;2024-09-03T00:32:35Z;[{'id': 5193747281, 'qualifierId': 140, 'value': '88.5'}, {'id': 5193747287, 'qualifierId': 213, 'value': '5.30'}, {'id': 5193747285, 'qualifierId': 212, 'value': '16.9'}, {'id': 5193747283, 'qualifierId': 141, 'value': '39.2'}, {'id': 5193747279, 'qualifierId': 56, 'value': 'Center'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;39,2;88,5;;5,3;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;88,5;39,2;;;;;;;;0;71;12;Austin II;4272;AMR;1,0
2717174889;581;4;2;71;16;dqx48fglv1l96cyrmjdod0xec;1;89,4;39,0;2024-09-03T00:32:35.103Z;2024-09-03T01:01:24Z;[{'id': 5193747353, 'qualifierId': 9}, {'id': 5193748393, 'qualifierId': 348, 'value': '9gswafduy82n4o6f0uk0khhck'}, {'id': 5193747363, 'qualifierId': 152}, {'id': 5193803929, 'qualifierId': 294}, {'id': 5193747355, 'qualifierId': 13}, {'id': 5193747367, 'qualifierId': 286}, {'id': 5193747369, 'qualifierId': 233, 'value': '672'}, {'id': 5193747359, 'qualifierId': 56, 'value': 'Center'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;f3d45kvur76bbj9ergh1luplg;Foul;;;;;;;;;;;;;;;;;;;;672,0;;1,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;1,0;0;71;16;Austin II;4276;AML;1,0
2717174881;672;4;2;71;16;d0c07im4a6oj8qa7f1zlt3pqs;0;10,6;61,0;2024-09-03T00:32:35.104Z;2024-09-03T00:32:40Z;[{'id': 5193747375, 'qualifierId': 233, 'value': '581'}, {'id': 5193747343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193747345, 'qualifierId': 152}, {'id': 5193747337, 'qualifierId': 9}, {'id': 5193747339, 'qualifierId': 13}, {'id': 5193747347, 'qualifierId': 285}, {'id': 5193747341, 'qualifierId': 294}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;f3d45kvur76bbj9ergh1luplg;Foul;;;;;;;;;;;;;;;;;;;;581,0;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;1,0;0;71;16;St. Louis City II;4276;DC;1,0
2717175423;673;58;2;72;45;d0c07im4a6oj8qa7f1zlt3pqs;0;0,0;0,0;2024-09-03T00:34:03.185Z;2024-09-06T23:18:25Z;[{'id': 5193750191, 'qualifierId': 186}, {'id': 5193750197, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193750189, 'qualifierId': 9}, {'id': 5193750195, 'qualifierId': 73}, {'id': 5193750193, 'qualifierId': 179}, {'id': 5193750331, 'qualifierId': 233, 'value': '582'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;f3d45kvur76bbj9ergh1luplg;Penalty faced;;;;;;;;;;;;;;;;;;;;582,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;1,0;0;72;45;St. Louis City II;4365;GK;1,0
2717175413;582;16;2;72;46;dqx48fglv1l96cyrmjdod0xec;1;88,5;50,0;2024-09-03T00:34:04.185Z;2024-09-06T21:48:47Z;[{'id': 5193750575, 'qualifierId': 230, 'value': '99.7'}, {'id': 5193750577, 'qualifierId': 231, 'value': '50.2'}, {'id': 5193750571, 'qualifierId': 390, 'value': '551123'}, {'id': 5198043365, 'qualifierId': 396, 'value': '52.3'}, {'id': 5193750143, 'qualifierId': 17}, {'id': 5193750259, 'qualifierId': 374, 'value': '2024-09-03 01:34:03.461'}, {'id': 5193750569, 'qualifierId': 103, 'value': '24.7'}, {'id': 5193750147, 'qualifierId': 214}, {'id': 5193750141, 'qualifierId': 9}, {'id': 5193750263, 'qualifierId': 375, 'value': '72:45.302'}, {'id': 5193750145, 'qualifierId': 56, 'value': 'Center'}, {'id': 5198043363, 'qualifierId': 395, 'value': '0.6'}, {'id': 5193750619, 'qualifierId': 353, 'value': '673'}, {'id': 5193750567, 'qualifierId': 102, 'value': '53.9'}, {'id': 5193750255, 'qualifierId': 72}, {'id': 5193750565, 'qualifierId': 77}, {'id': 5193750573, 'qualifierId': 458}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;f3d45kvur76bbj9ergh1luplg;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;53,9;;50,2;;;52,3;;0,6;99,7;24,7;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;1,0;;;551123,0;673,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;53,9;24.7;;;1,0;1;72;46;Austin II;4366;AML;1,0
2717175639;674;18;2;73;18;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-09-03T00:34:36.162Z;2024-09-06T21:50:49Z;[{'id': 5193751381, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5193751383, 'qualifierId': 59, 'value': '32'}, {'id': 5193751419, 'qualifierId': 55, 'value': '675'}, {'id': 5193751377, 'qualifierId': 42}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;f3d45kvur76bbj9ergh1luplg;Player off;32,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;675,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;675,0;4wgjayv8s85dueh5l88im6lwq;;0;73;18;St. Louis City II;4398;FW;1,0
2717175645;675;19;2;73;18;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-09-03T00:34:36.163Z;2024-09-06T21:50:49Z;[{'id': 5193751405, 'qualifierId': 145, 'value': '10'}, {'id': 5193751411, 'qualifierId': 55, 'value': '674'}, {'id': 5193754821, 'qualifierId': 292, 'value': '6'}, {'id': 5193751409, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5193751407, 'qualifierId': 59, 'value': '11'}, {'id': 5193751401, 'qualifierId': 42}, {'id': 5193754823, 'qualifierId': 293, 'value': '2'}];4wgjayv8s85dueh5l88im6lwq;C. Garcia;;;f3d45kvur76bbj9ergh1luplg;Player on;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;674,0;;;;;;;;;;;;;;;;;10,0;2,0;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;674,0;elvrjpt1jlko4henaqvfid7o4;;0;73;18;St. Louis City II;4398;Sub;1,0
2717176009;688;18;2;73;20;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-09-03T00:34:38.761Z;2024-09-06T21:51:34Z;[{'id': 5193753477, 'qualifierId': 55, 'value': '689'}, {'id': 5193753451, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5193753453, 'qualifierId': 59, 'value': '6'}, {'id': 5193753447, 'qualifierId': 42}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;f3d45kvur76bbj9ergh1luplg;Player off;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;689,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;689,0;7nxqbiq6fics5w3qnwhz249as;;0;73;20;St. Louis City II;4400;MC;1,0
2717176013;689;19;2;73;20;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-09-03T00:34:38.762Z;2024-09-06T21:51:35Z;[{'id': 5193753465, 'qualifierId': 59, 'value': '8'}, {'id': 5193753469, 'qualifierId': 55, 'value': '688'}, {'id': 5193753467, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5193753459, 'qualifierId': 42}, {'id': 5193753645, 'qualifierId': 293, 'value': '4'}, {'id': 5193755721, 'qualifierId': 292, 'value': '7'}, {'id': 5193753463, 'qualifierId': 145, 'value': '4'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;f3d45kvur76bbj9ergh1luplg;Player on;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;688,0;;;;;;;;;;;;;;;;;4,0;4,0;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;688,0;2yxzh220ndd4s4wqditruo0h6;;0;73;20;St. Louis City II;4400;Sub;1,0
2717175755;676;1;2;73;42;d0c07im4a6oj8qa7f1zlt3pqs;1;49,8;50,6;2024-09-03T00:35:00.636Z;2024-09-03T00:35:03Z;[{'id': 5193752033, 'qualifierId': 140, 'value': '38.1'}, {'id': 5193752041, 'qualifierId': 279, 'value': 'G'}, {'id': 5193752035, 'qualifierId': 141, 'value': '56.6'}, {'id': 5193752031, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193752039, 'qualifierId': 213, 'value': '2.82'}, {'id': 5193752037, 'qualifierId': 212, 'value': '12.9'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;56,6;38,1;;2,82;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;38,1;56,6;;;;;;;;0;73;42;St. Louis City II;4422;Sub;1,0
