id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_Resume;value_JerseyNumber;value_TeamFormation;value_Involved;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Angle;value_Zone;value_Launch;value_LongBall;value_HeadPass;value_DeletedEventType;value_TakeOnOvertake;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Shove/Push;value_Direct;value_Foul;value_Cross;value_Chipped;value_FreeKickTaken;value_InSwinger;value_LeftFooted;value_Head;value_FirstTouch;value_IndividualPlay;value_High;value_NotAssisted;value_Volley;value_GoalmouthZ;value_MisHit;value_GkY;value_GkX;value_OutOfBoxCentre;value_SetPiece;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_Low;value_Left;value_CornerTaken;value_LayOff;value_RightFooted;value_HighGkIntervention;value_AttemptedTackle;value_FlickOn;value_TouchTypePass;value_IntentionalAssist;value_Assist;value_Right;value_RelatedEventId;value_Assisted;value_RegularPlay;value_TakeOnSpace;value_IntendedTackleTarget;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_TouchTypeControl;value_Straight;value_DrivenCross;value_NotVisible;value_BoxCentre;value_Blocked;value_BlockedY;value_LowCentre;value_BlockedX;value_DefBlock;value_OutSwinger;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_SwitchOfPlay;value_BlockedPass;value_CloseLeft;value_NotPastGoalLine;value_Hands;value_ParriedSafe;value_Diving;value_OwnPlayer;value_MediumGkIntervention;value_PullBack;value_ThroughBall;value_OtherBodyPart;value_Caught;value_Standing;value_ShirtPull/Holding;value_SwerveLeft;value_DrinksBreak;value_RefereeDelay;value_Defensive1V1;value_TacticalFoul;value_YellowCard;value_BlockedClearance;value_Collected;value_HighClaim;value_Minutes;value_IncorrectOutOfPlayDecision;value_BoxRight;value_FreeKick;value_ByWall;value_GoalShotGameClock;value_GoalShotTimestamp;value_BigChance;value_GkXTimeOfGoal;value_HighRight;value_GkYTimeOfGoal;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CloseRightAndHigh;value_FastBreak;value_SwerveRight;value_CloseRight;value_ParriedDanger;value_RecklessOffence;value_Argument;value_BoxLeft;value_NotRetreating;value_LowRight;value_Deflection;value_LowLeft;value_GkKickFromHands;value_Reaching;value_Handball;value_HitWoodwork;value_HitBar;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701078717;6;7;1;0;12;6ddsx316t3j0z6nolrky9k4r8;1;25,8;95,0;2024-07-14T20:05:11.292Z;2024-07-17T12:40:41Z;[{'id': 5104940973, 'qualifierId': 285}, {'id': 5104940971, 'qualifierId': 56, 'value': 'Back'}, {'id': 5107275915, 'qualifierId': 385}, {'id': 5104940969, 'qualifierId': 167}, {'id': 5104940981, 'qualifierId': 233, 'value': '5'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;e0njtyyivdp1qao664u7ug7x0;Tackle;;;;;;;;;;;;;;;;;;;;;5,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;0;12;Chicago Fire II;12;DC;1,0
2701078721;6;5;1;0;13;8o8m08he36u0j4w08aj2iodn8;1;75,8;-1,8;2024-07-14T20:05:12.299Z;2024-07-14T20:05:13Z;[{'id': 5104940987, 'qualifierId': 347}, {'id': 5104940985, 'qualifierId': 56, 'value': 'Right'}, {'id': 5104941005, 'qualifierId': 233, 'value': '7'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;e0njtyyivdp1qao664u7ug7x0;Out;;;;;;;;;;;;;;;;;;;;;7,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;0;13;New York City II;13;MR;1,0
2701078719;7;5;1;0;13;6ddsx316t3j0z6nolrky9k4r8;0;24,2;101,8;2024-07-14T20:05:12.299Z;2024-07-14T20:14:12Z;[{'id': 5104940977, 'qualifierId': 347}, {'id': 5104940975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104941009, 'qualifierId': 233, 'value': '6'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;e0njtyyivdp1qao664u7ug7x0;Out;;;;;;;;;;;;;;;;;;;;;6,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;0;13;Chicago Fire II;13;DC;1,0
2701078749;7;1;1;0;19;8o8m08he36u0j4w08aj2iodn8;1;74,3;0,0;2024-07-14T20:05:19.005Z;2024-07-14T20:05:22Z;[{'id': 5104941155, 'qualifierId': 141, 'value': '8.8'}, {'id': 5104941159, 'qualifierId': 212, 'value': '21.4'}, {'id': 5104941165, 'qualifierId': 1}, {'id': 5104941151, 'qualifierId': 140, 'value': '93.6'}, {'id': 5104941143, 'qualifierId': 107}, {'id': 5104941147, 'qualifierId': 56, 'value': 'Right'}, {'id': 5104941163, 'qualifierId': 213, 'value': '0.33'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;93,6;21,4;8,8;;0,33;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;93,6;8,8;;;;;;;0;0;0;19;New York City II;19;DR;1,0
2701078761;8;1;1;0;23;8o8m08he36u0j4w08aj2iodn8;1;91,8;6,7;2024-07-14T20:05:22.379Z;2024-07-14T20:05:26Z;[{'id': 5104941231, 'qualifierId': 213, 'value': '3.01'}, {'id': 5104941229, 'qualifierId': 212, 'value': '3.1'}, {'id': 5104941227, 'qualifierId': 141, 'value': '7.3'}, {'id': 5104941225, 'qualifierId': 140, 'value': '88.9'}, {'id': 5104941223, 'qualifierId': 56, 'value': 'Right'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;88,9;3,1;7,3;;3,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;88,9;7,3;;;;;;;0;0;0;23;New York City II;23;FW;1,0
2701078763;9;4;1;0;26;8o8m08he36u0j4w08aj2iodn8;1;84,0;5,4;2024-07-14T20:05:25.995Z;2024-07-14T20:14:22Z;[{'id': 5104941283, 'qualifierId': 56, 'value': 'Right'}, {'id': 5104941281, 'qualifierId': 294}, {'id': 5104941287, 'qualifierId': 286}, {'id': 5104952779, 'qualifierId': 233, 'value': '8'}, {'id': 5104941285, 'qualifierId': 152}, {'id': 5104941279, 'qualifierId': 13}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;e0njtyyivdp1qao664u7ug7x0;Foul;;;;;;;;;;;;;;;;;;;;;8,0;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;0;26;New York City II;26;MR;1,0
2701078791;8;4;1;0;26;6ddsx316t3j0z6nolrky9k4r8;0;16,0;94,6;2024-07-14T20:05:25.996Z;2024-07-14T20:14:22Z;[{'id': 5104941427, 'qualifierId': 294}, {'id': 5104952787, 'qualifierId': 233, 'value': '9'}, {'id': 5104941425, 'qualifierId': 13}, {'id': 5104941431, 'qualifierId': 152}, {'id': 5104941429, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104941433, 'qualifierId': 285}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;e0njtyyivdp1qao664u7ug7x0;Foul;;;;;;;;;;;;;;;;;;;;;9,0;;1,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;0;26;Chicago Fire II;26;AML;1,0
2701078861;10;1;1;0;58;8o8m08he36u0j4w08aj2iodn8;0;87,6;4,3;2024-07-14T20:05:57.100Z;2024-07-17T12:41:26Z;[{'id': 5104941817, 'qualifierId': 2}, {'id': 5104941831, 'qualifierId': 212, 'value': '24.0'}, {'id': 5104941821, 'qualifierId': 155}, {'id': 5104941819, 'qualifierId': 5}, {'id': 5104941833, 'qualifierId': 213, 'value': '1.27'}, {'id': 5104941829, 'qualifierId': 141, 'value': '38.0'}, {'id': 5107276399, 'qualifierId': 223}, {'id': 5104941825, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104941823, 'qualifierId': 152}, {'id': 5107276401, 'qualifierId': 72}, {'id': 5104941827, 'qualifierId': 140, 'value': '94.3'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;94,3;24,0;38,0;;1,27;;;;;;;;;;;;;;;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;94,3;38,0;;;;;;;0;0;0;58;New York City II;58;MC;1,0
2701078869;9;12;1;0;59;6ddsx316t3j0z6nolrky9k4r8;1;8,7;49,0;2024-07-14T20:05:58.415Z;2024-07-17T12:41:41Z;[{'id': 5104941881, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104941883, 'qualifierId': 140, 'value': '34.1'}, {'id': 5104941887, 'qualifierId': 212, 'value': '26.9'}, {'id': 5104941915, 'qualifierId': 15}, {'id': 5104941889, 'qualifierId': 213, 'value': '0.13'}, {'id': 5104941885, 'qualifierId': 141, 'value': '54.3'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;e0njtyyivdp1qao664u7ug7x0;Clearance;;;;;;;;;;34,1;26,9;54,3;;0,13;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;34,1;54,3;;;;;;;0;0;0;59;Chicago Fire II;59;DC;1,0
2701078871;11;13;1;1;0;8o8m08he36u0j4w08aj2iodn8;1;74,6;43,2;2024-07-14T20:05:59.947Z;2024-07-17T12:43:04Z;[{'id': 5104942079, 'qualifierId': 328}, {'id': 5104942075, 'qualifierId': 215}, {'id': 5104942069, 'qualifierId': 74}, {'id': 5104942081, 'qualifierId': 458}, {'id': 5104942077, 'qualifierId': 108}, {'id': 5104942073, 'qualifierId': 103, 'value': '98.6'}, {'id': 5107277249, 'qualifierId': 391}, {'id': 5104941897, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104942085, 'qualifierId': 231, 'value': '49.8'}, {'id': 5104942001, 'qualifierId': 72}, {'id': 5104942083, 'qualifierId': 230, 'value': '98.4'}, {'id': 5104941895, 'qualifierId': 18}, {'id': 5104941999, 'qualifierId': 24}, {'id': 5104942071, 'qualifierId': 102, 'value': '45.4'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;e0njtyyivdp1qao664u7ug7x0;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;1,0;1,0;1,0;1,0;98,6;1,0;49,8;98,4;1,0;1,0;45,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;45,4;98.6;;;0;0;1;0;New York City II;60;FW;1,0
2701078885;10;5;1;1;4;6ddsx316t3j0z6nolrky9k4r8;1;-1,0;58,3;2024-07-14T20:06:03.404Z;2024-07-14T20:14:13Z;[{'id': 5104941963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104941965, 'qualifierId': 346}, {'id': 5104941967, 'qualifierId': 233, 'value': '12'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;e0njtyyivdp1qao664u7ug7x0;Out;;;;;;;;;;;;;;;;;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;1;4;Chicago Fire II;64;DC;1,0
2701078883;12;5;1;1;4;8o8m08he36u0j4w08aj2iodn8;0;101,0;41,7;2024-07-14T20:06:03.404Z;2024-07-14T20:06:04Z;[{'id': 5104941985, 'qualifierId': 233, 'value': '10'}, {'id': 5104941961, 'qualifierId': 346}, {'id': 5104941959, 'qualifierId': 56, 'value': 'Center'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;e0njtyyivdp1qao664u7ug7x0;Out;;;;;;;;;;;;;;;;;;;;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;1;4;New York City II;64;FW;1,0
2701078927;11;1;1;1;20;6ddsx316t3j0z6nolrky9k4r8;1;4,2;51,2;2024-07-14T20:06:19.144Z;2024-07-14T20:06:20Z;[{'id': 5104942249, 'qualifierId': 213, 'value': '1.18'}, {'id': 5104942237, 'qualifierId': 140, 'value': '13.6'}, {'id': 5104942245, 'qualifierId': 212, 'value': '25.8'}, {'id': 5104942233, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104942227, 'qualifierId': 124}, {'id': 5104942253, 'qualifierId': 237}, {'id': 5104942241, 'qualifierId': 141, 'value': '86.2'}];d7efidcaz053ml8l4h19i7fmx;L. Barraza;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;13,6;25,8;86,2;;1,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;13,6;86,2;;;;;;;0;0;1;20;Chicago Fire II;80;GK;1,0
2701078939;12;1;1;1;21;6ddsx316t3j0z6nolrky9k4r8;1;11,9;86,8;2024-07-14T20:06:20.663Z;2024-07-14T20:06:22Z;[{'id': 5104942295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104942299, 'qualifierId': 141, 'value': '98.9'}, {'id': 5104942297, 'qualifierId': 140, 'value': '23.7'}, {'id': 5104942303, 'qualifierId': 213, 'value': '0.59'}, {'id': 5104942301, 'qualifierId': 212, 'value': '14.9'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;23,7;14,9;98,9;;0,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;23,7;98,9;;;;;;;0;0;1;21;Chicago Fire II;81;DC;1,0
2701078941;13;1;1;1;22;6ddsx316t3j0z6nolrky9k4r8;0;23,7;98,9;2024-07-14T20:06:21.839Z;2024-07-14T20:06:27Z;[{'id': 5104942307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104942313, 'qualifierId': 212, 'value': '1.0'}, {'id': 5104942315, 'qualifierId': 213, 'value': '6.07'}, {'id': 5104942311, 'qualifierId': 141, 'value': '98.6'}, {'id': 5104942309, 'qualifierId': 140, 'value': '24.6'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;24,6;1,0;98,6;;6,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;24,6;98,6;;;;;;;0;0;1;22;Chicago Fire II;82;DC;1,0
2701078937;13;61;1;1;23;8o8m08he36u0j4w08aj2iodn8;1;70,1;4,6;2024-07-14T20:06:22.615Z;2024-07-14T20:06:22Z;[{'id': 5104942293, 'qualifierId': 56, 'value': 'Right'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;e0njtyyivdp1qao664u7ug7x0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;1;23;New York City II;83;MR;1,0
2701078951;14;61;1;1;24;6ddsx316t3j0z6nolrky9k4r8;1;23,7;98,4;2024-07-14T20:06:23.272Z;2024-07-14T20:06:31Z;[{'id': 5104942365, 'qualifierId': 56, 'value': 'Back'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;e0njtyyivdp1qao664u7ug7x0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;1;24;Chicago Fire II;84;DC;1,0
2701078995;14;5;1;1;24;8o8m08he36u0j4w08aj2iodn8;1;71,2;-1,6;2024-07-14T20:06:23.723Z;2024-07-14T20:06:35Z;[{'id': 5104942607, 'qualifierId': 233, 'value': '15'}, {'id': 5104942603, 'qualifierId': 56, 'value': 'Right'}, {'id': 5104942605, 'qualifierId': 347}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;e0njtyyivdp1qao664u7ug7x0;Out;;;;;;;;;;;;;;;;;;;;;15,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;1;24;New York City II;84;MR;1,0
2701078957;15;5;1;1;24;6ddsx316t3j0z6nolrky9k4r8;0;28,8;101,6;2024-07-14T20:06:23.723Z;2024-07-14T20:14:13Z;[{'id': 5104942419, 'qualifierId': 347}, {'id': 5104942627, 'qualifierId': 233, 'value': '14'}, {'id': 5104942417, 'qualifierId': 56, 'value': 'Back'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;e0njtyyivdp1qao664u7ug7x0;Out;;;;;;;;;;;;;;;;;;;;;14,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;1;24;Chicago Fire II;84;DC;1,0
2701079021;15;1;1;1;36;8o8m08he36u0j4w08aj2iodn8;1;72,6;0,0;2024-07-14T20:06:35.035Z;2024-07-14T20:06:40Z;[{'id': 5104942753, 'qualifierId': 140, 'value': '81.3'}, {'id': 5104942757, 'qualifierId': 141, 'value': '5.2'}, {'id': 5104942747, 'qualifierId': 107}, {'id': 5104942761, 'qualifierId': 212, 'value': '10.4'}, {'id': 5104942749, 'qualifierId': 56, 'value': 'Right'}, {'id': 5104942765, 'qualifierId': 213, 'value': '0.49'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;81,3;10,4;5,2;;0,49;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;81,3;5,2;;;;;;;0;0;1;36;New York City II;96;DR;1,0
2701079025;16;1;1;1;41;8o8m08he36u0j4w08aj2iodn8;1;88,4;3,2;2024-07-14T20:06:40.491Z;2024-07-14T20:06:42Z;[{'id': 5104942785, 'qualifierId': 141, 'value': '13.8'}, {'id': 5104942789, 'qualifierId': 213, 'value': '2.52'}, {'id': 5104942787, 'qualifierId': 212, 'value': '12.4'}, {'id': 5104942781, 'qualifierId': 56, 'value': 'Right'}, {'id': 5104942783, 'qualifierId': 140, 'value': '78.8'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;78,8;12,4;13,8;;2,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;78,8;13,8;;;;;;;0;0;1;41;New York City II;101;FW;1,0
2701079033;17;1;1;1;42;8o8m08he36u0j4w08aj2iodn8;1;78,8;13,8;2024-07-14T20:06:41.979Z;2024-07-14T20:06:44Z;[{'id': 5104942839, 'qualifierId': 213, 'value': '3.86'}, {'id': 5104942835, 'qualifierId': 141, 'value': '5.8'}, {'id': 5104942833, 'qualifierId': 140, 'value': '72.9'}, {'id': 5104942831, 'qualifierId': 56, 'value': 'Right'}, {'id': 5104942837, 'qualifierId': 212, 'value': '8.2'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;72,9;8,2;5,8;;3,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;72,9;5,8;;;;;;;0;0;1;42;New York City II;102;MC;1,0
2701079041;18;1;1;1;45;8o8m08he36u0j4w08aj2iodn8;1;71,6;5,8;2024-07-14T20:06:44.507Z;2024-07-14T20:06:46Z;[{'id': 5104942913, 'qualifierId': 140, 'value': '71.9'}, {'id': 5104942915, 'qualifierId': 141, 'value': '14.6'}, {'id': 5104942911, 'qualifierId': 56, 'value': 'Right'}, {'id': 5104942917, 'qualifierId': 212, 'value': '6.0'}, {'id': 5104942919, 'qualifierId': 213, 'value': '1.52'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;71,9;6,0;14,6;;1,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;71,9;14,6;;;;;;;0;0;1;45;New York City II;105;DR;1,0
2701079065;19;1;1;1;47;8o8m08he36u0j4w08aj2iodn8;1;69,6;11,0;2024-07-14T20:06:46.250Z;2024-07-14T20:06:52Z;[{'id': 5104943047, 'qualifierId': 141, 'value': '14.9'}, {'id': 5104943045, 'qualifierId': 140, 'value': '48.3'}, {'id': 5104943043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104943049, 'qualifierId': 212, 'value': '22.5'}, {'id': 5104943051, 'qualifierId': 213, 'value': '3.02'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;48,3;22,5;14,9;;3,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;48,3;14,9;;;;;;;0;0;1;47;New York City II;107;MC;1,0
