id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_Captain;value_Resume;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_Zone;value_LongBall;value_PassEndY;value_Angle;value_KickOff;value_Length;value_PassEndX;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_IntendedTackleTarget;value_DeletedEventType;value_TakeOnSpace;value_TouchTypeControl;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_TouchTypePass;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_Chipped;value_Overrun;value_LayOff;value_NextEventGoalKick;value_Low;value_GoalKick;value_IntentionalAssist;value_Assist;value_GoalmouthY;value_Blocked;value_GkX;value_GoalmouthZ;value_GkY;value_BoxLeft;value_RegularPlay;value_FirstTouch;value_RelatedEventId;value_RightFooted;value_LowLeft;value_BlockedX;value_BlockedY;value_Assisted;value_DefBlock;value_LowGkIntervention;value_KeeperThrow;value_Left;value_Right;value_OutSwinger;value_CornerTaken;value_Cross;value_LeftFooted;value_OutOfBoxCentre;value_IndividualPlay;value_FromCorner;value_LowCentre;value_BoxCentre;value_Collected;value_Stooping;value_Hands;value_NotVisible;value_Head;value_PlayersCaughtOffside;value_Indirect;value_OverArm;value_InSwinger;value_AttemptedTackle;value_Defensive1V1;value_GoalShotGameClock;value_GkYTimeOfGoal;value_BigChance;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_FlickOn;value_SwitchOfPlay;value_SmallBoxRight;value_ParriedDanger;value_SmallBoxCentre;value_NotAssisted;value_MediumGkIntervention;value_PullBack;value_OverhitCross;value_GkKickFromHands;value_BoxDeepLeft;value_SixYardBlocked;value_TakeOnOvertake;value_YellowCard;value_AdvantagePlayed;value_RecklessOffence;value_SetPiece;value_High;value_BoxRight;value_OutOfBoxDeepLeft;value_FreeKick;value_Minutes;value_CloseHigh;value_EndType;value_HighGkIntervention;value_Injury;value_InjuredPlayerId;value_Shove/Push;value_TacticalFoul;value_LowRight;value_HighRight;value_Feet;value_ParriedSafe;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_BlockedCross;value_SwerveLeft;value_NotRetreating;value_ThroughBall;value_Volley;value_Obstruction;value_Argument;value_HighLeft;value_OtherObstacle;value_NotPastGoalLine;value_FantasyAssistedBy;value_OwnGoal;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_Diving;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_TempShotOn;value_Saved;value_Missed;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2717936259;8;7;1;1;2;6ddsx316t3j0z6nolrky9k4r8;1;14,8;27,0;2024-09-06T21:10:36.553Z;2024-09-10T03:13:11Z;[{'id': 5198018071, 'qualifierId': 233, 'value': '13'}, {'id': 5198018063, 'qualifierId': 285}, {'id': 5198018061, 'qualifierId': 56, 'value': 'Back'}, {'id': 5202953237, 'qualifierId': 384}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;f3qnsnvpm43xj0644j2qikyl0;Tackle;;;;;;;;;;;;;;;;;;13,0;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;1;2;Atlanta United II;62;AMR;1,0
2717936261;9;49;1;1;5;6ddsx316t3j0z6nolrky9k4r8;1;27,3;51,6;2024-09-06T21:10:39.513Z;2024-09-06T21:10:39Z;[];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;f3qnsnvpm43xj0644j2qikyl0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;1;5;Atlanta United II;65;AMC;1,0
2717936271;10;1;1;1;5;6ddsx316t3j0z6nolrky9k4r8;1;27,3;51,6;2024-09-06T21:10:39.783Z;2024-09-06T21:10:43Z;[{'id': 5198018123, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198018131, 'qualifierId': 213, 'value': '1.11'}, {'id': 5198018127, 'qualifierId': 141, 'value': '72.8'}, {'id': 5198018125, 'qualifierId': 140, 'value': '34.2'}, {'id': 5198018129, 'qualifierId': 212, 'value': '16.1'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;72,8;1,11;;16,1;34,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;34,2;72,8;;;;;;;;0;1;5;Atlanta United II;65;AMC;1,0
2717936273;11;50;1;1;9;6ddsx316t3j0z6nolrky9k4r8;1;44,0;92,6;2024-09-06T21:10:43.112Z;2024-09-06T21:10:47Z;[{'id': 5198018163, 'qualifierId': 233, 'value': '14'}, {'id': 5198018135, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198018137, 'qualifierId': 286}];4h2k5kwclhlgjk2koqin5r2fo;J. Lacher;;;f3qnsnvpm43xj0644j2qikyl0;Dispossessed;;;;;;;;;;;;;;;;;;14,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;1;9;Atlanta United II;69;AML;1,0
2717936275;14;7;1;1;9;erwnez7ksfkns4dqmyr1fhbe;1;56,0;7,4;2024-09-06T21:10:43.113Z;2024-09-10T03:13:27Z;[{'id': 5198018141, 'qualifierId': 56, 'value': 'Right'}, {'id': 5198018145, 'qualifierId': 233, 'value': '11'}, {'id': 5202953285, 'qualifierId': 385}, {'id': 5198018143, 'qualifierId': 285}, {'id': 5198018139, 'qualifierId': 167}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;f3qnsnvpm43xj0644j2qikyl0;Tackle;;;;;;;;;;;;;;;;;;11,0;1,0;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;1;9;New York City II;69;DC;1,0
2717936281;12;5;1;1;10;6ddsx316t3j0z6nolrky9k4r8;1;49,2;101,1;2024-09-06T21:10:43.992Z;2024-09-06T21:39:40Z;[{'id': 5198018225, 'qualifierId': 233, 'value': '15'}, {'id': 5198018201, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198018203, 'qualifierId': 347}];4h2k5kwclhlgjk2koqin5r2fo;J. Lacher;;;f3qnsnvpm43xj0644j2qikyl0;Out;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;1;10;Atlanta United II;70;AML;1,0
2717936285;15;5;1;1;10;erwnez7ksfkns4dqmyr1fhbe;0;50,8;-1,1;2024-09-06T21:10:43.992Z;2024-09-06T21:39:41Z;[{'id': 5198018209, 'qualifierId': 347}, {'id': 5198018235, 'qualifierId': 233, 'value': '12'}, {'id': 5198018207, 'qualifierId': 56, 'value': 'Right'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;f3qnsnvpm43xj0644j2qikyl0;Out;;;;;;;;;;;;;;;;;;12,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;1;10;New York City II;70;DC;1,0
2717936307;13;1;1;1;21;6ddsx316t3j0z6nolrky9k4r8;1;54,2;100,0;2024-09-06T21:10:55.185Z;2024-09-06T21:10:56Z;[{'id': 5198018377, 'qualifierId': 212, 'value': '10.0'}, {'id': 5198018379, 'qualifierId': 213, 'value': '5.77'}, {'id': 5198018371, 'qualifierId': 56, 'value': 'Left'}, {'id': 5198018375, 'qualifierId': 141, 'value': '94.1'}, {'id': 5198018369, 'qualifierId': 107}, {'id': 5198018373, 'qualifierId': 140, 'value': '62.5'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;94,1;5,77;;10,0;62,5;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;62,5;94,1;;;;;;;;0;1;21;Atlanta United II;81;DC;1,0
2717936309;14;1;1;1;22;6ddsx316t3j0z6nolrky9k4r8;1;63,0;89,1;2024-09-06T21:10:56.200Z;2024-09-06T21:57:39Z;[{'id': 5198018393, 'qualifierId': 140, 'value': '53.1'}, {'id': 5198018397, 'qualifierId': 212, 'value': '10.4'}, {'id': 5198018391, 'qualifierId': 56, 'value': 'Left'}, {'id': 5198018399, 'qualifierId': 213, 'value': '3.09'}, {'id': 5198018395, 'qualifierId': 141, 'value': '89.9'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;89,9;3,09;;10,4;53,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;53,1;89,9;;;;;;;;0;1;22;Atlanta United II;82;AMC;1,0
2717936319;15;1;1;1;23;6ddsx316t3j0z6nolrky9k4r8;1;64,2;96,1;2024-09-06T21:10:57.281Z;2024-09-06T21:58:15Z;[{'id': 5198018489, 'qualifierId': 212, 'value': '3.9'}, {'id': 5198018485, 'qualifierId': 140, 'value': '64.7'}, {'id': 5198018487, 'qualifierId': 141, 'value': '90.4'}, {'id': 5198018491, 'qualifierId': 213, 'value': '4.85'}, {'id': 5198018483, 'qualifierId': 56, 'value': 'Left'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;90,4;4,85;;3,9;64,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;64,7;90,4;;;;;;;;0;1;23;Atlanta United II;83;MC;1,0
2717941169;448;1;1;1;24;6ddsx316t3j0z6nolrky9k4r8;1;63,0;89,4;2024-09-06T21:10:57.859Z;2024-09-06T21:58:13Z;[{'id': 5198046503, 'qualifierId': 56, 'value': 'Left'}, {'id': 5198046511, 'qualifierId': 213, 'value': '0.40'}, {'id': 5198046507, 'qualifierId': 141, 'value': '95.4'}, {'id': 5198046505, 'qualifierId': 140, 'value': '72.2'}, {'id': 5198046509, 'qualifierId': 212, 'value': '10.5'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;95,4;0,4;;10,5;72,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;72,2;95,4;;;;;;;;0;1;24;Atlanta United II;84;AMC;1,0
2717936325;16;1;1;1;30;6ddsx316t3j0z6nolrky9k4r8;0;84,2;82,8;2024-09-06T21:11:04.465Z;2024-09-06T21:58:18Z;[{'id': 5198018515, 'qualifierId': 212, 'value': '2.9'}, {'id': 5198018511, 'qualifierId': 140, 'value': '82.9'}, {'id': 5198018509, 'qualifierId': 56, 'value': 'Left'}, {'id': 5198018513, 'qualifierId': 141, 'value': '79.1'}, {'id': 5198018517, 'qualifierId': 213, 'value': '4.22'}];4h2k5kwclhlgjk2koqin5r2fo;J. Lacher;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;79,1;4,22;;2,9;82,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;82,9;79,1;;;;;;;;0;1;30;Atlanta United II;90;AML;1,0
2717936323;16;61;1;1;30;erwnez7ksfkns4dqmyr1fhbe;1;25,0;26,6;2024-09-06T21:11:04.663Z;2024-09-06T21:11:04Z;[{'id': 5198018505, 'qualifierId': 56, 'value': 'Back'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;f3qnsnvpm43xj0644j2qikyl0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;1;30;New York City II;90;MC;1,0
2717936331;17;1;1;1;32;erwnez7ksfkns4dqmyr1fhbe;1;12,3;30,4;2024-09-06T21:11:05.946Z;2024-09-06T21:11:08Z;[{'id': 5198018537, 'qualifierId': 157}, {'id': 5198018539, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198018543, 'qualifierId': 141, 'value': '30.1'}, {'id': 5198018545, 'qualifierId': 212, 'value': '33.4'}, {'id': 5198018541, 'qualifierId': 140, 'value': '44.1'}, {'id': 5198018549, 'qualifierId': 1}, {'id': 5198018547, 'qualifierId': 213, 'value': '6.28'}];d3gmzmf34c6o8vzngnf7ishlg;N. Cobb;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;1,0;30,1;6,28;;33,4;44,1;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;44,1;30,1;;;;;;;;0;1;32;New York City II;92;DL;1,0
2717936333;18;49;1;1;33;erwnez7ksfkns4dqmyr1fhbe;1;45,9;28,6;2024-09-06T21:11:07.536Z;2024-09-10T03:15:26Z;[];ah3swx80hoddr239t1r6qg2ga;T. Wolff;;;f3qnsnvpm43xj0644j2qikyl0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;1;33;New York City II;93;FW;1,0
2717936335;19;1;1;1;34;erwnez7ksfkns4dqmyr1fhbe;0;45,9;28,6;2024-09-06T21:11:07.936Z;2024-09-10T03:15:29Z;[{'id': 5198018565, 'qualifierId': 213, 'value': '2.41'}, {'id': 5198018559, 'qualifierId': 140, 'value': '44.3'}, {'id': 5198018561, 'qualifierId': 141, 'value': '30.8'}, {'id': 5198018563, 'qualifierId': 212, 'value': '2.2'}, {'id': 5198018557, 'qualifierId': 56, 'value': 'Back'}];ah3swx80hoddr239t1r6qg2ga;T. Wolff;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;30,8;2,41;;2,2;44,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;44,3;30,8;;;;;;;;0;1;34;New York City II;94;FW;1,0
2717936353;20;61;1;1;34;6ddsx316t3j0z6nolrky9k4r8;1;66,3;74,3;2024-09-06T21:11:08.280Z;2024-09-10T03:15:32Z;[{'id': 5198018593, 'qualifierId': 56, 'value': 'Center'}];2676930j149yvanqev61emh62;J. Rozhansky;;;f3qnsnvpm43xj0644j2qikyl0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;1;34;Atlanta United II;94;MC;1,0
2717936351;19;61;1;1;35;6ddsx316t3j0z6nolrky9k4r8;1;66,3;74,3;2024-09-06T21:11:09.173Z;2024-09-10T03:15:39Z;[{'id': 5198018591, 'qualifierId': 56, 'value': 'Center'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;f3qnsnvpm43xj0644j2qikyl0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;1;35;Atlanta United II;95;DC;1,0
2718836775;898;61;1;1;35;6ddsx316t3j0z6nolrky9k4r8;1;63,1;60,5;2024-09-06T21:11:09.383Z;2024-09-10T03:16:20Z;[{'id': 5202953871, 'qualifierId': 56, 'value': 'Center'}];2676930j149yvanqev61emh62;J. Rozhansky;;;f3qnsnvpm43xj0644j2qikyl0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;1;35;Atlanta United II;95;MC;1,0
2717936825;57;83;1;1;36;erwnez7ksfkns4dqmyr1fhbe;0;37,7;29,5;2024-09-06T21:11:10.055Z;2024-09-06T21:58:39Z;[{'id': 5198021417, 'qualifierId': 399, 'value': 'eiyzqnfh8r8aduel0seou7nu2'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;f3qnsnvpm43xj0644j2qikyl0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;1;36;New York City II;96;MC;1,0
2717936339;17;49;1;1;36;6ddsx316t3j0z6nolrky9k4r8;1;64,8;73,4;2024-09-06T21:11:10.793Z;2024-09-06T21:58:51Z;[];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;f3qnsnvpm43xj0644j2qikyl0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;1;36;Atlanta United II;96;DC;1,0
2717936349;18;1;1;1;37;6ddsx316t3j0z6nolrky9k4r8;0;67,5;74,4;2024-09-06T21:11:11.545Z;2024-09-06T22:00:25Z;[{'id': 5198018579, 'qualifierId': 56, 'value': 'Center'}, {'id': 5198047139, 'qualifierId': 236}, {'id': 5198018583, 'qualifierId': 141, 'value': '76.1'}, {'id': 5198018585, 'qualifierId': 212, 'value': '1.3'}, {'id': 5198018581, 'qualifierId': 140, 'value': '67.0'}, {'id': 5198047145, 'qualifierId': 286}, {'id': 5198018587, 'qualifierId': 213, 'value': '2.00'}, {'id': 5198047141, 'qualifierId': 233, 'value': '66'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;76,1;2,0;;1,3;67,0;;66,0;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;67,0;76,1;;;;;;;;0;1;37;Atlanta United II;97;DC;1,0
2717936919;66;74;1;1;37;erwnez7ksfkns4dqmyr1fhbe;1;41,9;29,5;2024-09-06T21:11:11.546Z;2024-09-06T22:05:50Z;[{'id': 5198021869, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198047127, 'qualifierId': 285}, {'id': 5198047147, 'qualifierId': 233, 'value': '18'}];ah3swx80hoddr239t1r6qg2ga;T. Wolff;;;f3qnsnvpm43xj0644j2qikyl0;Blocked Pass;;;;;;;;;;;;;;;;;;18,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;1;37;New York City II;97;FW;1,0
2717936347;20;43;1;1;39;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-09-06T21:11:13.402Z;2024-09-06T21:15:40Z;[{'id': 5198018577, 'qualifierId': 285, 'value': '0'}, {'id': 5198021969, 'qualifierId': 144, 'value': '45'}, {'id': 5198018575, 'qualifierId': 56, 'value': 'Back'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;f3qnsnvpm43xj0644j2qikyl0;Deleted event;;;;;;;;;;;;;;;;;;;0,0;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;1;39;New York City II;99;MC;1,0
2717937047;71;1;1;1;40;erwnez7ksfkns4dqmyr1fhbe;1;27,8;38,0;2024-09-06T21:11:14.288Z;2024-09-06T21:17:06Z;[{'id': 5198022559, 'qualifierId': 140, 'value': '39.2'}, {'id': 5198022561, 'qualifierId': 141, 'value': '39.5'}, {'id': 5198022555, 'qualifierId': 3}, {'id': 5198022565, 'qualifierId': 213, 'value': '0.09'}, {'id': 5198022563, 'qualifierId': 212, 'value': '12.0'}, {'id': 5198022557, 'qualifierId': 56, 'value': 'Back'}];d3gmzmf34c6o8vzngnf7ishlg;N. Cobb;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;39,5;0,09;;12,0;39,2;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;39,2;39,5;;;;;;;;0;1;40;New York City II;100;DL;1,0
2717937527;109;1;1;1;40;erwnez7ksfkns4dqmyr1fhbe;1;41,5;42,7;2024-09-06T21:11:14.839Z;2024-09-06T21:20:01Z;[{'id': 5198025289, 'qualifierId': 141, 'value': '36.5'}, {'id': 5198025293, 'qualifierId': 213, 'value': '3.64'}, {'id': 5198025285, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198025287, 'qualifierId': 140, 'value': '34.1'}, {'id': 5198025291, 'qualifierId': 212, 'value': '8.8'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;36,5;3,64;;8,8;34,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;34,1;36,5;;;;;;;;0;1;40;New York City II;100;AMC;1,0
