id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Captain;value_TeamFormation;value_Involved;value_TeamKit;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_PassEndY;value_Angle;value_KickOff;value_Length;value_Zone;value_Chipped;value_LongBall;value_HighGkIntervention;value_KeeperThrow;value_OverArm;value_OppositeRelatedEventId;value_Offensive;value_TakeOnOvertake;value_Defensive;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_DeletedEventType;value_TouchTypeControl;value_RightFooted;value_Cross;value_InSwinger;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_LayOff;value_BlockedPass;value_OutOfPlay;value_Head;value_HeadPass;value_LeftFooted;value_OutSwinger;value_Left;value_CornerTaken;value_AttemptedTackle;value_TakeOnSpace;value_TouchTypeClearance;value_SwitchOfPlay;value_NextEventGoalKick;value_Low;value_NotVisible;value_GoalKick;value_Straight;value_IntentionalAssist;value_DrivenCross;value_Assist;value_RegularPlay;value_GoalmouthZ;value_GkX;value_BoxCentre;value_GkY;value_Assisted;value_GoalShotGameClock;value_GkYTimeOfGoal;value_HighCentre;value_RelatedEventId;value_GoalShotTimestamp;value_FirstTouch;value_GoalmouthY;value_GkXTimeOfGoal;value_Strong;value_LowLeft;value_NotAssisted;value_BlockedY;value_BlockedX;value_OutOfBoxCentre;value_Blocked;value_IndividualPlay;value_DefBlock;value_LowRight;value_Standing;value_Fumble;value_Hands;value_MediumGkIntervention;value_ParriedDanger;value_LowGkIntervention;value_HighRight;value_Volley;value_High;value_SetPiece;value_LeadingToGoal;value_SmallBoxCentre;value_RelatedError1Id;value_BigChance;value_LowCentre;value_PlayersCaughtOffside;value_Indirect;value_BoxRight;value_Defensive1V1;value_Collected;value_BlockedCross;value_Right;value_HighClaim;value_Overrun;value_FromCorner;value_YellowCard;value_TacticalFoul;value_Launch;value_Shove/Push;value_NotRetreating;value_CloseRight;value_Diving;value_ThrowInSetPiece;value_Feet;value_ParriedSafe;value_Deflection;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_FlickOn;value_OverhitCross;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistType;value_IncorrectOutOfPlayDecision;value_CloseLeft;value_NotPastGoalLine;value_RecklessOffence;value_FastBreak;value_Stooping;value_Dissent;value_OutOfBoxDeepLeft;value_SmallBoxRight;value_SixYardBlocked;value_PullBack;value_GkKickFromHands;value_DangerousPlay;value_HighLeft;value_SmallBoxLeft;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721158871;65;1;1;7;36;4gymgvqmve0m2vh89v84tt3x0;1;39,4;78,8;2024-09-15T19:14:02.099Z;2024-09-19T07:38:54Z;[{'id': 5222866335, 'qualifierId': 156}, {'id': 5215545325, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215545327, 'qualifierId': 140, 'value': '28.1'}, {'id': 5215545333, 'qualifierId': 213, 'value': '3.21'}, {'id': 5215545331, 'qualifierId': 212, 'value': '11.9'}, {'id': 5215545329, 'qualifierId': 141, 'value': '77.6'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;28,1;77,6;3,21;;11,9;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;28,1;77,6;;;;;;;;0;7;36;Atlanta United II;456;DC;1,0
2721158911;66;1;1;7;37;4gymgvqmve0m2vh89v84tt3x0;1;28,6;78,2;2024-09-15T19:14:03.794Z;2024-09-15T19:14:07Z;[{'id': 5215545551, 'qualifierId': 140, 'value': '43.5'}, {'id': 5215545549, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215545559, 'qualifierId': 212, 'value': '19.6'}, {'id': 5215545563, 'qualifierId': 213, 'value': '0.65'}, {'id': 5215545557, 'qualifierId': 141, 'value': '95.6'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;43,5;95,6;0,65;;19,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;43,5;95,6;;;;;;;;0;7;37;Atlanta United II;457;DC;1,0
2721158967;67;1;1;7;41;4gymgvqmve0m2vh89v84tt3x0;1;59,5;92,3;2024-09-15T19:14:07.299Z;2024-09-15T19:14:10Z;[{'id': 5215545813, 'qualifierId': 140, 'value': '75.6'}, {'id': 5215545811, 'qualifierId': 56, 'value': 'Left'}, {'id': 5215545819, 'qualifierId': 213, 'value': '5.85'}, {'id': 5215545817, 'qualifierId': 212, 'value': '18.7'}, {'id': 5215545815, 'qualifierId': 141, 'value': '80.7'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;75,6;80,7;5,85;;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;75,6;80,7;;;;;;;;0;7;41;Atlanta United II;461;AMC;1,0
2721158999;68;1;1;7;43;4gymgvqmve0m2vh89v84tt3x0;1;75,6;80,7;2024-09-15T19:14:09.891Z;2024-09-15T19:14:20Z;[{'id': 5215546005, 'qualifierId': 213, 'value': '1.35'}, {'id': 5215545997, 'qualifierId': 56, 'value': 'Left'}, {'id': 5215546003, 'qualifierId': 212, 'value': '8.6'}, {'id': 5215546001, 'qualifierId': 141, 'value': '93.0'}, {'id': 5215546895, 'qualifierId': 155}, {'id': 5215545999, 'qualifierId': 140, 'value': '77.4'}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;77,4;93,0;1,35;;8,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;77,4;93,0;;;;;;;;0;7;43;Atlanta United II;463;FW;1,0
2721159081;69;1;1;7;45;4gymgvqmve0m2vh89v84tt3x0;1;77,4;93,0;2024-09-15T19:14:11.299Z;2024-09-15T19:14:14Z;[{'id': 5215546421, 'qualifierId': 141, 'value': '82.0'}, {'id': 5215546423, 'qualifierId': 212, 'value': '7.6'}, {'id': 5215546415, 'qualifierId': 3}, {'id': 5215546417, 'qualifierId': 56, 'value': 'Left'}, {'id': 5215546419, 'qualifierId': 140, 'value': '78.7'}, {'id': 5215546425, 'qualifierId': 213, 'value': '4.89'}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;78,7;82,0;4,89;;7,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;78,7;82,0;;;;;;;;0;7;45;Atlanta United II;465;FW;1,0
2721159085;70;3;1;7;48;4gymgvqmve0m2vh89v84tt3x0;0;77,8;80,4;2024-09-15T19:14:14.483Z;2024-09-19T07:39:42Z;[{'id': 5222866745, 'qualifierId': 464}, {'id': 5215546659, 'qualifierId': 233, 'value': '85'}, {'id': 5215546459, 'qualifierId': 286}, {'id': 5215546457, 'qualifierId': 56, 'value': 'Left'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;5eiwin6m1ptykc4p4mdkzt3o;Take On;;;;;;;;;;;;;;;;;;;;;85,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;7;48;Atlanta United II;468;AMC;1,0
2721159121;85;7;1;7;48;erwnez7ksfkns4dqmyr1fhbe;1;22,2;19,6;2024-09-15T19:14:14.484Z;2024-09-19T07:39:45Z;[{'id': 5215546653, 'qualifierId': 233, 'value': '70'}, {'id': 5215546601, 'qualifierId': 285}, {'id': 5215546599, 'qualifierId': 56, 'value': 'Back'}, {'id': 5222866755, 'qualifierId': 384}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;5eiwin6m1ptykc4p4mdkzt3o;Tackle;;;;;;;;;;;;;;;;;;;;;70,0;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;7;48;Huntsville City;468;MC;1,0
2721159125;86;49;1;7;51;erwnez7ksfkns4dqmyr1fhbe;1;20,2;22,1;2024-09-15T19:14:17.026Z;2024-09-15T19:14:17Z;[];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;5eiwin6m1ptykc4p4mdkzt3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;7;51;Huntsville City;471;DR;1,0
2721159139;87;1;1;7;51;erwnez7ksfkns4dqmyr1fhbe;1;20,2;22,1;2024-09-15T19:14:17.141Z;2024-09-15T19:14:18Z;[{'id': 5215546703, 'qualifierId': 213, 'value': '5.46'}, {'id': 5215546699, 'qualifierId': 141, 'value': '6.5'}, {'id': 5215546701, 'qualifierId': 212, 'value': '14.5'}, {'id': 5215546697, 'qualifierId': 140, 'value': '29.6'}, {'id': 5215546695, 'qualifierId': 56, 'value': 'Back'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;29,6;6,5;5,46;;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;29,6;6,5;;;;;;;;0;7;51;Huntsville City;471;DR;1,0
2721159129;71;45;1;7;52;4gymgvqmve0m2vh89v84tt3x0;0;68,6;91,9;2024-09-15T19:14:18.348Z;2024-09-19T07:40:07Z;[{'id': 5215546633, 'qualifierId': 286}, {'id': 5215546979, 'qualifierId': 233, 'value': '88'}, {'id': 5215546631, 'qualifierId': 56, 'value': 'Left'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;5eiwin6m1ptykc4p4mdkzt3o;Challenge;;;;;;;;;;;;;;;;;;;;;88,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;7;52;Atlanta United II;472;DC;1,0
2721159193;88;3;1;7;52;erwnez7ksfkns4dqmyr1fhbe;1;31,4;8,1;2024-09-15T19:14:18.348Z;2024-09-19T07:40:05Z;[{'id': 5215546933, 'qualifierId': 233, 'value': '71'}, {'id': 5222866875, 'qualifierId': 465}, {'id': 5215546913, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215546915, 'qualifierId': 285}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;5eiwin6m1ptykc4p4mdkzt3o;Take On;;;;;;;;;;;;;;;;;;;;;71,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;7;52;Huntsville City;472;FWR;1,0
2721159255;89;1;1;7;55;erwnez7ksfkns4dqmyr1fhbe;1;48,5;14,1;2024-09-15T19:14:21.061Z;2024-09-15T19:14:25Z;[{'id': 5215547251, 'qualifierId': 141, 'value': '4.7'}, {'id': 5215547253, 'qualifierId': 212, 'value': '18.6'}, {'id': 5215547249, 'qualifierId': 140, 'value': '65.1'}, {'id': 5215547247, 'qualifierId': 56, 'value': 'Right'}, {'id': 5215547255, 'qualifierId': 213, 'value': '5.93'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;65,1;4,7;5,93;;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;65,1;4,7;;;;;;;;0;7;55;Huntsville City;475;FWR;1,0
2721159261;90;3;1;7;59;erwnez7ksfkns4dqmyr1fhbe;0;69,6;3,2;2024-09-15T19:14:25.045Z;2024-09-19T07:40:16Z;[{'id': 5215547585, 'qualifierId': 233, 'value': '72'}, {'id': 5215547277, 'qualifierId': 286}, {'id': 5215547275, 'qualifierId': 56, 'value': 'Right'}, {'id': 5222866965, 'qualifierId': 465}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;5eiwin6m1ptykc4p4mdkzt3o;Take On;;;;;;;;;;;;;;;;;;;;;72,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;7;59;Huntsville City;479;MC;1,0
2721159307;72;7;1;7;59;4gymgvqmve0m2vh89v84tt3x0;1;30,4;96,8;2024-09-15T19:14:25.046Z;2024-09-19T07:40:21Z;[{'id': 5222867003, 'qualifierId': 385}, {'id': 5215547559, 'qualifierId': 233, 'value': '90'}, {'id': 5215547547, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215547545, 'qualifierId': 167}, {'id': 5215547549, 'qualifierId': 285}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;5eiwin6m1ptykc4p4mdkzt3o;Tackle;;;;;;;;;;;;;;;;;;;;;90,0;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;7;59;Atlanta United II;479;DC;1,0
2721159347;73;5;1;7;59;4gymgvqmve0m2vh89v84tt3x0;0;30,0;101,4;2024-09-15T19:14:25.893Z;2024-09-15T19:44:58Z;[{'id': 5215547803, 'qualifierId': 233, 'value': '91'}, {'id': 5215547741, 'qualifierId': 347}, {'id': 5215547739, 'qualifierId': 56, 'value': 'Back'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;5eiwin6m1ptykc4p4mdkzt3o;Out;;;;;;;;;;;;;;;;;;;;;91,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;7;59;Atlanta United II;479;DC;1,0
2721159297;91;5;1;7;59;erwnez7ksfkns4dqmyr1fhbe;1;70,0;-1,4;2024-09-15T19:14:25.893Z;2024-09-15T19:44:58Z;[{'id': 5215547495, 'qualifierId': 56, 'value': 'Right'}, {'id': 5215547497, 'qualifierId': 347}, {'id': 5215547785, 'qualifierId': 233, 'value': '73'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;5eiwin6m1ptykc4p4mdkzt3o;Out;;;;;;;;;;;;;;;;;;;;;73,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;7;59;Huntsville City;479;MC;1,0
2721159377;92;1;1;8;0;erwnez7ksfkns4dqmyr1fhbe;1;68,0;0,0;2024-09-15T19:14:26.757Z;2024-09-15T19:14:31Z;[{'id': 5215547887, 'qualifierId': 213, 'value': '2.09'}, {'id': 5215547885, 'qualifierId': 212, 'value': '7.0'}, {'id': 5215547877, 'qualifierId': 107}, {'id': 5215547879, 'qualifierId': 56, 'value': 'Right'}, {'id': 5215547881, 'qualifierId': 140, 'value': '64.7'}, {'id': 5215547883, 'qualifierId': 141, 'value': '7.6'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;64,7;7,6;2,09;;7,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;64,7;7,6;;;;;;;;0;8;0;Huntsville City;480;MC;1,0
2721159407;93;1;1;8;4;erwnez7ksfkns4dqmyr1fhbe;1;65,8;9,1;2024-09-15T19:14:30.641Z;2024-09-15T19:14:33Z;[{'id': 5215548027, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215548035, 'qualifierId': 213, 'value': '1.72'}, {'id': 5215548031, 'qualifierId': 141, 'value': '32.4'}, {'id': 5215548033, 'qualifierId': 212, 'value': '16.0'}, {'id': 5215548029, 'qualifierId': 140, 'value': '63.5'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;63,5;32,4;1,72;;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;63,5;32,4;;;;;;;;0;8;4;Huntsville City;484;FWR;1,0
2721159459;94;1;1;8;7;erwnez7ksfkns4dqmyr1fhbe;1;63,7;31,2;2024-09-15T19:14:33.141Z;2024-09-15T19:14:36Z;[{'id': 5215548289, 'qualifierId': 140, 'value': '52.6'}, {'id': 5215548295, 'qualifierId': 213, 'value': '3.99'}, {'id': 5215548291, 'qualifierId': 141, 'value': '11.7'}, {'id': 5215548293, 'qualifierId': 212, 'value': '17.7'}, {'id': 5215548287, 'qualifierId': 56, 'value': 'Right'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;52,6;11,7;3,99;;17,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;52,6;11,7;;;;;;;;0;8;7;Huntsville City;487;MC;1,0
2721159517;95;1;1;8;10;erwnez7ksfkns4dqmyr1fhbe;1;52,8;11,3;2024-09-15T19:14:36.245Z;2024-09-15T19:14:39Z;[{'id': 5215548575, 'qualifierId': 141, 'value': '4.1'}, {'id': 5215548577, 'qualifierId': 212, 'value': '12.4'}, {'id': 5215548579, 'qualifierId': 213, 'value': '5.88'}, {'id': 5215548573, 'qualifierId': 140, 'value': '63.7'}, {'id': 5215548571, 'qualifierId': 56, 'value': 'Right'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;63,7;4,1;5,88;;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;63,7;4,1;;;;;;;;0;8;10;Huntsville City;490;DR;1,0
2721159585;96;1;1;8;13;erwnez7ksfkns4dqmyr1fhbe;1;60,9;4,6;2024-09-15T19:14:39.190Z;2024-09-15T19:14:42Z;[{'id': 5215548993, 'qualifierId': 141, 'value': '6.1'}, {'id': 5215549003, 'qualifierId': 213, 'value': '3.09'}, {'id': 5215548991, 'qualifierId': 140, 'value': '42.5'}, {'id': 5215548989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215548997, 'qualifierId': 212, 'value': '19.3'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;42,5;6,1;3,09;;19,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;42,5;6,1;;;;;;;;0;8;13;Huntsville City;493;MC;1,0
2721159621;97;1;1;8;16;erwnez7ksfkns4dqmyr1fhbe;1;41,7;5,6;2024-09-15T19:14:42.422Z;2024-09-15T19:14:44Z;[{'id': 5215549213, 'qualifierId': 212, 'value': '10.0'}, {'id': 5215549211, 'qualifierId': 141, 'value': '17.3'}, {'id': 5215549209, 'qualifierId': 140, 'value': '47.5'}, {'id': 5215549207, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215549215, 'qualifierId': 213, 'value': '0.92'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;47,5;17,3;0,92;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;47,5;17,3;;;;;;;;0;8;16;Huntsville City;496;DR;1,0
2721159657;98;1;1;8;18;erwnez7ksfkns4dqmyr1fhbe;1;47,5;17,3;2024-09-15T19:14:44.342Z;2024-09-15T19:14:46Z;[{'id': 5215549439, 'qualifierId': 212, 'value': '18.1'}, {'id': 5215549435, 'qualifierId': 140, 'value': '31.5'}, {'id': 5215549437, 'qualifierId': 141, 'value': '7.3'}, {'id': 5215549441, 'qualifierId': 213, 'value': '3.53'}, {'id': 5215549433, 'qualifierId': 56, 'value': 'Back'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;31,5;7,3;3,53;;18,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;31,5;7,3;;;;;;;;0;8;18;Huntsville City;498;MC;1,0
2721159793;99;1;1;8;20;erwnez7ksfkns4dqmyr1fhbe;1;29,7;6,8;2024-09-15T19:14:46.102Z;2024-09-15T19:14:53Z;[{'id': 5215550109, 'qualifierId': 212, 'value': '25.8'}, {'id': 5215550107, 'qualifierId': 141, 'value': '37.6'}, {'id': 5215550105, 'qualifierId': 140, 'value': '15.4'}, {'id': 5215550103, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215550111, 'qualifierId': 213, 'value': '2.19'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;15,4;37,6;2,19;;25,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;15,4;37,6;;;;;;;;0;8;20;Huntsville City;500;DR;1,0
