id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Length;value_Zone;value_PassEndY;value_KickOff;value_LongBall;value_Chipped;value_HeadPass;value_FlickOn;value_LayOff;value_TouchTypePass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_NextEventGoalKick;value_Low;value_GoalKick;value_DeletedEventType;value_IntendedTackleTarget;value_Defensive;value_Offensive;value_Foul;value_NotVisible;value_Shove/Push;value_Direct;value_FreeKickTaken;value_TouchTypeControl;value_TakeOnSpace;value_DrivenCross;value_Straight;value_RightFooted;value_Cross;value_OutOfPlay;value_Assist;value_IntentionalAssist;value_Right;value_BoxRight;value_Assisted;value_GkX;value_GkY;value_Head;value_RelatedEventId;value_ThrowInSetPiece;value_FirstTouch;value_GoalmouthZ;value_GoalmouthY;value_ShirtPull/Holding;value_Defensive1V1;value_TakeOnOvertake;value_AttemptedTackle;value_InSwinger;value_BoxCentre;value_SetPiece;value_CloseHigh;value_OutOfBoxCentre;value_IndividualPlay;value_Left;value_LeftFooted;value_RegularPlay;value_SwitchOfPlay;value_MediumGkIntervention;value_KeeperThrow;value_HighRight;value_High;value_NotRetreating;value_YellowCard;value_LowGkIntervention;value_BlockedPass;value_TouchTypeClearance;value_CornerTaken;value_TempMissed;value_SmallBoxCentre;value_OutSwinger;value_FromCorner;value_LowRight;value_Blocked;value_BlockedY;value_BlockedX;value_DefBlock;value_Indirect;value_Obstruction;value_CloseLeftAndHigh;value_BoxLeft;value_Volley;value_IncorrectOutOfPlayDecision;value_LowCentre;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_2NdAssist;value_CloseLeft;value_NotPastGoalLine;value_BigChance;value_2NdRelatedEventId;value_KeeperTouched;value_HitWoodwork;value_2NdAssisted;value_HitRightPost;value_RecklessOffence;value_Overrun;value_TacticalFoul;value_HighCentre;value_Collected;value_Standing;value_Hands;value_OverArm;value_BlockedCross;value_Minutes;value_GkKickFromHands;value_EndType;value_CaptainChange;value_FastBreak;value_SecondYellow;value_OtherObstacle;value_GkHoof;value_NotAssisted;value_InjuredPlayerId;value_Injury;value_LowLeft;value_HighGkIntervention;value_PlayersCaughtOffside;value_OverhitCross;value_Unchallenged;value_Handball;value_BoxDeepRight;value_CloseRight;value_HighClaim;value_MisHit;value_GoesToPenalties;value_Diving;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Weak;value_Saved;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706837887;437;1;2;52;19;ew2zirzye0sw1txr2m33nr25y;0;96,3;72,1;2024-08-09T01:13:53.552Z;2024-08-09T01:13:54Z;[{'id': 5136908151, 'qualifierId': 213, 'value': '4.70'}, {'id': 5136908145, 'qualifierId': 140, 'value': '96.2'}, {'id': 5136908147, 'qualifierId': 141, 'value': '53.2'}, {'id': 5136908149, 'qualifierId': 212, 'value': '12.9'}, {'id': 5136908143, 'qualifierId': 56, 'value': 'Center'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;96,2;4,7;12,9;;53,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;96,2;53,2;;;;;;;;0;52;19;Minnesota United II;3139;AMR;1,0
2706837889;597;43;2;52;21;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-08-09T01:13:55.012Z;2024-08-09T01:21:29Z;[{'id': 5136908159, 'qualifierId': 130, 'value': '2'}, {'id': 5136916345, 'qualifierId': 144, 'value': '40'}, {'id': 5136908163, 'qualifierId': 194, 'value': '7tjrziff3z2fl88t52j3rk3bp'}, {'id': 5136908157, 'qualifierId': 59, 'value': '1, 35, 57, 44, 3, 39, 90, 38, 99, 19, 48, 34, 50, 59, 98, 95'}, {'id': 5136908155, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 5, 5, 5, 5, 5, 5'}, {'id': 5136908161, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 0, 0, 0, 0, 0'}, {'id': 5136908153, 'qualifierId': 30, 'value': 'aij1pddtm5ch0o8dstl3mc1jp, 1795jw1oc3pkthyq0kqexh65m, byelagxi3qg0rb06tjl3fodn8, e2olfsduxvaqsx6rdbaasa356, 7tjrziff3z2fl88t52j3rk3bp, 2pka62t1zg04jwkcx6zbc4wlw, iu61re9bbusv2w7fu7w6505w, 8hftsf1ff8839jdbe3e6lmm1g, tc5nl1hz1w06jobp5ckktr3e, c3f7oxhzkegam5g1cn1j8j7jd, a1rc6kukly42y5j5smz3w72tw, a4staqjshva5lhcr0dw744nze, 1gmj4ge2sog221wqkmap8kidw, 98tyw392rp4ow3apn0ygrbtp0, 39kv8a6a82fos9hw9esb84k16, clqg0gusupd6cehokpggbslck'}];;;;;ek1ucu60bgmb557vf6kj0du6s;Deleted event;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;40,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;52;21;The Town;3141;;
2706837893;598;52;2;52;23;1pc6sx2h4rp113ldkbp5d2xas;1;6,6;42,9;2024-08-09T01:13:57.112Z;2024-08-13T11:57:29Z;[{'id': 5146743945, 'qualifierId': 376}];aij1pddtm5ch0o8dstl3mc1jp;C. Irwin;;;ek1ucu60bgmb557vf6kj0du6s;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;52;23;The Town;3143;GK;1,0
2706837981;599;80;2;52;53;1pc6sx2h4rp113ldkbp5d2xas;0;14,2;35,6;2024-08-09T01:14:27.402Z;2024-08-09T01:15:11Z;[];aij1pddtm5ch0o8dstl3mc1jp;C. Irwin;;;ek1ucu60bgmb557vf6kj0du6s;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;52;53;The Town;3173;GK;1,0
2706837995;600;1;2;52;54;1pc6sx2h4rp113ldkbp5d2xas;0;20,9;32,1;2024-08-09T01:14:28.281Z;2024-08-09T01:14:31Z;[{'id': 5136908743, 'qualifierId': 198}, {'id': 5136908747, 'qualifierId': 140, 'value': '88.5'}, {'id': 5136908741, 'qualifierId': 157}, {'id': 5136908745, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136908753, 'qualifierId': 213, 'value': '0.06'}, {'id': 5136908749, 'qualifierId': 141, 'value': '38.1'}, {'id': 5136908755, 'qualifierId': 1}, {'id': 5136908751, 'qualifierId': 212, 'value': '71.1'}];aij1pddtm5ch0o8dstl3mc1jp;C. Irwin;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;88,5;0,06;71,1;;38,1;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;88,5;38,1;;;;;;;;0;52;54;The Town;3174;GK;1,0
2706837997;438;52;2;52;58;ew2zirzye0sw1txr2m33nr25y;1;15,0;59,1;2024-08-09T01:14:32.553Z;2024-08-13T11:58:05Z;[{'id': 5146744069, 'qualifierId': 377}];23j7p7rylg9rwke4vbgquzjai;D. Sweeney;;;ek1ucu60bgmb557vf6kj0du6s;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;52;58;Minnesota United II;3178;GK;1,0
2706838009;439;1;2;53;1;ew2zirzye0sw1txr2m33nr25y;1;14,1;49,7;2024-08-09T01:14:34.889Z;2024-08-09T01:14:36Z;[{'id': 5136908839, 'qualifierId': 287}, {'id': 5136908829, 'qualifierId': 140, 'value': '25.2'}, {'id': 5136908831, 'qualifierId': 141, 'value': '7.4'}, {'id': 5136908835, 'qualifierId': 213, 'value': '5.10'}, {'id': 5136908827, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136908825, 'qualifierId': 123}, {'id': 5136908833, 'qualifierId': 212, 'value': '31.0'}];23j7p7rylg9rwke4vbgquzjai;D. Sweeney;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;25,2;5,1;31,0;;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;25,2;7,4;;;;;;;;0;53;1;Minnesota United II;3181;GK;1,0
2706838027;440;1;2;53;5;ew2zirzye0sw1txr2m33nr25y;1;26,7;9,0;2024-08-09T01:14:39.584Z;2024-08-09T01:14:42Z;[{'id': 5136908959, 'qualifierId': 213, 'value': '2.37'}, {'id': 5136908953, 'qualifierId': 140, 'value': '16.6'}, {'id': 5136908957, 'qualifierId': 212, 'value': '14.9'}, {'id': 5136908951, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136908955, 'qualifierId': 141, 'value': '24.3'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;16,6;2,37;14,9;;24,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;16,6;24,3;;;;;;;;0;53;5;Minnesota United II;3185;DR;1,0
2706838041;441;1;2;53;8;ew2zirzye0sw1txr2m33nr25y;1;16,2;24,1;2024-08-09T01:14:42.585Z;2024-08-09T01:14:47Z;[{'id': 5136909053, 'qualifierId': 140, 'value': '22.6'}, {'id': 5136909059, 'qualifierId': 213, 'value': '0.79'}, {'id': 5136909057, 'qualifierId': 212, 'value': '9.5'}, {'id': 5136909055, 'qualifierId': 141, 'value': '34.0'}, {'id': 5136909051, 'qualifierId': 56, 'value': 'Back'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;22,6;0,79;9,5;;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;22,6;34,0;;;;;;;;0;53;8;Minnesota United II;3188;DL;1,0
2706838045;442;1;2;53;13;ew2zirzye0sw1txr2m33nr25y;0;25,8;38,9;2024-08-09T01:14:47.544Z;2024-08-09T01:14:48Z;[{'id': 5136909077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136909123, 'qualifierId': 233, 'value': '601'}, {'id': 5136909085, 'qualifierId': 213, 'value': '1.57'}, {'id': 5136909081, 'qualifierId': 141, 'value': '39.6'}, {'id': 5136909127, 'qualifierId': 286}, {'id': 5136909079, 'qualifierId': 140, 'value': '25.8'}, {'id': 5136909121, 'qualifierId': 236}, {'id': 5136909083, 'qualifierId': 212, 'value': '0.5'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;25,8;1,57;0,5;;39,6;;;;;;;;601,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;25,8;39,6;;;;;;;;0;53;13;Minnesota United II;3193;MC;1,0
2706838049;601;74;2;53;13;1pc6sx2h4rp113ldkbp5d2xas;1;66,7;35,2;2024-08-09T01:14:47.545Z;2024-08-09T02:05:57Z;[{'id': 5136909103, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136909129, 'qualifierId': 233, 'value': '442'}, {'id': 5136909105, 'qualifierId': 285}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;ek1ucu60bgmb557vf6kj0du6s;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;442,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;53;13;The Town;3193;FW;1,0
2706838059;602;1;2;53;16;1pc6sx2h4rp113ldkbp5d2xas;0;63,1;34,0;2024-08-09T01:14:50.075Z;2024-08-09T01:14:50Z;[{'id': 5136909179, 'qualifierId': 212, 'value': '7.1'}, {'id': 5136909173, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136909175, 'qualifierId': 140, 'value': '69.4'}, {'id': 5136909177, 'qualifierId': 141, 'value': '37.7'}, {'id': 5136909171, 'qualifierId': 155}, {'id': 5136909181, 'qualifierId': 213, 'value': '0.36'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;69,4;0,36;7,1;;37,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;69,4;37,7;;;;;;;;0;53;16;The Town;3196;Sub;1,0
2706838057;443;8;2;53;16;ew2zirzye0sw1txr2m33nr25y;1;27,0;47,2;2024-08-09T01:14:50.369Z;2024-08-13T11:58:36Z;[{'id': 5146744155, 'qualifierId': 384}, {'id': 5136909169, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136909193, 'qualifierId': 15}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;ek1ucu60bgmb557vf6kj0du6s;Interception;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;53;16;Minnesota United II;3196;MC;1,0
2706838071;603;49;2;53;19;1pc6sx2h4rp113ldkbp5d2xas;1;69,3;28,9;2024-08-09T01:14:52.938Z;2024-08-09T01:14:53Z;[];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;ek1ucu60bgmb557vf6kj0du6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;53;19;The Town;3199;FW;1,0
2706838073;444;43;2;53;19;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-08-09T01:14:53.184Z;2024-08-09T01:15:08Z;[{'id': 5136909463, 'qualifierId': 144, 'value': '3'}, {'id': 5136909215, 'qualifierId': 285, 'value': '0'}, {'id': 5136909213, 'qualifierId': 56, 'value': 'Back'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;ek1ucu60bgmb557vf6kj0du6s;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;53;19;Minnesota United II;3199;AMC;1,0
2706838075;604;43;2;53;19;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-08-09T01:14:53.769Z;2024-08-09T01:15:00Z;[{'id': 5136909219, 'qualifierId': 286, 'value': '0'}, {'id': 5136909327, 'qualifierId': 144, 'value': '3'}, {'id': 5136909217, 'qualifierId': 56, 'value': 'Center'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;ek1ucu60bgmb557vf6kj0du6s;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;53;19;The Town;3199;FW;1,0
2706838081;445;43;2;53;19;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-08-09T01:14:53.770Z;2024-08-09T01:14:57Z;[{'id': 5136909251, 'qualifierId': 285, 'value': '0'}, {'id': 5136909249, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136909285, 'qualifierId': 144, 'value': '7'}, {'id': 5136909253, 'qualifierId': 233, 'value': '604'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;ek1ucu60bgmb557vf6kj0du6s;Deleted event;;;;;;;;;;;;;;;;;;;;;;604,0;;;;;;;7,0;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;53;19;Minnesota United II;3199;MC;1,0
2706838079;605;4;2;53;21;1pc6sx2h4rp113ldkbp5d2xas;1;69,9;39,2;2024-08-09T01:14:55.609Z;2024-08-09T01:22:20Z;[{'id': 5136909259, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136909281, 'qualifierId': 233, 'value': '446'}, {'id': 5136909265, 'qualifierId': 286}, {'id': 5136909261, 'qualifierId': 152}, {'id': 5136909257, 'qualifierId': 13}, {'id': 5136909263, 'qualifierId': 265}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;ek1ucu60bgmb557vf6kj0du6s;Foul;;;;;;;;;;;;;;;;;;;;;;446,0;;;;;;;;;;1,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;53;21;The Town;3201;FW;1,0
2706838083;446;4;2;53;21;ew2zirzye0sw1txr2m33nr25y;0;30,1;60,8;2024-08-09T01:14:55.610Z;2024-08-09T01:22:21Z;[{'id': 5136909273, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136909279, 'qualifierId': 285}, {'id': 5136909271, 'qualifierId': 13}, {'id': 5136909277, 'qualifierId': 265}, {'id': 5136909275, 'qualifierId': 152}, {'id': 5136909287, 'qualifierId': 233, 'value': '605'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;ek1ucu60bgmb557vf6kj0du6s;Foul;;;;;;;;;;;;;;;;;;;;;;605,0;;;;;;;;;1,0;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;53;21;Minnesota United II;3201;MC;1,0
2706838215;606;1;2;54;8;1pc6sx2h4rp113ldkbp5d2xas;0;70,2;28,9;2024-08-09T01:15:42.457Z;2024-08-13T12:00:00Z;[{'id': 5136909999, 'qualifierId': 155}, {'id': 5146744317, 'qualifierId': 224}, {'id': 5136910011, 'qualifierId': 213, 'value': '0.50'}, {'id': 5136910009, 'qualifierId': 212, 'value': '29.0'}, {'id': 5136910001, 'qualifierId': 152}, {'id': 5136910007, 'qualifierId': 141, 'value': '49.2'}, {'id': 5136910005, 'qualifierId': 140, 'value': '94.5'}, {'id': 5136910003, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136909995, 'qualifierId': 2}, {'id': 5136909997, 'qualifierId': 5}, {'id': 5146744319, 'qualifierId': 20}];c3f7oxhzkegam5g1cn1j8j7jd;S. Shashoua;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;94,5;0,5;29,0;;49,2;;;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;94,5;49,2;;;;;;;;0;54;8;The Town;3248;AMC;1,0
2706838241;447;12;2;54;12;ew2zirzye0sw1txr2m33nr25y;1;5,2;44,5;2024-08-09T01:15:46.624Z;2024-08-09T01:15:50Z;[{'id': 5136910171, 'qualifierId': 213, 'value': '4.94'}, {'id': 5136910167, 'qualifierId': 141, 'value': '2.3'}, {'id': 5136910165, 'qualifierId': 140, 'value': '11.5'}, {'id': 5136910163, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136910169, 'qualifierId': 212, 'value': '29.4'}];23j7p7rylg9rwke4vbgquzjai;D. Sweeney;;;ek1ucu60bgmb557vf6kj0du6s;Clearance;;;;;;;;;;11,5;4,94;29,4;;2,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;11,5;2,3;;;;;;;;0;54;12;Minnesota United II;3252;GK;1,0
2706838259;448;1;2;54;16;ew2zirzye0sw1txr2m33nr25y;0;11,3;1,8;2024-08-09T01:15:50.449Z;2024-08-09T01:15:53Z;[{'id': 5136910271, 'qualifierId': 140, 'value': '54.3'}, {'id': 5136910277, 'qualifierId': 213, 'value': '0.07'}, {'id': 5136910275, 'qualifierId': 212, 'value': '45.3'}, {'id': 5136910273, 'qualifierId': 141, 'value': '6.3'}, {'id': 5136910269, 'qualifierId': 56, 'value': 'Right'}, {'id': 5136910267, 'qualifierId': 157}, {'id': 5136910279, 'qualifierId': 1}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;54,3;0,07;45,3;;6,3;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;54,3;6,3;;;;;;;;0;54;16;Minnesota United II;3256;DL;1,0
2706838291;607;1;2;54;23;1pc6sx2h4rp113ldkbp5d2xas;1;44,9;84,9;2024-08-09T01:15:56.874Z;2024-08-09T01:15:59Z;[{'id': 5136910429, 'qualifierId': 212, 'value': '11.8'}, {'id': 5136910423, 'qualifierId': 56, 'value': 'Left'}, {'id': 5136910431, 'qualifierId': 213, 'value': '0.12'}, {'id': 5136910427, 'qualifierId': 141, 'value': '86.9'}, {'id': 5136910425, 'qualifierId': 140, 'value': '56.1'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;56,1;0,12;11,8;;86,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;56,1;86,9;;;;;;;;0;54;23;The Town;3263;Sub;1,0
