id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_TeamFormation;value_Captain;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_JerseyNumber;value_PlayerPosition;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Zone;value_PassEndX;value_Length;value_Angle;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_IncorrectOutOfPlayDecision;value_ThrowIn;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_TakeOnOvertake;value_Defensive1V1;value_Chipped;value_Cross;value_RightFooted;value_InSwinger;value_Head;value_IntendedTackleTarget;value_BlockedPass;value_OutOfPlay;value_DeletedEventType;value_TouchTypeClearance;value_SwitchOfPlay;value_Assist;value_IntentionalAssist;value_LowRight;value_Assisted;value_SixYardBlocked;value_BlockedX;value_FirstTouch;value_GoalmouthZ;value_RelatedEventId;value_BlockedY;value_RegularPlay;value_GoalmouthY;value_GkY;value_Blocked;value_GkX;value_BoxDeepRight;value_DefBlock;value_Left;value_Right;value_LeftFooted;value_CornerTaken;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_OutSwinger;value_FromCorner;value_OutOfBoxCentre;value_High;value_IndividualPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_InjuredPlayerId;value_Injury;value_LayOff;value_TouchTypePass;value_TakeOnSpace;value_FlickOn;value_Handball;value_Penalty;value_PenaltyTakerId;value_GkYTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_NotAssisted;value_FantasyAssistId;value_FantasyAssistTeam;value_CausingPlayer;value_BigChance;value_GkXTimeOfGoal;value_FantasyAssistedBy;value_FantasyAssistType;value_GoalShotGameClock;value_BoxCentre;value_GoalShotTimestamp;value_Scored;value_Diving;value_ThroughBall;value_LastLine;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_Overrun;value_TimeWasting;value_LowCentre;value_Volley;value_BoxLeft;value_LowLeft;value_Hands;value_LowGkIntervention;value_Collected;value_RecklessOffence;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_OverhitCross;value_Shove/Push;value_BoxRight;value_Unchallenged;value_SwerveLeft;value_HighGkIntervention;value_HighClaim;value_CloseLeft;value_BlockedCross;value_SetPiece;value_FastBreak;value_SmallBoxCentre;value_ParriedDanger;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2677849405;10;12;1;1;24;erwnez7ksfkns4dqmyr1fhbe;1;6,4;54,0;2024-04-24T23:35:19.661Z;2024-04-28T11:13:32Z;[{'id': 4978044957, 'qualifierId': 15}, {'id': 4978044925, 'qualifierId': 141, 'value': '48.9'}, {'id': 4978044921, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978044923, 'qualifierId': 140, 'value': '12.5'}, {'id': 4978044929, 'qualifierId': 213, 'value': '5.79'}, {'id': 4978044927, 'qualifierId': 212, 'value': '7.3'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;c9cid1m9mtcrwzvy5nvufenmc;Clearance;;;;;;;;;;48,9;;;12,5;7,3;5,79;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;12,5;48,9;;;;;;;;0;1;24;Chattanooga;84;MC;1,0
2677860941;428;12;1;1;25;erwnez7ksfkns4dqmyr1fhbe;1;13,6;48,5;2024-04-24T23:35:20.635Z;2024-04-28T11:13:43Z;[{'id': 4978106777, 'qualifierId': 141, 'value': '42.4'}, {'id': 4978106779, 'qualifierId': 212, 'value': '9.4'}, {'id': 4978106781, 'qualifierId': 213, 'value': '5.82'}, {'id': 4978106773, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978106775, 'qualifierId': 140, 'value': '21.6'}, {'id': 4978106771, 'qualifierId': 15}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;c9cid1m9mtcrwzvy5nvufenmc;Clearance;;;;;;;;;;42,4;;;21,6;9,4;5,82;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;21,6;42,4;;;;;;;;0;1;25;Chattanooga;85;AML;1,0
2677849415;11;49;1;1;27;erwnez7ksfkns4dqmyr1fhbe;1;20,0;37,7;2024-04-24T23:35:23.414Z;2024-04-25T00:26:05Z;[];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;c9cid1m9mtcrwzvy5nvufenmc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;1;27;Chattanooga;87;FW;1,0
2677849431;14;83;1;1;31;cwnjxlibb02fuh0vwgvac6h45;0;74,4;82,1;2024-04-24T23:35:27.347Z;2024-04-25T00:35:50Z;[{'id': 4978117699, 'qualifierId': 399, 'value': 'eg5gobm8zylt21enud00dfnmy'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;c9cid1m9mtcrwzvy5nvufenmc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;1;31;Atlanta United II;91;MC;1,0
2677849445;12;1;1;1;32;erwnez7ksfkns4dqmyr1fhbe;0;22,5;6,8;2024-04-24T23:35:28.185Z;2024-04-25T00:26:06Z;[{'id': 4978045119, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978045123, 'qualifierId': 141, 'value': '6.8'}, {'id': 4978045127, 'qualifierId': 213, 'value': '0.00'}, {'id': 4978045157, 'qualifierId': 236}, {'id': 4978045159, 'qualifierId': 233, 'value': '15'}, {'id': 4978045125, 'qualifierId': 212, 'value': '2.0'}, {'id': 4978045121, 'qualifierId': 140, 'value': '24.4'}, {'id': 4978045163, 'qualifierId': 286}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;6,8;;;24,4;2,0;0,0;;;;15,0;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;24,4;6,8;;;;;;;;0;1;32;Chattanooga;92;FW;1,0
2677849441;15;74;1;1;32;cwnjxlibb02fuh0vwgvac6h45;1;74,8;86,6;2024-04-24T23:35:28.186Z;2024-04-25T01:28:11Z;[{'id': 4978045169, 'qualifierId': 233, 'value': '12'}, {'id': 4978045113, 'qualifierId': 285}, {'id': 4978045111, 'qualifierId': 56, 'value': 'Left'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;c9cid1m9mtcrwzvy5nvufenmc;Blocked Pass;;;;;;;;;;;;;;;;;;1,0;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;1;32;Atlanta United II;92;MC;1,0
2677849459;13;5;1;1;34;erwnez7ksfkns4dqmyr1fhbe;1;18,6;-1,2;2024-04-24T23:35:29.804Z;2024-04-24T23:35:32Z;[{'id': 4978045215, 'qualifierId': 347}, {'id': 4978045213, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978045219, 'qualifierId': 233, 'value': '16'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;c9cid1m9mtcrwzvy5nvufenmc;Out;;;;;;;;;;;;;;;;;;;16,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;1;34;Chattanooga;94;AMC;1,0
2677849451;16;5;1;1;34;cwnjxlibb02fuh0vwgvac6h45;0;81,4;101,2;2024-04-24T23:35:29.804Z;2024-04-24T23:52:36Z;[{'id': 4978045177, 'qualifierId': 56, 'value': 'Left'}, {'id': 4978045179, 'qualifierId': 347}, {'id': 4978045223, 'qualifierId': 233, 'value': '13'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;c9cid1m9mtcrwzvy5nvufenmc;Out;;;;;;;;;;;;;;;;;;;13,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;1;34;Atlanta United II;94;MC;1,0
2677849519;14;1;1;1;45;erwnez7ksfkns4dqmyr1fhbe;1;21,1;0,0;2024-04-24T23:35:40.599Z;2024-04-24T23:35:45Z;[{'id': 4978045513, 'qualifierId': 141, 'value': '3.5'}, {'id': 4978045517, 'qualifierId': 213, 'value': '0.19'}, {'id': 4978045509, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978045507, 'qualifierId': 107}, {'id': 4978045511, 'qualifierId': 140, 'value': '38.3'}, {'id': 4978045515, 'qualifierId': 212, 'value': '18.4'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;3,5;;;38,3;18,4;0,19;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;38,3;3,5;;;;;;;;0;1;45;Chattanooga;105;DR;1,0
2677849521;15;61;1;1;48;erwnez7ksfkns4dqmyr1fhbe;0;76,8;34,0;2024-04-24T23:35:43.935Z;2024-04-25T01:44:09Z;[{'id': 4978045525, 'qualifierId': 56, 'value': 'Center'}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;c9cid1m9mtcrwzvy5nvufenmc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;1;48;Chattanooga;108;FW;1,0
2677849523;16;5;1;1;49;erwnez7ksfkns4dqmyr1fhbe;0;37,1;-1,0;2024-04-24T23:35:44.618Z;2024-04-24T23:52:36Z;[{'id': 4978045535, 'qualifierId': 347}, {'id': 4978045575, 'qualifierId': 233, 'value': '17'}, {'id': 4978045533, 'qualifierId': 56, 'value': 'Back'}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;c9cid1m9mtcrwzvy5nvufenmc;Out;;;;;;;;;;;;;;;;;;;17,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;1;49;Chattanooga;109;FW;1,0
2677849535;17;5;1;1;49;cwnjxlibb02fuh0vwgvac6h45;1;62,9;101,0;2024-04-24T23:35:44.618Z;2024-04-24T23:35:49Z;[{'id': 4978045561, 'qualifierId': 56, 'value': 'Left'}, {'id': 4978045563, 'qualifierId': 347}, {'id': 4978045569, 'qualifierId': 233, 'value': '16'}];246vnjq690m4ju1wkfrezlql1;C. Rivas;;c9cid1m9mtcrwzvy5nvufenmc;Out;;;;;;;;;;;;;;;;;;;16,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;1;49;Atlanta United II;109;FW;1,0
2677849549;18;1;1;1;53;cwnjxlibb02fuh0vwgvac6h45;1;63,3;100,0;2024-04-24T23:35:49.195Z;2024-04-24T23:35:53Z;[{'id': 4978045645, 'qualifierId': 212, 'value': '24.3'}, {'id': 4978045641, 'qualifierId': 140, 'value': '41.0'}, {'id': 4978045639, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978045643, 'qualifierId': 141, 'value': '91.7'}, {'id': 4978045637, 'qualifierId': 107}, {'id': 4978045647, 'qualifierId': 213, 'value': '3.41'}, {'id': 4978045649, 'qualifierId': 1}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;91,7;;;41,0;24,3;3,41;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;41,0;91,7;;;;;;;;0;1;53;Atlanta United II;113;DC;1,0
2677849559;19;1;1;1;57;cwnjxlibb02fuh0vwgvac6h45;1;40,1;83,3;2024-04-24T23:35:53.267Z;2024-04-24T23:35:57Z;[{'id': 4978045705, 'qualifierId': 212, 'value': '17.8'}, {'id': 4978045699, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978045701, 'qualifierId': 140, 'value': '38.1'}, {'id': 4978045703, 'qualifierId': 141, 'value': '57.3'}, {'id': 4978045707, 'qualifierId': 213, 'value': '4.59'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;57,3;;;38,1;17,8;4,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;38,1;57,3;;;;;;;;0;1;57;Atlanta United II;117;DC;1,0
2677849567;20;1;1;2;1;cwnjxlibb02fuh0vwgvac6h45;1;38,5;55,4;2024-04-24T23:35:57.185Z;2024-04-24T23:35:59Z;[{'id': 4978045749, 'qualifierId': 56, 'value': 'Left'}, {'id': 4978045753, 'qualifierId': 141, 'value': '86.0'}, {'id': 4978045751, 'qualifierId': 140, 'value': '57.7'}, {'id': 4978045757, 'qualifierId': 213, 'value': '0.80'}, {'id': 4978045755, 'qualifierId': 212, 'value': '29.0'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;86,0;;;57,7;29,0;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;57,7;86,0;;;;;;;;0;2;1;Atlanta United II;121;DL;1,0
2677849571;21;1;1;2;4;cwnjxlibb02fuh0vwgvac6h45;1;58,3;92,0;2024-04-24T23:35:59.506Z;2024-04-24T23:36:00Z;[{'id': 4978045783, 'qualifierId': 140, 'value': '66.8'}, {'id': 4978045789, 'qualifierId': 213, 'value': '0.17'}, {'id': 4978045787, 'qualifierId': 212, 'value': '9.0'}, {'id': 4978045785, 'qualifierId': 141, 'value': '94.2'}, {'id': 4978045781, 'qualifierId': 56, 'value': 'Left'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;94,2;;;66,8;9,0;0,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;66,8;94,2;;;;;;;;0;2;4;Atlanta United II;124;DC;1,0
2677849579;22;1;1;2;5;cwnjxlibb02fuh0vwgvac6h45;0;66,8;94,2;2024-04-24T23:36:00.826Z;2024-04-24T23:36:01Z;[{'id': 4978045829, 'qualifierId': 56, 'value': 'Left'}, {'id': 4978045851, 'qualifierId': 286}, {'id': 4978045833, 'qualifierId': 141, 'value': '92.9'}, {'id': 4978045847, 'qualifierId': 233, 'value': '17'}, {'id': 4978045837, 'qualifierId': 213, 'value': '6.05'}, {'id': 4978045845, 'qualifierId': 236}, {'id': 4978045835, 'qualifierId': 212, 'value': '3.8'}, {'id': 4978045831, 'qualifierId': 140, 'value': '70.3'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;92,9;;;70,3;3,8;6,05;;;;17,0;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;70,3;92,9;;;;;;;;0;2;5;Atlanta United II;125;FWL;1,0
2677849573;17;74;1;2;5;erwnez7ksfkns4dqmyr1fhbe;1;29,8;4,1;2024-04-24T23:36:00.827Z;2024-04-24T23:36:02Z;[{'id': 4978045803, 'qualifierId': 285}, {'id': 4978045801, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978045853, 'qualifierId': 233, 'value': '22'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;c9cid1m9mtcrwzvy5nvufenmc;Blocked Pass;;;;;;;;;;;;;;;;;;1,0;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;2;5;Chattanooga;125;DR;1,0
2677849585;18;83;1;2;6;erwnez7ksfkns4dqmyr1fhbe;0;29,0;1,9;2024-04-24T23:36:02.374Z;2024-04-25T00:35:50Z;[{'id': 4978117697, 'qualifierId': 399, 'value': '4hdai9za2ls03tjpcw0ahu5wq'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;c9cid1m9mtcrwzvy5nvufenmc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;2;6;Chattanooga;126;DR;1,0
2677849593;23;61;1;2;7;cwnjxlibb02fuh0vwgvac6h45;0;68,5;94,4;2024-04-24T23:36:03.139Z;2024-04-28T11:15:14Z;[{'id': 4978045877, 'qualifierId': 56, 'value': 'Left'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;c9cid1m9mtcrwzvy5nvufenmc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;2;7;Atlanta United II;127;FWL;1,0
2677849595;19;49;1;2;8;erwnez7ksfkns4dqmyr1fhbe;1;32,8;2,0;2024-04-24T23:36:04.231Z;2024-04-24T23:36:04Z;[];a63su8pudaernrvj1fi9006qc;L. Brennan;;c9cid1m9mtcrwzvy5nvufenmc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;2;8;Chattanooga;128;AMR;1,0
2677849603;20;3;1;2;9;erwnez7ksfkns4dqmyr1fhbe;1;36,3;5,7;2024-04-24T23:36:04.855Z;2024-04-28T11:15:23Z;[{'id': 4987827885, 'qualifierId': 465}, {'id': 4978045907, 'qualifierId': 286}, {'id': 4978045905, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978045969, 'qualifierId': 233, 'value': '24'}];a63su8pudaernrvj1fi9006qc;L. Brennan;;c9cid1m9mtcrwzvy5nvufenmc;Take On;;;;;;;;;;;;;;;;;;;24,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;2;9;Chattanooga;129;AMR;1,0
2677849607;24;45;1;2;9;cwnjxlibb02fuh0vwgvac6h45;0;63,7;94,3;2024-04-24T23:36:04.855Z;2024-04-24T23:36:10Z;[{'id': 4978045977, 'qualifierId': 233, 'value': '20'}, {'id': 4978045911, 'qualifierId': 56, 'value': 'Left'}, {'id': 4978045913, 'qualifierId': 285}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;c9cid1m9mtcrwzvy5nvufenmc;Challenge;;;;;;;;;;;;;;;;;;1,0;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;2;9;Atlanta United II;129;DC;1,0
2677849613;21;1;1;2;10;erwnez7ksfkns4dqmyr1fhbe;1;37,5;7,1;2024-04-24T23:36:05.879Z;2024-04-24T23:36:08Z;[{'id': 4978045939, 'qualifierId': 141, 'value': '14.9'}, {'id': 4978045941, 'qualifierId': 212, 'value': '10.3'}, {'id': 4978045943, 'qualifierId': 213, 'value': '0.54'}, {'id': 4978045937, 'qualifierId': 140, 'value': '45.9'}, {'id': 4978045935, 'qualifierId': 56, 'value': 'Back'}];a63su8pudaernrvj1fi9006qc;L. Brennan;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;14,9;;;45,9;10,3;0,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;45,9;14,9;;;;;;;;0;2;10;Chattanooga;130;AMR;1,0
2677849625;22;1;1;2;11;erwnez7ksfkns4dqmyr1fhbe;1;45,9;14,9;2024-04-24T23:36:06.791Z;2024-04-24T23:36:11Z;[{'id': 4978046001, 'qualifierId': 140, 'value': '41.4'}, {'id': 4978046005, 'qualifierId': 212, 'value': '6.1'}, {'id': 4978046003, 'qualifierId': 141, 'value': '20.6'}, {'id': 4978045999, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978046007, 'qualifierId': 213, 'value': '2.45'}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;20,6;;;41,4;6,1;2,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;41,4;20,6;;;;;;;;0;2;11;Chattanooga;131;FW;1,0
2677849617;25;83;1;2;12;cwnjxlibb02fuh0vwgvac6h45;0;61,0;90,6;2024-04-24T23:36:08.082Z;2024-04-25T00:35:49Z;[{'id': 4978117677, 'qualifierId': 399, 'value': 'a63su8pudaernrvj1fi9006qc'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;c9cid1m9mtcrwzvy5nvufenmc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;2;12;Atlanta United II;132;MC;1,0
2677849627;23;4;1;2;16;erwnez7ksfkns4dqmyr1fhbe;1;57,0;27,2;2024-04-24T23:36:11.591Z;2024-04-24T23:36:16Z;[{'id': 4978046019, 'qualifierId': 13}, {'id': 4978046025, 'qualifierId': 265}, {'id': 4978046027, 'qualifierId': 286}, {'id': 4978046075, 'qualifierId': 233, 'value': '26'}, {'id': 4978046023, 'qualifierId': 152}, {'id': 4978046021, 'qualifierId': 56, 'value': 'Center'}];a63su8pudaernrvj1fi9006qc;L. Brennan;;c9cid1m9mtcrwzvy5nvufenmc;Foul;;;;;;;;;;;;;;;;;;;26,0;1,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;2;16;Chattanooga;136;AMR;1,0
