id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Involved;value_TeamFormation;value_Captain;value_Resume;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Zone;value_KickOff;value_Angle;value_PassEndY;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_TouchTypeControl;value_Defensive;value_IntendedTackleTarget;value_TakeOnSpace;value_TouchTypePass;value_Launch;value_FlickOn;value_OutOfPlay;value_LayOff;value_SwitchOfPlay;value_DeletedEventType;value_TakeOnOvertake;value_BlockedPass;value_RightFooted;value_OutSwinger;value_Cross;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_BlockedX;value_RelatedEventId;value_LowCentre;value_FromCorner;value_BigChance;value_BlockedY;value_BoxCentre;value_FirstTouch;value_GoalmouthY;value_Assisted;value_Head;value_Standing;value_Collected;value_Hands;value_MediumGkIntervention;value_KeeperThrow;value_NotVisible;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_GkY;value_FastBreak;value_LeftFooted;value_IndividualPlay;value_Blocked;value_GkX;value_BoxLeft;value_DefBlock;value_OutOfBoxCentre;value_LowLeft;value_InSwinger;value_TouchTypeClearance;value_PlayersCaughtOffside;value_NextEventGoalKick;value_Indirect;value_AerialFoul;value_OverhitCross;value_Unchallenged;value_LowGkIntervention;value_ThroughBall;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalKick;value_High;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_HighClaim;value_HighGkIntervention;value_Defensive1V1;value_Shove/Push;value_RegularPlay;value_LowRight;value_Low;value_RecklessOffence;value_Stooping;value_OverArm;value_IncorrectOutOfPlayDecision;value_2NdAssist;value_CloseRight;value_BoxDeepLeft;value_NotPastGoalLine;value_2NdAssisted;value_2NdRelatedEventId;value_SmallBoxCentre;value_HighRight;value_PullBack;value_ParriedSafe;value_BoxRight;value_Diving;value_Minutes;value_EndType;value_ParriedDanger;value_InjuredPlayerId;value_Injury;value_NotAssisted;value_SwerveRight;value_FreeKick;value_ByWall;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_GkHoof;value_MisHit;value_Overrun;value_HighCentre;value_Straight;value_DrivenCross;value_Penalty;value_PenaltyTakerId;value_Handball;value_Saved;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Feet;value_GkKickFromHands;value_GoesToPenalties;value_Scored;value_KeeperTouched;value_HighLeft;value_HitWoodwork;value_HitLeftPost;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701128659;16;1;1;0;42;6gaq85erpkvbyxvivd96wuw44;1;39,5;8,6;2024-07-15T02:05:10.861Z;2024-07-20T12:55:19Z;[{'id': 5105226367, 'qualifierId': 212, 'value': '18.9'}, {'id': 5105226361, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105226365, 'qualifierId': 141, 'value': '22.5'}, {'id': 5105226369, 'qualifierId': 213, 'value': '2.62'}, {'id': 5105226363, 'qualifierId': 140, 'value': '23.9'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;23,9;;;2,62;22,5;18,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;23,9;22,5;;;;;;;;0;0;42;Ventura County;42;MC;1,0
2701128667;17;1;1;0;44;6gaq85erpkvbyxvivd96wuw44;1;25,9;28,0;2024-07-15T02:05:13.205Z;2024-07-15T02:05:16Z;[{'id': 5105226397, 'qualifierId': 213, 'value': '1.57'}, {'id': 5105226391, 'qualifierId': 140, 'value': '25.9'}, {'id': 5105226395, 'qualifierId': 212, 'value': '23.9'}, {'id': 5105226393, 'qualifierId': 141, 'value': '63.2'}, {'id': 5105226389, 'qualifierId': 56, 'value': 'Back'}];do2o6ka25talswmmillufejqi;D. Rosales;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;25,9;;;1,57;63,2;23,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;25,9;63,2;;;;;;;;0;0;44;Ventura County;44;DL;1,0
2701128677;18;1;1;0;47;6gaq85erpkvbyxvivd96wuw44;1;27,4;66,6;2024-07-15T02:05:16.013Z;2024-07-15T02:05:26Z;[{'id': 5105226457, 'qualifierId': 213, 'value': '1.07'}, {'id': 5105226449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105226455, 'qualifierId': 212, 'value': '22.2'}, {'id': 5105226451, 'qualifierId': 140, 'value': '37.6'}, {'id': 5105226453, 'qualifierId': 141, 'value': '95.2'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;37,6;;;1,07;95,2;22,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;37,6;95,2;;;;;;;;0;0;47;Ventura County;47;DC;1,0
2701128673;7;83;1;0;56;8ijkk62897so5r3bq0wgwx4bu;0;19,5;4,9;2024-07-15T02:05:24.921Z;2024-07-15T02:08:28Z;[{'id': 5105228421, 'qualifierId': 399, 'value': '4x8eu2y112ini9hx6b72bh46i'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;e2wgkfzh4bywcg6tk7di384yc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;0;56;Los Angeles II;56;AMR;1,0
2701128679;19;1;1;0;57;6gaq85erpkvbyxvivd96wuw44;0;96,2;97,8;2024-07-15T02:05:25.917Z;2024-07-20T12:55:38Z;[{'id': 5105226467, 'qualifierId': 140, 'value': '92.5'}, {'id': 5105226473, 'qualifierId': 213, 'value': '3.91'}, {'id': 5105226465, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105226469, 'qualifierId': 141, 'value': '92.3'}, {'id': 5105226471, 'qualifierId': 212, 'value': '5.4'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;92,5;;;3,91;92,3;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;92,5;92,3;;;;;;;;0;0;57;Ventura County;57;DC;1,0
2701128681;8;61;1;0;58;8ijkk62897so5r3bq0wgwx4bu;1;12,4;5,9;2024-07-15T02:05:26.682Z;2024-07-15T02:05:26Z;[{'id': 5105226475, 'qualifierId': 56, 'value': 'Back'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;e2wgkfzh4bywcg6tk7di384yc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;0;58;Los Angeles II;58;AMR;1,0
2701128685;9;49;1;0;59;8ijkk62897so5r3bq0wgwx4bu;1;9,3;15,6;2024-07-15T02:05:28.121Z;2024-07-15T02:05:28Z;[];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;e2wgkfzh4bywcg6tk7di384yc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;0;59;Los Angeles II;59;DR;1,0
2701128687;10;1;1;0;59;8ijkk62897so5r3bq0wgwx4bu;1;9,3;15,6;2024-07-15T02:05:28.434Z;2024-07-15T02:05:29Z;[{'id': 5105226493, 'qualifierId': 141, 'value': '3.5'}, {'id': 5105226489, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105226497, 'qualifierId': 213, 'value': '4.97'}, {'id': 5105226491, 'qualifierId': 140, 'value': '11.4'}, {'id': 5105226495, 'qualifierId': 212, 'value': '8.5'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;11,4;;;4,97;3,5;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;11,4;3,5;;;;;;;;0;0;59;Los Angeles II;59;DR;1,0
2701128689;11;1;1;1;0;8ijkk62897so5r3bq0wgwx4bu;0;11,4;3,5;2024-07-15T02:05:29.209Z;2024-07-15T02:05:30Z;[{'id': 5105226509, 'qualifierId': 213, 'value': '0.88'}, {'id': 5105226503, 'qualifierId': 140, 'value': '25.6'}, {'id': 5105226507, 'qualifierId': 212, 'value': '23.4'}, {'id': 5105226501, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105226505, 'qualifierId': 141, 'value': '30.0'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;25,6;;;0,88;30,0;23,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;25,6;30,0;;;;;;;;0;1;0;Los Angeles II;60;AMR;1,0
2701128693;20;1;1;1;2;6gaq85erpkvbyxvivd96wuw44;0;75,5;64,6;2024-07-15T02:05:30.758Z;2024-07-20T12:56:05Z;[{'id': 5105226535, 'qualifierId': 141, 'value': '69.9'}, {'id': 5105226537, 'qualifierId': 212, 'value': '3.9'}, {'id': 5105226533, 'qualifierId': 140, 'value': '74.2'}, {'id': 5105226529, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105226539, 'qualifierId': 213, 'value': '1.93'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;74,2;;;1,93;69,9;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;74,2;69,9;;;;;;;;0;1;2;Ventura County;62;MC;1,0
2701128697;12;1;1;1;3;8ijkk62897so5r3bq0wgwx4bu;1;27,2;34,4;2024-07-15T02:05:32.329Z;2024-07-20T12:56:17Z;[{'id': 5105226563, 'qualifierId': 140, 'value': '32.9'}, {'id': 5105226569, 'qualifierId': 213, 'value': '1.31'}, {'id': 5105226565, 'qualifierId': 141, 'value': '66.9'}, {'id': 5105226561, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105226567, 'qualifierId': 212, 'value': '22.9'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;32,9;;;1,31;66,9;22,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;32,9;66,9;;;;;;;;0;1;3;Los Angeles II;63;AMC;1,0
2701128699;13;3;1;1;8;8ijkk62897so5r3bq0wgwx4bu;0;37,0;69,8;2024-07-15T02:05:36.665Z;2024-07-20T12:56:39Z;[{'id': 5105226575, 'qualifierId': 286}, {'id': 5110205783, 'qualifierId': 464}, {'id': 5105226573, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105226585, 'qualifierId': 233, 'value': '21'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;e2wgkfzh4bywcg6tk7di384yc;Take On;;;;;;;;;;;;;;;;;;;21,0;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;1;8;Los Angeles II;68;AML;1,0
2701128701;21;7;1;1;8;6gaq85erpkvbyxvivd96wuw44;1;63,0;30,2;2024-07-15T02:05:36.666Z;2024-07-20T12:56:44Z;[{'id': 5105226577, 'qualifierId': 56, 'value': 'Center'}, {'id': 5110205913, 'qualifierId': 384}, {'id': 5105226581, 'qualifierId': 233, 'value': '13'}, {'id': 5105226579, 'qualifierId': 285}];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;;e2wgkfzh4bywcg6tk7di384yc;Tackle;;;;;;;;;;;;;;;;;;;13,0;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;1;8;Ventura County;68;FWR;1,0
2701128703;22;49;1;1;10;6gaq85erpkvbyxvivd96wuw44;1;48,1;55,1;2024-07-15T02:05:39.078Z;2024-07-15T02:05:39Z;[];do2o6ka25talswmmillufejqi;D. Rosales;;;e2wgkfzh4bywcg6tk7di384yc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;1;10;Ventura County;70;DL;1,0
2701128705;23;1;1;1;10;6gaq85erpkvbyxvivd96wuw44;1;48,1;55,1;2024-07-15T02:05:39.253Z;2024-07-15T02:05:41Z;[{'id': 5105226595, 'qualifierId': 212, 'value': '10.0'}, {'id': 5105226591, 'qualifierId': 140, 'value': '52.5'}, {'id': 5105226597, 'qualifierId': 213, 'value': '5.19'}, {'id': 5105226589, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105226593, 'qualifierId': 141, 'value': '42.0'}];do2o6ka25talswmmillufejqi;D. Rosales;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;52,5;;;5,19;42,0;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;52,5;42,0;;;;;;;;0;1;10;Ventura County;70;DL;1,0
2701128709;24;1;1;1;13;6gaq85erpkvbyxvivd96wuw44;1;52,5;42,0;2024-07-15T02:05:41.838Z;2024-07-15T02:05:43Z;[{'id': 5105226623, 'qualifierId': 141, 'value': '32.8'}, {'id': 5105226627, 'qualifierId': 213, 'value': '5.61'}, {'id': 5105226625, 'qualifierId': 212, 'value': '10.1'}, {'id': 5105226621, 'qualifierId': 140, 'value': '60.0'}, {'id': 5105226619, 'qualifierId': 56, 'value': 'Center'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;60,0;;;5,61;32,8;10,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;60,0;32,8;;;;;;;;0;1;13;Ventura County;73;MC;1,0
2701128715;25;1;1;1;15;6gaq85erpkvbyxvivd96wuw44;1;60,0;32,8;2024-07-15T02:05:43.741Z;2024-07-15T02:05:45Z;[{'id': 5105226649, 'qualifierId': 140, 'value': '52.4'}, {'id': 5105226655, 'qualifierId': 213, 'value': '2.90'}, {'id': 5105226651, 'qualifierId': 141, 'value': '35.7'}, {'id': 5105226647, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105226653, 'qualifierId': 212, 'value': '8.2'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;52,4;;;2,9;35,7;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;52,4;35,7;;;;;;;;0;1;15;Ventura County;75;MC;1,0
2701128717;26;1;1;1;16;6gaq85erpkvbyxvivd96wuw44;1;52,4;35,7;2024-07-15T02:05:44.949Z;2024-07-15T02:05:46Z;[{'id': 5105226661, 'qualifierId': 140, 'value': '45.0'}, {'id': 5105226665, 'qualifierId': 212, 'value': '20.8'}, {'id': 5105226667, 'qualifierId': 213, 'value': '4.33'}, {'id': 5105226659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105226663, 'qualifierId': 141, 'value': '7.4'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;45,0;;;4,33;7,4;20,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;45,0;7,4;;;;;;;;0;1;16;Ventura County;76;MC;1,0
2701128725;27;1;1;1;17;6gaq85erpkvbyxvivd96wuw44;1;45,0;7,4;2024-07-15T02:05:46.205Z;2024-07-15T02:05:49Z;[{'id': 5105226709, 'qualifierId': 141, 'value': '33.5'}, {'id': 5105226713, 'qualifierId': 213, 'value': '1.94'}, {'id': 5105226707, 'qualifierId': 140, 'value': '38.4'}, {'id': 5105226711, 'qualifierId': 212, 'value': '19.1'}, {'id': 5105226705, 'qualifierId': 56, 'value': 'Back'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;38,4;;;1,94;33,5;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;38,4;33,5;;;;;;;;0;1;17;Ventura County;77;DR;1,0
2701128731;28;1;1;1;20;6gaq85erpkvbyxvivd96wuw44;1;38,4;33,5;2024-07-15T02:05:48.997Z;2024-07-15T02:05:51Z;[{'id': 5105226729, 'qualifierId': 212, 'value': '19.1'}, {'id': 5105226723, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105226727, 'qualifierId': 141, 'value': '61.5'}, {'id': 5105226725, 'qualifierId': 140, 'value': '37.8'}, {'id': 5105226731, 'qualifierId': 213, 'value': '1.60'}];do2o6ka25talswmmillufejqi;D. Rosales;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;37,8;;;1,6;61,5;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;37,8;61,5;;;;;;;;0;1;20;Ventura County;80;DL;1,0
2701128733;29;1;1;1;23;6gaq85erpkvbyxvivd96wuw44;1;38,0;64,5;2024-07-15T02:05:51.829Z;2024-07-15T02:05:54Z;[{'id': 5105226737, 'qualifierId': 140, 'value': '41.6'}, {'id': 5105226743, 'qualifierId': 213, 'value': '1.39'}, {'id': 5105226735, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105226739, 'qualifierId': 141, 'value': '94.8'}, {'id': 5105226741, 'qualifierId': 212, 'value': '20.9'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;41,6;;;1,39;94,8;20,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;41,6;94,8;;;;;;;;0;1;23;Ventura County;83;DC;1,0
2701128735;30;1;1;1;25;6gaq85erpkvbyxvivd96wuw44;0;41,6;94,8;2024-07-15T02:05:54.253Z;2024-07-15T02:53:22Z;[{'id': 5105226749, 'qualifierId': 140, 'value': '66.4'}, {'id': 5105226755, 'qualifierId': 213, 'value': '5.91'}, {'id': 5105226751, 'qualifierId': 141, 'value': '79.7'}, {'id': 5105226747, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105226753, 'qualifierId': 212, 'value': '28.0'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;66,4;;;5,91;79,7;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;66,4;79,7;;;;;;;;0;1;25;Ventura County;85;DC;1,0
2701128739;14;49;1;1;29;8ijkk62897so5r3bq0wgwx4bu;1;31,3;21,9;2024-07-15T02:05:57.561Z;2024-07-15T02:05:57Z;[];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;e2wgkfzh4bywcg6tk7di384yc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;1;29;Los Angeles II;89;DR;1,0
2701128741;15;1;1;1;29;8ijkk62897so5r3bq0wgwx4bu;1;31,3;21,9;2024-07-15T02:05:57.832Z;2024-07-15T02:06:01Z;[{'id': 5105226779, 'qualifierId': 213, 'value': '1.76'}, {'id': 5105226773, 'qualifierId': 140, 'value': '26.6'}, {'id': 5105226777, 'qualifierId': 212, 'value': '26.4'}, {'id': 5105226775, 'qualifierId': 141, 'value': '60.0'}, {'id': 5105226771, 'qualifierId': 56, 'value': 'Back'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;26,6;;;1,76;60,0;26,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;26,6;60,0;;;;;;;;0;1;29;Los Angeles II;89;DR;1,0
2701128751;16;1;1;1;32;8ijkk62897so5r3bq0wgwx4bu;1;26,4;60,0;2024-07-15T02:06:00.921Z;2024-07-15T03:03:25Z;[{'id': 5105226825, 'qualifierId': 213, 'value': '4.61'}, {'id': 5105226821, 'qualifierId': 141, 'value': '33.3'}, {'id': 5105226819, 'qualifierId': 140, 'value': '24.7'}, {'id': 5105226823, 'qualifierId': 212, 'value': '18.2'}, {'id': 5105226817, 'qualifierId': 56, 'value': 'Back'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;24,7;;;4,61;33,3;18,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;24,7;33,3;;;;;;;;0;1;32;Los Angeles II;92;DC;1,0
