id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamFormation;value_Involved;value_JerseyNumber;value_TeamKit;value_Captain;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_Length;value_KickOff;value_Zone;value_PassEndY;value_Angle;value_Chipped;value_LongBall;value_TouchTypePass;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_DeletedEventType;value_BlockedPass;value_AttemptedTackle;value_Launch;value_HeadPass;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_IntentionalAssist;value_ThroughBall;value_Assist;value_IndividualPlay;value_RegularPlay;value_GoalmouthY;value_BigChance;value_BoxCentre;value_RightFooted;value_GoalmouthZ;value_BlockedX;value_RelatedEventId;value_BlockedY;value_LowRight;value_Assisted;value_ParriedDanger;value_OtherBodyPart;value_Sliding;value_LowGkIntervention;value_TouchTypeClearance;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeControl;value_TakeOnSpace;value_PlayersCaughtOffside;value_Indirect;value_LayOff;value_ShirtPull/Holding;value_Cross;value_InSwinger;value_LeftFooted;value_OutOfPlay;value_Head;value_Left;value_CornerTaken;value_OutSwinger;value_TakeOnOvertake;value_NotAssisted;value_OutOfBoxCentre;value_HighLeft;value_GkY;value_GkX;value_KeeperThrow;value_HighGkIntervention;value_HighClaim;value_FlickOn;value_1On1;value_NotPastGoalLine;value_CloseRight;value_MisHit;value_Right;value_FromCorner;value_FirstTouch;value_NotVisible;value_MediumGkIntervention;value_SwitchOfPlay;value_Blocked;value_LowCentre;value_DefBlock;value_Overrun;value_InjuredPlayerId;value_Injury;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Hands;value_Diving;value_BlockedClearance;value_BoxRight;value_CloseLeft;value_SwerveRight;value_Minutes;value_EndType;value_YellowCard;value_RecklessOffence;value_OverhitCross;value_SmallBoxCentre;value_High;value_OverArm;value_BlockedCross;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_GkYTimeOfGoal;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistTeam;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_FreeKick;value_Tactical;value_LowLeft;value_BoxLeft;value_Feet;value_ParriedSafe;value_Stooping;value_FastBreak;value_TacticalFoul;value_HighRight;value_35Centre;value_GkHoof;value_Straight;value_DrivenCross;value_Volley;value_Defensive1V1;value_Handball;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2725302757;9;1;1;0;19;6gaq85erpkvbyxvivd96wuw44;1;23,1;66,9;2024-09-24T02:33:51.306Z;2024-09-24T02:33:58Z;[{'id': 5238198519, 'qualifierId': 212, 'value': '12.1'}, {'id': 5238198515, 'qualifierId': 140, 'value': '18.7'}, {'id': 5238198521, 'qualifierId': 213, 'value': '4.32'}, {'id': 5238198513, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238198517, 'qualifierId': 141, 'value': '50.4'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;18,7;12,1;;;50,4;4,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;18,7;50,4;;;;;;;;0;0;19;Real Monarchs;19;DC;1,0
2725302769;10;1;1;0;26;6gaq85erpkvbyxvivd96wuw44;1;24,7;47,2;2024-09-24T02:33:58.411Z;2024-09-24T02:34:02Z;[{'id': 5238198573, 'qualifierId': 141, 'value': '28.9'}, {'id': 5238198569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238198575, 'qualifierId': 212, 'value': '12.9'}, {'id': 5238198577, 'qualifierId': 213, 'value': '4.97'}, {'id': 5238198571, 'qualifierId': 140, 'value': '27.8'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;27,8;12,9;;;28,9;4,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;27,8;28,9;;;;;;;;0;0;26;Real Monarchs;26;GK;1,0
2725302779;11;1;1;0;30;6gaq85erpkvbyxvivd96wuw44;1;27,8;26,5;2024-09-24T02:34:02.185Z;2024-09-24T02:34:05Z;[{'id': 5238198621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238198627, 'qualifierId': 212, 'value': '26.7'}, {'id': 5238198623, 'qualifierId': 140, 'value': '25.2'}, {'id': 5238198625, 'qualifierId': 141, 'value': '65.6'}, {'id': 5238198629, 'qualifierId': 213, 'value': '1.67'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;25,2;26,7;;;65,6;1,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;25,2;65,6;;;;;;;;0;0;30;Real Monarchs;30;DL;1,0
2725302801;12;1;1;0;33;6gaq85erpkvbyxvivd96wuw44;1;25,6;67,6;2024-09-24T02:34:05.274Z;2024-09-24T02:34:10Z;[{'id': 5238198723, 'qualifierId': 140, 'value': '18.8'}, {'id': 5238198729, 'qualifierId': 213, 'value': '4.25'}, {'id': 5238198725, 'qualifierId': 141, 'value': '46.6'}, {'id': 5238198727, 'qualifierId': 212, 'value': '16.0'}, {'id': 5238198721, 'qualifierId': 56, 'value': 'Back'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;18,8;16,0;;;46,6;4,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;18,8;46,6;;;;;;;;0;0;33;Real Monarchs;33;DC;1,0
2725302817;13;1;1;0;38;6gaq85erpkvbyxvivd96wuw44;1;19,9;34,6;2024-09-24T02:34:10.778Z;2024-09-24T02:34:16Z;[{'id': 5238198811, 'qualifierId': 140, 'value': '20.9'}, {'id': 5238198817, 'qualifierId': 212, 'value': '19.7'}, {'id': 5238198807, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238198813, 'qualifierId': 141, 'value': '63.5'}, {'id': 5238198821, 'qualifierId': 213, 'value': '1.52'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;20,9;19,7;;;63,5;1,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;20,9;63,5;;;;;;;;0;0;38;Real Monarchs;38;GK;1,0
2725302825;14;1;1;0;44;6gaq85erpkvbyxvivd96wuw44;1;25,5;70,3;2024-09-24T02:34:15.994Z;2024-09-24T02:34:19Z;[{'id': 5238198849, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238198853, 'qualifierId': 141, 'value': '51.3'}, {'id': 5238198855, 'qualifierId': 212, 'value': '16.6'}, {'id': 5238198857, 'qualifierId': 213, 'value': '4.03'}, {'id': 5238198851, 'qualifierId': 140, 'value': '15.5'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;15,5;16,6;;;51,3;4,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;15,5;51,3;;;;;;;;0;0;44;Real Monarchs;44;DC;1,0
2725302835;15;1;1;0;47;6gaq85erpkvbyxvivd96wuw44;1;14,9;47,1;2024-09-24T02:34:18.970Z;2024-09-24T02:34:22Z;[{'id': 5238198911, 'qualifierId': 212, 'value': '22.8'}, {'id': 5238198909, 'qualifierId': 141, 'value': '14.1'}, {'id': 5238198905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238198907, 'qualifierId': 140, 'value': '18.8'}, {'id': 5238198913, 'qualifierId': 213, 'value': '4.89'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;18,8;22,8;;;14,1;4,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;18,8;14,1;;;;;;;;0;0;47;Real Monarchs;47;GK;1,0
2725302851;16;1;1;0;50;6gaq85erpkvbyxvivd96wuw44;1;24,3;22,4;2024-09-24T02:34:22.234Z;2024-09-24T02:34:27Z;[{'id': 5238198973, 'qualifierId': 140, 'value': '31.3'}, {'id': 5238198971, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238198977, 'qualifierId': 212, 'value': '14.5'}, {'id': 5238198975, 'qualifierId': 141, 'value': '4.0'}, {'id': 5238198979, 'qualifierId': 213, 'value': '5.24'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;31,3;14,5;;;4,0;5,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;31,3;4,0;;;;;;;;0;0;50;Real Monarchs;50;DL;1,0
2725302857;17;1;1;0;55;6gaq85erpkvbyxvivd96wuw44;0;57,0;6,9;2024-09-24T02:34:27.258Z;2024-09-24T02:34:29Z;[{'id': 5238199009, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238199013, 'qualifierId': 141, 'value': '26.3'}, {'id': 5238199015, 'qualifierId': 212, 'value': '17.1'}, {'id': 5238199011, 'qualifierId': 140, 'value': '67.3'}, {'id': 5238199017, 'qualifierId': 213, 'value': '0.88'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;67,3;17,1;;;26,3;0,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;67,3;26,3;;;;;;;;0;0;55;Real Monarchs;55;DR;1,0
2725302865;3;8;1;0;58;cbip96wzs3jc2xadoluhhxotl;1;33,4;77,2;2024-09-24T02:34:30.631Z;2024-09-30T10:37:40Z;[{'id': 5238199041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256673005, 'qualifierId': 384}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;dc1g7lojdap9j7xe5b3hldsk;Interception;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;0;58;Los Angeles II;58;DC;1,0
2725302869;4;50;1;0;59;cbip96wzs3jc2xadoluhhxotl;1;32,6;84,3;2024-09-24T02:34:30.985Z;2024-09-24T03:33:25Z;[{'id': 5238199049, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238199063, 'qualifierId': 285}, {'id': 5238199059, 'qualifierId': 233, 'value': '18'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;dc1g7lojdap9j7xe5b3hldsk;Dispossessed;;;;;;;;;;;;;;;;;;;1,0;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;0;59;Los Angeles II;59;MC;1,0
2725302867;18;7;1;0;59;6gaq85erpkvbyxvivd96wuw44;0;67,4;15,7;2024-09-24T02:34:30.986Z;2024-09-30T10:38:00Z;[{'id': 5256673421, 'qualifierId': 384}, {'id': 5238199045, 'qualifierId': 56, 'value': 'Right'}, {'id': 5238199055, 'qualifierId': 233, 'value': '4'}, {'id': 5238232521, 'qualifierId': 286}];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;dc1g7lojdap9j7xe5b3hldsk;Tackle;;;;;;;;;;;;;;;;;;1,0;;4,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;0;59;Real Monarchs;59;FW;1,0
2725302877;5;4;1;1;3;cbip96wzs3jc2xadoluhhxotl;1;25,6;87,2;2024-09-24T02:34:35.257Z;2024-09-30T10:39:18Z;[{'id': 5238199095, 'qualifierId': 152}, {'id': 5238199099, 'qualifierId': 285}, {'id': 5238199093, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238199091, 'qualifierId': 13}, {'id': 5238199119, 'qualifierId': 233, 'value': '19'}, {'id': 5256675081, 'qualifierId': 294}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;dc1g7lojdap9j7xe5b3hldsk;Foul;;;;;;;;;;;;;;;;;;;1,0;19,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;1;3;Los Angeles II;63;DC;1,0
2725302873;19;4;1;1;3;6gaq85erpkvbyxvivd96wuw44;0;74,4;12,8;2024-09-24T02:34:35.258Z;2024-09-30T10:39:13Z;[{'id': 5238199113, 'qualifierId': 152}, {'id': 5238199109, 'qualifierId': 13}, {'id': 5238199149, 'qualifierId': 233, 'value': '5'}, {'id': 5256674957, 'qualifierId': 294}, {'id': 5238199111, 'qualifierId': 56, 'value': 'Right'}, {'id': 5238199117, 'qualifierId': 286}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;dc1g7lojdap9j7xe5b3hldsk;Foul;;;;;;;;;;;;;;;;;;;;5,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;1;3;Real Monarchs;63;FWR;1,0
2725302927;6;1;1;1;21;cbip96wzs3jc2xadoluhhxotl;0;28,1;83,3;2024-09-24T02:34:53.446Z;2024-09-24T02:34:54Z;[{'id': 5238199371, 'qualifierId': 1}, {'id': 5238199359, 'qualifierId': 152}, {'id': 5238199355, 'qualifierId': 5}, {'id': 5238199367, 'qualifierId': 212, 'value': '39.2'}, {'id': 5238199361, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238199363, 'qualifierId': 140, 'value': '56.5'}, {'id': 5238199369, 'qualifierId': 213, 'value': '5.58'}, {'id': 5238199365, 'qualifierId': 141, 'value': '45.8'}, {'id': 5238199357, 'qualifierId': 155}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;56,5;39,2;;;45,8;5,58;1,0;1,0;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;56,5;45,8;;;;;;;;0;1;21;Los Angeles II;81;MC;1,0
2725302935;20;61;1;1;26;6gaq85erpkvbyxvivd96wuw44;1;35,9;45,6;2024-09-24T02:34:58.042Z;2024-09-30T10:39:47Z;[{'id': 5238199403, 'qualifierId': 56, 'value': 'Back'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;dc1g7lojdap9j7xe5b3hldsk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;1;26;Real Monarchs;86;DC;1,0
2725302939;21;49;1;1;28;6gaq85erpkvbyxvivd96wuw44;1;35,8;29,2;2024-09-24T02:35:00.024Z;2024-09-24T02:35:00Z;[];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;dc1g7lojdap9j7xe5b3hldsk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;1;28;Real Monarchs;88;DR;1,0
2725302951;22;1;1;1;28;6gaq85erpkvbyxvivd96wuw44;1;35,8;29,2;2024-09-24T02:35:00.410Z;2024-09-24T02:35:05Z;[{'id': 5238199463, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238199471, 'qualifierId': 213, 'value': '2.46'}, {'id': 5238199469, 'qualifierId': 212, 'value': '20.2'}, {'id': 5238199467, 'qualifierId': 141, 'value': '48.0'}, {'id': 5238199465, 'qualifierId': 140, 'value': '20.9'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;20,9;20,2;;;48,0;2,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;20,9;48,0;;;;;;;;0;1;28;Real Monarchs;88;DR;1,0
2725302953;23;43;1;1;33;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-09-24T02:35:04.890Z;2024-09-24T02:35:07Z;[{'id': 5238199515, 'qualifierId': 144, 'value': '49'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;dc1g7lojdap9j7xe5b3hldsk;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;1;33;Real Monarchs;93;GK;1,0
2725302967;24;1;1;1;33;6gaq85erpkvbyxvivd96wuw44;1;22,2;45,6;2024-09-24T02:35:05.673Z;2024-09-24T02:35:09Z;[{'id': 5238199539, 'qualifierId': 140, 'value': '25.7'}, {'id': 5238199541, 'qualifierId': 141, 'value': '70.7'}, {'id': 5238199543, 'qualifierId': 212, 'value': '17.5'}, {'id': 5238199537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238199545, 'qualifierId': 213, 'value': '1.36'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;25,7;17,5;;;70,7;1,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;25,7;70,7;;;;;;;;0;1;33;Real Monarchs;93;GK;1,0
2725302973;25;1;1;1;37;6gaq85erpkvbyxvivd96wuw44;1;38,3;77,6;2024-09-24T02:35:09.098Z;2024-09-24T02:35:12Z;[{'id': 5238199565, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238199567, 'qualifierId': 140, 'value': '45.4'}, {'id': 5238199573, 'qualifierId': 213, 'value': '0.92'}, {'id': 5238199569, 'qualifierId': 141, 'value': '92.0'}, {'id': 5238199571, 'qualifierId': 212, 'value': '12.3'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;45,4;12,3;;;92,0;0,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;45,4;92,0;;;;;;;;0;1;37;Real Monarchs;97;DC;1,0
2725302975;26;1;1;1;40;6gaq85erpkvbyxvivd96wuw44;0;57,8;93,2;2024-09-24T02:35:12.183Z;2024-09-24T02:35:53Z;[{'id': 5238199627, 'qualifierId': 236}, {'id': 5238199577, 'qualifierId': 56, 'value': 'Left'}, {'id': 5238199581, 'qualifierId': 141, 'value': '91.8'}, {'id': 5238199583, 'qualifierId': 212, 'value': '1.0'}, {'id': 5238199629, 'qualifierId': 233, 'value': '7'}, {'id': 5238199585, 'qualifierId': 213, 'value': '4.71'}, {'id': 5238199633, 'qualifierId': 286}, {'id': 5238199579, 'qualifierId': 140, 'value': '57.8'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;57,8;1,0;;;91,8;4,71;;;;;7,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;57,8;91,8;;;;;;;;0;1;40;Real Monarchs;100;DC;1,0
2725302979;7;74;1;1;40;cbip96wzs3jc2xadoluhhxotl;1;45,8;8,2;2024-09-24T02:35:12.184Z;2024-09-24T03:16:51Z;[{'id': 5238199639, 'qualifierId': 233, 'value': '26'}, {'id': 5238199621, 'qualifierId': 285}, {'id': 5238199619, 'qualifierId': 56, 'value': 'Back'}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;dc1g7lojdap9j7xe5b3hldsk;Blocked Pass;;;;;;;;;;;;;;;;;;;1,0;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;1;40;Los Angeles II;100;MR;1,0
2725302987;8;4;1;1;45;cbip96wzs3jc2xadoluhhxotl;1;39,0;3,0;2024-09-24T02:35:17.289Z;2024-09-24T03:16:47Z;[{'id': 5238199699, 'qualifierId': 13}, {'id': 5238199707, 'qualifierId': 286}, {'id': 5238199701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238199703, 'qualifierId': 152}, {'id': 5238199705, 'qualifierId': 265}, {'id': 5238199709, 'qualifierId': 233, 'value': '27'}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;dc1g7lojdap9j7xe5b3hldsk;Foul;;;;;;;;;;;;;;;;;;;;27,0;1,0;1,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;1;45;Los Angeles II;105;MR;1,0
2725302983;27;4;1;1;45;6gaq85erpkvbyxvivd96wuw44;0;61,0;97,0;2024-09-24T02:35:17.290Z;2024-09-24T03:16:47Z;[{'id': 5238199677, 'qualifierId': 13}, {'id': 5238199679, 'qualifierId': 56, 'value': 'Left'}, {'id': 5238199685, 'qualifierId': 285}, {'id': 5238199681, 'qualifierId': 152}, {'id': 5238199683, 'qualifierId': 265}, {'id': 5238199729, 'qualifierId': 233, 'value': '8'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;dc1g7lojdap9j7xe5b3hldsk;Foul;;;;;;;;;;;;;;;;;;;1,0;8,0;;1,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;1;45;Real Monarchs;105;DC;1,0
