id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamKit;value_Involved;value_PlayerPosition;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_PassEndX;value_Zone;value_Angle;value_Length;value_LongBall;value_Launch;value_OutOfPlay;value_Head;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_BlockedPass;value_Defensive;value_TouchTypePass;value_Chipped;value_Cross;value_LeftFooted;value_OutSwinger;value_BlockedCross;value_Left;value_Assist;value_IntentionalAssist;value_InSwinger;value_CornerTaken;value_RightFooted;value_CloseLeft;value_GkX;value_Assisted;value_GkY;value_FromCorner;value_FirstTouch;value_BoxCentre;value_GoalmouthZ;value_GoalmouthY;value_RelatedEventId;value_NextEventGoalKick;value_GoalKick;value_High;value_TakeOnOvertake;value_Overrun;value_DeletedEventType;value_TakeOnSpace;value_LayOff;value_RegularPlay;value_LowLeft;value_BoxLeft;value_GoalShotTimestamp;value_IndividualPlay;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_HeadPass;value_TouchTypeControl;value_LowCentre;value_Blocked;value_BlockedX;value_BoxRight;value_BlockedY;value_SixYardBlocked;value_DefBlock;value_Right;value_FloatedCross;value_Straight;value_TouchTypeClearance;value_DrivenCross;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_ShirtPull/Holding;value_HighGkIntervention;value_HighClaim;value_GkHoof;value_CloseLeftAndHigh;value_OutOfBoxCentre;value_Low;value_Shove/Push;value_NotRetreating;value_YellowCard;value_IntendedTackleTarget;value_SmallBoxRight;value_Volley;value_SetPiece;value_LowRight;value_FreeKick;value_OutOfBoxDeepRight;value_NotAssisted;value_LeadingToGoal;value_BigChance;value_RelatedError1Id;value_FlickOn;value_MediumGkIntervention;value_KeeperThrow;value_LowGkIntervention;value_HitLeftPost;value_HitWoodwork;value_HighCentre;value_Hands;value_Fumble;value_Standing;value_ParriedDanger;value_HitRightPost;value_NotVisible;value_GkKickFromHands;value_SwitchOfPlay;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_Minutes;value_SwerveLeft;value_Diving;value_ParriedSafe;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_CaptainChange;value_PlayersCaughtOffside;value_Indirect;value_OtherReason;value_RefereeDelay;value_CloseRight;value_ProfessionalFoulLastMan;value_RedCard;value_Collected;value_TacticalFoul;value_VideoCoverageLost;value_CloseHigh;value_TimeWasting;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716838073;5;74;1;0;43;29nx7yxy1rdqv2oobqn5pjf8p;1;45,2;2,8;2024-09-02T00:04:27.695Z;2024-09-02T01:08:56Z;[{'id': 5191904009, 'qualifierId': 285}, {'id': 5191904007, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191904087, 'qualifierId': 233, 'value': '17'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;f28rgiegrw553krvj4ckl8fmc;Blocked Pass;;;;;;;;;;;;;;;;;;;;;17,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;0;43;Cincinnati II;43;MC;1,0
2716838087;6;5;1;0;44;29nx7yxy1rdqv2oobqn5pjf8p;0;52,5;-0,6;2024-09-02T00:04:29.022Z;2024-09-02T01:08:58Z;[{'id': 5191904115, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191904321, 'qualifierId': 233, 'value': '18'}, {'id': 5191904117, 'qualifierId': 347}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;f28rgiegrw553krvj4ckl8fmc;Out;;;;;;;;;;;;;;;;;;;;1,0;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;0;44;Cincinnati II;44;MC;1,0
2716838127;18;5;1;0;44;bd0378yx50xpdcgwkt9p9bmz8;1;47,5;100,6;2024-09-02T00:04:29.022Z;2024-09-02T01:08:58Z;[{'id': 5191904275, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191904291, 'qualifierId': 233, 'value': '6'}, {'id': 5191904277, 'qualifierId': 347}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;f28rgiegrw553krvj4ckl8fmc;Out;;;;;;;;;;;;;;;;;;;;1,0;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;0;44;Toronto II;44;DML;1,0
2716838145;19;1;1;0;52;bd0378yx50xpdcgwkt9p9bmz8;0;50,6;100,0;2024-09-02T00:04:37.551Z;2024-09-02T00:04:39Z;[{'id': 5191904433, 'qualifierId': 1}, {'id': 5191904431, 'qualifierId': 213, 'value': '5.78'}, {'id': 5191904427, 'qualifierId': 141, 'value': '86.0'}, {'id': 5191904421, 'qualifierId': 107}, {'id': 5191904429, 'qualifierId': 212, 'value': '22.1'}, {'id': 5191904423, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191904425, 'qualifierId': 140, 'value': '69.0'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;86,0;;69,0;;5,78;22,1;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;69,0;86,0;;;;;;;0;0;0;52;Toronto II;52;DML;1,0
2716838167;7;8;1;0;56;29nx7yxy1rdqv2oobqn5pjf8p;1;29,7;11,8;2024-09-02T00:04:40.925Z;2024-09-05T07:57:40Z;[{'id': 5196237935, 'qualifierId': 384}, {'id': 5191904531, 'qualifierId': 56, 'value': 'Back'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;f28rgiegrw553krvj4ckl8fmc;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;0;56;Cincinnati II;56;DC;1,0
2716838181;20;1;1;0;57;bd0378yx50xpdcgwkt9p9bmz8;1;68,8;86,0;2024-09-02T00:04:41.695Z;2024-09-02T00:04:43Z;[{'id': 5191904583, 'qualifierId': 140, 'value': '71.4'}, {'id': 5191904585, 'qualifierId': 141, 'value': '78.1'}, {'id': 5191904587, 'qualifierId': 212, 'value': '6.0'}, {'id': 5191904581, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191904589, 'qualifierId': 213, 'value': '5.18'}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;78,1;;71,4;;5,18;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;71,4;78,1;;;;;;;0;0;0;57;Toronto II;57;FW;1,0
2716838203;21;1;1;0;59;bd0378yx50xpdcgwkt9p9bmz8;1;73,8;74,4;2024-09-02T00:04:43.695Z;2024-09-02T00:04:46Z;[{'id': 5191904713, 'qualifierId': 213, 'value': '0.55'}, {'id': 5191904711, 'qualifierId': 212, 'value': '12.8'}, {'id': 5191904707, 'qualifierId': 140, 'value': '84.2'}, {'id': 5191904709, 'qualifierId': 141, 'value': '84.2'}, {'id': 5191904705, 'qualifierId': 56, 'value': 'Left'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;84,2;;84,2;;0,55;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;84,2;84,2;;;;;;;0;0;0;59;Toronto II;59;AMC;1,0
2716838209;22;1;1;1;2;bd0378yx50xpdcgwkt9p9bmz8;0;96,5;83,8;2024-09-02T00:04:46.687Z;2024-09-05T07:57:55Z;[{'id': 5191904739, 'qualifierId': 155}, {'id': 5191904737, 'qualifierId': 2}, {'id': 5191904813, 'qualifierId': 286}, {'id': 5196237963, 'qualifierId': 72}, {'id': 5196237961, 'qualifierId': 224}, {'id': 5191904807, 'qualifierId': 236}, {'id': 5191904743, 'qualifierId': 140, 'value': '96.8'}, {'id': 5191904809, 'qualifierId': 233, 'value': '8'}, {'id': 5191904745, 'qualifierId': 141, 'value': '80.9'}, {'id': 5191904747, 'qualifierId': 212, 'value': '2.0'}, {'id': 5191904749, 'qualifierId': 213, 'value': '4.87'}, {'id': 5191904741, 'qualifierId': 56, 'value': 'Left'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;80,9;;96,8;;4,87;2,0;;;;;;8,0;;1,0;1,0;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;96,8;80,9;;;;;;;0;0;1;2;Toronto II;62;DML;1,0
2716838215;8;12;1;1;2;29nx7yxy1rdqv2oobqn5pjf8p;1;1,2;13,9;2024-09-02T00:04:46.787Z;2024-09-02T00:04:48Z;[{'id': 5191904787, 'qualifierId': 185}, {'id': 5191904789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191904823, 'qualifierId': 233, 'value': '22'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;f28rgiegrw553krvj4ckl8fmc;Clearance;;;;;;;;;;;;;;;;;;;;;22,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;1;2;Cincinnati II;62;DC;1,0
2716838221;9;6;1;1;3;29nx7yxy1rdqv2oobqn5pjf8p;0;2,0;15,8;2024-09-02T00:04:47.839Z;2024-09-05T07:58:21Z;[{'id': 5191904897, 'qualifierId': 233, 'value': '23'}, {'id': 5191904857, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191904859, 'qualifierId': 73}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;f28rgiegrw553krvj4ckl8fmc;Corner Awarded;;;;;;;;;;;;;;;;;;;;;23,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;1;3;Cincinnati II;63;DC;1,0
2716838213;23;6;1;1;3;bd0378yx50xpdcgwkt9p9bmz8;1;98,0;84,2;2024-09-02T00:04:47.839Z;2024-09-02T01:08:54Z;[{'id': 5191904829, 'qualifierId': 73}, {'id': 5191904827, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191904873, 'qualifierId': 233, 'value': '9'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;f28rgiegrw553krvj4ckl8fmc;Corner Awarded;;;;;;;;;;;;;;;;;;;;;9,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;1;3;Toronto II;63;DML;1,0
2716838515;24;1;1;1;34;bd0378yx50xpdcgwkt9p9bmz8;1;99,7;99,2;2024-09-02T00:05:19.391Z;2024-09-05T07:58:25Z;[{'id': 5191907069, 'qualifierId': 210, 'value': '13'}, {'id': 5191907071, 'qualifierId': 154}, {'id': 5191906429, 'qualifierId': 213, 'value': '4.47'}, {'id': 5191906419, 'qualifierId': 223}, {'id': 5191906421, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191906417, 'qualifierId': 155}, {'id': 5191906427, 'qualifierId': 212, 'value': '27.5'}, {'id': 5191906425, 'qualifierId': 141, 'value': '60.0'}, {'id': 5191906415, 'qualifierId': 6}, {'id': 5196238023, 'qualifierId': 20}, {'id': 5191906413, 'qualifierId': 2}, {'id': 5191906423, 'qualifierId': 140, 'value': '93.3'}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;1,0;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;60,0;;93,3;;4,47;27,5;;;;;;;;;;;;1,0;1,0;;;;;13,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;93,3;60,0;;;;;;;0;0;1;34;Toronto II;94;FW;1,0
2716838519;25;13;1;1;37;bd0378yx50xpdcgwkt9p9bmz8;1;92,9;61,4;2024-09-02T00:05:21.960Z;2024-09-02T00:05:39Z;[{'id': 5191907077, 'qualifierId': 83}, {'id': 5191907093, 'qualifierId': 230, 'value': '99.1'}, {'id': 5191907079, 'qualifierId': 29}, {'id': 5191907095, 'qualifierId': 231, 'value': '51.3'}, {'id': 5191907073, 'qualifierId': 25}, {'id': 5191907075, 'qualifierId': 15}, {'id': 5191907091, 'qualifierId': 328}, {'id': 5191906449, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191906447, 'qualifierId': 17}, {'id': 5191907081, 'qualifierId': 154}, {'id': 5191907089, 'qualifierId': 103, 'value': '36.1'}, {'id': 5191907087, 'qualifierId': 102, 'value': '57.6'}, {'id': 5191907083, 'qualifierId': 55, 'value': '24'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;f28rgiegrw553krvj4ckl8fmc;Miss;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;;;;1,0;99,1;1,0;51,3;1,0;1,0;1,0;36,1;57,6;24,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;57,6;36.1;24,0;aw0ngrym0lzn2paoz70wtlgyc;0;0;1;37;Toronto II;97;AMC;1,0
2716838695;10;5;1;1;38;29nx7yxy1rdqv2oobqn5pjf8p;1;-0,6;43,0;2024-09-02T00:05:23.077Z;2024-09-02T01:08:58Z;[{'id': 5191907417, 'qualifierId': 346}, {'id': 5191907443, 'qualifierId': 233, 'value': '26'}, {'id': 5191907415, 'qualifierId': 56, 'value': 'Back'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;f28rgiegrw553krvj4ckl8fmc;Out;;;;;;;;;;;;;;;;;;;;;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;1;38;Cincinnati II;98;DC;1,0
2716838521;26;5;1;1;38;bd0378yx50xpdcgwkt9p9bmz8;0;100,6;57,0;2024-09-02T00:05:23.077Z;2024-09-02T01:08:59Z;[{'id': 5191907467, 'qualifierId': 233, 'value': '10'}, {'id': 5191906463, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191906465, 'qualifierId': 346}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;f28rgiegrw553krvj4ckl8fmc;Out;;;;;;;;;;;;;;;;;;;;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;1;38;Toronto II;98;AMC;1,0
2716838715;11;1;1;2;1;29nx7yxy1rdqv2oobqn5pjf8p;0;3,7;48,6;2024-09-02T00:05:46.629Z;2024-09-02T00:05:49Z;[{'id': 5191907525, 'qualifierId': 212, 'value': '55.9'}, {'id': 5191907523, 'qualifierId': 141, 'value': '35.1'}, {'id': 5191907519, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191907529, 'qualifierId': 1}, {'id': 5191907521, 'qualifierId': 140, 'value': '56.2'}, {'id': 5191907517, 'qualifierId': 124}, {'id': 5191907527, 'qualifierId': 213, 'value': '6.12'}, {'id': 5191907531, 'qualifierId': 74}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;35,1;;56,2;;6,12;55,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;56,2;35,1;;;;;;;0;0;2;1;Cincinnati II;121;GK;1,0
2716838719;27;49;1;2;5;bd0378yx50xpdcgwkt9p9bmz8;1;39,8;66,1;2024-09-02T00:05:49.966Z;2024-09-02T00:05:50Z;[];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;f28rgiegrw553krvj4ckl8fmc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;2;5;Toronto II;125;DC;1,0
2716838749;28;1;1;2;7;bd0378yx50xpdcgwkt9p9bmz8;1;44,9;59,9;2024-09-02T00:05:52.207Z;2024-09-02T00:05:55Z;[{'id': 5191907673, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191907675, 'qualifierId': 140, 'value': '43.0'}, {'id': 5191907681, 'qualifierId': 213, 'value': '4.58'}, {'id': 5191907677, 'qualifierId': 141, 'value': '38.5'}, {'id': 5191907679, 'qualifierId': 212, 'value': '14.7'}, {'id': 5191907671, 'qualifierId': 155}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;38,5;;43,0;;4,58;14,7;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;43,0;38,5;;;;;;;0;0;2;7;Toronto II;127;DC;1,0
2716838753;29;3;1;2;10;bd0378yx50xpdcgwkt9p9bmz8;0;43,6;38,3;2024-09-02T00:05:55.231Z;2024-09-05T07:59:53Z;[{'id': 5196238119, 'qualifierId': 465}, {'id': 5196238103, 'qualifierId': 286}, {'id': 5191907695, 'qualifierId': 56, 'value': 'Back'}, {'id': 5196238115, 'qualifierId': 211}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;f28rgiegrw553krvj4ckl8fmc;Take On;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;2;10;Toronto II;130;DMC;1,0
2716844037;77;43;1;2;11;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-09-02T00:05:56.262Z;2024-09-02T00:16:09Z;[{'id': 5191936903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191937461, 'qualifierId': 144, 'value': '61'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;f28rgiegrw553krvj4ckl8fmc;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;2;11;Cincinnati II;131;DML;1,0
2717618769;786;3;1;2;13;29nx7yxy1rdqv2oobqn5pjf8p;1;61,4;72,0;2024-09-02T00:05:57.923Z;2024-09-05T09:52:50Z;[{'id': 5196252581, 'qualifierId': 233, 'value': '816'}, {'id': 5196243419, 'qualifierId': 464}, {'id': 5196243417, 'qualifierId': 286}, {'id': 5196243413, 'qualifierId': 56, 'value': 'Center'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;f28rgiegrw553krvj4ckl8fmc;Take On;;;;;;;;;;;;;;;;;;;;;816,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;2;13;Cincinnati II;133;FWL;1,0
2717618771;816;45;1;2;13;bd0378yx50xpdcgwkt9p9bmz8;0;38,6;28,0;2024-09-02T00:05:57.923Z;2024-09-05T08:52:57Z;[{'id': 5196243425, 'qualifierId': 285}, {'id': 5196243421, 'qualifierId': 56, 'value': 'Back'}, {'id': 5196243427, 'qualifierId': 233, 'value': '786'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;f28rgiegrw553krvj4ckl8fmc;Challenge;;;;;;;;;;;;;;;;;;;;;786,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;2;13;Toronto II;133;DMC;1,0
2716838789;12;1;1;2;14;29nx7yxy1rdqv2oobqn5pjf8p;1;44,6;69,6;2024-09-02T00:05:59.493Z;2024-09-02T00:18:31Z;[{'id': 5191907925, 'qualifierId': 141, 'value': '59.3'}, {'id': 5191907923, 'qualifierId': 140, 'value': '51.7'}, {'id': 5191907929, 'qualifierId': 213, 'value': '5.53'}, {'id': 5191907921, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191907927, 'qualifierId': 212, 'value': '10.2'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;59,3;;51,7;;5,53;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;51,7;59,3;;;;;;;0;0;2;14;Cincinnati II;134;DML;1,0
2716838795;13;49;1;2;16;29nx7yxy1rdqv2oobqn5pjf8p;1;50,0;61,9;2024-09-02T00:06:01.158Z;2024-09-02T00:16:43Z;[];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;f28rgiegrw553krvj4ckl8fmc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;2;16;Cincinnati II;136;FWL;1,0
2716838989;14;1;1;2;16;29nx7yxy1rdqv2oobqn5pjf8p;1;50,0;61,9;2024-09-02T00:06:01.381Z;2024-09-02T00:16:46Z;[{'id': 5191908903, 'qualifierId': 212, 'value': '18.0'}, {'id': 5191908899, 'qualifierId': 140, 'value': '67.1'}, {'id': 5191908897, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191908905, 'qualifierId': 213, 'value': '0.05'}, {'id': 5191908901, 'qualifierId': 141, 'value': '63.2'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;63,2;;67,1;;0,05;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;67,1;63,2;;;;;;;0;0;2;16;Cincinnati II;136;FWL;1,0
