id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_Resume;value_JerseyNumber;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_PassEndY;value_Angle;value_KickOff;value_PassEndX;value_Zone;value_Length;value_Launch;value_LongBall;value_HeadPass;value_OppositeRelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_IntendedTackleTarget;value_TouchTypeClearance;value_Left;value_Right;value_OutSwinger;value_RightFooted;value_Cross;value_CornerTaken;value_Chipped;value_Head;value_Offensive;value_DeletedEventType;value_Defensive;value_TakeOnSpace;value_TakeOnOvertake;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_Assist;value_LowRight;value_GoalmouthZ;value_Blocked;value_BlockedY;value_OutOfBoxCentre;value_GkX;value_GkY;value_Assisted;value_IndividualPlay;value_RelatedEventId;value_BlockedX;value_RegularPlay;value_GoalmouthY;value_DefBlock;value_TouchTypePass;value_SwitchOfPlay;value_LayOff;value_IntentionalAssist;value_BoxRight;value_Collected;value_Hands;value_LowGkIntervention;value_Stooping;value_NotVisible;value_High;value_Volley;value_BoxCentre;value_SwerveRight;value_FirstTouch;value_TouchTypeControl;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_BigChance;value_LeftFooted;value_GoalShotGameClock;value_LowCentre;value_SmallBoxCentre;value_Direct;value_Foul;value_AttemptedTackle;value_YellowCard;value_RecklessOffence;value_FreeKickTaken;value_InSwinger;value_FromCorner;value_NotAssisted;value_OutOfPlay;value_PlayersCaughtOffside;value_Indirect;value_MisHit;value_HighRight;value_BlockedCross;value_HighLeft;value_OutOfBoxRight;value_OverArm;value_Shove/Push;value_Handball;value_LeadingToGoal;value_RelatedError1Id;value_KeeperTouched;value_BoxLeft;value_CloseLeft;value_Minutes;value_EndType;value_ThroughBall;value_MediumGkIntervention;value_SetPiece;value_LowLeft;value_ShirtPull/Holding;value_CloseHigh;value_SwerveLeft;value_FreeKick;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CloseLeftAndHigh;value_Weak;value_CloseRight;value_Diving;value_HighCentre;value_OutOfBoxDeepRight;value_Fingertip;value_Reaching;value_HitWoodwork;value_HitBar;value_ParriedDanger;value_SixYardBlocked;value_BoxDeepLeft;value_Dissent;value_FollowsADribble;value_GkKickFromHands;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_ParriedSafe;value_Standing;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2678507321;10;12;1;1;31;8ijkk62897so5r3bq0wgwx4bu;1;2,2;55,2;2024-04-27T01:06:06.521Z;2024-04-27T01:06:07Z;[{'id': 4981567551, 'qualifierId': 15}, {'id': 4981567523, 'qualifierId': 140, 'value': '28.9'}, {'id': 4981567525, 'qualifierId': 141, 'value': '51.2'}, {'id': 4981567529, 'qualifierId': 213, 'value': '6.19'}, {'id': 4981567527, 'qualifierId': 212, 'value': '28.2'}, {'id': 4981567521, 'qualifierId': 56, 'value': 'Back'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Clearance;;;;;;;;;;51,2;6,19;;28,9;;28,2;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;28,9;51,2;;;;;;;;0;1;31;Austin II;91;FW;1,0
2678507331;13;43;1;1;34;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-04-27T01:06:09.758Z;2024-04-27T01:06:18Z;[{'id': 4981567589, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981567593, 'qualifierId': 286, 'value': '0'}, {'id': 4981567757, 'qualifierId': 144, 'value': '44'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;1;34;Ventura County;94;MC;1,0
2678507343;11;45;1;1;35;8ijkk62897so5r3bq0wgwx4bu;0;27,1;53,6;2024-04-27T01:06:10.152Z;2024-04-27T01:06:12Z;[{'id': 4981567665, 'qualifierId': 233, 'value': '14'}, {'id': 4981567643, 'qualifierId': 285}, {'id': 4981567641, 'qualifierId': 56, 'value': 'Back'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Challenge;;;;;;;;;;;;;;;;;;;14,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;1;35;Austin II;95;AML;1,0
2678507339;14;3;1;1;35;d0c07im4a6oj8qa7f1zlt3pqs;1;72,9;46,4;2024-04-27T01:06:10.152Z;2024-04-29T14:14:08Z;[{'id': 4992676195, 'qualifierId': 464}, {'id': 4981567661, 'qualifierId': 233, 'value': '11'}, {'id': 4981567631, 'qualifierId': 286}, {'id': 4981567629, 'qualifierId': 56, 'value': 'Center'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Take On;;;;;;;;;;;;;;;;;;;11,0;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;1;35;Ventura County;95;MC;1,0
2678507345;15;3;1;1;36;d0c07im4a6oj8qa7f1zlt3pqs;0;74,7;42,4;2024-04-27T01:06:11.256Z;2024-04-29T14:14:29Z;[{'id': 4981567701, 'qualifierId': 233, 'value': '12'}, {'id': 4981567647, 'qualifierId': 286}, {'id': 4992676675, 'qualifierId': 465}, {'id': 4981567645, 'qualifierId': 56, 'value': 'Center'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Take On;;;;;;;;;;;;;;;;;;;12,0;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;1;36;Ventura County;96;MC;1,0
2678507355;12;7;1;1;36;8ijkk62897so5r3bq0wgwx4bu;0;25,3;57,6;2024-04-27T01:06:11.257Z;2024-04-29T14:14:31Z;[{'id': 4992676731, 'qualifierId': 385}, {'id': 4981567695, 'qualifierId': 285}, {'id': 4981567697, 'qualifierId': 233, 'value': '15'}, {'id': 4981567693, 'qualifierId': 56, 'value': 'Back'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Tackle;;;;;;;;;;;;;;;;;;;15,0;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;1;36;Austin II;96;AMC;1,0
2678507353;16;1;1;1;37;d0c07im4a6oj8qa7f1zlt3pqs;1;74,7;40,9;2024-04-27T01:06:12.282Z;2024-04-27T01:06:13Z;[{'id': 4981567679, 'qualifierId': 140, 'value': '81.0'}, {'id': 4981567685, 'qualifierId': 213, 'value': '5.08'}, {'id': 4981567681, 'qualifierId': 141, 'value': '15.3'}, {'id': 4981567683, 'qualifierId': 212, 'value': '18.6'}, {'id': 4981567677, 'qualifierId': 56, 'value': 'Right'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;15,3;5,08;;81,0;;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;81,0;15,3;;;;;;;;0;1;37;Ventura County;97;MC;1,0
2678507357;17;1;1;1;38;d0c07im4a6oj8qa7f1zlt3pqs;0;80,8;13,5;2024-04-27T01:06:13.316Z;2024-04-29T14:14:47Z;[{'id': 4981567711, 'qualifierId': 140, 'value': '95.6'}, {'id': 4981567705, 'qualifierId': 2}, {'id': 4981567717, 'qualifierId': 213, 'value': '0.98'}, {'id': 4981567709, 'qualifierId': 56, 'value': 'Center'}, {'id': 4992677079, 'qualifierId': 20}, {'id': 4992677075, 'qualifierId': 224}, {'id': 4981567707, 'qualifierId': 155}, {'id': 4981567715, 'qualifierId': 212, 'value': '28.1'}, {'id': 4981567723, 'qualifierId': 233, 'value': '13'}, {'id': 4981567713, 'qualifierId': 141, 'value': '47.9'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;47,9;0,98;;95,6;;28,1;;;;13,0;;;;;;;;1,0;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;95,6;47,9;;;;;;;;0;1;38;Ventura County;98;DR;1,0
2678507359;13;11;1;1;41;8ijkk62897so5r3bq0wgwx4bu;1;2,0;50,9;2024-04-27T01:06:16.362Z;2024-04-29T14:14:52Z;[{'id': 4981567721, 'qualifierId': 88}, {'id': 4981567753, 'qualifierId': 233, 'value': '17'}, {'id': 4992677139, 'qualifierId': 378}, {'id': 4981567719, 'qualifierId': 56, 'value': 'Back'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Claim;;;;;;;;;;;;;;;;;;;17,0;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;1;41;Austin II;101;GK;1,0
2678507387;14;1;1;1;45;8ijkk62897so5r3bq0wgwx4bu;1;15,2;49,6;2024-04-27T01:06:20.410Z;2024-04-27T01:06:25Z;[{'id': 4981567901, 'qualifierId': 140, 'value': '21.7'}, {'id': 4981567897, 'qualifierId': 123}, {'id': 4981567905, 'qualifierId': 212, 'value': '18.3'}, {'id': 4981567899, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981567907, 'qualifierId': 213, 'value': '1.19'}, {'id': 4981567903, 'qualifierId': 141, 'value': '74.5'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;74,5;1,19;;21,7;;18,3;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;21,7;74,5;;;;;;;;0;1;45;Austin II;105;GK;1,0
2678507397;15;1;1;1;50;8ijkk62897so5r3bq0wgwx4bu;1;26,9;75,1;2024-04-27T01:06:25.354Z;2024-04-27T01:06:29Z;[{'id': 4981567945, 'qualifierId': 141, 'value': '30.7'}, {'id': 4981567949, 'qualifierId': 213, 'value': '4.70'}, {'id': 4981567943, 'qualifierId': 140, 'value': '26.6'}, {'id': 4981567941, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981567947, 'qualifierId': 212, 'value': '30.2'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;30,7;4,7;;26,6;;30,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;26,6;30,7;;;;;;;;0;1;50;Austin II;110;DC;1,0
2678507403;16;1;1;1;54;8ijkk62897so5r3bq0wgwx4bu;1;35,6;23,7;2024-04-27T01:06:29.514Z;2024-04-29T14:15:51Z;[{'id': 4981567993, 'qualifierId': 212, 'value': '29.5'}, {'id': 4981567987, 'qualifierId': 56, 'value': 'Right'}, {'id': 4981567991, 'qualifierId': 141, 'value': '4.3'}, {'id': 4981567995, 'qualifierId': 213, 'value': '5.82'}, {'id': 4981567989, 'qualifierId': 140, 'value': '60.7'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;4,3;5,82;;60,7;;29,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;60,7;4,3;;;;;;;;0;1;54;Austin II;114;DL;1,0
2678507405;17;1;1;1;58;8ijkk62897so5r3bq0wgwx4bu;0;61,3;4,3;2024-04-27T01:06:33.115Z;2024-04-27T01:06:34Z;[{'id': 4981568027, 'qualifierId': 236}, {'id': 4981568005, 'qualifierId': 140, 'value': '62.9'}, {'id': 4981568017, 'qualifierId': 213, 'value': '6.20'}, {'id': 4981568009, 'qualifierId': 141, 'value': '4.1'}, {'id': 4981568013, 'qualifierId': 212, 'value': '1.7'}, {'id': 4981568001, 'qualifierId': 56, 'value': 'Right'}, {'id': 4981568029, 'qualifierId': 233, 'value': '18'}, {'id': 4981568033, 'qualifierId': 286}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;4,1;6,2;;62,9;;1,7;;;;18,0;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;62,9;4,1;;;;;;;;0;1;58;Austin II;118;DR;1,0
2678507409;18;74;1;1;58;d0c07im4a6oj8qa7f1zlt3pqs;1;35,3;96,9;2024-04-27T01:06:33.116Z;2024-04-27T01:52:59Z;[{'id': 4981568023, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981568039, 'qualifierId': 233, 'value': '17'}, {'id': 4981568025, 'qualifierId': 285}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Blocked Pass;;;;;;;;;;;;;;;;;;;17,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;1;58;Ventura County;118;MC;1,0
2678507457;18;5;1;1;59;8ijkk62897so5r3bq0wgwx4bu;1;63,7;-1,4;2024-04-27T01:06:34.074Z;2024-04-27T01:06:46Z;[{'id': 4981568265, 'qualifierId': 347}, {'id': 4981568263, 'qualifierId': 56, 'value': 'Right'}, {'id': 4981568291, 'qualifierId': 233, 'value': '19'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Out;;;;;;;;;;;;;;;;;;;19,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;1;59;Austin II;119;DR;1,0
2678507411;19;5;1;1;59;d0c07im4a6oj8qa7f1zlt3pqs;0;36,3;101,4;2024-04-27T01:06:34.074Z;2024-04-27T01:52:52Z;[{'id': 4981568301, 'qualifierId': 233, 'value': '18'}, {'id': 4981568045, 'qualifierId': 347}, {'id': 4981568043, 'qualifierId': 56, 'value': 'Back'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Out;;;;;;;;;;;;;;;;;;;18,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;1;59;Ventura County;119;MC;1,0
2678507471;19;1;1;2;11;8ijkk62897so5r3bq0wgwx4bu;1;65,2;0,0;2024-04-27T01:06:45.803Z;2024-04-27T01:06:48Z;[{'id': 4981568343, 'qualifierId': 107}, {'id': 4981568347, 'qualifierId': 140, 'value': '71.4'}, {'id': 4981568351, 'qualifierId': 212, 'value': '12.9'}, {'id': 4981568353, 'qualifierId': 213, 'value': '1.04'}, {'id': 4981568349, 'qualifierId': 141, 'value': '14.9'}, {'id': 4981568345, 'qualifierId': 56, 'value': 'Right'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;14,9;1,04;;71,4;;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;71,4;14,9;;;;;;;;0;2;11;Austin II;131;DR;1,0
2678507515;22;1;1;2;13;8ijkk62897so5r3bq0wgwx4bu;0;70,6;23,4;2024-04-27T01:06:47.893Z;2024-04-29T16:44:13Z;[{'id': 4981568653, 'qualifierId': 141, 'value': '8.8'}, {'id': 4992681187, 'qualifierId': 236}, {'id': 4981568655, 'qualifierId': 212, 'value': '13.7'}, {'id': 4981568649, 'qualifierId': 56, 'value': 'Right'}, {'id': 4992849779, 'qualifierId': 233, 'value': '806'}, {'id': 4992681189, 'qualifierId': 286}, {'id': 4981568657, 'qualifierId': 213, 'value': '3.95'}, {'id': 4981568651, 'qualifierId': 140, 'value': '61.6'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;8,8;3,95;;61,6;;13,7;;;;806,0;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;61,6;8,8;;;;;;;;0;2;13;Austin II;133;AMC;1,0
2680563751;806;74;1;2;13;d0c07im4a6oj8qa7f1zlt3pqs;1;34,3;80,4;2024-04-27T01:06:47.894Z;2024-04-29T16:44:13Z;[{'id': 4992681451, 'qualifierId': 56, 'value': 'Back'}, {'id': 4992681453, 'qualifierId': 285}, {'id': 4992849793, 'qualifierId': 233, 'value': '22'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Blocked Pass;;;;;;;;;;;;;;;;;;;22,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;2;13;Ventura County;133;MC;1,0
2678507473;20;1;1;2;13;8ijkk62897so5r3bq0wgwx4bu;0;71,4;14,9;2024-04-27T01:06:48.331Z;2024-04-27T01:06:49Z;[{'id': 4981568369, 'qualifierId': 213, 'value': '1.42'}, {'id': 4981568365, 'qualifierId': 141, 'value': '27.1'}, {'id': 4981568359, 'qualifierId': 168}, {'id': 4981568361, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981568363, 'qualifierId': 140, 'value': '72.6'}, {'id': 4981568367, 'qualifierId': 212, 'value': '8.4'}, {'id': 4981568357, 'qualifierId': 3}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;27,1;1,42;;72,6;;8,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;72,6;27,1;;;;;;;;0;2;13;Austin II;133;FW;1,0
2678507485;20;1;1;2;14;d0c07im4a6oj8qa7f1zlt3pqs;0;39,5;82,1;2024-04-27T01:06:49.771Z;2024-04-27T01:06:50Z;[{'id': 4981568443, 'qualifierId': 141, 'value': '92.1'}, {'id': 4981568439, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981568445, 'qualifierId': 212, 'value': '7.2'}, {'id': 4981568447, 'qualifierId': 213, 'value': '1.24'}, {'id': 4981568437, 'qualifierId': 3}, {'id': 4981568441, 'qualifierId': 140, 'value': '41.7'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;92,1;1,24;;41,7;;7,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;41,7;92,1;;;;;;;;0;2;14;Ventura County;134;MC;1,0
2678516149;429;43;1;2;15;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-04-27T01:06:49.790Z;2024-04-29T14:18:12Z;[{'id': 4981617975, 'qualifierId': 141, 'value': '13.8'}, {'id': 4981617979, 'qualifierId': 213, 'value': '3.91'}, {'id': 4992680477, 'qualifierId': 144, 'value': '1'}, {'id': 4981617973, 'qualifierId': 140, 'value': '65.0'}, {'id': 4981617971, 'qualifierId': 56, 'value': 'Right'}, {'id': 4981617977, 'qualifierId': 212, 'value': '7.9'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Deleted event;;;;;;;;;;13,8;3,91;;65,0;;7,9;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;65,0;13,8;;;;;;;;0;2;15;Austin II;135;AMC;1,0
2678507493;21;1;1;2;15;8ijkk62897so5r3bq0wgwx4bu;1;70,3;15,6;2024-04-27T01:06:50.090Z;2024-04-29T14:18:36Z;[{'id': 4981568487, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981568493, 'qualifierId': 212, 'value': '4.0'}, {'id': 4981568489, 'qualifierId': 140, 'value': '71.2'}, {'id': 4981568495, 'qualifierId': 213, 'value': '1.33'}, {'id': 4981568491, 'qualifierId': 141, 'value': '21.3'}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;21,3;1,33;;71,2;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;71,2;21,3;;;;;;;;0;2;15;Austin II;135;AMR;1,0
2678507529;23;1;1;2;23;8ijkk62897so5r3bq0wgwx4bu;1;74,1;7,6;2024-04-27T01:06:58.731Z;2024-04-27T01:07:00Z;[{'id': 4981568703, 'qualifierId': 140, 'value': '70.0'}, {'id': 4981568707, 'qualifierId': 212, 'value': '10.9'}, {'id': 4981568701, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981568709, 'qualifierId': 213, 'value': '1.98'}, {'id': 4981568705, 'qualifierId': 141, 'value': '22.4'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;22,4;1,98;;70,0;;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;70,0;22,4;;;;;;;;0;2;23;Austin II;143;DR;1,0
