id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_Resume;value_Involved;value_Captain;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_Length;value_Zone;value_KickOff;value_PassEndY;value_PassEndX;value_Angle;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_TakeOnOvertake;value_OutSwinger;value_RightFooted;value_Cross;value_BlockedPass;value_BlockedCross;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_MediumGkIntervention;value_KeeperThrow;value_LowGkIntervention;value_IntentionalAssist;value_Assist;value_Right;value_RelatedEventId;value_MisHit;value_FirstTouch;value_GoalmouthZ;value_SmallBoxRight;value_Assisted;value_RegularPlay;value_GkY;value_GoalmouthY;value_GkX;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_IntendedTackleTarget;value_TouchTypeControl;value_DeletedEventType;value_HeadPass;value_LayOff;value_SwitchOfPlay;value_TouchTypePass;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_Shove/Push;value_OutOfBoxCentre;value_NotAssisted;value_FreeKick;value_CloseHigh;value_ShirtPull/Holding;value_Head;value_Volley;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BoxCentre;value_GoalShotGameClock;value_LowLeft;value_SetPiece;value_Tap;value_TouchTypeClearance;value_TakeOnSpace;value_LeftFooted;value_High;value_BigChance;value_Overrun;value_BlockedY;value_HighCentre;value_IndividualPlay;value_BlockedX;value_Reaching;value_Fingertip;value_HighGkIntervention;value_Hands;value_HitBar;value_LowRight;value_SmallBoxLeft;value_Sliding;value_ParriedSafe;value_VideoCoverageLost;value_YellowCard;value_RecklessOffence;value_PlayersCaughtOffside;value_Indirect;value_Left;value_CornerTaken;value_InSwinger;value_SmallBoxCentre;value_FromCorner;value_Blocked;value_DefBlock;value_LowCentre;value_InjuredPlayerId;value_Injury;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CaptainChange;value_Minutes;value_OutOfPlay;value_Collected;value_Standing;value_EndType;value_Tactical;value_Weak;value_BoxLeft;value_TacticalFoul;value_BoxRight;value_PenaltyTakerId;value_Handball;value_Penalty;value_Dissent;value_Scored;value_Diving;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_CausingPlayer;value_FlickOn;value_HighClaim;value_GkChallenge;value_Stooping;value_FastBreak;value_Defensive1V1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728504797;424;10;2;51;13;2nnef9tr9g7m2s6n873qif95g;1;17,7;56,9;2024-09-29T22:18:19.001Z;2024-09-29T22:19:53Z;[{'id': 5255790773, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255790771, 'qualifierId': 94}, {'id': 5255797227, 'qualifierId': 233, 'value': '412'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;h4q1i5yeer7xvambfw7l39xw;Save;;;;;;;;;;;;;;;;;;;412,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;51;13;Huntsville City;3073;DMC;1,0
2728504909;413;5;2;51;16;4gymgvqmve0m2vh89v84tt3x0;1;67,4;-1,3;2024-09-29T22:18:22.389Z;2024-09-29T23:17:56Z;[{'id': 5255791415, 'qualifierId': 347}, {'id': 5255791413, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255799819, 'qualifierId': 233, 'value': '434'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;h4q1i5yeer7xvambfw7l39xw;Out;;;;;;;;;;;;;;;;;;;434,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;51;16;Carolina Core;3076;Sub;1,0
2728506343;434;5;2;51;16;2nnef9tr9g7m2s6n873qif95g;0;32,6;101,3;2024-09-29T22:18:22.389Z;2024-09-29T23:17:56Z;[{'id': 5255799381, 'qualifierId': 347}, {'id': 5255799379, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255799847, 'qualifierId': 233, 'value': '413'}];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;h4q1i5yeer7xvambfw7l39xw;Out;;;;;;;;;;;;;;;;;;;413,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;51;16;Huntsville City;3076;AMC;1,0
2728504989;414;1;2;51;25;4gymgvqmve0m2vh89v84tt3x0;1;61,6;0,0;2024-09-29T22:18:31.175Z;2024-09-29T22:18:32Z;[{'id': 5255791847, 'qualifierId': 213, 'value': '1.12'}, {'id': 5255791841, 'qualifierId': 141, 'value': '7.5'}, {'id': 5255791835, 'qualifierId': 107}, {'id': 5255791837, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255791843, 'qualifierId': 212, 'value': '6.3'}, {'id': 5255791839, 'qualifierId': 140, 'value': '64.2'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;6,3;;;7,5;64,2;1,12;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;64,2;7,5;;;;;;;;0;51;25;Carolina Core;3085;Sub;1,0
2728505031;415;1;2;51;28;4gymgvqmve0m2vh89v84tt3x0;1;64,6;7,5;2024-09-29T22:18:33.653Z;2024-09-29T22:18:36Z;[{'id': 5255792077, 'qualifierId': 213, 'value': '4.12'}, {'id': 5255792075, 'qualifierId': 212, 'value': '4.2'}, {'id': 5255792073, 'qualifierId': 141, 'value': '2.4'}, {'id': 5255792071, 'qualifierId': 140, 'value': '62.4'}, {'id': 5255792069, 'qualifierId': 56, 'value': 'Right'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;4,2;;;2,4;62,4;4,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;62,4;2,4;;;;;;;;0;51;28;Carolina Core;3088;MC;1,0
2728505045;416;1;2;51;28;4gymgvqmve0m2vh89v84tt3x0;0;62,4;2,4;2024-09-29T22:18:34.037Z;2024-09-29T23:31:44Z;[{'id': 5255792139, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255792147, 'qualifierId': 212, 'value': '2.2'}, {'id': 5255792149, 'qualifierId': 213, 'value': '1.67'}, {'id': 5255792141, 'qualifierId': 140, 'value': '62.2'}, {'id': 5255792143, 'qualifierId': 141, 'value': '5.6'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;2,2;;;5,6;62,2;1,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;62,2;5,6;;;;;;;;0;51;28;Carolina Core;3088;Sub;1,0
2728505029;425;8;2;51;29;2nnef9tr9g7m2s6n873qif95g;1;29,2;84,1;2024-09-29T22:18:34.741Z;2024-10-03T11:01:49Z;[{'id': 5262287851, 'qualifierId': 383}, {'id': 5255792063, 'qualifierId': 56, 'value': 'Back'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;h4q1i5yeer7xvambfw7l39xw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;51;29;Huntsville City;3089;FW;1,0
2728505073;426;1;2;51;30;2nnef9tr9g7m2s6n873qif95g;1;29,2;84,1;2024-09-29T22:18:36.540Z;2024-09-29T22:22:53Z;[{'id': 5255792349, 'qualifierId': 141, 'value': '70.9'}, {'id': 5255792351, 'qualifierId': 212, 'value': '16.3'}, {'id': 5255792353, 'qualifierId': 213, 'value': '5.70'}, {'id': 5255792345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255792347, 'qualifierId': 140, 'value': '42.2'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;16,3;;;70,9;42,2;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;42,2;70,9;;;;;;;;0;51;30;Huntsville City;3090;FW;1,0
2728505075;427;49;2;51;31;2nnef9tr9g7m2s6n873qif95g;1;42,4;70,5;2024-09-29T22:18:37.052Z;2024-09-29T23:27:18Z;[];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;h4q1i5yeer7xvambfw7l39xw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;51;31;Huntsville City;3091;AMC;1,0
2728505085;428;1;2;51;32;2nnef9tr9g7m2s6n873qif95g;0;42,4;70,3;2024-09-29T22:18:38.211Z;2024-09-29T23:27:08Z;[{'id': 5255792393, 'qualifierId': 213, 'value': '3.06'}, {'id': 5255792383, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255792389, 'qualifierId': 212, 'value': '19.0'}, {'id': 5255792387, 'qualifierId': 141, 'value': '72.7'}, {'id': 5255792385, 'qualifierId': 140, 'value': '24.4'}];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;19,0;;;72,7;24,4;3,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;24,4;72,7;;;;;;;;0;51;32;Huntsville City;3092;AMC;1,0
2728505079;417;49;2;51;32;4gymgvqmve0m2vh89v84tt3x0;1;64,3;24,3;2024-09-29T22:18:38.461Z;2024-09-29T22:18:53Z;[];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;h4q1i5yeer7xvambfw7l39xw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;51;32;Carolina Core;3092;AMC;1,0
2728505123;418;1;2;51;34;4gymgvqmve0m2vh89v84tt3x0;1;65,3;22,9;2024-09-29T22:18:40.085Z;2024-09-29T22:18:43Z;[{'id': 5255792609, 'qualifierId': 212, 'value': '18.1'}, {'id': 5255792611, 'qualifierId': 213, 'value': '5.80'}, {'id': 5255792607, 'qualifierId': 141, 'value': '10.5'}, {'id': 5255792605, 'qualifierId': 140, 'value': '80.5'}, {'id': 5255792603, 'qualifierId': 56, 'value': 'Right'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;18,1;;;10,5;80,5;5,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;80,5;10,5;;;;;;;;0;51;34;Carolina Core;3094;AMC;1,0
2728505151;419;1;2;51;37;4gymgvqmve0m2vh89v84tt3x0;1;80,5;10,5;2024-09-29T22:18:43.318Z;2024-09-29T22:18:45Z;[{'id': 5255792729, 'qualifierId': 141, 'value': '14.2'}, {'id': 5255792725, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255792733, 'qualifierId': 213, 'value': '2.81'}, {'id': 5255792727, 'qualifierId': 140, 'value': '73.6'}, {'id': 5255792731, 'qualifierId': 212, 'value': '7.7'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;7,7;;;14,2;73,6;2,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;73,6;14,2;;;;;;;;0;51;37;Carolina Core;3097;Sub;1,0
2728505179;420;1;2;51;39;4gymgvqmve0m2vh89v84tt3x0;1;73,6;14,3;2024-09-29T22:18:45.397Z;2024-09-29T22:18:47Z;[{'id': 5255792869, 'qualifierId': 140, 'value': '65.8'}, {'id': 5255792873, 'qualifierId': 212, 'value': '9.0'}, {'id': 5255792871, 'qualifierId': 141, 'value': '8.7'}, {'id': 5255792867, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255792875, 'qualifierId': 213, 'value': '3.58'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;9,0;;;8,7;65,8;3,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;65,8;8,7;;;;;;;;0;51;39;Carolina Core;3099;MC;1,0
2728505197;421;1;2;51;41;4gymgvqmve0m2vh89v84tt3x0;1;66,1;8,7;2024-09-29T22:18:47.093Z;2024-09-29T22:18:48Z;[{'id': 5255792989, 'qualifierId': 212, 'value': '9.8'}, {'id': 5255792991, 'qualifierId': 213, 'value': '1.24'}, {'id': 5255792983, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255792985, 'qualifierId': 140, 'value': '69.1'}, {'id': 5255792987, 'qualifierId': 141, 'value': '22.4'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;9,8;;;22,4;69,1;1,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;69,1;22,4;;;;;;;;0;51;41;Carolina Core;3101;Sub;1,0
2728505247;422;1;2;51;45;4gymgvqmve0m2vh89v84tt3x0;1;67,7;20,6;2024-09-29T22:18:50.917Z;2024-09-29T22:18:52Z;[{'id': 5255793251, 'qualifierId': 213, 'value': '4.33'}, {'id': 5255793243, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255793245, 'qualifierId': 140, 'value': '65.5'}, {'id': 5255793247, 'qualifierId': 141, 'value': '12.2'}, {'id': 5255793249, 'qualifierId': 212, 'value': '6.2'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;6,2;;;12,2;65,5;4,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;65,5;12,2;;;;;;;;0;51;45;Carolina Core;3105;Sub;1,0
2728505257;423;1;2;51;47;4gymgvqmve0m2vh89v84tt3x0;1;64,0;12,5;2024-09-29T22:18:52.853Z;2024-09-29T22:18:53Z;[{'id': 5255793301, 'qualifierId': 141, 'value': '40.3'}, {'id': 5255793297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255793303, 'qualifierId': 212, 'value': '24.3'}, {'id': 5255793299, 'qualifierId': 140, 'value': '49.4'}, {'id': 5255793305, 'qualifierId': 213, 'value': '2.25'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;24,3;;;40,3;49,4;2,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;49,4;40,3;;;;;;;;0;51;47;Carolina Core;3107;Sub;1,0
2728505279;424;1;2;51;49;4gymgvqmve0m2vh89v84tt3x0;1;49,1;41,7;2024-09-29T22:18:54.981Z;2024-09-29T22:18:56Z;[{'id': 5255793431, 'qualifierId': 141, 'value': '76.8'}, {'id': 5255793427, 'qualifierId': 140, 'value': '62.2'}, {'id': 5255793433, 'qualifierId': 212, 'value': '27.5'}, {'id': 5255793423, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255793435, 'qualifierId': 213, 'value': '1.05'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;27,5;;;76,8;62,2;1,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;62,2;76,8;;;;;;;;0;51;49;Carolina Core;3109;DC;1,0
2728505297;425;1;2;51;50;4gymgvqmve0m2vh89v84tt3x0;1;63,3;84,6;2024-09-29T22:18:56.421Z;2024-09-29T22:18:58Z;[{'id': 5255793515, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255793521, 'qualifierId': 212, 'value': '17.3'}, {'id': 5255793523, 'qualifierId': 213, 'value': '0.19'}, {'id': 5255793517, 'qualifierId': 140, 'value': '79.5'}, {'id': 5255793519, 'qualifierId': 141, 'value': '89.4'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;17,3;;;89,4;79,5;0,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;79,5;89,4;;;;;;;;0;51;50;Carolina Core;3110;DC;1,0
2728505307;426;1;2;51;52;4gymgvqmve0m2vh89v84tt3x0;1;75,4;89,5;2024-09-29T22:18:58.085Z;2024-09-29T22:18:59Z;[{'id': 5255793597, 'qualifierId': 213, 'value': '3.76'}, {'id': 5255793595, 'qualifierId': 212, 'value': '14.2'}, {'id': 5255793591, 'qualifierId': 141, 'value': '77.4'}, {'id': 5255793587, 'qualifierId': 140, 'value': '64.4'}, {'id': 5255793581, 'qualifierId': 56, 'value': 'Center'}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;14,2;;;77,4;64,4;3,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;64,4;77,4;;;;;;;;0;51;52;Carolina Core;3112;AML;1,0
2728505371;427;1;2;51;55;4gymgvqmve0m2vh89v84tt3x0;1;65,6;69,5;2024-09-29T22:19:01.172Z;2024-09-29T22:19:04Z;[{'id': 5255793939, 'qualifierId': 141, 'value': '38.2'}, {'id': 5255793943, 'qualifierId': 213, 'value': '5.27'}, {'id': 5255793937, 'qualifierId': 140, 'value': '78.2'}, {'id': 5255793941, 'qualifierId': 212, 'value': '25.1'}, {'id': 5255793935, 'qualifierId': 56, 'value': 'Center'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;25,1;;;38,2;78,2;5,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;78,2;38,2;;;;;;;;0;51;55;Carolina Core;3115;AMC;1,0
2729691237;771;83;2;51;58;2nnef9tr9g7m2s6n873qif95g;1;33,5;58,2;2024-09-29T22:19:03.990Z;2024-10-03T11:02:51Z;[{'id': 5262288289, 'qualifierId': 399, 'value': '5mkyx29nr54rr3quwdgfpz3oq'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;h4q1i5yeer7xvambfw7l39xw;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;51;58;Huntsville City;3118;FW;1,0
2728505429;428;1;2;52;1;4gymgvqmve0m2vh89v84tt3x0;1;73,5;31,8;2024-09-29T22:19:06.757Z;2024-09-29T22:19:09Z;[{'id': 5255794355, 'qualifierId': 140, 'value': '80.3'}, {'id': 5255794357, 'qualifierId': 141, 'value': '7.7'}, {'id': 5255794353, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255794361, 'qualifierId': 213, 'value': '5.12'}, {'id': 5255794359, 'qualifierId': 212, 'value': '17.9'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;17,9;;;7,7;80,3;5,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;80,3;7,7;;;;;;;;0;52;1;Carolina Core;3121;MC;1,0
2728505471;429;1;2;52;5;4gymgvqmve0m2vh89v84tt3x0;0;76,8;27,6;2024-09-29T22:19:11.380Z;2024-09-29T22:19:12Z;[{'id': 5255794559, 'qualifierId': 140, 'value': '84.7'}, {'id': 5255794561, 'qualifierId': 141, 'value': '35.2'}, {'id': 5255794563, 'qualifierId': 212, 'value': '9.8'}, {'id': 5255794565, 'qualifierId': 213, 'value': '0.56'}, {'id': 5255794557, 'qualifierId': 56, 'value': 'Center'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;9,8;;;35,2;84,7;0,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;84,7;35,2;;;;;;;;0;52;5;Carolina Core;3125;Sub;1,0
2728505491;429;8;2;52;8;2nnef9tr9g7m2s6n873qif95g;1;14,3;64,5;2024-09-29T22:19:14.396Z;2024-10-03T11:03:13Z;[{'id': 5255794661, 'qualifierId': 56, 'value': 'Back'}, {'id': 5262288499, 'qualifierId': 385}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;h4q1i5yeer7xvambfw7l39xw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;52;8;Huntsville City;3128;DC;1,0
2728505499;430;5;2;52;8;4gymgvqmve0m2vh89v84tt3x0;1;75,1;-1,3;2024-09-29T22:19:14.517Z;2024-09-29T23:17:57Z;[{'id': 5255794699, 'qualifierId': 347}, {'id': 5255794885, 'qualifierId': 233, 'value': '430'}, {'id': 5255794697, 'qualifierId': 56, 'value': 'Right'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;h4q1i5yeer7xvambfw7l39xw;Out;;;;;;;;;;;;;;;;;;;430,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;52;8;Carolina Core;3128;Sub;1,0
