id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_TeamKit;value_Captain;value_Resume;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndY;value_PassEndX;value_KickOff;value_Length;value_Chipped;value_LongBall;value_TouchTypeClearance;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_High;value_Defensive;value_Offensive;value_HeadPass;value_Launch;value_LowGkIntervention;value_Left;value_InSwinger;value_Cross;value_CornerTaken;value_RightFooted;value_Head;value_FlickOn;value_DeletedEventType;value_TakeOnSpace;value_OutOfPlay;value_TouchTypeControl;value_NextEventThrowIn;value_ThrowIn;value_NotVisible;value_IntentionalAssist;value_Assist;value_RegularPlay;value_RelatedEventId;value_Assisted;value_BlockedX;value_LeftFooted;value_HighCentre;value_OutOfBoxCentre;value_GoalmouthY;value_GoalmouthZ;value_BlockedY;value_FirstTouch;value_Standing;value_MediumGkIntervention;value_Collected;value_Hands;value_KeeperThrow;value_IndividualPlay;value_GkY;value_Volley;value_GkX;value_LowCentre;value_Blocked;value_DefBlock;value_BoxLeft;value_Right;value_Low;value_Direct;value_AttemptedTackle;value_Foul;value_NotAssisted;value_FreeKick;value_ByWall;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_TakeOnOvertake;value_TouchTypePass;value_SwitchOfPlay;value_BlockedPass;value_IntendedTackleTarget;value_BoxRight;value_ParriedSafe;value_Diving;value_InjuredPlayerId;value_Injury;value_Defensive1V1;value_Shove/Push;value_DrivenCross;value_Straight;value_OutSwinger;value_SetPiece;value_BoxCentre;value_CloseHigh;value_LowRight;value_LowLeft;value_FromCorner;value_OverArm;value_HighRight;value_ShirtPull/Holding;value_LayOff;value_BlockedCross;value_LeadingToGoal;value_GkYTimeOfGoal;value_SoloRun;value_GkXTimeOfGoal;value_RelatedError1Id;value_GoalShotGameClock;value_GoalShotTimestamp;value_ParriedDanger;value_HighGkIntervention;value_Deflection;value_BigChance;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_Minutes;value_DangerousPlay;value_SeriousFoul;value_RedCard;value_EndType;value_TacticalFoul;value_YellowCard;value_PenaltyTakerId;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Scored;value_IncorrectOutOfPlayDecision;value_SixYardBlocked;value_GkKickFromHands;value_Strong;value_HighLeft;value_SmallBoxCentre;value_FloatedCross;value_Stooping;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_CloseLeft;value_FastBreak;value_SwerveLeft;value_CloseRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728452539;13;44;1;0;52;csntc7hucmo21gknxc5y0kc4q;1;39,1;22,6;2024-09-29T21:04:25.879Z;2024-09-29T22:57:02Z;[{'id': 5255500299, 'qualifierId': 233, 'value': '9'}, {'id': 5255500217, 'qualifierId': 285}, {'id': 5255500215, 'qualifierId': 56, 'value': 'Back'}];et772m1f5cqceeffckpnty1p0;E. Klein;;hi2rnnbv4qjodrk0n8263gus;Aerial;;;;;;;;;;;;;;;;;;;;9,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;0;52;New York RB II;52;MC;1,0
2728452543;9;44;1;0;52;4g68p0t2f5jzhzfr67i2rj1ex;0;60,9;77,4;2024-09-29T21:04:25.880Z;2024-09-29T22:57:02Z;[{'id': 5255500233, 'qualifierId': 286}, {'id': 5255500231, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255500307, 'qualifierId': 233, 'value': '13'}];e4rpnf90oa672lcm8ego7vllg;R. Mosquera;;hi2rnnbv4qjodrk0n8263gus;Aerial;;;;;;;;;;;;;;;;;;;;13,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;0;52;New England II;52;ML;1,0
2728452551;14;1;1;0;53;csntc7hucmo21gknxc5y0kc4q;0;37,6;18,8;2024-09-29T21:04:26.173Z;2024-09-29T22:01:03Z;[{'id': 5255500271, 'qualifierId': 3}, {'id': 5255500279, 'qualifierId': 212, 'value': '18.8'}, {'id': 5255500273, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255500277, 'qualifierId': 141, 'value': '13.4'}, {'id': 5255500275, 'qualifierId': 140, 'value': '55.2'}, {'id': 5255500281, 'qualifierId': 213, 'value': '6.09'}];et772m1f5cqceeffckpnty1p0;E. Klein;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;6,09;13,4;55,2;;18,8;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;55,2;13,4;;;;;;;;0;0;53;New York RB II;53;MC;1,0
2728452615;10;1;1;0;55;4g68p0t2f5jzhzfr67i2rj1ex;0;39,6;76,9;2024-09-29T21:04:28.792Z;2024-10-03T06:13:04Z;[{'id': 5255500635, 'qualifierId': 213, 'value': '5.87'}, {'id': 5255500625, 'qualifierId': 157}, {'id': 5255500629, 'qualifierId': 140, 'value': '78.5'}, {'id': 5255500627, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255500633, 'qualifierId': 212, 'value': '44.6'}, {'id': 5255500631, 'qualifierId': 141, 'value': '50.7'}, {'id': 5255500637, 'qualifierId': 1}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;5,87;50,7;78,5;;44,6;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;78,5;50,7;;;;;;;;0;0;55;New England II;55;DC;1,0
2728452611;15;1;1;0;57;csntc7hucmo21gknxc5y0kc4q;1;26,1;45,8;2024-09-29T21:04:30.254Z;2024-09-29T22:01:09Z;[{'id': 5255500595, 'qualifierId': 140, 'value': '12.4'}, {'id': 5255500591, 'qualifierId': 3}, {'id': 5255500593, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255500599, 'qualifierId': 212, 'value': '15.4'}, {'id': 5255500597, 'qualifierId': 141, 'value': '53.9'}, {'id': 5255500601, 'qualifierId': 213, 'value': '2.78'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;2,78;53,9;12,4;;15,4;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;12,4;53,9;;;;;;;;0;0;57;New York RB II;57;DC;1,0
2728452619;16;52;1;0;59;csntc7hucmo21gknxc5y0kc4q;1;12,4;53,9;2024-09-29T21:04:32.814Z;2024-10-03T06:13:11Z;[{'id': 5262165013, 'qualifierId': 376}];opnutov04c33y3gq2fjpkaac;J. Gunn;;hi2rnnbv4qjodrk0n8263gus;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;0;59;New York RB II;59;GK;1,0
2728452673;17;80;1;1;4;csntc7hucmo21gknxc5y0kc4q;0;7,8;50,7;2024-09-29T21:04:37.582Z;2024-09-29T21:04:37Z;[];opnutov04c33y3gq2fjpkaac;J. Gunn;;hi2rnnbv4qjodrk0n8263gus;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;1;4;New York RB II;64;GK;1,0
2728452801;18;1;1;1;10;csntc7hucmo21gknxc5y0kc4q;1;9,5;46,4;2024-09-29T21:04:43.040Z;2024-09-29T21:04:46Z;[{'id': 5255501499, 'qualifierId': 141, 'value': '24.4'}, {'id': 5255501497, 'qualifierId': 140, 'value': '13.1'}, {'id': 5255501501, 'qualifierId': 212, 'value': '15.4'}, {'id': 5255501503, 'qualifierId': 213, 'value': '4.96'}, {'id': 5255501495, 'qualifierId': 56, 'value': 'Back'}];opnutov04c33y3gq2fjpkaac;J. Gunn;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;4,96;24,4;13,1;;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;13,1;24,4;;;;;;;;0;1;10;New York RB II;70;GK;1,0
2728452821;19;1;1;1;13;csntc7hucmo21gknxc5y0kc4q;1;15,5;18,7;2024-09-29T21:04:46.254Z;2024-09-29T22:01:16Z;[{'id': 5255501625, 'qualifierId': 213, 'value': '5.45'}, {'id': 5255501623, 'qualifierId': 212, 'value': '13.5'}, {'id': 5255501621, 'qualifierId': 141, 'value': '4.0'}, {'id': 5255501619, 'qualifierId': 140, 'value': '24.1'}, {'id': 5255501617, 'qualifierId': 56, 'value': 'Back'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;5,45;4,0;24,1;;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;24,1;4,0;;;;;;;;0;1;13;New York RB II;73;DL;1,0
2728452831;20;1;1;1;15;csntc7hucmo21gknxc5y0kc4q;1;24,1;4,0;2024-09-29T21:04:48.638Z;2024-09-29T21:04:49Z;[{'id': 5255501675, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255501677, 'qualifierId': 140, 'value': '8.6'}, {'id': 5255501679, 'qualifierId': 141, 'value': '14.2'}, {'id': 5255501683, 'qualifierId': 213, 'value': '2.74'}, {'id': 5255501681, 'qualifierId': 212, 'value': '17.7'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;2,74;14,2;8,6;;17,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;8,6;14,2;;;;;;;;0;1;15;New York RB II;75;DR;1,0
2728452851;21;1;1;1;16;csntc7hucmo21gknxc5y0kc4q;1;8,6;14,2;2024-09-29T21:04:49.821Z;2024-09-29T22:01:21Z;[{'id': 5255501801, 'qualifierId': 141, 'value': '48.2'}, {'id': 5255501803, 'qualifierId': 212, 'value': '24.0'}, {'id': 5255501797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255501799, 'qualifierId': 140, 'value': '2.5'}, {'id': 5255501805, 'qualifierId': 213, 'value': '1.84'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;1,84;48,2;2,5;;24,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;2,5;48,2;;;;;;;;0;1;16;New York RB II;76;DL;1,0
2728452853;22;61;1;1;19;csntc7hucmo21gknxc5y0kc4q;0;2,5;48,2;2024-09-29T21:04:52.254Z;2024-09-29T21:04:52Z;[{'id': 5255501811, 'qualifierId': 56, 'value': 'Back'}];opnutov04c33y3gq2fjpkaac;J. Gunn;;hi2rnnbv4qjodrk0n8263gus;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;1;19;New York RB II;79;GK;1,0
2728452885;11;6;1;1;20;4g68p0t2f5jzhzfr67i2rj1ex;1;98,0;54,8;2024-09-29T21:04:53.006Z;2024-09-29T21:52:38Z;[{'id': 5255502047, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255502049, 'qualifierId': 73}, {'id': 5255502059, 'qualifierId': 233, 'value': '23'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;hi2rnnbv4qjodrk0n8263gus;Corner Awarded;;;;;;;;;;;;;;;;;;;;23,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;1;20;New England II;80;DL;1,0
2728452861;23;6;1;1;20;csntc7hucmo21gknxc5y0kc4q;0;2,0;45,2;2024-09-29T21:04:53.006Z;2024-10-03T06:13:53Z;[{'id': 5255502087, 'qualifierId': 233, 'value': '11'}, {'id': 5255501891, 'qualifierId': 73}, {'id': 5255501889, 'qualifierId': 56, 'value': 'Back'}];opnutov04c33y3gq2fjpkaac;J. Gunn;;hi2rnnbv4qjodrk0n8263gus;Corner Awarded;;;;;;;;;;;;;;;;;;;;11,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;1;20;New York RB II;80;GK;1,0
2728453365;12;1;1;2;3;4g68p0t2f5jzhzfr67i2rj1ex;0;99,5;99,5;2024-09-29T21:05:36.538Z;2024-10-03T06:14:16Z;[{'id': 5255504637, 'qualifierId': 223}, {'id': 5255504647, 'qualifierId': 213, 'value': '4.59'}, {'id': 5255504631, 'qualifierId': 2}, {'id': 5255504643, 'qualifierId': 141, 'value': '62.7'}, {'id': 5255504641, 'qualifierId': 140, 'value': '96.5'}, {'id': 5255504639, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255504633, 'qualifierId': 6}, {'id': 5255504635, 'qualifierId': 155}, {'id': 5255504645, 'qualifierId': 212, 'value': '25.2'}, {'id': 5262165313, 'qualifierId': 20}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;4,59;62,7;96,5;;25,2;1,0;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;96,5;62,7;;;;;;;;0;2;3;New England II;123;FW;1,0
2728453405;24;12;1;2;5;csntc7hucmo21gknxc5y0kc4q;1;5,1;41,6;2024-09-29T21:05:38.685Z;2024-09-29T22:01:38Z;[{'id': 5255504821, 'qualifierId': 15}, {'id': 5255504815, 'qualifierId': 141, 'value': '68.4'}, {'id': 5255504811, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255504819, 'qualifierId': 213, 'value': '0.77'}, {'id': 5255504813, 'qualifierId': 140, 'value': '23.1'}, {'id': 5255504817, 'qualifierId': 212, 'value': '26.3'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;hi2rnnbv4qjodrk0n8263gus;Clearance;;;;;;;;;;;0,77;68,4;23,1;;26,3;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;23,1;68,4;;;;;;;;0;2;5;New York RB II;125;DR;1,0
2728453423;13;1;1;2;9;4g68p0t2f5jzhzfr67i2rj1ex;0;68,4;25,9;2024-09-29T21:05:42.090Z;2024-09-29T21:05:43Z;[{'id': 5255504895, 'qualifierId': 213, 'value': '0.71'}, {'id': 5255504891, 'qualifierId': 141, 'value': '43.2'}, {'id': 5255504893, 'qualifierId': 212, 'value': '18.0'}, {'id': 5255504885, 'qualifierId': 155}, {'id': 5255504889, 'qualifierId': 140, 'value': '81.4'}, {'id': 5255504887, 'qualifierId': 56, 'value': 'Center'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;0,71;43,2;81,4;;18,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;81,4;43,2;;;;;;;;0;2;9;New England II;129;DR;1,0
2728453439;25;12;1;2;10;csntc7hucmo21gknxc5y0kc4q;1;17,4;50,7;2024-09-29T21:05:43.821Z;2024-09-29T21:05:44Z;[{'id': 5255504967, 'qualifierId': 212, 'value': '12.3'}, {'id': 5255504963, 'qualifierId': 140, 'value': '28.5'}, {'id': 5255504969, 'qualifierId': 213, 'value': '0.32'}, {'id': 5255504959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255504965, 'qualifierId': 141, 'value': '56.4'}, {'id': 5255504985, 'qualifierId': 15}];69ypla76c710iv0yegix1maz8;Marcos Dias;;hi2rnnbv4qjodrk0n8263gus;Clearance;;;;;;;;;;;0,32;56,4;28,5;;12,3;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;28,5;56,4;;;;;;;;0;2;10;New York RB II;130;FWL;1,0
2728453457;26;44;1;2;12;csntc7hucmo21gknxc5y0kc4q;1;25,1;53,8;2024-09-29T21:05:45.598Z;2024-09-29T21:06:07Z;[{'id': 5255505085, 'qualifierId': 233, 'value': '14'}, {'id': 5255505083, 'qualifierId': 285}, {'id': 5255505081, 'qualifierId': 56, 'value': 'Back'}];d043ppr554ym2j2xf3fcmbqsq;L. Butts;;hi2rnnbv4qjodrk0n8263gus;Aerial;;;;;;;;;;;;;;;;;;;;14,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;2;12;New York RB II;132;FW;1,0
2728453453;14;44;1;2;12;4g68p0t2f5jzhzfr67i2rj1ex;0;74,9;46,2;2024-09-29T21:05:45.599Z;2024-09-29T21:06:07Z;[{'id': 5255505093, 'qualifierId': 233, 'value': '26'}, {'id': 5255505061, 'qualifierId': 286}, {'id': 5255505059, 'qualifierId': 56, 'value': 'Center'}];e4rpnf90oa672lcm8ego7vllg;R. Mosquera;;hi2rnnbv4qjodrk0n8263gus;Aerial;;;;;;;;;;;;;;;;;;;;26,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;2;12;New England II;132;ML;1,0
2728453473;27;1;1;2;13;csntc7hucmo21gknxc5y0kc4q;1;27,7;60,2;2024-09-29T21:05:46.252Z;2024-10-03T06:14:37Z;[{'id': 5255505139, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255505143, 'qualifierId': 141, 'value': '53.6'}, {'id': 5255505141, 'qualifierId': 140, 'value': '36.8'}, {'id': 5255505137, 'qualifierId': 3}, {'id': 5255505147, 'qualifierId': 213, 'value': '5.84'}, {'id': 5262165431, 'qualifierId': 168}, {'id': 5255505145, 'qualifierId': 212, 'value': '10.6'}];d043ppr554ym2j2xf3fcmbqsq;L. Butts;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;5,84;53,6;36,8;;10,6;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;36,8;53,6;;;;;;;;0;2;13;New York RB II;133;FW;1,0
2728453479;28;49;1;2;14;csntc7hucmo21gknxc5y0kc4q;1;36,8;53,6;2024-09-29T21:05:47.917Z;2024-09-29T21:05:48Z;[];5e00w1rqym73habcl01wm7jtg;O. Escobar;;hi2rnnbv4qjodrk0n8263gus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;2;14;New York RB II;134;MC;1,0
2728453493;29;1;1;2;16;csntc7hucmo21gknxc5y0kc4q;0;36,8;53,6;2024-09-29T21:05:49.453Z;2024-09-29T22:01:52Z;[{'id': 5255505247, 'qualifierId': 212, 'value': '33.5'}, {'id': 5255505239, 'qualifierId': 155}, {'id': 5255505241, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255505249, 'qualifierId': 213, 'value': '5.87'}, {'id': 5255505243, 'qualifierId': 140, 'value': '66.1'}, {'id': 5255505251, 'qualifierId': 1}, {'id': 5255505245, 'qualifierId': 141, 'value': '34.0'}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;5,87;34,0;66,1;;33,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;66,1;34,0;;;;;;;;0;2;16;New York RB II;136;MC;1,0
2728453521;15;1;1;2;19;4g68p0t2f5jzhzfr67i2rj1ex;0;35,3;53,4;2024-09-29T21:05:52.170Z;2024-09-29T21:05:53Z;[{'id': 5255505439, 'qualifierId': 157}, {'id': 5255505441, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255505449, 'qualifierId': 213, 'value': '0.29'}, {'id': 5255505443, 'qualifierId': 140, 'value': '75.8'}, {'id': 5255505447, 'qualifierId': 212, 'value': '44.4'}, {'id': 5255505451, 'qualifierId': 1}, {'id': 5255505445, 'qualifierId': 141, 'value': '72.1'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;0,29;72,1;75,8;;44,4;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;75,8;72,1;;;;;;;;0;2;19;New England II;139;GK;1,0
2728453529;30;1;1;2;21;csntc7hucmo21gknxc5y0kc4q;0;25,2;28,9;2024-09-29T21:05:54.142Z;2024-09-29T22:01:59Z;[{'id': 5255505503, 'qualifierId': 141, 'value': '38.5'}, {'id': 5255505501, 'qualifierId': 140, 'value': '33.2'}, {'id': 5255505507, 'qualifierId': 213, 'value': '0.66'}, {'id': 5255505499, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255505505, 'qualifierId': 212, 'value': '10.6'}, {'id': 5255505497, 'qualifierId': 3}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;0,66;38,5;33,2;;10,6;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;33,2;38,5;;;;;;;;0;2;21;New York RB II;141;DR;1,0
