id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamKit;value_Involved;value_Resume;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_KickOff;value_Length;value_PassEndX;value_Angle;value_PassEndY;value_Zone;value_LongBall;value_Launch;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_OppositeRelatedEventId;value_Offensive;value_TouchTypePass;value_Defensive;value_Chipped;value_OutSwinger;value_RightFooted;value_Cross;value_Right;value_Left;value_InSwinger;value_LeftFooted;value_CornerTaken;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_TakeOnSpace;value_LayOff;value_HeadPass;value_FlickOn;value_TakeOnOvertake;value_TouchTypeControl;value_LowGkIntervention;value_Overrun;value_NextEventGoalKick;value_Low;value_GoalKick;value_KeeperThrow;value_Head;value_BlockedPass;value_BlockedCross;value_Assist;value_IntentionalAssist;value_BoxCentre;value_GoalmouthZ;value_FromCorner;value_Blocked;value_FirstTouch;value_BlockedY;value_GkY;value_Assisted;value_LowCentre;value_RelatedEventId;value_SixYardBlocked;value_BlockedX;value_GoalmouthY;value_GkX;value_DefBlock;value_IntendedTackleTarget;value_TouchTypeClearance;value_SwitchOfPlay;value_Direct;value_Foul;value_ShirtPull/Holding;value_GoalShotTimestamp;value_FantasyAssistType;value_FreeKick;value_OutOfBoxDeepLeft;value_FantasyAssistTeam;value_GkXTimeOfGoal;value_LowLeft;value_FantasyAssistId;value_GkYTimeOfGoal;value_GoalShotGameClock;value_NotAssisted;value_FantasyAssistedBy;value_AttemptedTackle;value_RegularPlay;value_OutOfBoxCentre;value_CloseHigh;value_IndividualPlay;value_BigChance;value_Hands;value_Diving;value_ParriedSafe;value_Standing;value_Collected;value_InjuredPlayerId;value_Injury;value_TacticalFoul;value_YellowCard;value_NotPastGoalLine;value_NotVisible;value_Shove/Push;value_Minutes;value_EndType;value_DrivenCross;value_Straight;value_AdvantagePlayed;value_RecklessOffence;value_AerialFoul;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LowRight;value_OtherBodyPart;value_Sliding;value_OverArm;value_MediumGkIntervention;value_HighClaim;value_HighGkIntervention;value_ThroughBall;value_1On1;value_Handball;value_High;value_BoxRight;value_BoxLeft;value_Dissent;value_GkHoof;value_FastBreak;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724894689;11;1;1;1;6;d0c07im4a6oj8qa7f1zlt3pqs;1;27,3;59,3;2024-09-23T00:51:02.934Z;2024-09-23T00:51:06Z;[{'id': 5235973303, 'qualifierId': 212, 'value': '25.7'}, {'id': 5235973305, 'qualifierId': 213, 'value': '1.19'}, {'id': 5235973299, 'qualifierId': 140, 'value': '36.5'}, {'id': 5235973297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235973301, 'qualifierId': 141, 'value': '94.4'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;25,7;36,5;1,19;94,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;36,5;94,4;;;;;;;0;0;1;6;North Texas;66;DC;1,0
2724894717;12;1;1;1;10;d0c07im4a6oj8qa7f1zlt3pqs;1;36,5;94,4;2024-09-23T00:51:06.246Z;2024-09-23T00:51:10Z;[{'id': 5235973431, 'qualifierId': 140, 'value': '65.1'}, {'id': 5235973435, 'qualifierId': 212, 'value': '31.7'}, {'id': 5235973433, 'qualifierId': 141, 'value': '79.6'}, {'id': 5235973429, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235973437, 'qualifierId': 213, 'value': '5.96'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;31,7;65,1;5,96;79,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;65,1;79,6;;;;;;;0;0;1;10;North Texas;70;DC;1,0
2724894755;13;1;1;1;14;d0c07im4a6oj8qa7f1zlt3pqs;1;65,6;62,0;2024-09-23T00:51:10.742Z;2024-09-23T00:51:16Z;[{'id': 5235973605, 'qualifierId': 141, 'value': '18.9'}, {'id': 5235973603, 'qualifierId': 140, 'value': '76.2'}, {'id': 5235973607, 'qualifierId': 212, 'value': '31.4'}, {'id': 5235973609, 'qualifierId': 213, 'value': '5.08'}, {'id': 5235973601, 'qualifierId': 56, 'value': 'Right'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;31,4;76,2;5,08;18,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;76,2;18,9;;;;;;;0;0;1;14;North Texas;74;AMC;1,0
2724894761;14;1;1;1;19;d0c07im4a6oj8qa7f1zlt3pqs;0;76,4;19,7;2024-09-23T00:51:15.485Z;2024-09-26T17:16:55Z;[{'id': 5235973633, 'qualifierId': 155}, {'id': 5242686979, 'qualifierId': 224}, {'id': 5235973645, 'qualifierId': 213, 'value': '1.00'}, {'id': 5235973643, 'qualifierId': 212, 'value': '16.0'}, {'id': 5242686981, 'qualifierId': 20}, {'id': 5235973637, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235973641, 'qualifierId': 141, 'value': '39.5'}, {'id': 5235973639, 'qualifierId': 140, 'value': '84.7'}, {'id': 5235973631, 'qualifierId': 2}];4wgjayv8s85dueh5l88im6lwq;C. Garcia;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;16,0;84,7;1,0;39,5;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;84,7;39,5;;;;;;;0;0;1;19;North Texas;79;AMR;1,0
2724894753;14;61;1;1;20;99l7fsj6ykgbyqcb9zqqu9dgq;1;15,4;70,8;2024-09-23T00:51:16.244Z;2024-09-23T00:51:16Z;[{'id': 5235973595, 'qualifierId': 56, 'value': 'Back'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;c7iozugubetwocgdnoesnswk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;1;20;Austin II;80;DML;1,0
2724894771;15;6;1;1;21;d0c07im4a6oj8qa7f1zlt3pqs;1;84,6;33,8;2024-09-23T00:51:17.964Z;2024-09-23T01:39:42Z;[{'id': 5235973715, 'qualifierId': 233, 'value': '15'}, {'id': 5235973709, 'qualifierId': 75}, {'id': 5235973707, 'qualifierId': 56, 'value': 'Center'}];4wgjayv8s85dueh5l88im6lwq;C. Garcia;;;c7iozugubetwocgdnoesnswk;Corner Awarded;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;1;21;North Texas;81;AMR;1,0
2724894759;15;6;1;1;21;99l7fsj6ykgbyqcb9zqqu9dgq;0;15,4;66,2;2024-09-23T00:51:17.964Z;2024-09-26T17:18:14Z;[{'id': 5235973677, 'qualifierId': 73}, {'id': 5235973675, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235973723, 'qualifierId': 233, 'value': '15'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;c7iozugubetwocgdnoesnswk;Corner Awarded;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;1;21;Austin II;81;DML;1,0
2724894953;16;1;1;1;52;d0c07im4a6oj8qa7f1zlt3pqs;0;99,5;0,5;2024-09-23T00:51:48.726Z;2024-09-26T17:18:23Z;[{'id': 5235974599, 'qualifierId': 223}, {'id': 5235974601, 'qualifierId': 56, 'value': 'Center'}, {'id': 5242690563, 'qualifierId': 72}, {'id': 5235974609, 'qualifierId': 213, 'value': '1.73'}, {'id': 5235974593, 'qualifierId': 2}, {'id': 5235974595, 'qualifierId': 6}, {'id': 5235974607, 'qualifierId': 212, 'value': '30.3'}, {'id': 5235974603, 'qualifierId': 140, 'value': '94.8'}, {'id': 5235974605, 'qualifierId': 141, 'value': '44.5'}, {'id': 5235974597, 'qualifierId': 155}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;30,3;94,8;1,73;44,5;;;;;;;;;;;1,0;;;1,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;94,8;44,5;;;;;;;0;0;1;52;North Texas;112;AML;1,0
2724894971;16;12;1;1;55;99l7fsj6ykgbyqcb9zqqu9dgq;1;2,3;54,8;2024-09-23T00:51:51.204Z;2024-09-23T00:51:54Z;[{'id': 5235974709, 'qualifierId': 141, 'value': '100.0'}, {'id': 5235974713, 'qualifierId': 213, 'value': '0.82'}, {'id': 5235974721, 'qualifierId': 167}, {'id': 5235974707, 'qualifierId': 140, 'value': '29.9'}, {'id': 5235974711, 'qualifierId': 212, 'value': '42.6'}, {'id': 5235974705, 'qualifierId': 56, 'value': 'Back'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;c7iozugubetwocgdnoesnswk;Clearance;;;;;;;;;;;42,6;29,9;0,82;100,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;29,9;100,0;;;;;;;0;0;1;55;Austin II;115;DC;1,0
2724894973;17;5;1;1;57;99l7fsj6ykgbyqcb9zqqu9dgq;0;32,2;101,1;2024-09-23T00:51:53.965Z;2024-09-23T01:38:23Z;[{'id': 5235975051, 'qualifierId': 233, 'value': '17'}, {'id': 5235974719, 'qualifierId': 347}, {'id': 5235974717, 'qualifierId': 56, 'value': 'Back'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;c7iozugubetwocgdnoesnswk;Out;;;;;;;;;;;;;;;;;;;;;17,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;1;57;Austin II;117;DC;1,0
2724895023;17;5;1;1;57;d0c07im4a6oj8qa7f1zlt3pqs;1;67,8;-1,1;2024-09-23T00:51:53.965Z;2024-09-23T01:38:23Z;[{'id': 5235974999, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235975001, 'qualifierId': 347}, {'id': 5235975021, 'qualifierId': 233, 'value': '17'}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;c7iozugubetwocgdnoesnswk;Out;;;;;;;;;;;;;;;;;;;;;17,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;1;57;North Texas;117;AML;1,0
2724895061;18;1;1;2;12;d0c07im4a6oj8qa7f1zlt3pqs;1;65,7;0,0;2024-09-23T00:52:08.198Z;2024-09-23T00:52:12Z;[{'id': 5235975163, 'qualifierId': 107}, {'id': 5235975165, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235975175, 'qualifierId': 1}, {'id': 5235975173, 'qualifierId': 213, 'value': '2.77'}, {'id': 5235975167, 'qualifierId': 140, 'value': '38.2'}, {'id': 5235975171, 'qualifierId': 212, 'value': '31.0'}, {'id': 5235975169, 'qualifierId': 141, 'value': '14.7'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;31,0;38,2;2,77;14,7;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;38,2;14,7;;;;;;;0;0;2;12;North Texas;132;DR;1,0
2724895081;19;1;1;2;16;d0c07im4a6oj8qa7f1zlt3pqs;1;39,7;22,5;2024-09-23T00:52:12.534Z;2024-09-23T00:52:15Z;[{'id': 5235975289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235975291, 'qualifierId': 140, 'value': '36.8'}, {'id': 5235975297, 'qualifierId': 213, 'value': '1.70'}, {'id': 5235975293, 'qualifierId': 141, 'value': '58.2'}, {'id': 5235975295, 'qualifierId': 212, 'value': '24.5'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;24,5;36,8;1,7;58,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;36,8;58,2;;;;;;;0;0;2;16;North Texas;136;DL;1,0
2724895095;20;1;1;2;18;d0c07im4a6oj8qa7f1zlt3pqs;1;35,2;64,8;2024-09-23T00:52:15.158Z;2024-09-23T00:52:17Z;[{'id': 5235975367, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235975373, 'qualifierId': 212, 'value': '21.5'}, {'id': 5235975375, 'qualifierId': 213, 'value': '1.19'}, {'id': 5235975369, 'qualifierId': 140, 'value': '42.9'}, {'id': 5235975371, 'qualifierId': 141, 'value': '94.1'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;21,5;42,9;1,19;94,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;42,9;94,1;;;;;;;0;0;2;18;North Texas;138;DC;1,0
2724895107;21;1;1;2;21;d0c07im4a6oj8qa7f1zlt3pqs;1;40,6;91,2;2024-09-23T00:52:17.541Z;2024-09-23T00:52:19Z;[{'id': 5235975413, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235975415, 'qualifierId': 140, 'value': '41.0'}, {'id': 5235975419, 'qualifierId': 212, 'value': '11.4'}, {'id': 5235975417, 'qualifierId': 141, 'value': '74.4'}, {'id': 5235975421, 'qualifierId': 213, 'value': '4.75'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;11,4;41,0;4,75;74,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;41,0;74,4;;;;;;;0;0;2;21;North Texas;141;DC;1,0
2724895145;22;1;1;2;23;d0c07im4a6oj8qa7f1zlt3pqs;1;41,0;74,4;2024-09-23T00:52:19.366Z;2024-09-23T00:52:25Z;[{'id': 5235975595, 'qualifierId': 213, 'value': '0.07'}, {'id': 5235975593, 'qualifierId': 212, 'value': '15.9'}, {'id': 5235975587, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235975591, 'qualifierId': 141, 'value': '76.1'}, {'id': 5235975589, 'qualifierId': 140, 'value': '56.1'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;15,9;56,1;0,07;76,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;56,1;76,1;;;;;;;0;0;2;23;North Texas;143;MC;1,0
2724895151;23;1;1;2;28;d0c07im4a6oj8qa7f1zlt3pqs;0;56,6;76,9;2024-09-23T00:52:24.885Z;2024-09-23T00:52:25Z;[{'id': 5235975629, 'qualifierId': 1}, {'id': 5235975619, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235975621, 'qualifierId': 140, 'value': '89.9'}, {'id': 5235975625, 'qualifierId': 212, 'value': '35.1'}, {'id': 5235975623, 'qualifierId': 141, 'value': '72.7'}, {'id': 5235975627, 'qualifierId': 213, 'value': '6.20'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;35,1;89,9;6,2;72,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;89,9;72,7;;;;;;;0;0;2;28;North Texas;148;AMC;1,0
2724895157;18;49;1;2;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;10,0;28,6;2024-09-23T00:52:26.516Z;2024-09-23T00:52:26Z;[];608d9yxcn99up33girsspyaga;A. Carrera;;;c7iozugubetwocgdnoesnswk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;2;30;Austin II;150;GK;1,0
2724895245;19;1;1;2;33;99l7fsj6ykgbyqcb9zqqu9dgq;1;12,9;39,2;2024-09-23T00:52:29.636Z;2024-09-23T00:52:38Z;[{'id': 5235976061, 'qualifierId': 140, 'value': '23.8'}, {'id': 5235976067, 'qualifierId': 213, 'value': '1.07'}, {'id': 5235976065, 'qualifierId': 212, 'value': '23.8'}, {'id': 5235976063, 'qualifierId': 141, 'value': '69.9'}, {'id': 5235976059, 'qualifierId': 56, 'value': 'Back'}];608d9yxcn99up33girsspyaga;A. Carrera;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;23,8;23,8;1,07;69,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;23,8;69,9;;;;;;;0;0;2;33;Austin II;153;GK;1,0
2724895259;20;1;1;2;42;99l7fsj6ykgbyqcb9zqqu9dgq;1;27,8;66,6;2024-09-23T00:52:38.580Z;2024-09-23T00:52:40Z;[{'id': 5235976153, 'qualifierId': 140, 'value': '20.7'}, {'id': 5235976155, 'qualifierId': 141, 'value': '41.3'}, {'id': 5235976159, 'qualifierId': 213, 'value': '4.30'}, {'id': 5235976157, 'qualifierId': 212, 'value': '18.7'}, {'id': 5235976151, 'qualifierId': 56, 'value': 'Back'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;18,7;20,7;4,3;41,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;20,7;41,3;;;;;;;0;0;2;42;Austin II;162;DC;1,0
2724895277;21;1;1;2;44;99l7fsj6ykgbyqcb9zqqu9dgq;1;20,7;41,3;2024-09-23T00:52:40.628Z;2024-09-23T00:52:45Z;[{'id': 5235976303, 'qualifierId': 213, 'value': '1.16'}, {'id': 5235976299, 'qualifierId': 141, 'value': '75.9'}, {'id': 5235976297, 'qualifierId': 140, 'value': '30.5'}, {'id': 5235976295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235976301, 'qualifierId': 212, 'value': '25.7'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;25,7;30,5;1,16;75,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;30,5;75,9;;;;;;;0;0;2;44;Austin II;164;DC;1,0
2724895293;22;1;1;2;48;99l7fsj6ykgbyqcb9zqqu9dgq;1;35,0;76,1;2024-09-23T00:52:45.075Z;2024-09-23T00:52:46Z;[{'id': 5235976371, 'qualifierId': 213, 'value': '4.90'}, {'id': 5235976361, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235976365, 'qualifierId': 141, 'value': '60.9'}, {'id': 5235976363, 'qualifierId': 140, 'value': '36.9'}, {'id': 5235976367, 'qualifierId': 212, 'value': '10.5'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;10,5;36,9;4,9;60,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;36,9;60,9;;;;;;;0;0;2;48;Austin II;168;DC;1,0
2724895315;23;1;1;2;50;99l7fsj6ykgbyqcb9zqqu9dgq;1;36,9;60,9;2024-09-23T00:52:46.483Z;2024-09-23T00:52:49Z;[{'id': 5235976497, 'qualifierId': 140, 'value': '33.3'}, {'id': 5235976501, 'qualifierId': 212, 'value': '10.1'}, {'id': 5235976503, 'qualifierId': 213, 'value': '1.95'}, {'id': 5235976495, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235976499, 'qualifierId': 141, 'value': '74.7'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;10,1;33,3;1,95;74,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;33,3;74,7;;;;;;;0;0;2;50;Austin II;170;MC;1,0
2724895331;24;1;1;2;52;99l7fsj6ykgbyqcb9zqqu9dgq;1;28,8;81,1;2024-09-23T00:52:49.091Z;2024-09-23T00:52:52Z;[{'id': 5235976579, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235976581, 'qualifierId': 140, 'value': '25.3'}, {'id': 5235976585, 'qualifierId': 212, 'value': '27.4'}, {'id': 5235976583, 'qualifierId': 141, 'value': '41.2'}, {'id': 5235976587, 'qualifierId': 213, 'value': '4.58'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;27,4;25,3;4,58;41,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;25,3;41,2;;;;;;;0;0;2;52;Austin II;172;DC;1,0
2724895351;25;1;1;2;56;99l7fsj6ykgbyqcb9zqqu9dgq;1;26,8;33,7;2024-09-23T00:52:52.676Z;2024-09-23T00:52:54Z;[{'id': 5235976651, 'qualifierId': 140, 'value': '35.0'}, {'id': 5235976657, 'qualifierId': 212, 'value': '20.6'}, {'id': 5235976653, 'qualifierId': 141, 'value': '6.1'}, {'id': 5235976649, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235976659, 'qualifierId': 213, 'value': '5.14'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;20,6;35,0;5,14;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;35,0;6,1;;;;;;;0;0;2;56;Austin II;176;DC;1,0
