id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_Resume;value_TeamPlayerFormation;value_TeamFormation;value_Captain;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_Length;value_KickOff;value_PassEndX;value_PassEndY;value_Zone;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TouchTypePass;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Shove/Push;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_TouchTypeControl;value_TakeOnOvertake;value_NextEventGoalKick;value_GoalKick;value_Low;value_PlayersCaughtOffside;value_Indirect;value_Chipped;value_TouchTypeClearance;value_FlickOn;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_BlockedPass;value_Left;value_Right;value_Assist;value_FromCorner;value_CornerTaken;value_Cross;value_LeftFooted;value_InSwinger;value_IntentionalAssist;value_GoalShotTimestamp;value_GkY;value_GoalShotGameClock;value_FirstTouch;value_Assisted;value_LowCentre;value_SmallBoxLeft;value_GoalmouthY;value_RelatedEventId;value_GoalmouthZ;value_Head;value_GkX;value_RightFooted;value_OutSwinger;value_OutOfPlay;value_IndividualPlay;value_HighRight;value_OutOfBoxCentre;value_SwitchOfPlay;value_RegularPlay;value_FollowsADribble;value_GkYTimeOfGoal;value_BoxLeft;value_LowRight;value_GkXTimeOfGoal;value_NotAssisted;value_SwerveLeft;value_CloseHigh;value_Overrun;value_BlockedCross;value_ThroughBall;value_BlockedX;value_BigChance;value_BoxRight;value_BlockedY;value_Feet;value_Sliding;value_ParriedSafe;value_BoxCentre;value_Blocked;value_DefBlock;value_PullBack;value_Unchallenged;value_HighGkIntervention;value_HighLeft;value_NotVisible;value_NotPastGoalLine;value_SmallBoxCentre;value_CloseLeft;value_High;value_SetPiece;value_RecklessOffence;value_YellowCard;value_TakeOnSpace;value_1On1;value_Standing;value_GkKickFromHands;value_OverhitCross;value_FollowsShotRebound;value_MediumGkIntervention;value_LeadingToGoal;value_RelatedError1Id;value_LeadingToAttempt;value_IncorrectOutOfPlayDecision;value_ShirtPull/Holding;value_Minutes;value_LayOff;value_LowLeft;value_Collected;value_Hands;value_Diving;value_EndType;value_Penalty;value_PenaltyTakerId;value_Argument;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Volley;value_MisHit;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_FastBreak;value_CloseRightAndHigh;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_HighCentre;value_BoxDeepRight;value_Stooping;value_CaptainChange;value_LastLine;value_Handball;value_SixYardBlocked;value_DrivenCross;value_Straight;value_VideoCoverageLost;value_FreeKick;value_Reaching;value_TimeWasting;value_RedCard;value_ProfessionalFoulLastMan;value_ByWall;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665202425;9;1;1;0;43;5b4ccd62yeeqdl2qk6jzsmjv8;1;54,9;100,0;2024-03-31T00:04:22.168Z;2024-03-31T00:04:27Z;[{'id': 4909828029, 'qualifierId': 212, 'value': '22.3'}, {'id': 4909828023, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909828027, 'qualifierId': 141, 'value': '68.4'}, {'id': 4909828025, 'qualifierId': 140, 'value': '56.7'}, {'id': 4909828031, 'qualifierId': 213, 'value': '4.80'}, {'id': 4909828035, 'qualifierId': 1}, {'id': 4909828019, 'qualifierId': 107}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;4,8;22,3;;56,7;68,4;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;56,7;68,4;;;;;;;;0;0;43;Huntsville City;43;DML;1,0
2665202429;10;61;1;0;49;5b4ccd62yeeqdl2qk6jzsmjv8;1;55,9;65,9;2024-03-31T00:04:27.416Z;2024-03-31T00:22:50Z;[{'id': 4909828059, 'qualifierId': 56, 'value': 'Center'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;bxnt8whbk4dag6gjclgqy232s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;49;Huntsville City;49;DMC;1,0
2665202437;11;49;1;0;50;5b4ccd62yeeqdl2qk6jzsmjv8;1;58,5;49,1;2024-03-31T00:04:28.440Z;2024-03-31T00:04:28Z;[];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;bxnt8whbk4dag6gjclgqy232s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;50;Huntsville City;50;AMC;1,0
2665202459;12;1;1;0;50;5b4ccd62yeeqdl2qk6jzsmjv8;1;58,5;49,1;2024-03-31T00:04:28.600Z;2024-03-31T00:04:29Z;[{'id': 4909828183, 'qualifierId': 141, 'value': '25.4'}, {'id': 4909828187, 'qualifierId': 213, 'value': '4.23'}, {'id': 4909828179, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909828181, 'qualifierId': 140, 'value': '50.4'}, {'id': 4909828185, 'qualifierId': 212, 'value': '18.2'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;4,23;18,2;;50,4;25,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;50,4;25,4;;;;;;;;0;0;50;Huntsville City;50;AMC;1,0
2665202497;13;1;1;0;51;5b4ccd62yeeqdl2qk6jzsmjv8;1;51,2;23,3;2024-03-31T00:04:29.767Z;2024-03-31T00:04:34Z;[{'id': 4909828399, 'qualifierId': 213, 'value': '5.39'}, {'id': 4909828393, 'qualifierId': 140, 'value': '63.0'}, {'id': 4909828397, 'qualifierId': 212, 'value': '19.7'}, {'id': 4909828395, 'qualifierId': 141, 'value': '0.8'}, {'id': 4909828391, 'qualifierId': 56, 'value': 'Right'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;5,39;19,7;;63,0;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;63,0;0,8;;;;;;;;0;0;51;Huntsville City;51;DC;1,0
2667652685;883;83;1;0;53;4gymgvqmve0m2vh89v84tt3x0;1;30,5;86,2;2024-03-31T00:04:32.160Z;2024-04-05T14:01:52Z;[{'id': 4923053687, 'qualifierId': 399, 'value': 'bvmdxx61yedgrgfw586y8dgr8'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;bxnt8whbk4dag6gjclgqy232s;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;0;53;Columbus Crew II;53;DC;1,0
2665202505;14;50;1;0;56;5b4ccd62yeeqdl2qk6jzsmjv8;1;65,6;9,2;2024-03-31T00:04:34.456Z;2024-03-31T00:04:36Z;[{'id': 4909828421, 'qualifierId': 56, 'value': 'Right'}, {'id': 4909828423, 'qualifierId': 286}, {'id': 4909828533, 'qualifierId': 233, 'value': '14'}];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;bxnt8whbk4dag6gjclgqy232s;Dispossessed;;;;;;;;;;;;;;;;;;;14,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;56;Huntsville City;56;DMR;1,0
2665202509;14;7;1;0;56;4gymgvqmve0m2vh89v84tt3x0;1;34,4;90,8;2024-03-31T00:04:34.457Z;2024-04-05T14:02:03Z;[{'id': 4909828433, 'qualifierId': 56, 'value': 'Back'}, {'id': 4923053773, 'qualifierId': 384}, {'id': 4909828477, 'qualifierId': 233, 'value': '14'}, {'id': 4909828435, 'qualifierId': 285}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;bxnt8whbk4dag6gjclgqy232s;Tackle;;;;;;;;;;;;;;;;;;1,0;14,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;0;56;Columbus Crew II;56;DC;1,0
2665202515;15;43;1;0;56;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-03-31T00:04:35.004Z;2024-03-31T00:52:33Z;[{'id': 4909828469, 'qualifierId': 285, 'value': '0'}, {'id': 4909990001, 'qualifierId': 144, 'value': '74'}, {'id': 4909828467, 'qualifierId': 56, 'value': 'Back'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;bxnt8whbk4dag6gjclgqy232s;Deleted event;;;;;;;;;;;;;;;;;;0,0;;;;;74,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;0;56;Columbus Crew II;56;DC;1,0
2665202557;15;61;1;1;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;65,4;7,6;2024-03-31T00:04:38.886Z;2024-03-31T00:04:39Z;[{'id': 4909828685, 'qualifierId': 56, 'value': 'Right'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;bxnt8whbk4dag6gjclgqy232s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;1;0;Huntsville City;60;DC;1,0
2665202589;16;83;1;1;3;4gymgvqmve0m2vh89v84tt3x0;0;35,6;73,2;2024-03-31T00:04:41.885Z;2024-03-31T00:43:23Z;[{'id': 4909952897, 'qualifierId': 399, 'value': 'bvmdxx61yedgrgfw586y8dgr8'}];bshus335cwlnpdzl7ct1gpn9w;A. Velazquez-Lopez;;;bxnt8whbk4dag6gjclgqy232s;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;1;3;Columbus Crew II;63;MC;1,0
2665202591;16;61;1;1;3;5b4ccd62yeeqdl2qk6jzsmjv8;1;63,0;19,6;2024-03-31T00:04:42.088Z;2024-03-31T00:04:42Z;[{'id': 4909828891, 'qualifierId': 56, 'value': 'Right'}];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;bxnt8whbk4dag6gjclgqy232s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;1;3;Huntsville City;63;DMR;1,0
2665202639;17;1;1;1;5;5b4ccd62yeeqdl2qk6jzsmjv8;1;56,8;33,6;2024-03-31T00:04:44.248Z;2024-03-31T00:24:22Z;[{'id': 4909829145, 'qualifierId': 213, 'value': '5.22'}, {'id': 4909829137, 'qualifierId': 56, 'value': 'Right'}, {'id': 4909829141, 'qualifierId': 141, 'value': '15.4'}, {'id': 4909829139, 'qualifierId': 140, 'value': '63.4'}, {'id': 4909829143, 'qualifierId': 212, 'value': '14.2'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;5,22;14,2;;63,4;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;63,4;15,4;;;;;;;;0;1;5;Huntsville City;65;DMC;1,0
2665213809;201;1;1;1;6;5b4ccd62yeeqdl2qk6jzsmjv8;1;59,0;19,2;2024-03-31T00:04:44.854Z;2024-03-31T00:24:43Z;[{'id': 4909897113, 'qualifierId': 213, 'value': '5.75'}, {'id': 4909897111, 'qualifierId': 212, 'value': '15.1'}, {'id': 4909897109, 'qualifierId': 141, 'value': '8.0'}, {'id': 4909897105, 'qualifierId': 56, 'value': 'Right'}, {'id': 4909897107, 'qualifierId': 140, 'value': '71.4'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;5,75;15,1;;71,4;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;71,4;8,0;;;;;;;;0;1;6;Huntsville City;66;DMC;1,0
2665202693;18;1;1;1;8;5b4ccd62yeeqdl2qk6jzsmjv8;1;66,1;7,6;2024-03-31T00:04:46.584Z;2024-03-31T00:25:02Z;[{'id': 4909829401, 'qualifierId': 212, 'value': '46.2'}, {'id': 4909829405, 'qualifierId': 1}, {'id': 4909829403, 'qualifierId': 213, 'value': '2.12'}, {'id': 4909829399, 'qualifierId': 141, 'value': '65.7'}, {'id': 4909829395, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909829397, 'qualifierId': 140, 'value': '43.2'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;2,12;46,2;;43,2;65,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;43,2;65,7;;;;;;;;0;1;8;Huntsville City;68;AMC;1,0
2665214563;211;1;1;1;12;5b4ccd62yeeqdl2qk6jzsmjv8;1;46,2;57,0;2024-03-31T00:04:50.336Z;2024-04-05T14:02:41Z;[{'id': 4909900049, 'qualifierId': 213, 'value': '0.65'}, {'id': 4909900043, 'qualifierId': 140, 'value': '59.7'}, {'id': 4909900047, 'qualifierId': 212, 'value': '17.8'}, {'id': 4909900045, 'qualifierId': 141, 'value': '72.8'}, {'id': 4909900041, 'qualifierId': 56, 'value': 'Center'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;0,65;17,8;;59,7;72,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;59,7;72,8;;;;;;;;0;1;12;Huntsville City;72;DC;1,0
2665202741;19;43;1;1;13;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-03-31T00:04:52.201Z;2024-03-31T00:18:29Z;[{'id': 4909877915, 'qualifierId': 144, 'value': '1'}, {'id': 4909829751, 'qualifierId': 141, 'value': '68.0'}, {'id': 4909829755, 'qualifierId': 213, 'value': '0.10'}, {'id': 4909829753, 'qualifierId': 212, 'value': '11.1'}, {'id': 4909829747, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909829749, 'qualifierId': 140, 'value': '54.0'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;bxnt8whbk4dag6gjclgqy232s;Deleted event;;;;;;;;;;0,1;11,1;;54,0;68,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;54,0;68,0;;;;;;;;0;1;13;Huntsville City;73;DC;1,0
2665202743;20;4;1;1;19;5b4ccd62yeeqdl2qk6jzsmjv8;1;57,6;70,6;2024-03-31T00:04:57.404Z;2024-03-31T00:25:28Z;[{'id': 4909846227, 'qualifierId': 294}, {'id': 4909829787, 'qualifierId': 265}, {'id': 4909829781, 'qualifierId': 13}, {'id': 4909829785, 'qualifierId': 152}, {'id': 4909829811, 'qualifierId': 233, 'value': '17'}, {'id': 4909829789, 'qualifierId': 286}, {'id': 4909829783, 'qualifierId': 56, 'value': 'Center'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;bxnt8whbk4dag6gjclgqy232s;Foul;;;;;;;;;;;;;;;;;;;17,0;1,0;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;1;19;Huntsville City;79;FW;1,0
2665202727;17;4;1;1;19;4gymgvqmve0m2vh89v84tt3x0;0;42,4;29,4;2024-03-31T00:04:57.405Z;2024-03-31T00:10:09Z;[{'id': 4909829711, 'qualifierId': 265}, {'id': 4909829715, 'qualifierId': 285}, {'id': 4909829699, 'qualifierId': 294}, {'id': 4909829703, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909829707, 'qualifierId': 152}, {'id': 4909829697, 'qualifierId': 13}, {'id': 4909829861, 'qualifierId': 233, 'value': '20'}];ecnah6vlfo0o5cx42il8cegb8;S. Cheevers;;;bxnt8whbk4dag6gjclgqy232s;Foul;;;;;;;;;;;;;;;;;;1,0;20,0;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;1;19;Columbus Crew II;79;DL;1,0
2665202817;21;1;1;1;22;5b4ccd62yeeqdl2qk6jzsmjv8;1;56,3;71,1;2024-03-31T00:05:01.081Z;2024-03-31T00:05:07Z;[{'id': 4909830245, 'qualifierId': 141, 'value': '77.6'}, {'id': 4909830237, 'qualifierId': 5}, {'id': 4909830241, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909830247, 'qualifierId': 212, 'value': '9.5'}, {'id': 4909830239, 'qualifierId': 152}, {'id': 4909830243, 'qualifierId': 140, 'value': '48.3'}, {'id': 4909830249, 'qualifierId': 213, 'value': '2.66'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;2,66;9,5;;48,3;77,6;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;48,3;77,6;;;;;;;;0;1;22;Huntsville City;82;DMC;1,0
2665202859;22;1;1;1;29;5b4ccd62yeeqdl2qk6jzsmjv8;0;50,7;65,1;2024-03-31T00:05:07.849Z;2024-03-31T00:26:27Z;[{'id': 4909830447, 'qualifierId': 212, 'value': '16.5'}, {'id': 4909830441, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909830445, 'qualifierId': 141, 'value': '57.3'}, {'id': 4909830449, 'qualifierId': 213, 'value': '5.96'}, {'id': 4909830443, 'qualifierId': 140, 'value': '65.6'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;5,96;16,5;;65,6;57,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;65,6;57,3;;;;;;;;0;1;29;Huntsville City;89;DC;1,0
2665202863;23;43;1;1;33;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-03-31T00:05:11.673Z;2024-03-31T00:26:26Z;[{'id': 4909830473, 'qualifierId': 212, 'value': '4.8'}, {'id': 4909830471, 'qualifierId': 141, 'value': '60.9'}, {'id': 4909903383, 'qualifierId': 144, 'value': '1'}, {'id': 4909830477, 'qualifierId': 213, 'value': '2.60'}, {'id': 4909830467, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909830469, 'qualifierId': 140, 'value': '61.7'}];8r9uj94efpwgpyin2ol87z0us;M. Saad;;;bxnt8whbk4dag6gjclgqy232s;Deleted event;;;;;;;;;;2,6;4,8;;61,7;60,9;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;61,7;60,9;;;;;;;;0;1;33;Huntsville City;93;AMC;1,0
2665202853;18;8;1;1;34;4gymgvqmve0m2vh89v84tt3x0;1;32,2;54,3;2024-03-31T00:05:12.309Z;2024-04-05T14:03:34Z;[{'id': 4909830419, 'qualifierId': 56, 'value': 'Back'}, {'id': 4923054371, 'qualifierId': 384}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;bxnt8whbk4dag6gjclgqy232s;Interception;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;1;34;Columbus Crew II;94;DC;1,0
2665202865;19;49;1;1;34;4gymgvqmve0m2vh89v84tt3x0;1;35,8;38,6;2024-03-31T00:05:12.317Z;2024-03-31T00:05:12Z;[];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;bxnt8whbk4dag6gjclgqy232s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;1;34;Columbus Crew II;94;MC;1,0
