id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Captain;value_Involved;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Length;value_Zone;value_PassEndX;value_Angle;value_LongBall;value_SwitchOfPlay;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_Launch;value_Defensive;value_TouchTypeControl;value_Offensive;value_TakeOnSpace;value_TouchTypePass;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_IntendedTackleTarget;value_TakeOnOvertake;value_Overrun;value_LayOff;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_FlickOn;value_LeftFooted;value_Cross;value_OutSwinger;value_AttemptedTackle;value_Foul;value_Direct;value_DeletedEventType;value_NextEventGoalKick;value_GoalKick;value_Low;value_HeadPass;value_Shove/Push;value_RelatedEventId;value_OutOfPlay;value_TouchTypeClearance;value_Left;value_InSwinger;value_CornerTaken;value_RightFooted;value_Head;value_Right;value_HighGkIntervention;value_Deflection;value_GkX;value_FromCorner;value_NotAssisted;value_GoalShotGameClock;value_IndividualPlay;value_GkXTimeOfGoal;value_GoalmouthZ;value_OutOfBoxCentre;value_LowLeft;value_FirstTouch;value_GkY;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_Volley;value_GoalmouthY;value_ThroughBall;value_Assist;value_RegularPlay;value_Assisted;value_1On1;value_BigChance;value_LowCentre;value_FollowsADribble;value_BoxCentre;value_NotVisible;value_IntentionalAssist;value_HighRight;value_BlockedPass;value_ShirtPull/Holding;value_Review;value_BlockedY;value_BlockedX;value_Blocked;value_DefBlock;value_HighCentre;value_FreeKick;value_Collected;value_Standing;value_Hands;value_DrinksBreak;value_RefereeDelay;value_BoxLeft;value_MediumGkIntervention;value_LeadingToGoal;value_RelatedError1Id;value_Tap;value_Defensive1V1;value_YellowCard;value_TacticalFoul;value_BlockedCross;value_Minutes;value_EndType;value_RecklessOffence;value_FloatedCross;value_Straight;value_SetPiece;value_High;value_HighLeft;value_BlockedClearance;value_HighClaim;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Injury;value_InjuredPlayerId;value_CloseRight;value_NotPastGoalLine;value_SmallBoxCentre;value_Handball;value_TempMissed;value_OwnGoal;value_GkHoof;value_35Centre;value_AerialFoul;value_GoesToPenalties;value_Penalty;value_Scored;value_Diving;value_Second(2Nd)OppositeRelatedEventId;value_LowRight;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697363219;13;1;1;0;49;99l7fsj6ykgbyqcb9zqqu9dgq;1;39,4;0,0;2024-06-23T00:50:36.061Z;2024-06-23T00:50:40Z;[{'id': 5084516231, 'qualifierId': 212, 'value': '14.5'}, {'id': 5084516235, 'qualifierId': 213, 'value': '2.42'}, {'id': 5084516227, 'qualifierId': 141, 'value': '13.1'}, {'id': 5084516217, 'qualifierId': 107}, {'id': 5084516223, 'qualifierId': 140, 'value': '29.1'}, {'id': 5084516221, 'qualifierId': 56, 'value': 'Back'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;13,1;14,5;;29,1;2,42;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;29,1;13,1;;;;;;;;0;0;49;Austin II;49;DMR;1,0
2697363289;14;1;1;0;53;99l7fsj6ykgbyqcb9zqqu9dgq;1;27,6;21,6;2024-06-23T00:50:40.525Z;2024-06-23T00:50:49Z;[{'id': 5084516589, 'qualifierId': 213, 'value': '1.99'}, {'id': 5084516583, 'qualifierId': 140, 'value': '19.2'}, {'id': 5084516585, 'qualifierId': 141, 'value': '50.4'}, {'id': 5084516587, 'qualifierId': 212, 'value': '21.5'}, {'id': 5084516581, 'qualifierId': 56, 'value': 'Back'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;50,4;21,5;;19,2;1,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;19,2;50,4;;;;;;;;0;0;53;Austin II;53;DC;1,0
2697363317;15;1;1;1;2;99l7fsj6ykgbyqcb9zqqu9dgq;1;34,2;48,7;2024-06-23T00:50:49.069Z;2024-06-23T00:50:52Z;[{'id': 5084516739, 'qualifierId': 141, 'value': '28.2'}, {'id': 5084516741, 'qualifierId': 212, 'value': '15.5'}, {'id': 5084516745, 'qualifierId': 213, 'value': '4.26'}, {'id': 5084516735, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084516737, 'qualifierId': 140, 'value': '27.7'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;28,2;15,5;;27,7;4,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;27,7;28,2;;;;;;;;0;1;2;Austin II;62;DC;1,0
2697363341;16;1;1;1;5;99l7fsj6ykgbyqcb9zqqu9dgq;1;31,5;25,5;2024-06-23T00:50:52.125Z;2024-06-23T00:50:55Z;[{'id': 5084516881, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084516883, 'qualifierId': 140, 'value': '26.9'}, {'id': 5084516895, 'qualifierId': 213, 'value': '1.96'}, {'id': 5084516891, 'qualifierId': 212, 'value': '12.7'}, {'id': 5084516887, 'qualifierId': 141, 'value': '42.7'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;42,7;12,7;;26,9;1,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;26,9;42,7;;;;;;;;0;1;5;Austin II;65;DC;1,0
2697363373;17;1;1;1;8;99l7fsj6ykgbyqcb9zqqu9dgq;1;27,6;47,6;2024-06-23T00:50:55.053Z;2024-06-23T00:51:00Z;[{'id': 5084517073, 'qualifierId': 212, 'value': '16.1'}, {'id': 5084517069, 'qualifierId': 140, 'value': '12.4'}, {'id': 5084517067, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084517071, 'qualifierId': 141, 'value': '50.3'}, {'id': 5084517075, 'qualifierId': 213, 'value': '3.03'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;50,3;16,1;;12,4;3,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;12,4;50,3;;;;;;;;0;1;8;Austin II;68;DC;1,0
2697363419;18;1;1;1;13;99l7fsj6ykgbyqcb9zqqu9dgq;1;12,2;51,0;2024-06-23T00:51:00.062Z;2024-06-23T00:51:04Z;[{'id': 5084517313, 'qualifierId': 140, 'value': '14.0'}, {'id': 5084517323, 'qualifierId': 213, 'value': '1.20'}, {'id': 5084517321, 'qualifierId': 212, 'value': '5.2'}, {'id': 5084517315, 'qualifierId': 141, 'value': '58.1'}, {'id': 5084517311, 'qualifierId': 56, 'value': 'Back'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;58,1;5,2;;14,0;1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;14,0;58,1;;;;;;;;0;1;13;Austin II;73;GK;1,0
2697363477;19;1;1;1;17;99l7fsj6ykgbyqcb9zqqu9dgq;0;25,4;49,3;2024-06-23T00:51:04.207Z;2024-06-23T00:51:09Z;[{'id': 5084517673, 'qualifierId': 212, 'value': '64.8'}, {'id': 5084517669, 'qualifierId': 140, 'value': '83.7'}, {'id': 5084517667, 'qualifierId': 56, 'value': 'Right'}, {'id': 5084517671, 'qualifierId': 141, 'value': '18.0'}, {'id': 5084517677, 'qualifierId': 1}, {'id': 5084517665, 'qualifierId': 155}, {'id': 5084517675, 'qualifierId': 213, 'value': '5.95'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;18,0;64,8;;83,7;5,95;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;83,7;18,0;;;;;;;;0;1;17;Austin II;77;DC;1,0
2697363481;12;49;1;1;22;d0c07im4a6oj8qa7f1zlt3pqs;1;15,2;79,7;2024-06-23T00:51:09.730Z;2024-06-23T01:41:30Z;[];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;djkwx4vdx0sd7suxod5vbivbo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;1;22;North Texas;82;DC;1,0
2697363507;13;1;1;1;23;d0c07im4a6oj8qa7f1zlt3pqs;1;15,2;79,8;2024-06-23T00:51:10.275Z;2024-06-23T01:41:34Z;[{'id': 5084517869, 'qualifierId': 213, 'value': '4.02'}, {'id': 5084517859, 'qualifierId': 140, 'value': '4.9'}, {'id': 5084517863, 'qualifierId': 212, 'value': '16.8'}, {'id': 5084517857, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084517861, 'qualifierId': 141, 'value': '60.8'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;60,8;16,8;;4,9;4,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;4,9;60,8;;;;;;;;0;1;23;North Texas;83;DC;1,0
2697363575;14;1;1;1;25;d0c07im4a6oj8qa7f1zlt3pqs;1;5,0;60,5;2024-06-23T00:51:11.826Z;2024-06-23T00:51:17Z;[{'id': 5084518213, 'qualifierId': 212, 'value': '15.7'}, {'id': 5084518205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084518211, 'qualifierId': 141, 'value': '66.2'}, {'id': 5084518209, 'qualifierId': 140, 'value': '19.5'}, {'id': 5084518215, 'qualifierId': 213, 'value': '0.25'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;66,2;15,7;;19,5;0,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;19,5;66,2;;;;;;;;0;1;25;North Texas;85;GK;1,0
2697363595;15;1;1;1;30;d0c07im4a6oj8qa7f1zlt3pqs;1;14,6;66,5;2024-06-23T00:51:17.122Z;2024-06-23T01:42:16Z;[{'id': 5084518303, 'qualifierId': 213, 'value': '3.66'}, {'id': 5084518299, 'qualifierId': 141, 'value': '57.8'}, {'id': 5084518297, 'qualifierId': 140, 'value': '4.7'}, {'id': 5084518301, 'qualifierId': 212, 'value': '12.0'}, {'id': 5084518295, 'qualifierId': 56, 'value': 'Back'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;57,8;12,0;;4,7;3,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;4,7;57,8;;;;;;;;0;1;30;North Texas;90;DC;1,0
2697363617;16;1;1;1;33;d0c07im4a6oj8qa7f1zlt3pqs;1;4,7;57,8;2024-06-23T00:51:19.954Z;2024-06-23T00:51:22Z;[{'id': 5084518431, 'qualifierId': 212, 'value': '19.3'}, {'id': 5084518427, 'qualifierId': 141, 'value': '31.7'}, {'id': 5084518425, 'qualifierId': 140, 'value': '12.0'}, {'id': 5084518421, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084518433, 'qualifierId': 213, 'value': '5.12'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;31,7;19,3;;12,0;5,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;12,0;31,7;;;;;;;;0;1;33;North Texas;93;GK;1,0
2697363645;17;1;1;1;35;d0c07im4a6oj8qa7f1zlt3pqs;1;12,0;31,7;2024-06-23T00:51:22.435Z;2024-06-23T01:42:01Z;[{'id': 5084518569, 'qualifierId': 141, 'value': '34.1'}, {'id': 5084518557, 'qualifierId': 155}, {'id': 5084518571, 'qualifierId': 212, 'value': '26.1'}, {'id': 5084518561, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084518565, 'qualifierId': 140, 'value': '36.8'}, {'id': 5084518575, 'qualifierId': 213, 'value': '0.06'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;34,1;26,1;;36,8;0,06;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;36,8;34,1;;;;;;;;0;1;35;North Texas;95;DL;1,0
2697363649;18;61;1;1;36;d0c07im4a6oj8qa7f1zlt3pqs;0;39,6;34,4;2024-06-23T00:51:23.595Z;2024-06-23T01:52:38Z;[{'id': 5084518589, 'qualifierId': 56, 'value': 'Back'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;djkwx4vdx0sd7suxod5vbivbo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;1;36;North Texas;96;FWR;1,0
2697363637;20;49;1;1;37;99l7fsj6ykgbyqcb9zqqu9dgq;1;60,2;62,3;2024-06-23T00:51:24.190Z;2024-06-23T00:51:24Z;[];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;djkwx4vdx0sd7suxod5vbivbo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;1;37;Austin II;97;DML;1,0
2697363699;21;1;1;1;38;99l7fsj6ykgbyqcb9zqqu9dgq;1;58,8;59,6;2024-06-23T00:51:25.566Z;2024-06-23T00:51:29Z;[{'id': 5084518865, 'qualifierId': 212, 'value': '25.8'}, {'id': 5084518857, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084518867, 'qualifierId': 213, 'value': '3.84'}, {'id': 5084518861, 'qualifierId': 140, 'value': '40.0'}, {'id': 5084518863, 'qualifierId': 141, 'value': '35.1'}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;35,1;25,8;;40,0;3,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;40,0;35,1;;;;;;;;0;1;38;Austin II;98;DML;1,0
2697363751;22;1;1;1;42;99l7fsj6ykgbyqcb9zqqu9dgq;1;45,4;43,1;2024-06-23T00:51:29.326Z;2024-06-23T00:51:33Z;[{'id': 5084519151, 'qualifierId': 212, 'value': '30.6'}, {'id': 5084519141, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084519147, 'qualifierId': 141, 'value': '88.0'}, {'id': 5084519153, 'qualifierId': 213, 'value': '1.66'}, {'id': 5084519145, 'qualifierId': 140, 'value': '42.9'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;88,0;30,6;;42,9;1,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;42,9;88,0;;;;;;;;0;1;42;Austin II;102;DC;1,0
2697363779;23;1;1;1;46;99l7fsj6ykgbyqcb9zqqu9dgq;1;42,6;76,1;2024-06-23T00:51:33.631Z;2024-06-23T00:51:36Z;[{'id': 5084519283, 'qualifierId': 212, 'value': '16.6'}, {'id': 5084519277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084519279, 'qualifierId': 140, 'value': '33.9'}, {'id': 5084519281, 'qualifierId': 141, 'value': '55.7'}, {'id': 5084519285, 'qualifierId': 213, 'value': '4.13'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;55,7;16,6;;33,9;4,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;33,9;55,7;;;;;;;;0;1;46;Austin II;106;DC;1,0
2697363819;24;1;1;1;49;99l7fsj6ykgbyqcb9zqqu9dgq;1;34,7;53,9;2024-06-23T00:51:36.383Z;2024-06-23T00:51:38Z;[{'id': 5084519507, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084519513, 'qualifierId': 212, 'value': '17.7'}, {'id': 5084519511, 'qualifierId': 141, 'value': '28.3'}, {'id': 5084519515, 'qualifierId': 213, 'value': '4.53'}, {'id': 5084519509, 'qualifierId': 140, 'value': '31.6'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;28,3;17,7;;31,6;4,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;31,6;28,3;;;;;;;;0;1;49;Austin II;109;DC;1,0
2697363857;25;1;1;1;52;99l7fsj6ykgbyqcb9zqqu9dgq;1;32,1;26,4;2024-06-23T00:51:38.863Z;2024-06-23T00:51:42Z;[{'id': 5084519775, 'qualifierId': 141, 'value': '6.2'}, {'id': 5084519771, 'qualifierId': 56, 'value': 'Right'}, {'id': 5084519777, 'qualifierId': 212, 'value': '27.1'}, {'id': 5084519779, 'qualifierId': 213, 'value': '5.75'}, {'id': 5084519773, 'qualifierId': 140, 'value': '54.4'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;6,2;27,1;;54,4;5,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;54,4;6,2;;;;;;;;0;1;52;Austin II;112;DC;1,0
2697363915;26;1;1;1;55;99l7fsj6ykgbyqcb9zqqu9dgq;1;58,9;2,9;2024-06-23T00:51:42.239Z;2024-06-23T00:51:45Z;[{'id': 5084520111, 'qualifierId': 213, 'value': '2.89'}, {'id': 5084520105, 'qualifierId': 140, 'value': '32.7'}, {'id': 5084520109, 'qualifierId': 212, 'value': '28.4'}, {'id': 5084520103, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084520107, 'qualifierId': 141, 'value': '13.4'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;13,4;28,4;;32,7;2,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;32,7;13,4;;;;;;;;0;1;55;Austin II;115;DMR;1,0
2697363939;27;1;1;1;58;99l7fsj6ykgbyqcb9zqqu9dgq;1;36,3;17,4;2024-06-23T00:51:45.455Z;2024-06-23T00:51:47Z;[{'id': 5084520265, 'qualifierId': 140, 'value': '44.0'}, {'id': 5084520267, 'qualifierId': 141, 'value': '31.6'}, {'id': 5084520269, 'qualifierId': 212, 'value': '12.6'}, {'id': 5084520263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084520273, 'qualifierId': 213, 'value': '0.87'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;31,6;12,6;;44,0;0,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;44,0;31,6;;;;;;;;0;1;58;Austin II;118;DC;1,0
2697363993;28;1;1;2;0;99l7fsj6ykgbyqcb9zqqu9dgq;1;43,2;32,1;2024-06-23T00:51:47.391Z;2024-06-23T00:52:12Z;[{'id': 5084520597, 'qualifierId': 212, 'value': '26.8'}, {'id': 5084520599, 'qualifierId': 213, 'value': '2.73'}, {'id': 5084520593, 'qualifierId': 140, 'value': '19.8'}, {'id': 5084520595, 'qualifierId': 141, 'value': '47.7'}, {'id': 5084520591, 'qualifierId': 56, 'value': 'Back'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;47,7;26,8;;19,8;2,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;19,8;47,7;;;;;;;;0;2;0;Austin II;120;MC;1,0
2697364057;29;1;1;2;5;99l7fsj6ykgbyqcb9zqqu9dgq;1;21,1;50,9;2024-06-23T00:51:51.871Z;2024-06-25T07:32:36Z;[{'id': 5084520989, 'qualifierId': 212, 'value': '6.4'}, {'id': 5084520983, 'qualifierId': 140, 'value': '26.5'}, {'id': 5084520987, 'qualifierId': 141, 'value': '46.6'}, {'id': 5084520993, 'qualifierId': 213, 'value': '5.81'}, {'id': 5084520981, 'qualifierId': 56, 'value': 'Back'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;46,6;6,4;;26,5;5,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;26,5;46,6;;;;;;;;0;2;5;Austin II;125;GK;1,0
