id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamKit;value_JerseyNumber;value_Involved;value_Resume;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_PassEndY;value_Zone;value_KickOff;value_Angle;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_BlockedPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Left;value_InSwinger;value_Cross;value_Chipped;value_CornerTaken;value_RightFooted;value_OutOfPlay;value_TouchTypeClearance;value_TakeOnSpace;value_DeletedEventType;value_TouchTypeControl;value_IntendedTackleTarget;value_LeftFooted;value_OutSwinger;value_LowGkIntervention;value_NotVisible;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_IntentionalAssist;value_Assist;value_GoalmouthZ;value_FirstTouch;value_GkY;value_GoalmouthY;value_RelatedEventId;value_High;value_Assisted;value_SmallBoxRight;value_FromCorner;value_GkX;value_Head;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_Direct;value_ShirtPull/Holding;value_Foul;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_AttemptedTackle;value_BlockedCross;value_SwitchOfPlay;value_Straight;value_DrivenCross;value_LowCentre;value_Blocked;value_IndividualPlay;value_BlockedY;value_BlockedX;value_RegularPlay;value_OutOfBoxCentre;value_DefBlock;value_Shove/Push;value_MediumGkIntervention;value_TakeOnOvertake;value_BoxLeft;value_CloseLeft;value_ThroughBall;value_BoxCentre;value_GkXTimeOfGoal;value_LowLeft;value_GoalShotGameClock;value_GkYTimeOfGoal;value_OtherBodyPart;value_GoalShotTimestamp;value_BigChance;value_SmallBoxCentre;value_Right;value_NotPastGoalLine;value_HighRight;value_YellowCard;value_TacticalFoul;value_Overrun;value_HighClaim;value_OverArm;value_Hands;value_ParriedDanger;value_Diving;value_Handball;value_CloseRight;value_Minutes;value_HighCentre;value_Standing;value_Collected;value_EndType;value_RecklessOffence;value_OverhitCross;value_FastBreak;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_NotAssisted;value_BoxRight;value_TimeWasting;value_LowRight;value_Tap;value_ParriedSafe;value_Injury;value_InjuredPlayerId;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713812961;19;1;1;0;46;cbip96wzs3jc2xadoluhhxotl;1;91,3;88,5;2024-08-26T02:07:10.100Z;2024-08-26T02:07:12Z;[{'id': 5175314049, 'qualifierId': 140, 'value': '98.2'}, {'id': 5175314051, 'qualifierId': 141, 'value': '73.7'}, {'id': 5175314055, 'qualifierId': 213, 'value': '5.34'}, {'id': 5175314053, 'qualifierId': 212, 'value': '12.4'}, {'id': 5175314047, 'qualifierId': 56, 'value': 'Center'}];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;12,4;73,7;;;5,34;98,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;98,2;73,7;;;;;;;;0;0;46;Ventura County;46;ML;1,0
2713812969;20;1;1;0;48;cbip96wzs3jc2xadoluhhxotl;0;98,3;73,7;2024-08-26T02:07:12.435Z;2024-08-26T02:07:14Z;[{'id': 5175314075, 'qualifierId': 212, 'value': '2.9'}, {'id': 5175314085, 'qualifierId': 236}, {'id': 5175314073, 'qualifierId': 141, 'value': '70.8'}, {'id': 5175314077, 'qualifierId': 213, 'value': '3.90'}, {'id': 5175314069, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175314071, 'qualifierId': 140, 'value': '96.3'}, {'id': 5175314091, 'qualifierId': 286}, {'id': 5175314087, 'qualifierId': 233, 'value': '4'}];asy97zdxk0352toy38huzk222;T. Silva;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;2,9;70,8;;;3,9;96,3;;;;1,0;1,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;96,3;70,8;;;;;;;;0;0;48;Ventura County;48;DC;1,0
2713812959;4;74;1;0;48;8ijkk62897so5r3bq0wgwx4bu;1;3,6;28,7;2024-08-26T02:07:12.436Z;2024-08-26T02:07:14Z;[{'id': 5175314107, 'qualifierId': 233, 'value': '20'}, {'id': 5175314039, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175314041, 'qualifierId': 285}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;exbuhllv7rqad3umlj94s8u1g;Blocked Pass;;;;;;;;;;;;;;;;;;;;;20,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;0;48;Real Monarchs;48;MC;1,0
2713812965;5;6;1;0;49;8ijkk62897so5r3bq0wgwx4bu;0;3,6;29,0;2024-08-26T02:07:13.300Z;2024-08-30T11:50:33Z;[{'id': 5175314097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175314167, 'qualifierId': 233, 'value': '21'}, {'id': 5175314099, 'qualifierId': 73}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;exbuhllv7rqad3umlj94s8u1g;Corner Awarded;;;;;;;;;;;;;;;;;;;;;21,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;0;49;Real Monarchs;49;MC;1,0
2713812973;21;6;1;0;49;cbip96wzs3jc2xadoluhhxotl;1;96,4;71,0;2024-08-26T02:07:13.300Z;2024-08-26T04:01:45Z;[{'id': 5175314139, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175314141, 'qualifierId': 73}, {'id': 5175314143, 'qualifierId': 233, 'value': '5'}];asy97zdxk0352toy38huzk222;T. Silva;;;exbuhllv7rqad3umlj94s8u1g;Corner Awarded;;;;;;;;;;;;;;;;;;;;;5,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;0;49;Ventura County;49;DC;1,0
2713813073;22;1;1;1;12;cbip96wzs3jc2xadoluhhxotl;0;99,5;99,5;2024-08-26T02:07:35.876Z;2024-08-30T11:50:31Z;[{'id': 5175314525, 'qualifierId': 223}, {'id': 5175314519, 'qualifierId': 2}, {'id': 5175314531, 'qualifierId': 141, 'value': '60.3'}, {'id': 5175314529, 'qualifierId': 140, 'value': '95.8'}, {'id': 5175314523, 'qualifierId': 155}, {'id': 5175314527, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175314521, 'qualifierId': 6}, {'id': 5175314533, 'qualifierId': 212, 'value': '26.9'}, {'id': 5181400403, 'qualifierId': 20}, {'id': 5175314535, 'qualifierId': 213, 'value': '4.57'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;26,9;60,3;;;4,57;95,8;;;;;;;;;1,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;95,8;60,3;;;;;;;;0;1;12;Ventura County;72;MC;1,0
2713813153;8;61;1;1;17;8ijkk62897so5r3bq0wgwx4bu;1;4,4;41,7;2024-08-26T02:07:41.491Z;2024-08-26T02:08:04Z;[{'id': 5175314947, 'qualifierId': 56, 'value': 'Back'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;exbuhllv7rqad3umlj94s8u1g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;1;17;Real Monarchs;77;AMR;1,0
2713813085;6;12;1;1;18;8ijkk62897so5r3bq0wgwx4bu;1;5,0;39,9;2024-08-26T02:07:42.068Z;2024-08-26T03:15:32Z;[{'id': 5175314593, 'qualifierId': 212, 'value': '7.6'}, {'id': 5175314589, 'qualifierId': 140, 'value': '0.0'}, {'id': 5175314621, 'qualifierId': 167}, {'id': 5175314591, 'qualifierId': 141, 'value': '32.6'}, {'id': 5175314587, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175314595, 'qualifierId': 213, 'value': '3.85'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;exbuhllv7rqad3umlj94s8u1g;Clearance;;;;;;;;;;7,6;32,6;;;3,85;0,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;0,0;32,6;;;;;;;;0;1;18;Real Monarchs;78;FW;1,0
2713813089;7;6;1;1;18;8ijkk62897so5r3bq0wgwx4bu;0;1,2;35,3;2024-08-26T02:07:42.084Z;2024-08-30T11:52:35Z;[{'id': 5175314653, 'qualifierId': 233, 'value': '23'}, {'id': 5175314639, 'qualifierId': 73}, {'id': 5175314637, 'qualifierId': 56, 'value': 'Back'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;exbuhllv7rqad3umlj94s8u1g;Corner Awarded;;;;;;;;;;;;;;;;;;;;;23,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;1;18;Real Monarchs;78;FW;1,0
2713813081;23;6;1;1;18;cbip96wzs3jc2xadoluhhxotl;1;98,8;64,7;2024-08-26T02:07:42.084Z;2024-08-26T04:01:46Z;[{'id': 5175314643, 'qualifierId': 233, 'value': '7'}, {'id': 5175314603, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175314605, 'qualifierId': 73}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;exbuhllv7rqad3umlj94s8u1g;Corner Awarded;;;;;;;;;;;;;;;;;;;;;7,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;1;18;Ventura County;78;MC;1,0
2713813217;24;1;1;1;46;cbip96wzs3jc2xadoluhhxotl;0;99,5;99,5;2024-08-26T02:08:09.900Z;2024-08-30T11:52:30Z;[{'id': 5175315297, 'qualifierId': 212, 'value': '30.3'}, {'id': 5175315287, 'qualifierId': 223}, {'id': 5175315291, 'qualifierId': 140, 'value': '92.8'}, {'id': 5175315281, 'qualifierId': 2}, {'id': 5181400625, 'qualifierId': 20}, {'id': 5175315301, 'qualifierId': 213, 'value': '4.48'}, {'id': 5175315285, 'qualifierId': 155}, {'id': 5175315293, 'qualifierId': 141, 'value': '56.2'}, {'id': 5175315283, 'qualifierId': 6}, {'id': 5175315289, 'qualifierId': 56, 'value': 'Center'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;30,3;56,2;;;4,48;92,8;;;;;;;;;1,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;92,8;56,2;;;;;;;;0;1;46;Ventura County;106;MC;1,0
2713813237;9;12;1;1;50;8ijkk62897so5r3bq0wgwx4bu;1;10,1;42,3;2024-08-26T02:08:14.100Z;2024-08-30T11:52:27Z;[{'id': 5175315377, 'qualifierId': 213, 'value': '5.43'}, {'id': 5175315371, 'qualifierId': 140, 'value': '26.9'}, {'id': 5175315369, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175315375, 'qualifierId': 212, 'value': '26.9'}, {'id': 5175315373, 'qualifierId': 141, 'value': '12.4'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;exbuhllv7rqad3umlj94s8u1g;Clearance;;;;;;;;;;26,9;12,4;;;5,43;26,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;26,9;12,4;;;;;;;;0;1;50;Real Monarchs;110;FW;1,0
2713813257;25;1;1;1;50;cbip96wzs3jc2xadoluhhxotl;1;79,5;89,7;2024-08-26T02:08:14.484Z;2024-08-26T02:08:22Z;[{'id': 5175315503, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175315511, 'qualifierId': 213, 'value': '0.16'}, {'id': 5175315509, 'qualifierId': 212, 'value': '11.4'}, {'id': 5175315505, 'qualifierId': 140, 'value': '90.2'}, {'id': 5175315507, 'qualifierId': 141, 'value': '92.4'}];asy97zdxk0352toy38huzk222;T. Silva;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;11,4;92,4;;;0,16;90,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;90,2;92,4;;;;;;;;0;1;50;Ventura County;110;DC;1,0
2713813267;26;1;1;1;53;cbip96wzs3jc2xadoluhhxotl;0;90,4;93,6;2024-08-26T02:08:17.746Z;2024-08-30T11:53:07Z;[{'id': 5175315555, 'qualifierId': 212, 'value': '4.8'}, {'id': 5175315547, 'qualifierId': 140, 'value': '90.9'}, {'id': 5175315559, 'qualifierId': 213, 'value': '4.82'}, {'id': 5175315551, 'qualifierId': 141, 'value': '86.6'}, {'id': 5175315565, 'qualifierId': 233, 'value': '10'}, {'id': 5175315543, 'qualifierId': 56, 'value': 'Left'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;4,8;86,6;;;4,82;90,9;;;;;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;90,9;86,6;;;;;;;;0;1;53;Ventura County;113;MC;1,0
2713813255;10;8;1;1;53;8ijkk62897so5r3bq0wgwx4bu;1;7,1;12,3;2024-08-26T02:08:17.747Z;2024-08-30T11:53:11Z;[{'id': 5181400681, 'qualifierId': 385}, {'id': 5175315487, 'qualifierId': 56, 'value': 'Back'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;exbuhllv7rqad3umlj94s8u1g;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;1;53;Real Monarchs;113;DR;1,0
2714904591;840;1;1;1;54;cbip96wzs3jc2xadoluhhxotl;1;89,8;92,2;2024-08-26T02:08:18.206Z;2024-08-30T11:53:35Z;[{'id': 5181400715, 'qualifierId': 141, 'value': '93.6'}, {'id': 5181400719, 'qualifierId': 213, 'value': '3.08'}, {'id': 5181400713, 'qualifierId': 140, 'value': '75.7'}, {'id': 5181400711, 'qualifierId': 56, 'value': 'Left'}, {'id': 5181400717, 'qualifierId': 212, 'value': '14.8'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;14,8;93,6;;;3,08;75,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;75,7;93,6;;;;;;;;0;1;54;Ventura County;114;MC;1,0
2713813271;27;1;1;2;0;cbip96wzs3jc2xadoluhhxotl;1;89,1;89,7;2024-08-26T02:08:24.596Z;2024-08-26T02:08:26Z;[{'id': 5175315611, 'qualifierId': 140, 'value': '53.8'}, {'id': 5175315617, 'qualifierId': 213, 'value': '3.58'}, {'id': 5175315615, 'qualifierId': 212, 'value': '40.9'}, {'id': 5175315609, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175315619, 'qualifierId': 1}, {'id': 5175315613, 'qualifierId': 141, 'value': '64.4'}];asy97zdxk0352toy38huzk222;T. Silva;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;40,9;64,4;;;3,58;53,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;53,8;64,4;;;;;;;;0;2;0;Ventura County;120;DC;1,0
2713813289;28;1;1;2;2;cbip96wzs3jc2xadoluhhxotl;1;53,0;63,0;2024-08-26T02:08:26.437Z;2024-08-26T02:08:31Z;[{'id': 5175315723, 'qualifierId': 140, 'value': '63.4'}, {'id': 5175315729, 'qualifierId': 213, 'value': '5.08'}, {'id': 5175315725, 'qualifierId': 141, 'value': '21.8'}, {'id': 5175315721, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175315727, 'qualifierId': 212, 'value': '30.1'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;30,1;21,8;;;5,08;63,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;63,4;21,8;;;;;;;;0;2;2;Ventura County;122;DR;1,0
2713813307;29;1;1;2;7;cbip96wzs3jc2xadoluhhxotl;1;64,3;21,8;2024-08-26T02:08:31.260Z;2024-08-26T02:08:33Z;[{'id': 5175315835, 'qualifierId': 141, 'value': '30.2'}, {'id': 5175315837, 'qualifierId': 212, 'value': '7.0'}, {'id': 5175315831, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175315833, 'qualifierId': 140, 'value': '60.4'}, {'id': 5175315839, 'qualifierId': 213, 'value': '2.19'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;7,0;30,2;;;2,19;60,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;60,4;30,2;;;;;;;;0;2;7;Ventura County;127;FW;1,0
2713813327;30;1;1;2;9;cbip96wzs3jc2xadoluhhxotl;1;55,6;14,3;2024-08-26T02:08:33.604Z;2024-08-30T11:56:00Z;[{'id': 5175315943, 'qualifierId': 213, 'value': '5.98'}, {'id': 5175315935, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175315937, 'qualifierId': 140, 'value': '73.6'}, {'id': 5175315941, 'qualifierId': 212, 'value': '19.8'}, {'id': 5175315939, 'qualifierId': 141, 'value': '5.6'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;19,8;5,6;;;5,98;73,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;73,6;5,6;;;;;;;;0;2;9;Ventura County;129;MC;1,0
2713813321;11;45;1;2;10;8ijkk62897so5r3bq0wgwx4bu;0;23,8;84,3;2024-08-26T02:08:34.252Z;2024-08-26T04:08:51Z;[{'id': 5175315899, 'qualifierId': 285}, {'id': 5175315985, 'qualifierId': 233, 'value': '31'}, {'id': 5175315897, 'qualifierId': 56, 'value': 'Back'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;exbuhllv7rqad3umlj94s8u1g;Challenge;;;;;;;;;;;;;;;;;;;;;31,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;2;10;Real Monarchs;130;DC;1,0
2713813329;31;3;1;2;10;cbip96wzs3jc2xadoluhhxotl;1;76,2;15,7;2024-08-26T02:08:34.252Z;2024-08-30T11:56:06Z;[{'id': 5175315961, 'qualifierId': 233, 'value': '11'}, {'id': 5175315951, 'qualifierId': 56, 'value': 'Right'}, {'id': 5181400997, 'qualifierId': 464}, {'id': 5175315953, 'qualifierId': 286}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;exbuhllv7rqad3umlj94s8u1g;Take On;;;;;;;;;;;;;;;;;;;;1,0;11,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;2;10;Ventura County;130;MR;1,0
2713813341;32;1;1;2;13;cbip96wzs3jc2xadoluhhxotl;1;75,4;41,9;2024-08-26T02:08:37.244Z;2024-08-26T03:03:42Z;[{'id': 5175315995, 'qualifierId': 141, 'value': '44.2'}, {'id': 5175315993, 'qualifierId': 140, 'value': '72.1'}, {'id': 5175315999, 'qualifierId': 213, 'value': '2.72'}, {'id': 5175315997, 'qualifierId': 212, 'value': '3.8'}, {'id': 5175315991, 'qualifierId': 56, 'value': 'Center'}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;3,8;44,2;;;2,72;72,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;72,1;44,2;;;;;;;;0;2;13;Ventura County;133;MR;1,0
2713823379;452;1;1;2;14;cbip96wzs3jc2xadoluhhxotl;1;67,5;36,1;2024-08-26T02:08:37.805Z;2024-08-26T03:05:02Z;[{'id': 5175373147, 'qualifierId': 140, 'value': '64.2'}, {'id': 5175373153, 'qualifierId': 212, 'value': '6.1'}, {'id': 5175373155, 'qualifierId': 213, 'value': '2.17'}, {'id': 5175373145, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175373151, 'qualifierId': 141, 'value': '43.5'}];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;6,1;43,5;;;2,17;64,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;64,2;43,5;;;;;;;;0;2;14;Ventura County;134;ML;1,0
2713813349;33;1;1;2;15;cbip96wzs3jc2xadoluhhxotl;1;69,3;45,4;2024-08-26T02:08:39.340Z;2024-08-26T02:08:41Z;[{'id': 5175316055, 'qualifierId': 213, 'value': '3.80'}, {'id': 5175316047, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175316053, 'qualifierId': 212, 'value': '11.7'}, {'id': 5175316051, 'qualifierId': 141, 'value': '34.9'}, {'id': 5175316049, 'qualifierId': 140, 'value': '60.5'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;11,7;34,9;;;3,8;60,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;60,5;34,9;;;;;;;;0;2;15;Ventura County;135;MC;1,0
