id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_Captain;value_Resume;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_PassEndX;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_DeletedEventType;value_TouchTypePass;value_Launch;value_OutOfPlay;value_Defensive;value_Offensive;value_Head;value_TouchTypeClearance;value_PullBack;value_Left;value_Right;value_CornerTaken;value_Cross;value_InSwinger;value_LeftFooted;value_FromCorner;value_IntentionalAssist;value_Blocked;value_GoalmouthZ;value_GkY;value_Assisted;value_GkX;value_SmallBoxRight;value_RelatedEventId;value_GoalmouthY;value_BlockedX;value_SixYardBlocked;value_LowRight;value_FirstTouch;value_BlockedY;value_DefBlock;value_TakeOnSpace;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_TouchTypeControl;value_TakeOnOvertake;value_OutSwinger;value_OverhitCross;value_NextEventGoalKick;value_Low;value_NotVisible;value_GoalKick;value_Assist;value_RegularPlay;value_LowCentre;value_BoxCentre;value_ParriedDanger;value_Hands;value_Diving;value_LowGkIntervention;value_KeeperThrow;value_LayOff;value_SwitchOfPlay;value_AttemptedTackle;value_IndividualPlay;value_NotAssisted;value_OutOfBoxCentre;value_LowLeft;value_RightFooted;value_High;value_DrivenCross;value_Straight;value_MediumGkIntervention;value_BlockedPass;value_PlayersCaughtOffside;value_Indirect;value_GoalShotGameClock;value_GkXTimeOfGoal;value_BigChance;value_GoalShotTimestamp;value_HighLeft;value_GkYTimeOfGoal;value_FlickOn;value_Injury;value_InjuredPlayerId;value_YellowCard;value_RecklessOffence;value_GkKickFromHands;value_BlockedCross;value_OwnPlayer;value_OwnShotBlocked;value_Overrun;value_Dissent;value_ShirtPull/Holding;value_TacticalFoul;value_Volley;value_SetPiece;value_GkHoof;value_HighGkIntervention;value_HighClaim;value_OverArm;value_BoxRight;value_CloseHigh;value_FastBreak;value_Minutes;value_HighRight;value_Collected;value_Standing;value_EndType;value_Tap;value_OtherObstacle;value_RefereeDelay;value_RefereeInjury;value_Defensive1V1;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_OtherReason;value_SwerveLeft;value_CloseRight;value_BoxLeft;value_ThroughBall;value_BoxDeepRight;value_Feet;value_ParriedSafe;value_Sliding;value_HitRightPost;value_HitWoodwork;value_BlockedClearance;value_AerialFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2731868439;4;1;1;0;12;1zgjjyruyufrkh4xjvryqsb1i;0;33,6;88,3;2024-10-06T17:04:34.350Z;2024-10-06T17:04:35Z;[{'id': 5274111351, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274111353, 'qualifierId': 140, 'value': '51.8'}, {'id': 5274111359, 'qualifierId': 213, 'value': '0.43'}, {'id': 5274111357, 'qualifierId': 212, 'value': '21.0'}, {'id': 5274111355, 'qualifierId': 141, 'value': '100.0'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;100,0;;0,43;51,8;21,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;51,8;100,0;;;;;;;0;0;0;12;Chicago Fire II;12;DMC;1,0
2731868449;5;5;1;0;13;1zgjjyruyufrkh4xjvryqsb1i;0;50,6;101,5;2024-10-06T17:04:35.296Z;2024-10-06T17:41:00Z;[{'id': 5274112695, 'qualifierId': 233, 'value': '7'}, {'id': 5274111411, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274111413, 'qualifierId': 347}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;kj4sqgaxfrpsqdpn3hmwjaxg;Out;;;;;;;;;;;;;;;;;;;7,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;0;13;Chicago Fire II;13;DMC;1,0
2731868681;7;5;1;0;13;8o8m08he36u0j4w08aj2iodn8;1;49,4;-1,5;2024-10-06T17:04:35.296Z;2024-10-06T17:41:00Z;[{'id': 5274112617, 'qualifierId': 347}, {'id': 5274112615, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274112643, 'qualifierId': 233, 'value': '5'}];acskv7krqaau05kpgbfz6f0iy;J. Reynolds;;;kj4sqgaxfrpsqdpn3hmwjaxg;Out;;;;;;;;;;;;;;;;;;;5,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;0;13;Philadelphia Union II;13;DR;1,0
2731868719;8;1;1;0;28;8o8m08he36u0j4w08aj2iodn8;1;50,6;0,0;2024-10-06T17:04:50.205Z;2024-10-06T17:04:51Z;[{'id': 5274112833, 'qualifierId': 141, 'value': '30.1'}, {'id': 5274112829, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274112835, 'qualifierId': 212, 'value': '30.4'}, {'id': 5274112827, 'qualifierId': 107}, {'id': 5274112843, 'qualifierId': 1}, {'id': 5274112831, 'qualifierId': 140, 'value': '30.2'}, {'id': 5274112839, 'qualifierId': 213, 'value': '2.35'}];acskv7krqaau05kpgbfz6f0iy;J. Reynolds;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;30,1;;2,35;30,2;30,4;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;30,2;30,1;;;;;;;0;0;0;28;Philadelphia Union II;28;DR;1,0
2731868773;9;1;1;0;30;8o8m08he36u0j4w08aj2iodn8;1;30,5;34,9;2024-10-06T17:04:51.923Z;2024-10-06T17:04:54Z;[{'id': 5274113099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274113103, 'qualifierId': 140, 'value': '27.8'}, {'id': 5274113111, 'qualifierId': 213, 'value': '1.69'}, {'id': 5274113107, 'qualifierId': 141, 'value': '69.6'}, {'id': 5274113109, 'qualifierId': 212, 'value': '23.8'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;69,6;;1,69;27,8;23,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;27,8;69,6;;;;;;;0;0;0;30;Philadelphia Union II;30;DL;1,0
2731868819;10;1;1;0;33;8o8m08he36u0j4w08aj2iodn8;1;32,4;77,5;2024-10-06T17:04:54.939Z;2024-10-06T17:04:56Z;[{'id': 5274113343, 'qualifierId': 141, 'value': '96.2'}, {'id': 5274113341, 'qualifierId': 140, 'value': '43.3'}, {'id': 5274113345, 'qualifierId': 212, 'value': '17.1'}, {'id': 5274113339, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274113349, 'qualifierId': 213, 'value': '0.84'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;96,2;;0,84;43,3;17,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;43,3;96,2;;;;;;;0;0;0;33;Philadelphia Union II;33;DC;1,0
2731868877;11;1;1;0;35;8o8m08he36u0j4w08aj2iodn8;1;43,3;96,2;2024-10-06T17:04:57.048Z;2024-10-06T17:05:00Z;[{'id': 5274113669, 'qualifierId': 212, 'value': '12.4'}, {'id': 5274113659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274113673, 'qualifierId': 213, 'value': '4.70'}, {'id': 5274113665, 'qualifierId': 141, 'value': '77.9'}, {'id': 5274113661, 'qualifierId': 140, 'value': '43.1'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;77,9;;4,7;43,1;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;43,1;77,9;;;;;;;0;0;0;35;Philadelphia Union II;35;FWL;1,0
2731868843;6;43;1;0;36;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-10-06T17:04:57.950Z;2024-10-10T06:17:42Z;[{'id': 5274113815, 'qualifierId': 399, 'value': '5ehbz7f56cmfamc29fnk3yuax'}, {'id': 5279787343, 'qualifierId': 144, 'value': '83'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;kj4sqgaxfrpsqdpn3hmwjaxg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;0;36;Chicago Fire II;36;DR;1,0
2731868889;12;1;1;0;38;8o8m08he36u0j4w08aj2iodn8;1;43,1;77,9;2024-10-06T17:05:00.579Z;2024-10-06T17:05:01Z;[{'id': 5274113731, 'qualifierId': 212, 'value': '15.0'}, {'id': 5274113733, 'qualifierId': 213, 'value': '2.20'}, {'id': 5274113729, 'qualifierId': 141, 'value': '95.7'}, {'id': 5274113727, 'qualifierId': 140, 'value': '34.7'}, {'id': 5274113725, 'qualifierId': 56, 'value': 'Back'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;95,7;;2,2;34,7;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;34,7;95,7;;;;;;;0;0;0;38;Philadelphia Union II;38;MC;1,0
2731868895;13;1;1;0;39;8o8m08he36u0j4w08aj2iodn8;1;34,8;95,0;2024-10-06T17:05:01.517Z;2024-10-06T17:05:05Z;[{'id': 5274113763, 'qualifierId': 141, 'value': '67.0'}, {'id': 5274113765, 'qualifierId': 212, 'value': '23.2'}, {'id': 5274113759, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274113761, 'qualifierId': 140, 'value': '22.1'}, {'id': 5274113767, 'qualifierId': 213, 'value': '4.10'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;67,0;;4,1;22,1;23,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;22,1;67,0;;;;;;;0;0;0;39;Philadelphia Union II;39;DC;1,0
2731868961;14;1;1;0;44;8o8m08he36u0j4w08aj2iodn8;0;22,1;67,0;2024-10-06T17:05:06.001Z;2024-10-10T06:18:33Z;[{'id': 5274114131, 'qualifierId': 212, 'value': '16.3'}, {'id': 5274114135, 'qualifierId': 213, 'value': '0.47'}, {'id': 5274114127, 'qualifierId': 140, 'value': '36.0'}, {'id': 5274114125, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274114129, 'qualifierId': 141, 'value': '77.8'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;77,8;;0,47;36,0;16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;36,0;77,8;;;;;;;0;0;0;44;Philadelphia Union II;44;DC;1,0
2731869013;7;8;1;0;46;1zgjjyruyufrkh4xjvryqsb1i;1;59,0;24,3;2024-10-06T17:05:08.574Z;2024-10-10T06:18:43Z;[{'id': 5279787509, 'qualifierId': 384}, {'id': 5274114385, 'qualifierId': 56, 'value': 'Center'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;kj4sqgaxfrpsqdpn3hmwjaxg;Interception;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;0;46;Chicago Fire II;46;MR;1,0
2732896645;661;1;1;0;47;1zgjjyruyufrkh4xjvryqsb1i;1;68,1;41,8;2024-10-06T17:05:08.677Z;2024-10-10T06:20:02Z;[{'id': 5279787701, 'qualifierId': 56, 'value': 'Center'}, {'id': 5279787709, 'qualifierId': 213, 'value': '3.51'}, {'id': 5279787707, 'qualifierId': 212, 'value': '8.2'}, {'id': 5279787703, 'qualifierId': 140, 'value': '60.8'}, {'id': 5279787705, 'qualifierId': 141, 'value': '37.5'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;37,5;;3,51;60,8;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;60,8;37,5;;;;;;;0;0;0;47;Chicago Fire II;47;AMC;1,0
2731869057;8;49;1;0;49;1zgjjyruyufrkh4xjvryqsb1i;1;54,0;37,1;2024-10-06T17:05:11.094Z;2024-10-06T17:05:11Z;[];993vihjmsn70q9w237fatzgbu;N. Pariano;;;kj4sqgaxfrpsqdpn3hmwjaxg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;0;49;Chicago Fire II;49;DMC;1,0
2731869169;9;1;1;0;50;1zgjjyruyufrkh4xjvryqsb1i;1;59,1;24,7;2024-10-06T17:05:11.894Z;2024-10-06T17:05:15Z;[{'id': 5274115197, 'qualifierId': 141, 'value': '6.5'}, {'id': 5274115199, 'qualifierId': 212, 'value': '20.1'}, {'id': 5274115201, 'qualifierId': 213, 'value': '3.80'}, {'id': 5274115193, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274115195, 'qualifierId': 140, 'value': '44.0'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;6,5;;3,8;44,0;20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;44,0;6,5;;;;;;;0;0;0;50;Chicago Fire II;50;DMC;1,0
2731869203;10;1;1;0;54;1zgjjyruyufrkh4xjvryqsb1i;1;41,3;7,9;2024-10-06T17:05:15.742Z;2024-10-06T17:05:18Z;[{'id': 5274115379, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274115383, 'qualifierId': 141, 'value': '39.4'}, {'id': 5274115381, 'qualifierId': 140, 'value': '33.4'}, {'id': 5274115387, 'qualifierId': 213, 'value': '1.94'}, {'id': 5274115385, 'qualifierId': 212, 'value': '23.0'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;39,4;;1,94;33,4;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;33,4;39,4;;;;;;;0;0;0;54;Chicago Fire II;54;DR;1,0
2731869237;11;1;1;0;56;1zgjjyruyufrkh4xjvryqsb1i;0;33,4;39,4;2024-10-06T17:05:18.063Z;2024-10-06T17:05:19Z;[{'id': 5274115547, 'qualifierId': 157}, {'id': 5274115551, 'qualifierId': 140, 'value': '71.6'}, {'id': 5274115549, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274115559, 'qualifierId': 1}, {'id': 5274115557, 'qualifierId': 213, 'value': '0.07'}, {'id': 5274115553, 'qualifierId': 141, 'value': '43.7'}, {'id': 5274115555, 'qualifierId': 212, 'value': '40.2'}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;43,7;;0,07;71,6;40,2;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;71,6;43,7;;;;;;;0;0;0;56;Chicago Fire II;56;GK;1,0
2731869281;15;12;1;1;0;8o8m08he36u0j4w08aj2iodn8;1;30,8;60,0;2024-10-06T17:05:21.860Z;2024-10-06T17:05:22Z;[{'id': 5274115837, 'qualifierId': 167}, {'id': 5274115791, 'qualifierId': 140, 'value': '55.2'}, {'id': 5274115793, 'qualifierId': 141, 'value': '100.0'}, {'id': 5274115797, 'qualifierId': 213, 'value': '0.83'}, {'id': 5274115795, 'qualifierId': 212, 'value': '38.1'}, {'id': 5274115789, 'qualifierId': 56, 'value': 'Left'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;kj4sqgaxfrpsqdpn3hmwjaxg;Clearance;;;;;;;;;;;100,0;;0,83;55,2;38,1;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;55,2;100,0;;;;;;;0;0;1;0;Philadelphia Union II;60;DL;1,0
2731869535;12;5;1;1;1;1zgjjyruyufrkh4xjvryqsb1i;1;43,6;-1,6;2024-10-06T17:05:22.688Z;2024-10-06T17:41:00Z;[{'id': 5274117129, 'qualifierId': 233, 'value': '16'}, {'id': 5274117073, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274117075, 'qualifierId': 347}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;kj4sqgaxfrpsqdpn3hmwjaxg;Out;;;;;;;;;;;;;;;;;;;16,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;1;1;Chicago Fire II;61;GK;1,0
2731869287;16;5;1;1;1;8o8m08he36u0j4w08aj2iodn8;0;56,4;101,6;2024-10-06T17:05:22.688Z;2024-10-06T17:41:00Z;[{'id': 5274117175, 'qualifierId': 233, 'value': '12'}, {'id': 5274115807, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274115809, 'qualifierId': 347}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;kj4sqgaxfrpsqdpn3hmwjaxg;Out;;;;;;;;;;;;;;;;;;;12,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;1;1;Philadelphia Union II;61;DL;1,0
2731869625;13;1;1;1;12;1zgjjyruyufrkh4xjvryqsb1i;0;42,8;0,0;2024-10-06T17:05:34.118Z;2024-10-06T17:05:39Z;[{'id': 5274117543, 'qualifierId': 213, 'value': '0.27'}, {'id': 5274117545, 'qualifierId': 1}, {'id': 5274117537, 'qualifierId': 140, 'value': '64.9'}, {'id': 5274117539, 'qualifierId': 141, 'value': '7.4'}, {'id': 5274117541, 'qualifierId': 212, 'value': '24.1'}, {'id': 5274117533, 'qualifierId': 107}, {'id': 5274117535, 'qualifierId': 56, 'value': 'Right'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;7,4;;0,27;64,9;24,1;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;64,9;7,4;;;;;;;0;0;1;12;Chicago Fire II;72;DR;1,0
2731869621;17;44;1;1;17;8o8m08he36u0j4w08aj2iodn8;1;35,4;92,4;2024-10-06T17:05:38.877Z;2024-10-10T09:53:38Z;[{'id': 5274117517, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274117519, 'qualifierId': 285}, {'id': 5274117719, 'qualifierId': 233, 'value': '14'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;kj4sqgaxfrpsqdpn3hmwjaxg;Aerial;;;;;;;;;;;;;;;;;;;14,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;1;17;Philadelphia Union II;77;MC;1,0
2731869633;14;44;1;1;17;1zgjjyruyufrkh4xjvryqsb1i;0;64,6;7,6;2024-10-06T17:05:38.878Z;2024-10-10T09:53:38Z;[{'id': 5274117759, 'qualifierId': 233, 'value': '17'}, {'id': 5274117601, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274117603, 'qualifierId': 286}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;kj4sqgaxfrpsqdpn3hmwjaxg;Aerial;;;;;;;;;;;;;;;;;;;17,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;1;17;Chicago Fire II;77;FW;1,0
2731869629;18;8;1;1;17;8o8m08he36u0j4w08aj2iodn8;1;35,9;92,3;2024-10-06T17:05:39.187Z;2024-10-10T06:22:48Z;[{'id': 5279788261, 'qualifierId': 15}, {'id': 5279788283, 'qualifierId': 385}, {'id': 5274117575, 'qualifierId': 56, 'value': 'Back'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;kj4sqgaxfrpsqdpn3hmwjaxg;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;1;17;Philadelphia Union II;77;MC;1,0
2731869763;15;5;1;1;17;1zgjjyruyufrkh4xjvryqsb1i;1;64,2;-2,0;2024-10-06T17:05:39.468Z;2024-10-06T17:41:01Z;[{'id': 5274118309, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274118311, 'qualifierId': 347}, {'id': 5274118375, 'qualifierId': 233, 'value': '19'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;kj4sqgaxfrpsqdpn3hmwjaxg;Out;;;;;;;;;;;;;;;;;;;19,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;1;17;Chicago Fire II;77;FW;1,0
