id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Captain;value_Involved;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_Angle;value_KickOff;value_Length;value_Zone;value_PassEndY;value_Chipped;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Direct;value_AttemptedTackle;value_Foul;value_Defensive;value_FreeKickTaken;value_SwitchOfPlay;value_Cross;value_HeadPass;value_FlickOn;value_IntendedTackleTarget;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedPass;value_Launch;value_Shove/Push;value_DeletedEventType;value_PlayersCaughtOffside;value_OutOfPlay;value_LayOff;value_Head;value_KeeperThrow;value_OverArm;value_Left;value_Right;value_InSwinger;value_IntentionalAssist;value_CornerTaken;value_Assist;value_SmallBoxLeft;value_Blocked;value_SixYardBlocked;value_GoalmouthY;value_GoalmouthZ;value_BlockedX;value_GkX;value_LowLeft;value_FirstTouch;value_RelatedEventId;value_GkY;value_Assisted;value_FromCorner;value_BlockedY;value_DefBlock;value_NotAssisted;value_IndividualPlay;value_HighLeft;value_LeftFooted;value_OutOfBoxCentre;value_Overrun;value_RightFooted;value_CloseLeft;value_BoxLeft;value_RegularPlay;value_GoalShotTimestamp;value_GoalShotGameClock;value_LowCentre;value_BigChance;value_High;value_BoxCentre;value_SetPiece;value_SmallBoxCentre;value_KeeperTouched;value_Injury;value_InjuredPlayerId;value_Indirect;value_PullBack;value_Minutes;value_BlockedCross;value_GkHoof;value_EndType;value_HighClaim;value_ParriedSafe;value_Sliding;value_OtherBodyPart;value_Unchallenged;value_Dissent;value_YellowCard;value_LowRight;value_Hands;value_Diving;value_NotPastGoalLine;value_VideoCoverageLost;value_OverhitCross;value_FreeKick;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CloseRight;value_35Centre;value_Volley;value_Standing;value_BoxRight;value_HighRight;value_SmallBoxRight;value_ShirtPull/Holding;value_TacticalFoul;value_PenaltyTakerId;value_NotVisible;value_Penalty;value_RecklessOffence;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistedBy;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Scored;value_BoxDeepLeft;value_Collected;value_HitWoodwork;value_HighCentre;value_HitBar;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2712134759;9;1;1;0;51;d0c07im4a6oj8qa7f1zlt3pqs;1;23,2;32,5;2024-08-24T01:06:04.360Z;2024-08-24T01:06:07Z;[{'id': 5166209411, 'qualifierId': 141, 'value': '40.4'}, {'id': 5166209413, 'qualifierId': 212, 'value': '20.0'}, {'id': 5166209409, 'qualifierId': 140, 'value': '4.9'}, {'id': 5166209415, 'qualifierId': 213, 'value': '2.87'}, {'id': 5166209407, 'qualifierId': 56, 'value': 'Back'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;4,9;2,87;;20,0;;40,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;4,9;40,4;;;;;;;;0;0;51;Colorado Rapids II;51;DL;1,0
2712134769;10;1;1;0;54;d0c07im4a6oj8qa7f1zlt3pqs;1;4,9;43,1;2024-08-24T01:06:07.175Z;2024-08-24T01:06:10Z;[{'id': 5166209513, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166209527, 'qualifierId': 213, 'value': '1.44'}, {'id': 5166209523, 'qualifierId': 212, 'value': '27.6'}, {'id': 5166209521, 'qualifierId': 141, 'value': '83.3'}, {'id': 5166209515, 'qualifierId': 140, 'value': '8.3'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;8,3;1,44;;27,6;;83,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;8,3;83,3;;;;;;;;0;0;54;Colorado Rapids II;54;GK;1,0
2712134783;11;1;1;0;57;d0c07im4a6oj8qa7f1zlt3pqs;1;6,0;85,9;2024-08-24T01:06:10.471Z;2024-08-24T01:06:13Z;[{'id': 5166209607, 'qualifierId': 213, 'value': '0.80'}, {'id': 5166209603, 'qualifierId': 141, 'value': '94.4'}, {'id': 5166209601, 'qualifierId': 140, 'value': '11.4'}, {'id': 5166209599, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166209605, 'qualifierId': 212, 'value': '8.1'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;11,4;0,8;;8,1;;94,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;11,4;94,4;;;;;;;;0;0;57;Colorado Rapids II;57;DC;1,0
2712134791;12;1;1;1;0;d0c07im4a6oj8qa7f1zlt3pqs;1;11,4;94,5;2024-08-24T01:06:13.366Z;2024-08-24T01:06:16Z;[{'id': 5166209665, 'qualifierId': 141, 'value': '84.8'}, {'id': 5166209669, 'qualifierId': 213, 'value': '5.72'}, {'id': 5166209661, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166209667, 'qualifierId': 212, 'value': '12.3'}, {'id': 5166209663, 'qualifierId': 140, 'value': '21.3'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;21,3;5,72;;12,3;;84,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;21,3;84,8;;;;;;;;0;1;0;Colorado Rapids II;60;DC;1,0
2712134797;13;1;1;1;4;d0c07im4a6oj8qa7f1zlt3pqs;1;21,3;84,8;2024-08-24T01:06:16.871Z;2024-08-24T01:06:19Z;[{'id': 5166209737, 'qualifierId': 213, 'value': '6.06'}, {'id': 5166209733, 'qualifierId': 141, 'value': '82.3'}, {'id': 5166209731, 'qualifierId': 140, 'value': '28.5'}, {'id': 5166209735, 'qualifierId': 212, 'value': '7.7'}, {'id': 5166209729, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;28,5;6,06;;7,7;;82,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;28,5;82,3;;;;;;;;0;1;4;Colorado Rapids II;64;MC;1,0
2712134811;14;1;1;1;6;d0c07im4a6oj8qa7f1zlt3pqs;1;30,5;80,5;2024-08-24T01:06:18.999Z;2024-08-24T01:06:21Z;[{'id': 5166209781, 'qualifierId': 140, 'value': '31.4'}, {'id': 5166209791, 'qualifierId': 213, 'value': '1.15'}, {'id': 5166209783, 'qualifierId': 141, 'value': '83.6'}, {'id': 5166209787, 'qualifierId': 212, 'value': '2.3'}, {'id': 5166209779, 'qualifierId': 56, 'value': 'Back'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;31,4;1,15;;2,3;;83,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;31,4;83,6;;;;;;;;0;1;6;Colorado Rapids II;66;MC;1,0
2712134817;15;4;1;1;8;d0c07im4a6oj8qa7f1zlt3pqs;1;37,0;72,2;2024-08-24T01:06:21.175Z;2024-08-24T01:15:04Z;[{'id': 5166209823, 'qualifierId': 286}, {'id': 5166209819, 'qualifierId': 152}, {'id': 5166209821, 'qualifierId': 265}, {'id': 5166209817, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166209933, 'qualifierId': 233, 'value': '12'}, {'id': 5166209815, 'qualifierId': 13}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;eu9y74g23043z4usj838iigic;Foul;;;;;;;;;;;;;;;;;;;12,0;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;1;8;Colorado Rapids II;68;MC;1,0
2712134827;12;4;1;1;8;iiolvosiuokkrl5iuoxcjo4p;0;63,0;27,8;2024-08-24T01:06:21.176Z;2024-08-24T01:15:04Z;[{'id': 5166209919, 'qualifierId': 265}, {'id': 5166209921, 'qualifierId': 285}, {'id': 5166209915, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166209913, 'qualifierId': 13}, {'id': 5166209959, 'qualifierId': 233, 'value': '15'}, {'id': 5166209917, 'qualifierId': 152}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;eu9y74g23043z4usj838iigic;Foul;;;;;;;;;;;;;;;;;;;15,0;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;1;8;Austin II;68;FW;1,0
2712134845;16;1;1;1;12;d0c07im4a6oj8qa7f1zlt3pqs;1;36,2;70,3;2024-08-24T01:06:24.875Z;2024-08-24T01:06:27Z;[{'id': 5166209983, 'qualifierId': 5}, {'id': 5166209987, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166209995, 'qualifierId': 213, 'value': '4.85'}, {'id': 5166209991, 'qualifierId': 141, 'value': '39.1'}, {'id': 5166209989, 'qualifierId': 140, 'value': '38.9'}, {'id': 5166209993, 'qualifierId': 212, 'value': '21.4'}, {'id': 5166209985, 'qualifierId': 152}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;38,9;4,85;;21,4;;39,1;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;38,9;39,1;;;;;;;;0;1;12;Colorado Rapids II;72;MC;1,0
2712134857;17;1;1;1;15;d0c07im4a6oj8qa7f1zlt3pqs;1;39,3;37,6;2024-08-24T01:06:27.751Z;2024-08-24T01:06:31Z;[{'id': 5166210069, 'qualifierId': 213, 'value': '5.50'}, {'id': 5166210065, 'qualifierId': 141, 'value': '5.9'}, {'id': 5166210067, 'qualifierId': 212, 'value': '30.5'}, {'id': 5166210063, 'qualifierId': 140, 'value': '59.8'}, {'id': 5166210061, 'qualifierId': 56, 'value': 'Right'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;59,8;5,5;;30,5;;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;59,8;5,9;;;;;;;;0;1;15;Colorado Rapids II;75;MC;1,0
2712134865;18;1;1;1;18;d0c07im4a6oj8qa7f1zlt3pqs;1;61,3;5,9;2024-08-24T01:06:30.918Z;2024-08-24T01:06:34Z;[{'id': 5166210143, 'qualifierId': 213, 'value': '3.08'}, {'id': 5166210141, 'qualifierId': 212, 'value': '15.5'}, {'id': 5166210137, 'qualifierId': 140, 'value': '46.6'}, {'id': 5166210139, 'qualifierId': 141, 'value': '7.4'}, {'id': 5166210135, 'qualifierId': 56, 'value': 'Back'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;46,6;3,08;;15,5;;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;46,6;7,4;;;;;;;;0;1;18;Colorado Rapids II;78;FWR;1,0
2712134871;19;1;1;1;21;d0c07im4a6oj8qa7f1zlt3pqs;1;46,2;7,9;2024-08-24T01:06:33.927Z;2024-08-24T01:06:36Z;[{'id': 5166210183, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166210187, 'qualifierId': 141, 'value': '31.8'}, {'id': 5166210185, 'qualifierId': 140, 'value': '38.6'}, {'id': 5166210191, 'qualifierId': 213, 'value': '2.03'}, {'id': 5166210189, 'qualifierId': 212, 'value': '18.1'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;38,6;2,03;;18,1;;31,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;38,6;31,8;;;;;;;;0;1;21;Colorado Rapids II;81;DR;1,0
2712134895;20;1;1;1;23;d0c07im4a6oj8qa7f1zlt3pqs;1;37,3;33,6;2024-08-24T01:06:36.359Z;2024-08-24T01:06:42Z;[{'id': 5166210375, 'qualifierId': 213, 'value': '1.71'}, {'id': 5166210367, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166210371, 'qualifierId': 141, 'value': '66.4'}, {'id': 5166210369, 'qualifierId': 140, 'value': '34.4'}, {'id': 5166210373, 'qualifierId': 212, 'value': '22.5'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;34,4;1,71;;22,5;;66,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;34,4;66,4;;;;;;;;0;1;23;Colorado Rapids II;83;DL;1,0
2712134907;21;1;1;1;30;d0c07im4a6oj8qa7f1zlt3pqs;1;38,2;63,4;2024-08-24T01:06:42.614Z;2024-08-24T01:06:47Z;[{'id': 5166210473, 'qualifierId': 141, 'value': '43.0'}, {'id': 5166210477, 'qualifierId': 213, 'value': '4.77'}, {'id': 5166210471, 'qualifierId': 140, 'value': '38.9'}, {'id': 5166210469, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166210475, 'qualifierId': 212, 'value': '13.9'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;38,9;4,77;;13,9;;43,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;38,9;43,0;;;;;;;;0;1;30;Colorado Rapids II;90;DC;1,0
2712134913;22;1;1;1;35;d0c07im4a6oj8qa7f1zlt3pqs;1;44,3;46,9;2024-08-24T01:06:47.734Z;2024-08-24T01:06:52Z;[{'id': 5166210543, 'qualifierId': 212, 'value': '14.9'}, {'id': 5166210539, 'qualifierId': 140, 'value': '45.3'}, {'id': 5166210537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166210541, 'qualifierId': 141, 'value': '68.7'}, {'id': 5166210545, 'qualifierId': 213, 'value': '1.50'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;45,3;1,5;;14,9;;68,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;45,3;68,7;;;;;;;;0;1;35;Colorado Rapids II;95;DL;1,0
2712134925;23;1;1;1;39;d0c07im4a6oj8qa7f1zlt3pqs;1;45,6;69,0;2024-08-24T01:06:52.022Z;2024-08-24T01:06:58Z;[{'id': 5166210641, 'qualifierId': 56, 'value': 'Right'}, {'id': 5166210639, 'qualifierId': 196}, {'id': 5166210643, 'qualifierId': 140, 'value': '86.1'}, {'id': 5166210647, 'qualifierId': 212, 'value': '60.7'}, {'id': 5166210637, 'qualifierId': 155}, {'id': 5166210649, 'qualifierId': 213, 'value': '5.49'}, {'id': 5166210651, 'qualifierId': 1}, {'id': 5166210645, 'qualifierId': 141, 'value': '5.3'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;86,1;5,49;;60,7;;5,3;1,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;86,1;5,3;;;;;;;;0;1;39;Colorado Rapids II;99;DC;1,0
2712134931;24;1;1;1;45;d0c07im4a6oj8qa7f1zlt3pqs;0;89,2;4,6;2024-08-24T01:06:58.070Z;2024-08-24T01:06:59Z;[{'id': 5166210693, 'qualifierId': 140, 'value': '94.9'}, {'id': 5166210697, 'qualifierId': 212, 'value': '29.6'}, {'id': 5166210689, 'qualifierId': 155}, {'id': 5166210691, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166210695, 'qualifierId': 141, 'value': '47.3'}, {'id': 5166210701, 'qualifierId': 213, 'value': '1.37'}, {'id': 5166210687, 'qualifierId': 2}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;94,9;1,37;;29,6;;47,3;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;94,9;47,3;;;;;;;;0;1;45;Colorado Rapids II;105;FWR;1,0
2712135081;13;12;1;1;48;iiolvosiuokkrl5iuoxcjo4p;1;6,5;52,2;2024-08-24T01:07:01.302Z;2024-08-24T01:07:47Z;[{'id': 5166211895, 'qualifierId': 213, 'value': '0.39'}, {'id': 5166211891, 'qualifierId': 141, 'value': '71.1'}, {'id': 5166211893, 'qualifierId': 212, 'value': '34.0'}, {'id': 5166211887, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166211889, 'qualifierId': 140, 'value': '36.5'}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;;eu9y74g23043z4usj838iigic;Clearance;;;;;;;;;;36,5;0,39;;34,0;;71,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;36,5;71,1;;;;;;;;0;1;48;Austin II;108;GK;1,0
2712134951;25;1;1;1;50;d0c07im4a6oj8qa7f1zlt3pqs;1;73,0;35,7;2024-08-24T01:07:02.758Z;2024-08-24T01:07:04Z;[{'id': 5166210855, 'qualifierId': 140, 'value': '67.8'}, {'id': 5166210859, 'qualifierId': 212, 'value': '6.6'}, {'id': 5166210851, 'qualifierId': 3}, {'id': 5166210857, 'qualifierId': 141, 'value': '41.2'}, {'id': 5166210853, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166210861, 'qualifierId': 213, 'value': '2.54'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;67,8;2,54;;6,6;;41,2;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;67,8;41,2;;;;;;;;0;1;50;Colorado Rapids II;110;MC;1,0
2712134959;26;1;1;1;52;d0c07im4a6oj8qa7f1zlt3pqs;1;63,3;42,8;2024-08-24T01:07:04.838Z;2024-08-24T01:07:08Z;[{'id': 5166210945, 'qualifierId': 213, 'value': '2.42'}, {'id': 5166210935, 'qualifierId': 155}, {'id': 5166210943, 'qualifierId': 212, 'value': '25.7'}, {'id': 5166210937, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166210941, 'qualifierId': 141, 'value': '67.9'}, {'id': 5166210939, 'qualifierId': 140, 'value': '45.0'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;45,0;2,42;;25,7;;67,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;45,0;67,9;;;;;;;;0;1;52;Colorado Rapids II;112;MC;1,0
2712134965;27;1;1;1;55;d0c07im4a6oj8qa7f1zlt3pqs;1;44,2;68,5;2024-08-24T01:07:07.894Z;2024-08-24T01:07:10Z;[{'id': 5166210987, 'qualifierId': 141, 'value': '89.0'}, {'id': 5166210983, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166210991, 'qualifierId': 213, 'value': '0.97'}, {'id': 5166210989, 'qualifierId': 212, 'value': '16.9'}, {'id': 5166210985, 'qualifierId': 140, 'value': '53.3'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;53,3;0,97;;16,9;;89,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;53,3;89,0;;;;;;;;0;1;55;Colorado Rapids II;115;DC;1,0
2712134977;28;1;1;1;58;d0c07im4a6oj8qa7f1zlt3pqs;1;48,4;83,8;2024-08-24T01:07:10.663Z;2024-08-24T01:07:14Z;[{'id': 5166211059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166211065, 'qualifierId': 212, 'value': '15.0'}, {'id': 5166211061, 'qualifierId': 140, 'value': '40.8'}, {'id': 5166211067, 'qualifierId': 213, 'value': '4.15'}, {'id': 5166211063, 'qualifierId': 141, 'value': '65.2'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;40,8;4,15;;15,0;;65,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;40,8;65,2;;;;;;;;0;1;58;Colorado Rapids II;118;DC;1,0
2712134993;29;1;1;2;2;d0c07im4a6oj8qa7f1zlt3pqs;1;38,6;62,0;2024-08-24T01:07:14.631Z;2024-08-24T01:07:19Z;[{'id': 5166211175, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166211179, 'qualifierId': 141, 'value': '82.7'}, {'id': 5166211181, 'qualifierId': 212, 'value': '14.6'}, {'id': 5166211183, 'qualifierId': 213, 'value': '1.30'}, {'id': 5166211177, 'qualifierId': 140, 'value': '42.3'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;42,3;1,3;;14,6;;82,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;42,3;82,7;;;;;;;;0;2;2;Colorado Rapids II;122;MC;1,0
2712135003;30;1;1;2;6;d0c07im4a6oj8qa7f1zlt3pqs;1;45,4;82,4;2024-08-24T01:07:19.302Z;2024-08-24T01:07:22Z;[{'id': 5166211265, 'qualifierId': 213, 'value': '5.44'}, {'id': 5166211263, 'qualifierId': 212, 'value': '11.9'}, {'id': 5166211259, 'qualifierId': 140, 'value': '52.9'}, {'id': 5166211261, 'qualifierId': 141, 'value': '69.3'}, {'id': 5166211257, 'qualifierId': 56, 'value': 'Center'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;52,9;5,44;;11,9;;69,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;52,9;69,3;;;;;;;;0;2;6;Colorado Rapids II;126;DC;1,0
