id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_Involved;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_Length;value_Zone;value_PassEndY;value_LongBall;value_Chipped;value_IntendedTackleTarget;value_NextEventGoalKick;value_OppositeRelatedEventId;value_Low;value_GoalKick;value_Launch;value_HeadPass;value_Offensive;value_Defensive;value_FlickOn;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_LayOff;value_DeletedEventType;value_TouchTypeClearance;value_NotVisible;value_ThroughBall;value_Cross;value_OutSwinger;value_RightFooted;value_OverhitCross;value_LeftFooted;value_TakeOnSpace;value_TakeOnOvertake;value_Defensive1V1;value_AttemptedTackle;value_PenaltyTakerId;value_Penalty;value_BoxCentre;value_GkYTimeOfGoal;value_GkY;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GoalmouthY;value_GkX;value_GoalmouthZ;value_BigChance;value_NotAssisted;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_HighRight;value_Diving;value_Left;value_Scored;value_BlockedPass;value_BlockedCross;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_LowGkIntervention;value_HighClaim;value_OverArm;value_KeeperThrow;value_OutOfPlay;value_InSwinger;value_Head;value_HighGkIntervention;value_LastLine;value_Right;value_CornerTaken;value_TouchTypeControl;value_Handball;value_High;value_Assist;value_IndividualPlay;value_RegularPlay;value_RelatedEventId;value_Assisted;value_SwitchOfPlay;value_OutOfBoxCentre;value_IntentionalAssist;value_BlockedY;value_Blocked;value_BlockedX;value_LowCentre;value_BoxRight;value_HitLeftPost;value_HitWoodwork;value_DefBlock;value_PullBack;value_Injury;value_InjuredPlayerId;value_AerialFoul;value_1On1;value_2NdAssist;value_FirstTouch;value_2NdAssisted;value_2NdRelatedEventId;value_HighCentre;value_PlayersCaughtOffside;value_Indirect;value_LowLeft;value_SetPiece;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_FreeKick;value_Minutes;value_HighLeft;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_MediumGkIntervention;value_LowRight;value_ParriedSafe;value_Hands;value_MisHit;value_NotPastGoalLine;value_FromCorner;value_DrivenCross;value_Straight;value_FloatedCross;value_Volley;value_Weak;value_FastBreak;value_Overrun;value_RecklessOffence;value_GkKickFromHands;value_SixYardBlocked;value_SmallBoxRight;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_HitBar;value_ParriedDanger;value_SmallBoxCentre;value_GoesToPenalties;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695033805;14;1;1;0;59;7pmw399vh2v44cjle4fkklp1w;1;70,9;97,2;2024-06-07T23:04:31.487Z;2024-06-07T23:04:34Z;[{'id': 5071708561, 'qualifierId': 212, 'value': '9.2'}, {'id': 5071708555, 'qualifierId': 141, 'value': '84.1'}, {'id': 5071708565, 'qualifierId': 213, 'value': '4.94'}, {'id': 5071708549, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071708551, 'qualifierId': 140, 'value': '72.9'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;72,9;4,94;9,2;;84,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;72,9;84,1;;;;;;;;0;0;59;Sporting KC II;59;DC;1,0
2695033811;15;61;1;1;0;7pmw399vh2v44cjle4fkklp1w;0;72,9;84,1;2024-06-07T23:04:32.063Z;2024-06-08T01:12:51Z;[{'id': 5071708575, 'qualifierId': 56, 'value': 'Left'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dau7b6zlp8fz4jbrs2q4q115g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;1;0;Sporting KC II;60;FW;1,0
2695033801;10;43;1;1;0;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-06-07T23:04:32.502Z;2024-06-08T00:02:10Z;[{'id': 5071708527, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071760925, 'qualifierId': 144, 'value': '61'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dau7b6zlp8fz4jbrs2q4q115g;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;1;0;Houston Dynamo II;60;MC;1,0
2695033819;11;49;1;1;3;7fbej4xwoq4imaf5l39304m37;1;26,4;28,3;2024-06-07T23:04:35.320Z;2024-06-08T00:02:12Z;[];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;dau7b6zlp8fz4jbrs2q4q115g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;1;3;Houston Dynamo II;63;MC;1,0
2695033821;12;1;1;1;3;7fbej4xwoq4imaf5l39304m37;0;26,4;28,3;2024-06-07T23:04:35.432Z;2024-06-08T00:02:14Z;[{'id': 5071708603, 'qualifierId': 213, 'value': '0.95'}, {'id': 5071708599, 'qualifierId': 141, 'value': '44.0'}, {'id': 5071708595, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071708601, 'qualifierId': 212, 'value': '13.1'}, {'id': 5071708597, 'qualifierId': 140, 'value': '33.6'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;33,6;0,95;13,1;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;33,6;44,0;;;;;;;;0;1;3;Houston Dynamo II;63;MC;1,0
2695033833;16;8;1;1;4;7pmw399vh2v44cjle4fkklp1w;1;67,7;56,4;2024-06-07T23:04:36.640Z;2024-06-14T09:59:04Z;[{'id': 5076904515, 'qualifierId': 385}, {'id': 5071708639, 'qualifierId': 56, 'value': 'Center'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;dau7b6zlp8fz4jbrs2q4q115g;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;1;4;Sporting KC II;64;MC;1,0
2695033839;13;1;1;1;6;7fbej4xwoq4imaf5l39304m37;1;17,6;36,8;2024-06-07T23:04:38.121Z;2024-06-07T23:04:39Z;[{'id': 5071708671, 'qualifierId': 141, 'value': '65.9'}, {'id': 5071708667, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071708673, 'qualifierId': 212, 'value': '19.8'}, {'id': 5071708675, 'qualifierId': 213, 'value': '1.61'}, {'id': 5071708669, 'qualifierId': 140, 'value': '16.8'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;16,8;1,61;19,8;;65,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;16,8;65,9;;;;;;;;0;1;6;Houston Dynamo II;66;DL;1,0
2695033843;14;1;1;1;7;7fbej4xwoq4imaf5l39304m37;1;16,8;65,9;2024-06-07T23:04:39.608Z;2024-06-07T23:04:41Z;[{'id': 5071708703, 'qualifierId': 141, 'value': '28.1'}, {'id': 5071708705, 'qualifierId': 212, 'value': '26.1'}, {'id': 5071708707, 'qualifierId': 213, 'value': '4.54'}, {'id': 5071708699, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071708701, 'qualifierId': 140, 'value': '12.5'}];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;12,5;4,54;26,1;;28,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;12,5;28,1;;;;;;;;0;1;7;Houston Dynamo II;67;DC;1,0
2695033855;15;1;1;1;9;7fbej4xwoq4imaf5l39304m37;1;12,3;26,9;2024-06-07T23:04:41.160Z;2024-06-07T23:04:44Z;[{'id': 5071708761, 'qualifierId': 141, 'value': '4.3'}, {'id': 5071708757, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071708765, 'qualifierId': 213, 'value': '4.93'}, {'id': 5071708763, 'qualifierId': 212, 'value': '15.8'}, {'id': 5071708759, 'qualifierId': 140, 'value': '15.6'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;15,6;4,93;15,8;;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;15,6;4,3;;;;;;;;0;1;9;Houston Dynamo II;69;DL;1,0
2695033871;16;1;1;1;11;7fbej4xwoq4imaf5l39304m37;0;15,5;4,3;2024-06-07T23:04:43.896Z;2024-06-07T23:04:47Z;[{'id': 5071708853, 'qualifierId': 212, 'value': '72.5'}, {'id': 5071708845, 'qualifierId': 155}, {'id': 5071708857, 'qualifierId': 1}, {'id': 5071708851, 'qualifierId': 141, 'value': '24.1'}, {'id': 5071708855, 'qualifierId': 213, 'value': '0.19'}, {'id': 5071708847, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071708849, 'qualifierId': 140, 'value': '83.3'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;83,3;0,19;72,5;;24,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;83,3;24,1;;;;;;;;0;1;11;Houston Dynamo II;71;DR;1,0
2695033877;17;59;1;1;17;7pmw399vh2v44cjle4fkklp1w;1;15,6;82,6;2024-06-07T23:04:49.235Z;2024-06-07T23:05:05Z;[{'id': 5071708911, 'qualifierId': 56, 'value': 'Back'}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;dau7b6zlp8fz4jbrs2q4q115g;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;1;17;Sporting KC II;77;GK;1,0
2695033903;18;1;1;1;17;7pmw399vh2v44cjle4fkklp1w;0;15,6;82,6;2024-06-07T23:04:49.871Z;2024-06-14T09:59:40Z;[{'id': 5076904587, 'qualifierId': 157}, {'id': 5071709045, 'qualifierId': 140, 'value': '60.8'}, {'id': 5076904595, 'qualifierId': 189}, {'id': 5071709051, 'qualifierId': 213, 'value': '0.16'}, {'id': 5076904589, 'qualifierId': 1}, {'id': 5071709047, 'qualifierId': 141, 'value': '93.6'}, {'id': 5071709043, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071709049, 'qualifierId': 212, 'value': '48.0'}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;60,8;0,16;48,0;;93,6;1,0;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;60,8;93,6;;;;;;;;0;1;17;Sporting KC II;77;GK;1,0
2695980481;845;43;1;1;19;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-06-07T23:04:51.963Z;2024-07-03T00:51:12Z;[{'id': 5093665411, 'qualifierId': 144, 'value': '44'}, {'id': 5076904715, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076904719, 'qualifierId': 285, 'value': '0'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;dau7b6zlp8fz4jbrs2q4q115g;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;1;19;Houston Dynamo II;79;DR;1,0
2695980483;776;43;1;1;19;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-06-07T23:04:51.964Z;2024-07-03T00:51:08Z;[{'id': 5076904727, 'qualifierId': 233, 'value': '845'}, {'id': 5076904725, 'qualifierId': 286, 'value': '0'}, {'id': 5093665401, 'qualifierId': 144, 'value': '44'}, {'id': 5076904721, 'qualifierId': 56, 'value': 'Left'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;dau7b6zlp8fz4jbrs2q4q115g;Deleted event;;;;;;;;;;;;;;;;;;;;845,0;;;;;0,0;;;;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;1;19;Sporting KC II;79;ML;1,0
2695033911;17;1;1;1;20;7fbej4xwoq4imaf5l39304m37;0;28,6;12,8;2024-06-07T23:04:52.728Z;2024-06-07T23:04:56Z;[{'id': 5071709075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071709081, 'qualifierId': 212, 'value': '22.0'}, {'id': 5071709079, 'qualifierId': 141, 'value': '13.9'}, {'id': 5071709083, 'qualifierId': 213, 'value': '0.03'}, {'id': 5071709077, 'qualifierId': 140, 'value': '49.5'}, {'id': 5071709073, 'qualifierId': 3}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;49,5;0,03;22,0;;13,9;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;49,5;13,9;;;;;;;;0;1;20;Houston Dynamo II;80;DR;1,0
2695033905;19;44;1;1;22;7pmw399vh2v44cjle4fkklp1w;1;50,4;87,4;2024-06-07T23:04:54.687Z;2024-06-07T23:04:56Z;[{'id': 5071709119, 'qualifierId': 233, 'value': '18'}, {'id': 5071709053, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071709057, 'qualifierId': 286}];1es4nynrpc8sz3enj46i9zeok;Josué;;;dau7b6zlp8fz4jbrs2q4q115g;Aerial;;;;;;;;;;;;;;;;;;;;18,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;1;22;Sporting KC II;82;MC;1,0
2695033913;18;44;1;1;22;7fbej4xwoq4imaf5l39304m37;0;49,6;12,6;2024-06-07T23:04:54.688Z;2024-06-07T23:04:57Z;[{'id': 5071709087, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071709133, 'qualifierId': 233, 'value': '19'}, {'id': 5071709089, 'qualifierId': 285}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;dau7b6zlp8fz4jbrs2q4q115g;Aerial;;;;;;;;;;;;;;;;;;;;19,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;1;22;Houston Dynamo II;82;FWR;1,0
2695033917;20;1;1;1;22;7pmw399vh2v44cjle4fkklp1w;0;50,3;88,7;2024-06-07T23:04:55.007Z;2024-06-07T23:04:56Z;[{'id': 5071709101, 'qualifierId': 212, 'value': '13.9'}, {'id': 5071709099, 'qualifierId': 141, 'value': '72.0'}, {'id': 5071709097, 'qualifierId': 140, 'value': '58.0'}, {'id': 5071709103, 'qualifierId': 213, 'value': '5.33'}, {'id': 5071709095, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071709093, 'qualifierId': 3}];1es4nynrpc8sz3enj46i9zeok;Josué;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;58,0;5,33;13,9;;72,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;58,0;72,0;;;;;;;;0;1;22;Sporting KC II;82;MC;1,0
2695033947;19;1;1;1;25;7fbej4xwoq4imaf5l39304m37;1;41,4;20,8;2024-06-07T23:04:57.817Z;2024-06-07T23:05:00Z;[{'id': 5071709235, 'qualifierId': 140, 'value': '59.8'}, {'id': 5071709233, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071709237, 'qualifierId': 141, 'value': '30.6'}, {'id': 5071709231, 'qualifierId': 3}, {'id': 5071709239, 'qualifierId': 212, 'value': '20.4'}, {'id': 5071709241, 'qualifierId': 213, 'value': '0.33'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;59,8;0,33;20,4;;30,6;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;59,8;30,6;;;;;;;;0;1;25;Houston Dynamo II;85;MC;1,0
2695033949;20;49;1;1;28;7fbej4xwoq4imaf5l39304m37;1;55,7;36,3;2024-06-07T23:05:00.105Z;2024-06-07T23:05:00Z;[];avijawqszxv4ewdxydxeugbv8;J. Ortiz;;;dau7b6zlp8fz4jbrs2q4q115g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;1;28;Houston Dynamo II;88;MC;1,0
2695033953;21;1;1;1;28;7fbej4xwoq4imaf5l39304m37;1;55,7;36,3;2024-06-07T23:05:00.312Z;2024-06-07T23:05:02Z;[{'id': 5071709269, 'qualifierId': 141, 'value': '56.7'}, {'id': 5071709267, 'qualifierId': 140, 'value': '54.1'}, {'id': 5071709273, 'qualifierId': 213, 'value': '1.69'}, {'id': 5071709271, 'qualifierId': 212, 'value': '14.0'}, {'id': 5071709265, 'qualifierId': 56, 'value': 'Center'}];avijawqszxv4ewdxydxeugbv8;J. Ortiz;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;54,1;1,69;14,0;;56,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;54,1;56,7;;;;;;;;0;1;28;Houston Dynamo II;88;MC;1,0
2695033961;22;1;1;1;30;7fbej4xwoq4imaf5l39304m37;1;53,8;56,0;2024-06-07T23:05:02.504Z;2024-06-07T23:05:11Z;[{'id': 5071709319, 'qualifierId': 212, 'value': '12.2'}, {'id': 5071709315, 'qualifierId': 140, 'value': '60.2'}, {'id': 5071709321, 'qualifierId': 213, 'value': '5.29'}, {'id': 5071709313, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071709317, 'qualifierId': 141, 'value': '41.0'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;60,2;5,29;12,2;;41,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;60,2;41,0;;;;;;;;0;1;30;Houston Dynamo II;90;FWL;1,0
2695033971;23;1;1;1;33;7fbej4xwoq4imaf5l39304m37;1;57,7;51,9;2024-06-07T23:05:05.912Z;2024-06-14T10:01:32Z;[{'id': 5071709349, 'qualifierId': 140, 'value': '54.0'}, {'id': 5071709347, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071709355, 'qualifierId': 213, 'value': '2.28'}, {'id': 5071709351, 'qualifierId': 141, 'value': '58.5'}, {'id': 5071709353, 'qualifierId': 212, 'value': '5.9'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;54,0;2,28;5,9;;58,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;54,0;58,5;;;;;;;;0;1;33;Houston Dynamo II;93;MC;1,0
2695033979;24;1;1;1;35;7fbej4xwoq4imaf5l39304m37;1;55,3;59,5;2024-06-07T23:05:07.912Z;2024-06-14T10:01:40Z;[{'id': 5071709385, 'qualifierId': 141, 'value': '30.1'}, {'id': 5071709389, 'qualifierId': 213, 'value': '4.56'}, {'id': 5071709381, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071709383, 'qualifierId': 140, 'value': '52.4'}, {'id': 5071709387, 'qualifierId': 212, 'value': '20.2'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;52,4;4,56;20,2;;30,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;52,4;30,1;;;;;;;;0;1;35;Houston Dynamo II;95;MC;1,0
2695033985;25;1;1;1;39;7fbej4xwoq4imaf5l39304m37;1;51,3;30,5;2024-06-07T23:05:11.544Z;2024-06-14T10:01:46Z;[{'id': 5071709431, 'qualifierId': 140, 'value': '37.4'}, {'id': 5071709429, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071709435, 'qualifierId': 212, 'value': '14.8'}, {'id': 5071709433, 'qualifierId': 141, 'value': '27.1'}, {'id': 5071709437, 'qualifierId': 213, 'value': '3.30'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;37,4;3,3;14,8;;27,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;37,4;27,1;;;;;;;;0;1;39;Houston Dynamo II;99;FWL;1,0
